,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-113.28377842037683,-89.04240450906033,-114.98905780079203,-58.993321014520575,-115.56027324588985,-21.434650408136324,-108.78946526041044,-0.315043369854795,-105.49224539073562,37.045708096003835,-96.7907592060482,65.66364282059284
1,0.002778,-113.27106080679228,-89.04381816968677,-114.982950600264,-58.99613833817352,-115.75256908196329,-21.52742480271211,-108.78463442013681,-0.316070456618265,-105.48222246357854,37.03486669866794,-96.77744640201607,65.66036760686428
2,0.005556,-113.264702,-89.044525,-114.979897,-58.997547,-115.848717,-21.573812,-108.782219,-0.316584,-105.477211,37.029446,-96.77079,65.65873
3,0.008333,-113.25834319320772,-89.04523183031321,-114.97684339973598,-58.99895566182647,-115.94486491803671,-21.620199197287892,-108.77980357986318,-0.317097543381735,-105.47219953642146,37.02402530133205,-96.76413359798394,65.65709239313573
4,0.011111,-113.25198209660387,-89.0459389151566,-114.97378869986798,-59.000364830913234,-116.04104745901836,-21.666603098643947,-108.7773872899316,-0.317611271690868,-105.46718626821074,37.018602650666026,-96.75747479899196,65.65545419656787
5,0.013889,-113.245621,-89.046646,-114.970734,-59.001774,-116.13723,-21.713007,-108.774971,-0.318125,-105.462173,37.01318,-96.750816,65.653816
6,0.016667,-113.238419,-89.047646,-114.968346,-58.999908,-116.134659,-21.713833,-108.773926,-0.312731,-105.459824,37.012394,-96.742439,65.652435
7,0.019444,-113.23055041674166,-89.04858033177318,-114.96636635643564,-59.001534707110714,-116.10237731233123,-21.65074135967597,-108.76307895301531,-0.297861177317732,-105.45628463726372,37.011234708730875,-96.73633659873988,65.65169513321332
8,0.022222,-113.222679,-89.049515,-114.964386,-59.003162,-116.070084,-21.587627,-108.752228,-0.282986,-105.452744,37.010075,-96.730232,65.650955
9,0.025,-113.215782,-89.07634766666665,-114.962321,-59.00310866666667,-116.08002766666667,-21.619295,-108.74982466666667,-0.283296666666667,-105.44507366666666,37.00481933333333,-96.724177,65.64974699999999
10,0.027778,-113.208885,-89.10318033333334,-114.960256,-59.003055333333336,-116.08997133333332,-21.650963,-108.74742133333332,-0.283607333333333,-105.43740333333332,36.99956366666667,-96.71812200000002,65.648539
11,0.030556,-113.201988,-89.130013,-114.958191,-59.003002,-116.099915,-21.682631,-108.745018,-0.283918,-105.429733,36.994308,-96.712067,65.647331
12,0.033333,-113.19561,-89.129005,-114.957741,-59.005882,-116.095329,-21.683996,-108.741692,-0.285276,-105.425407,36.993755,-96.704903,65.647102
13,0.036111,-113.18980400000001,-89.12893650000002,-114.9558565,-59.0062065,-116.09250250000001,-21.682943,-108.7392465,-0.284676,-105.4221,36.9930875,-96.697636,65.64611400000001
14,0.038889,-113.183998,-89.128868,-114.953972,-59.006531,-116.089676,-21.68189,-108.736801,-0.284076,-105.418793,36.99242,-96.690369,65.645126
15,0.041667,-113.18045,-89.129295,-114.95211,-59.007519,-116.087547,-21.682514,-108.733665,-0.285307,-105.415604,36.992191,-96.683342,65.644623
16,0.044444,-113.17378719963997,-89.12926450549055,-114.94973392781279,-59.009685109991,-116.07642950171017,-21.698303157155717,-108.72759709252925,-0.285761418181818,-105.41210263042305,36.99159610711071,-96.67738457263727,65.64369216759675
17,0.047222,-113.167122,-89.129234,-114.947357,-59.011852,-116.065308,-21.714098,-108.721527,-0.286216,-105.4086,36.991001,-96.671425,65.642761
18,0.05,-113.157298,-89.133611,-114.94413233333333,-59.01062233333333,-115.97677633333333,-21.669434333333335,-108.72280866666667,-0.294904333333333,-105.405411,36.990751666666675,-96.660187,65.63882433333333
19,0.052778,-113.147474,-89.137988,-114.94090766666667,-59.00939266666667,-115.88824466666667,-21.624770666666667,-108.72409033333332,-0.303592666666667,-105.40222200000001,36.990502333333325,-96.648949,65.63488766666666
20,0.055556,-113.13765,-89.142365,-114.937683,-59.008163,-115.799713,-21.580107,-108.725372,-0.312281,-105.399033,36.990253,-96.637711,65.630951
21,0.058333,-113.133812,-89.143684,-114.934364,-59.009151,-115.796913,-21.57959,-108.720146,-0.311562,-105.395676,36.990093,-96.632835,65.630035
22,0.061111,-113.12965000000001,-89.14476749999999,-114.9313695,-59.009977,-115.794014,-21.579786499999997,-108.71599950000001,-0.312313,-105.3960575,36.996824,-96.627235,65.6295815
23,0.063889,-113.125488,-89.145851,-114.928375,-59.010803,-115.791115,-21.579983,-108.711853,-0.313064,-105.396439,37.003555,-96.621635,65.629128
24,0.066667,-113.12167787615503,-89.1466574300972,-114.92513994515781,-59.01126472206889,-115.78865537153486,-21.5796566275051,-108.70849326353054,-0.312862309132365,-105.39293391275652,37.00250454062162,-96.61644904440178,65.62869794839793
25,0.069444,-113.11786912384495,-89.1474635699028,-114.9219060548422,-59.01172627793112,-115.78619662846515,-21.5793303724949,-108.70513473646946,-0.312660690867635,-105.38943008724351,37.00145445937837,-96.6112649555982,65.62826805160206
26,0.072222,-113.114059,-89.14827,-114.918671,-59.012188,-115.783737,-21.579004,-108.701775,-0.312459,-105.385925,37.000404,-96.606079,65.627838
27,0.075,-113.11703466666667,-89.11569733333333,-114.91494766666666,-59.012638,-115.782852,-21.578516333333333,-108.698741,-0.312739333333333,-105.38086166666666,36.99969966666667,-96.60189566666665,65.626597
28,0.077778,-113.12001033333333,-89.08312466666666,-114.91122433333335,-59.013088,-115.781967,-21.57802866666667,-108.695707,-0.313019666666667,-105.37579833333332,36.99899533333333,-96.59771233333333,65.625356
29,0.080556,-113.122986,-89.050552,-114.907501,-59.013538,-115.781082,-21.577541,-108.692673,-0.3133,-105.370735,36.998291,-96.593529,65.624115
30,0.083333,-113.11279311364454,-89.08415160050401,-114.90339731849274,-59.014190176767066,-115.78101101704068,-21.577220077043084,-108.68956074714988,-0.312405214808592,-105.36336676887075,36.99844862882515,-96.58931101260052,65.62298860374415
31,0.086111,-113.10259655682228,-89.11776330025202,-114.89929215924637,-59.01484258838354,-115.78094000852033,-21.576899038521542,-108.68644737357495,-0.311510107404296,-105.35599588443537,36.99860631441258,-96.58509150630026,65.62186180187207
32,0.088889,-113.0924,-89.151375,-114.895187,-59.015495,-115.780869,-21.576578,-108.683334,-0.310615,-105.348625,36.998764,-96.580872,65.620735
33,0.091667,-113.08946731477259,-89.15116397467898,-114.89207129281172,-59.014523550102005,-115.86361192835713,-21.62070929533181,-108.67585643609743,-0.302359342733709,-105.34270395619825,36.99789022848915,-96.57624544485779,65.61987289655586
34,0.094444,-113.0865356852274,-89.150953025321,-114.88895670718829,-59.01355244989799,-115.94632507164286,-21.664824704668188,-108.66838156390256,-0.294106657266291,-105.33678504380175,36.99701677151086,-96.5716205551422,65.61901110344414
35,0.097222,-113.083603,-89.150742,-114.885841,-59.012581,-116.029068,-21.708956,-108.660904,-0.285851,-105.330864,36.996143,-96.566994,65.618149
36,0.1,-113.08110566666666,-89.15143366666666,-114.88340466666665,-59.013069333333334,-116.026245,-21.707689333333335,-108.658137,-0.285871666666667,-105.32545466666667,36.995599,-96.56222033333333,65.61690266666668
37,0.102778,-113.07860833333332,-89.15212533333333,-114.88096833333334,-59.013557666666664,-116.023422,-21.706422666666665,-108.65537,-0.285892333333333,-105.32004533333333,36.995055,-96.55744666666665,65.61565633333333
38,0.105556,-113.076111,-89.152817,-114.878532,-59.014046,-116.020599,-21.705156,-108.652603,-0.285913,-105.314636,36.994511,-96.552673,65.61441
39,0.108333,-113.07258951206047,-89.15133702196087,-114.87634052610105,-59.01419463098524,-116.0140319098764,-21.706816934597384,-108.65040119524781,-0.285108193207728,-105.31009009132364,36.993725188647545,-96.66442450546022,65.80117849633986
40,0.111111,-113.06906675603024,-89.14985651098044,-114.87414826305053,-59.01434331549262,-116.0074624549382,-21.708478467298686,-108.6481985976239,-0.284303096603864,-105.30554254566182,36.99293909432377,-96.77621625273011,65.98801424816993
41,0.113889,-113.065544,-89.148376,-114.871956,-59.014492,-116.000893,-21.71014,-108.645996,-0.283498,-105.300995,36.992153,-96.888008,66.17485
42,0.116667,-113.059685,-89.147392,-114.870903,-59.016098,-116.009903,-21.707266,-108.642387,-0.286504,-105.297935,36.99155,-96.883301,66.174423
43,0.119444,-113.05601965994599,-89.14691558577857,-114.869514749955,-59.016288465706566,-116.00195843042304,-21.7078159009901,-108.63973647722773,-0.286506499549955,-105.29251947506751,36.991378530873085,-96.87763352043204,66.1737901139514
44,0.122222,-113.052353,-89.146439,-114.868126,-59.016479,-115.994011,-21.708366,-108.637085,-0.286509,-105.287102,36.991207,-96.871964,66.173157
45,0.125,-113.061821,-89.047173,-114.882027,-59.0075,-115.992805,-21.708944,-108.633087,-0.285539,-105.282745,36.990841,-96.867111,66.17392
