Time,barycenter_x,barycenter_y,bow_x,bow_y,bow_z,left_shoulder_positions_x,left_shoulder_positions_y,right_shoulder_positions_x,right_shoulder_positions_y,left_elbow_positions_x,left_elbow_positions_y,right_elbow_positions_x,right_elbow_positions_y,left_wrist_positions_x,left_wrist_positions_y,right_wrist_positions_x,right_wrist_positions_y
1687275201.2120645,0.037965770810842514,-0.06314760446548462,1.0,0.9925461411476135,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687275201.3859942,0.037965770810842514,-0.06314760446548462,0.9998477101325989,0.9925461411476135,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,0.5759237408638,-83.99604034423828,-0.4537603259086609,78.7594985961914,16.22311019897461
1687275201.3869913,0.03780239820480347,-0.06302818655967712,0.9998477101325989,0.9925461411476135,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,0.5759237408638,-83.99604034423828,-0.4537603259086609,78.7594985961914,16.22311019897461
1687275201.3879886,0.03780239820480347,-0.06302818655967712,1.0,0.9961947202682495,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,0.5759237408638,-83.99604034423828,-0.4537603259086609,83.95934295654297,1.9366540908813477
1687275201.3889854,0.036927927285432816,-0.06211442872881889,1.0,0.9961947202682495,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,0.5759237408638,-83.99604034423828,-0.4537603259086609,83.95934295654297,1.9366540908813477
1687275201.3899834,0.036927927285432816,-0.06211442872881889,1.0,0.9993908405303955,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,0.5759237408638,-83.99604034423828,-0.4537603259086609,78.7594985961914,16.22311019897461
1687275201.3899834,0.036191102117300034,-0.0669982060790062,1.0,0.9993908405303955,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,0.5759237408638,-83.99604034423828,-0.4537603259086609,78.7594985961914,16.22311019897461
1687275201.3909812,0.036191102117300034,-0.0669982060790062,1.0,1.0,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,0.5759237408638,-83.99604034423828,-0.4537603259086609,78.7594985961914,16.22311019897461
1687275201.391978,0.034702371805906296,-0.06833867728710175,1.0,1.0,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,0.5759237408638,-83.99604034423828,-0.4537603259086609,78.7594985961914,16.22311019897461
1687275201.391978,0.034702371805906296,-0.06833867728710175,1.0,0.9998477101325989,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-83.99604034423828,-0.4537603259086609,83.98416137695312,0.9073824286460876
1687275201.3929749,0.025867335498332977,-0.07654162496328354,1.0,0.9998477101325989,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-83.99604034423828,-0.4537603259086609,83.98416137695312,0.9073824286460876
1687275201.393972,0.025867335498332977,-0.07654162496328354,1.0,0.9998477101325989,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-83.99604034423828,-0.4537603259086609,79.29293060302734,14.337054252624512
1687275201.3949692,0.03269648924469948,-0.07476092875003815,1.0,0.9998477101325989,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-83.99604034423828,-0.4537603259086609,79.29293060302734,14.337054252624512
1687275201.3959825,0.03269648924469948,-0.07476092875003815,0.9998477101325989,1.0,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,83.97989654541016,-1.1516878604888916
1687275201.3959825,0.031681500375270844,-0.07370460033416748,0.9998477101325989,1.0,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,83.97989654541016,-1.1516878604888916
1687275201.3969646,0.031681500375270844,-0.07370460033416748,0.9998477101325989,0.9986295104026794,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,83.97989654541016,-1.1516878604888916
1687275201.3979623,0.0479460246860981,-0.05640965327620506,0.9998477101325989,0.9986295104026794,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,83.97989654541016,-1.1516878604888916
1687275201.3989725,0.0479460246860981,-0.05640965327620506,0.9998477101325989,0.9975640773773193,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,79.53487396240234,13.3873291015625
1687275201.3999581,0.031681500375270844,-0.07370460033416748,0.9998477101325989,0.9975640773773193,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,79.53487396240234,13.3873291015625
1687275201.4009535,0.031681500375270844,-0.07370460033416748,0.9998477101325989,0.9975640773773193,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,79.53487396240234,13.3873291015625
1687275201.4019508,0.0316571444272995,-0.07638206332921982,0.9998477101325989,0.9975640773773193,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,79.53487396240234,13.3873291015625
1687275201.4029481,0.0316571444272995,-0.07638206332921982,1.0,0.9961947202682495,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,83.97989654541016,-1.1516878604888916
1687275201.4039478,0.03534117713570595,-0.0714908167719841,1.0,0.9961947202682495,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,83.97989654541016,-1.1516878604888916
1687275201.4049437,0.03534117713570595,-0.0714908167719841,1.0,0.9961947202682495,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,79.53487396240234,13.3873291015625
1687275201.4059403,0.031865864992141724,-0.07381571829319,1.0,0.9961947202682495,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,79.53487396240234,13.3873291015625
1687275201.406938,0.031865864992141724,-0.07381571829319,1.0,0.9961947202682495,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,79.53487396240234,13.3873291015625
1687275201.4079492,0.03194599598646164,-0.0738721564412117,1.0,0.9961947202682495,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.979896545410156,-1.1516834497451782,-83.99604034423828,-0.4537603259086609,79.53487396240234,13.3873291015625
