Format Version,1.23,Take Name,Angela_013,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-06-16 05.05.48.999 PM,Capture Start Frame,3862816,Total Frames in Take,8770,Total Exported Frames,8770,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Arcere_2:BackLeft,Arcere_2:BackLeft,Arcere_2:BackLeft,Arcere_2:BackRight,Arcere_2:BackRight,Arcere_2:BackRight,Arcere_2:BackTop,Arcere_2:BackTop,Arcere_2:BackTop,Arcere_2:Chest,Arcere_2:Chest,Arcere_2:Chest,Arcere_2:HeadFront,Arcere_2:HeadFront,Arcere_2:HeadFront,Arcere_2:HeadTop,Arcere_2:HeadTop,Arcere_2:HeadTop,Arcere_2:LElbowOut,Arcere_2:LElbowOut,Arcere_2:LElbowOut,Arcere_2:LHandOut,Arcere_2:LHandOut,Arcere_2:LHandOut,Arcere_2:LShoulderBack,Arcere_2:LShoulderBack,Arcere_2:LShoulderBack,Arcere_2:LShoulderTop,Arcere_2:LShoulderTop,Arcere_2:LShoulderTop,Arcere_2:LUArmHigh,Arcere_2:LUArmHigh,Arcere_2:LUArmHigh,Arcere_2:LWristIn,Arcere_2:LWristIn,Arcere_2:LWristIn,Arcere_2:LWristOut,Arcere_2:LWristOut,Arcere_2:LWristOut,Arcere_2:RElbowOut,Arcere_2:RElbowOut,Arcere_2:RElbowOut,Arcere_2:RHandOut,Arcere_2:RHandOut,Arcere_2:RHandOut,Arcere_2:RShoulderBack,Arcere_2:RShoulderBack,Arcere_2:RShoulderBack,Arcere_2:RShoulderTop,Arcere_2:RShoulderTop,Arcere_2:RShoulderTop,Arcere_2:RUArmHigh,Arcere_2:RUArmHigh,Arcere_2:RUArmHigh,Arcere_2:RWristIn,Arcere_2:RWristIn,Arcere_2:RWristIn,Arcere_2:RWristOut,Arcere_2:RWristOut,Arcere_2:RWristOut,Arcere_2:WaistLBack,Arcere_2:WaistLBack,Arcere_2:WaistLBack,Arcere_2:WaistLFront,Arcere_2:WaistLFront,Arcere_2:WaistLFront,Arcere_2:WaistRBack,Arcere_2:WaistRBack,Arcere_2:WaistRBack,Arcere_2:WaistRFront,Arcere_2:WaistRFront,Arcere_2:WaistRFront
,ID,"384F20","384F20","384F20","384F10","384F10","384F10","384EA0","384EA0","384EA0","384E10","384E10","384E10","384E40","384E40","384E40","384E00","384E00","384E00","384EB0","384EB0","384EB0","385950","385950","385950","384EF0","384EF0","384EF0","384E70","384E70","384E70","384F00","384F00","384F00","384DF0","384DF0","384DF0","3859A0","3859A0","3859A0","384E90","384E90","384E90","3854E0","3854E0","3854E0","3862D0","3862D0","3862D0","384E60","384E60","384E60","384EE0","384EE0","384EE0","3851E0","3851E0","3851E0","385390","385390","385390","384ED0","384ED0","384ED0","385A80","385A80","385A80","384E80","384E80","384E80","3850E0","3850E0","3850E0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.002778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.005556,-121.213898,165.298386,-17.897081,-117.559013,162.782822,3.277699,-120.584633,179.989655,-5.682987,-94.221130,169.866348,-11.275506,-100.469299,200.729202,-2.415839,-111.034264,208.949631,-6.261007,-113.093964,177.704254,-54.556870,-109.993134,183.061829,-82.688255,-120.600258,176.705750,-25.531828,-115.602615,184.983871,-17.753624,-115.762878,175.952011,-42.355339,-102.896606,186.635132,-75.369530,-111.342934,181.541031,-74.698563,-110.019852,159.272552,38.044399,-111.729965,156.223312,64.663963,-116.958107,174.738556,8.951564,-110.348976,181.936920,4.645625,-113.172615,165.920242,23.049168,-104.844322,164.759995,61.036068,-109.967293,157.174789,57.038891,-115.660355,138.353378,-20.659027,-98.098579,137.276855,-27.946424,-112.566528,137.663788,2.105269,-92.463371,135.404037,-2.448055
3,0.008333,-121.212646,165.297775,-17.900272,-117.561852,162.784058,3.281875,-120.586761,179.990082,-5.684268,-94.223328,169.866837,-11.277256,-100.470589,200.730850,-2.417880,-111.034180,208.948990,-6.265350,-113.094505,177.703293,-54.558270,-109.986969,183.057617,-82.704262,-120.599701,176.704834,-25.532145,-115.602875,184.982391,-17.756796,-115.765640,175.951569,-42.357353,-102.897690,186.631699,-75.372551,-111.343704,181.537674,-74.702820,-110.019180,159.272491,38.044415,-111.722519,156.222427,64.663536,-116.959442,174.739594,8.950112,-110.349480,181.935089,4.645187,-113.170387,165.910538,23.037155,-104.840683,164.760483,61.032475,-109.963562,157.175888,57.038349,-115.659508,138.353561,-20.662151,-98.099777,137.277695,-27.949720,-112.566147,137.665131,2.100433,-92.462021,135.402985,-2.451322
4,0.011111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.013889,-121.211662,165.295593,-17.901434,-117.583374,162.791367,3.310858,-120.586563,179.988846,-5.688025,-94.222908,169.865067,-11.283399,-100.473465,200.730804,-2.423599,-111.038742,208.949112,-6.269129,-113.097939,177.698425,-54.562885,-109.988472,183.046692,-82.708832,-120.598267,176.705414,-25.536104,-115.602684,184.982925,-17.760681,-115.765938,175.948288,-42.362705,-102.898216,186.621216,-75.378281,-111.348091,181.530945,-74.709038,-110.016342,159.271210,38.043003,-111.697701,156.215195,64.656693,-116.981445,174.729797,8.970855,-110.350975,181.934555,4.639287,-113.171661,165.908508,23.033894,-104.835579,164.762756,61.030663,-109.955803,157.175568,57.037724,-115.657715,138.353149,-20.666821,-98.096611,137.276596,-27.952448,-112.566208,137.663300,2.097020,-92.460320,135.401794,-2.453581
6,0.016667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.019444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.022222,-121.211494,165.295883,-17.905941,-117.563293,162.782806,3.273760,-120.588554,179.990540,-5.693580,-94.221497,169.855377,-11.288440,-100.480606,200.732971,-2.427915,-111.037888,208.924194,-6.275757,-113.099304,177.691528,-54.569901,-109.998428,183.022476,-82.716545,-120.594009,176.705200,-25.539738,-115.600761,184.981415,-17.766726,-115.764488,175.938995,-42.371120,-102.895782,186.602097,-75.385025,-111.349297,181.518524,-74.715485,-110.013390,159.270294,38.043190,-111.680344,156.212540,64.659882,-116.966393,174.734711,8.942829,-110.368553,181.976563,4.628679,-113.172279,165.907501,23.032629,-104.839706,164.797867,61.030518,-109.919182,157.168076,57.060658,-115.655479,138.351974,-20.673178,-98.093964,137.277298,-27.959972,-112.562241,137.660065,2.090586,-92.480019,135.442215,-2.472770
