Format Version,1.23,Take Name,Angela_006,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2023-06-16 04.58.09.470 PM,Capture Start Frame,3697387,Total Frames in Take,8622,Total Exported Frames,8622,Rotation Type,XYZ,Length Units,Centimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Arcere_2:BackLeft,Arcere_2:BackLeft,Arcere_2:BackLeft,Arcere_2:BackRight,Arcere_2:BackRight,Arcere_2:BackRight,Arcere_2:BackTop,Arcere_2:BackTop,Arcere_2:BackTop,Arcere_2:Chest,Arcere_2:Chest,Arcere_2:Chest,Arcere_2:HeadFront,Arcere_2:HeadFront,Arcere_2:HeadFront,Arcere_2:HeadTop,Arcere_2:HeadTop,Arcere_2:HeadTop,Arcere_2:LElbowOut,Arcere_2:LElbowOut,Arcere_2:LElbowOut,Arcere_2:LHandOut,Arcere_2:LHandOut,Arcere_2:LHandOut,Arcere_2:LShoulderBack,Arcere_2:LShoulderBack,Arcere_2:LShoulderBack,Arcere_2:LShoulderTop,Arcere_2:LShoulderTop,Arcere_2:LShoulderTop,Arcere_2:LUArmHigh,Arcere_2:LUArmHigh,Arcere_2:LUArmHigh,Arcere_2:LWristIn,Arcere_2:LWristIn,Arcere_2:LWristIn,Arcere_2:LWristOut,Arcere_2:LWristOut,Arcere_2:LWristOut,Arcere_2:RElbowOut,Arcere_2:RElbowOut,Arcere_2:RElbowOut,Arcere_2:RHandOut,Arcere_2:RHandOut,Arcere_2:RHandOut,Arcere_2:RShoulderBack,Arcere_2:RShoulderBack,Arcere_2:RShoulderBack,Arcere_2:RShoulderTop,Arcere_2:RShoulderTop,Arcere_2:RShoulderTop,Arcere_2:RUArmHigh,Arcere_2:RUArmHigh,Arcere_2:RUArmHigh,Arcere_2:RWristIn,Arcere_2:RWristIn,Arcere_2:RWristIn,Arcere_2:RWristOut,Arcere_2:RWristOut,Arcere_2:RWristOut,Arcere_2:WaistLBack,Arcere_2:WaistLBack,Arcere_2:WaistLBack,Arcere_2:WaistLFront,Arcere_2:WaistLFront,Arcere_2:WaistLFront,Arcere_2:WaistRBack,Arcere_2:WaistRBack,Arcere_2:WaistRBack,Arcere_2:WaistRFront,Arcere_2:WaistRFront,Arcere_2:WaistRFront
,ID,"35D040","35D040","35D040","366900","366900","366900","367CC0","367CC0","367CC0","35F4F0","35F4F0","35F4F0","36A570","36A570","36A570","330590","330590","330590","36A390","36A390","36A390","36A5D0","36A5D0","36A5D0","336C10","336C10","336C10","360890","360890","360890","368F20","368F20","368F20","369BB0","369BB0","369BB0","36A7E0","36A7E0","36A7E0","36A700","36A700","36A700","36A950","36A950","36A950","36AF30","36AF30","36AF30","3690E0","3690E0","3690E0","369B60","369B60","369B60","36A000","36A000","36A000","36A300","36A300","36A300","369600","369600","369600","36A4C0","36A4C0","36A4C0","369560","369560","369560","36A920","36A920","36A920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.000000,-125.160324,164.617966,-18.585697,-121.797646,162.834930,2.624888,-124.663506,179.431900,-7.312294,-98.769333,169.392319,-11.103843,-104.907097,199.626343,-2.004465,-114.694283,208.733795,-5.961562,-117.782379,176.916412,-55.751389,-113.969849,181.923767,-83.702293,-124.987999,175.629883,-26.419523,-120.421303,184.353180,-19.239197,-120.251617,175.308701,-43.468460,-106.650650,185.582108,-76.616005,-115.374565,180.713272,-76.080452,-114.819214,159.857925,37.610657,-114.503967,155.996185,65.460930,-121.542061,174.366837,7.592255,-115.090492,182.199280,3.565440,-117.805588,166.507782,22.566061,-110.261978,165.577820,60.148609,-114.982651,157.593246,56.796944,-119.063377,138.145493,-22.174280,-100.752129,136.474457,-27.247641,-116.802849,136.836044,1.011473,-96.347168,135.041153,-0.615543
1,0.002778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.005556,-125.156509,164.627975,-18.585087,-121.791801,162.837662,2.623986,-124.650909,179.439590,-7.316535,-98.760162,169.390457,-11.119350,-104.889740,199.632446,-2.027043,-114.669502,208.706146,-5.954522,-117.779709,176.925186,-55.756813,-113.955223,181.932129,-83.716095,-124.981331,175.638931,-26.420652,-120.407211,184.358459,-19.238054,-120.250450,175.322540,-43.467636,-106.643936,185.585785,-76.617889,-115.369522,180.720932,-76.084976,-114.812813,159.859390,37.613392,-114.487984,156.020203,65.465775,-121.519684,174.373108,7.590959,-115.074074,182.202621,3.561115,-117.795769,166.512039,22.564770,-110.217346,165.593781,60.146679,-114.969620,157.610458,56.804199,-119.069145,138.148331,-22.176319,-100.762688,136.472107,-27.258270,-116.803993,136.836731,1.008494,-96.351273,135.038895,-0.620796
3,0.008333,-125.156227,164.632919,-18.588577,-121.787735,162.840744,2.625179,-124.644562,179.445099,-7.315633,-98.754761,169.386917,-11.121404,-104.878868,199.632568,-2.038958,-114.663460,208.706589,-5.963952,-117.776337,176.928665,-55.755722,-113.951111,181.936401,-83.716347,-124.977371,175.642166,-26.419672,-120.402679,184.361450,-19.240633,-120.247650,175.328064,-43.468372,-106.641075,185.586731,-76.619202,-115.365852,180.722397,-76.083229,-114.811157,159.860931,37.614937,-114.478027,156.049805,65.471992,-121.506821,174.376328,7.593030,-115.067101,182.203400,3.561148,-117.792297,166.517456,22.561937,-110.198273,165.596893,60.144608,-114.932968,157.609390,56.831009,-119.088387,138.150284,-22.167946,-100.795601,136.523102,-27.277111,-116.804436,136.834641,1.009801,-96.352020,135.035583,-0.622460
4,0.011111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.013889,-125.153458,164.644257,-18.585169,-121.811768,162.814453,2.747316,-124.633064,179.453156,-7.318170,-98.743355,169.380981,-11.129338,-104.872215,199.677872,-2.090430,-114.651894,208.709091,-5.983721,-117.773399,176.934174,-55.756538,-113.943275,181.940277,-83.713150,-124.971344,175.652832,-26.420794,-120.390892,184.366837,-19.238760,-120.245216,175.339691,-43.470562,-106.624268,185.597260,-76.626396,-115.360916,180.727036,-76.086014,-114.802887,159.861832,37.618942,-114.443825,156.079391,65.484680,-121.497833,174.397491,7.609133,-115.049721,182.203995,3.557425,-117.784241,166.517105,22.560520,-110.144447,165.568497,60.121334,-114.909409,157.632141,56.838600,-119.095490,138.151093,-22.167553,-100.800835,136.514252,-27.278662,-116.805527,136.835541,1.008253,-96.353714,135.029831,-0.628960
