,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Arcere:BackLeft,Arcere:BackLeft,Arcere:BackLeft,Arcere:BackRight,Arcere:BackRight,Arcere:BackRight,Arcere:BackTop,Arcere:BackTop,Arcere:BackTop,Arcere:Chest,Arcere:Chest,Arcere:Chest,Arcere:LElbowOut,Arcere:LElbowOut,Arcere:LElbowOut,Arcere:LHandOut,Arcere:LHandOut,Arcere:LHandOut,Arcere:LShoulderBack,Arcere:LShoulderBack,Arcere:LShoulderBack,Arcere:LShoulderTop,Arcere:LShoulderTop,Arcere:LShoulderTop,Arcere:LUArmHigh,Arcere:LUArmHigh,Arcere:LUArmHigh,Arcere:LWristIn,Arcere:LWristIn,Arcere:LWristIn,Arcere:LWristOut,Arcere:LWristOut,Arcere:LWristOut,Arcere:RElbowOut,Arcere:RElbowOut,Arcere:RElbowOut,Arcere:RHandOut,Arcere:RHandOut,Arcere:RHandOut,Arcere:RShoulderBack,Arcere:RShoulderBack,Arcere:RShoulderBack,Arcere:RShoulderTop,Arcere:RShoulderTop,Arcere:RShoulderTop,Arcere:RUArmHigh,Arcere:RUArmHigh,Arcere:RUArmHigh,Arcere:RWristIn,Arcere:RWristIn,Arcere:RWristIn,Arcere:RWristOut,Arcere:RWristOut,Arcere:RWristOut,Arcere:WaistLBack,Arcere:WaistLBack,Arcere:WaistLBack,Arcere:WaistLFront,Arcere:WaistLFront,Arcere:WaistLFront,Arcere:WaistRBack,Arcere:WaistRBack,Arcere:WaistRBack,Arcere:WaistRFront,Arcere:WaistRFront,Arcere:WaistRFront
,ID,"2A9B20","2A9B20","2A9B20","2B22B0","2B22B0","2B22B0","2AC930","2AC930","2AC930","2B2320","2B2320","2B2320","2AD400","2AD400","2AD400","2A9EF0","2A9EF0","2A9EF0","2A9B30","2A9B30","2A9B30","2AA670","2AA670","2AA670","2A9E90","2A9E90","2A9E90","2B1170","2B1170","2B1170","2AF120","2AF120","2AF120","2B2720","2B2720","2B2720","2B2730","2B2730","2B2730","B48340F50C4F11EE5F75BB645DD426B7","B48340F50C4F11EE5F75BB645DD426B7","B48340F50C4F11EE5F75BB645DD426B7","B48340F60C4F11EE5F75BB645DD426B7","B48340F60C4F11EE5F75BB645DD426B7","B48340F60C4F11EE5F75BB645DD426B7","2B1750","2B1750","2B1750","2B5260","2B5260","2B5260","2B0D30","2B0D30","2B0D30","2B5F90","2B5F90","2B5F90","2B21D0","2B21D0","2B21D0","2B32B0","2B32B0","2B32B0","2B2630","2B2630","2B2630"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18,0.050000,-125.771965,164.877090,-17.372604,-122.876892,163.961670,3.978093,-124.018074,180.804245,-6.318735,-98.400665,169.789047,-9.965369,-116.222633,175.770111,-54.615932,-113.675606,180.430481,-83.556305,-124.240578,175.841431,-25.910076,-119.667007,184.638794,-19.161745,-119.134102,174.731110,-42.403980,-107.393730,184.587402,-75.792679,-115.424515,178.838699,-75.099457,-118.702545,167.628860,22.775480,-109.800461,164.929459,61.117153,,,,,,,-121.720299,176.603775,9.028904,-115.499519,157.630402,56.889473,-116.293526,159.928284,37.580402,-120.405556,137.274658,-20.611933,-101.362335,136.279678,-25.389122,-117.612877,137.986893,2.939237,-97.433914,135.058777,0.817372
19,0.052778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.055556,-125.766991,164.878448,-17.369543,-122.873924,163.961578,3.980425,-124.013733,180.804138,-6.315980,-98.397606,169.784897,-9.966259,-116.221344,175.774078,-54.612724,-113.672729,180.436172,-83.556221,-124.236404,175.841385,-25.907913,-119.665253,184.639755,-19.161556,-119.135452,174.770386,-42.429802,-107.391396,184.590729,-75.792969,-115.423294,178.843735,-75.096489,-118.700073,167.627884,22.774729,-109.798500,164.926956,61.118782,,,,,,,-121.719383,176.605255,9.030311,-115.491570,157.605392,56.909878,-116.288780,159.925827,37.581234,-120.400703,137.273102,-20.613913,-101.356758,136.279526,-25.389051,-117.612251,137.988251,2.935631,-97.431740,135.059158,0.822743
21,0.058333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.061111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.063889,-125.761269,164.878937,-17.366068,-122.871101,163.962479,3.982296,-124.008537,180.804382,-6.314095,-98.395309,169.778931,-9.965640,-116.225830,175.783676,-54.598606,-113.666550,180.445435,-83.558456,-124.233437,175.845596,-25.906628,-119.675362,184.688965,-19.133045,-119.130394,174.773865,-42.425961,-107.486092,184.690231,-75.898758,-115.422485,178.849991,-75.097038,-118.696999,167.628433,22.779264,-109.797165,164.922470,61.121761,,,,,,,-121.715912,176.603867,9.032292,-115.489792,157.602585,56.911964,-116.289101,159.923813,37.586582,-120.390991,137.272827,-20.611414,-101.350632,136.279480,-25.390171,-117.610718,137.989670,2.934550,-97.448769,135.106247,0.819057
24,0.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.069444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.072222,-125.755478,164.880066,-17.365698,-122.867775,163.961868,3.982532,-124.003708,180.804245,-6.313457,-98.395523,169.773438,-9.956460,-116.219856,175.798859,-54.600788,-113.661995,180.452545,-83.558678,-124.230576,175.847107,-25.904959,-119.672455,184.690857,-19.132179,-119.127777,174.777466,-42.423721,-107.482544,184.697769,-75.893890,-115.397690,178.850952,-75.063644,-118.695786,167.624969,22.781273,-109.811340,164.952744,61.103226,,,,,,,-121.714722,176.603943,9.035854,-115.486946,157.599762,56.912838,-116.286018,159.921570,37.589272,-120.385277,137.273163,-20.611668,-101.342796,136.280075,-25.387836,-117.605911,137.990402,2.935145,-97.442421,135.105606,0.820038
27,0.075000,-125.754784,164.881058,-17.366644,-122.868011,163.961929,3.982258,-124.002777,180.804794,-6.311664,-98.392273,169.770538,-9.958288,-116.226265,175.790176,-54.595860,-113.661591,180.455612,-83.559105,-124.229706,175.849335,-25.904427,-119.669403,184.689713,-19.131529,-119.127777,174.778000,-42.422134,-107.481384,184.698700,-75.889572,-115.418533,178.857727,-75.095085,-118.694427,167.625229,22.782593,-109.811630,164.952316,61.102295,,,,,,,-121.712135,176.603165,9.035075,-115.486778,157.599167,56.913601,-116.285347,159.921341,37.591301,-120.384346,137.273880,-20.608959,-101.339493,136.278839,-25.385834,-117.605507,137.991013,2.933192,-97.444740,135.106140,0.822195
