Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-86.540031,-48.518757,-84.440308,-19.618992,-91.107796,11.725679,-89.660408,31.761885,-89.040131,61.141861,-88.465729,92.510513
0.008333,-86.541763,-48.51643,-85.437393,-18.906666,-91.10643,11.726088,-89.659523,31.764381,-89.037476,61.141003,-88.463348,92.51059
0.011111,,,,,,,,,,,,
0.013889,-86.544952,-48.503693,,,-91.101242,11.729759,-89.655647,31.770727,-89.034973,61.143482,-88.458321,92.511765
0.016667,-86.545761,-48.502632,-84.554375,-19.60178,-91.100311,11.730811,-89.652634,31.771767,-89.031395,61.144363,-88.454941,92.513634
0.019444,,,,,,,,,,,,
0.022222,-86.544838,-48.501694,-84.557381,-19.601179,-91.100693,11.733088,-89.647888,31.775015,-89.025772,61.147926,-88.449135,92.515289
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-86.542534,-48.499542,-84.544518,-19.597178,-91.101578,11.743519,-89.641663,31.780106,-89.019157,61.152721,-88.441299,92.518982
0.033333,-86.543999,-48.498356,-84.537056,-19.596333,-91.097481,11.746621,-89.637337,31.781227,-89.017838,61.153858,-88.439133,92.519379
0.036111,,,,,,,,,,,,
0.038889,-86.542984,-48.496235,-84.536385,-19.593924,-91.097832,11.748177,-89.631264,31.787014,-88.984932,61.162746,-88.457077,92.515633
0.041667,,,,,,,,,,,,
0.044444,,,,,,,,,,,,
0.047222,-86.54348,-48.492199,-84.52388,-19.590603,-91.093315,11.752835,-89.622803,31.792006,-88.994995,61.183197,-88.43956,92.520477
0.05,-86.543472,-48.490135,-84.531059,-19.588909,-91.088768,11.754569,-89.618378,31.794271,-88.992546,61.183708,-88.435837,92.520348
0.052778,,,,,,,,,,,,
0.055556,-86.544891,-48.486115,-84.521751,-19.587296,-91.085938,11.756629,-89.613586,31.797421,-88.988815,61.183758,-88.389809,92.542847
0.058333,,,,,,,,,,,,
0.061111,,,,,,,,,,,,
0.063889,-86.545616,-48.48101,-84.526917,-19.57761,-91.079971,11.761734,-89.606941,31.804831,-88.929588,61.185871,-88.360687,92.532509
0.066667,-86.546249,-48.478909,-84.524513,-19.575933,-91.077881,11.762792,-89.60405,31.805758,-88.940117,61.205662,-88.353661,92.534218
0.069444,,,,,,,,,,,,
0.072222,-86.54705,-48.475636,-84.530136,-19.571411,-91.073151,11.76731,-89.600121,31.812223,-88.917015,61.187893,-88.339119,92.537132
0.075,-86.547073,-48.473892,-84.534592,-19.570307,-91.072151,11.769197,-89.598763,31.814516,-88.912971,61.189407,-88.323685,92.540749
0.077778,,,,,,,,,,,,
0.080556,-86.544708,-48.470993,-84.527267,-19.569941,-91.069099,11.77286,-89.595619,31.819117,-88.906471,61.190266,-88.304695,92.544647
0.083333,-86.543045,-48.469391,-84.526756,-19.565561,-91.067245,11.774954,-89.591286,31.818941,-88.902817,61.190552,-88.295883,92.547279
0.086111,,,,,,,,,,,,
0.088889,-86.509895,-48.471676,-84.519783,-19.564812,-91.0644,11.777863,-89.588531,31.82267,-88.897972,61.193741,-88.275871,92.55101
