Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-90.267471,-49.918846,-89.0942,-20.310501,-93.15863,10.591379,-92.934669,30.196651,-100.907455,56.547089,,
0.002778,,,,,,,,,,,,
0.005556,-90.266563,-49.920963,-89.105392,-20.291765,-93.158035,10.590259,-92.932999,30.195835,-100.906563,56.548698,,
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-90.268776,-49.919697,-89.092598,-20.309811,-93.157516,10.589975,-92.95089,30.202305,-100.904655,56.547768,,
0.016667,-90.2696,-49.919502,-89.092888,-20.308655,-93.15612,10.588595,-92.948387,30.200689,-100.904587,56.548988,,
0.019444,,,,,,,,,,,,
0.022222,-90.268913,-49.918861,-89.099922,-20.290579,-93.155548,10.587859,-92.944603,30.198925,-100.902,56.549309,,
0.025,-90.270889,-49.919827,-89.090523,-20.308567,-93.15596,10.588232,-92.94696,30.200321,-100.901581,56.549908,,
0.027778,,,,,,,,,,,,
0.030556,-90.272667,-49.918507,-89.088593,-20.310106,-93.155373,10.587138,-92.946754,30.198053,-100.899086,56.551247,,
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-90.274399,-49.914597,-89.086517,-20.308733,-93.153519,10.587007,-92.926102,30.195129,-100.898132,56.552399,,
0.041667,-90.274414,-49.913998,-89.085152,-20.307161,-93.153625,10.587868,-92.925247,30.191904,-100.895546,56.554241,,
0.044444,,,,,,,,,,,,
0.047222,-90.274933,-49.91328,-89.092293,-20.290262,-93.155579,10.587525,-92.925201,30.1938,-100.895714,56.55558,,
0.05,-90.272209,-49.912922,-89.091095,-20.29129,-93.154404,10.586661,-92.923508,30.191814,-100.877853,56.564404,,
0.052778,,,,,,,,,,,,
0.055556,-90.270973,-49.912682,-89.088097,-20.290106,-93.154434,10.58783,-92.926697,30.191399,-100.877068,56.564987,,
0.058333,,,,,,,,,,,,
0.061111,,,,,,,,,,,,
0.063889,-90.264938,-49.915226,-89.086998,-20.292545,-93.153183,10.58828,-92.92585,30.190578,-100.869873,56.565903,,
0.066667,-90.265625,-49.906548,-89.088379,-20.291088,-93.153259,10.588518,-92.925186,30.189684,-100.870346,56.566692,,
0.069444,-90.260941,-49.916061,-89.088234,-20.292393,-93.152222,10.588071,-92.921738,30.186403,-100.868538,56.567429,,
0.072222,-90.258865,-49.916649,-89.088135,-20.291531,-93.154091,10.589152,-92.920097,30.186249,-100.866821,56.567192,,
0.075,,,,,,,,,,,,
0.077778,-90.257805,-49.917297,-89.09034,-20.290089,-93.152267,10.589877,-92.919861,30.18355,-100.861717,56.569027,,
0.080556,,,,,,,,,,,,
0.083333,,,,,,,,,,,,
0.086111,-90.258148,-49.917091,-89.092789,-20.288254,-93.153038,10.590109,-92.91478,30.183792,-100.854019,56.571396,,
0.088889,-90.260391,-49.907322,-89.090576,-20.287987,-93.150925,10.590738,-92.915092,30.183512,-100.854477,56.57235,,
0.091667,,,,,,,,,,,,
0.094444,-90.258575,-49.906998,-89.091072,-20.287422,-93.150368,10.591066,-92.915382,30.18668,-100.856186,56.591152,,
0.097222,-90.257767,-49.906166,-89.094002,-20.284529,-93.152855,10.590792,-92.932014,30.192698,-100.853493,56.591755,,
0.1,,,,,,,,,,,,
0.102778,-90.256142,-49.905731,-89.093323,-20.286627,-93.150803,10.591849,-92.931679,30.19475,-100.853134,56.593479,,
0.105556,-90.253342,-49.906235,-89.092178,-20.284769,-93.14994,10.591379,-92.929901,30.190098,-100.849617,56.595238,,
0.108333,,,,,,,,,,,,
0.111111,-90.232132,-49.903305,-89.089928,-20.287155,-93.15004,10.591713,-92.908424,30.191603,-100.833115,56.579453,,
0.113889,-90.249298,-49.905884,-89.091286,-20.287523,-93.149826,10.592267,-92.910316,30.195248,-100.846497,56.598473,,
0.116667,,,,,,,,,,,,
0.119444,-90.226692,-49.904469,-89.063393,-20.297737,-93.150917,10.592792,-92.909531,30.195364,-100.826218,56.583191,,
0.122222,-90.222519,-49.904449,-89.061279,-20.298994,-93.14946,10.591939,-92.908951,30.19673,-100.828789,56.583912,,
0.125,,,,,,,,,,,,
0.127778,-90.215866,-49.906525,-89.066383,-20.289896,-93.149605,10.591352,-92.907295,30.196852,-100.822868,56.586636,,
0.130556,,,,,,,,,,,,
0.133333,,,,,,,,,,,,
0.136111,-90.229378,-49.91494,-89.060791,-20.293776,-93.149582,10.592002,-92.90377,30.199316,-100.83902,56.620049,,
0.138889,-90.227524,-49.915524,-89.058243,-20.29282,-93.148804,10.592643,-92.900909,30.197588,-100.838768,56.619843,,
0.141667,,,,,,,,,,,,
0.144444,-90.222359,-49.917229,-89.054756,-20.291874,-93.148331,10.593814,-92.896492,30.196772,-100.834511,56.621788,,
0.147222,-90.220703,-49.91811,-89.051651,-20.294924,-93.149239,10.593671,-92.897438,30.196041,-100.832382,56.624031,,
0.15,,,,,,,,,,,,
0.152778,-90.219391,-49.917336,-89.05439,-20.289703,-93.148453,10.593703,-92.895462,30.199898,-100.825645,56.626617,,
0.155556,-90.218262,-49.915825,-89.053253,-20.289734,-93.148216,10.594827,-92.892525,30.197834,-100.825546,56.627213,,
0.158333,,,,,,,,,,,,
0.161111,-90.218109,-49.915119,-89.052353,-20.285118,-93.148712,10.596633,-92.89164,30.199608,-100.819412,56.630028,,
0.163889,,,,,,,,,,,,
0.166667,,,,,,,,,,,,
0.169444,-90.21492,-49.911766,-89.051437,-20.28076,-93.146782,10.598537,-92.890923,30.201855,-100.813507,56.634415,,
0.172222,-90.213875,-49.91098,-89.050636,-20.278893,-93.145355,10.598207,-92.876419,30.205038,-100.809464,56.634926,,
0.175,,,,,,,,,,,,
0.177778,-90.194214,-49.912853,-89.049606,-20.276943,-93.144951,10.600206,-92.875374,30.208471,-100.806282,56.636471,,
0.180556,-90.189575,-49.914085,-89.051125,-20.27721,-93.143532,10.600975,-92.887253,30.206951,-100.80397,56.637455,,
0.183333,,,,,,,,,,,,
0.186111,-90.18161,-49.915703,-89.050095,-20.277611,-93.141212,10.601476,-92.888275,30.208487,-100.801514,56.63858,,
0.188889,-90.175606,-49.917049,-89.042763,-20.278145,-93.142136,10.601643,-92.88633,30.208948,-100.799644,56.64035,,
0.191667,,,,,,,,,,,,
0.194444,-90.168915,-49.91914,-89.039864,-20.278967,-93.141029,10.602453,-92.873146,30.211601,-100.784943,56.644554,,
0.197222,,,,,,,,,,,,
0.2,,,,,,,,,,,,
0.202778,-90.15966,-49.921383,-89.032341,-20.280111,-93.138977,10.603878,-92.865662,30.212234,-100.780174,56.64608,,
0.205556,-90.156258,-49.921638,-89.028023,-20.280304,-93.13829,10.603821,-92.865196,30.211363,-100.77729,56.646675,,
0.208333,,,,,,,,,,,,
0.211111,-90.147469,-49.922615,-89.025238,-20.280064,-93.139275,10.605225,-92.864517,30.213673,-100.774979,56.647228,,
0.213889,-90.14431,-49.921257,-89.022804,-20.280283,-93.138313,10.604588,-92.860779,30.212883,-100.771622,56.648506,,
0.216667,,,,,,,,,,,,
0.219444,-90.141685,-49.920238,-89.020988,-20.278315,-93.137184,10.605773,-92.859741,30.213165,-100.766823,56.648159,,
0.222222,-90.141846,-49.918423,-89.021179,-20.276628,-93.13739,10.606396,-92.86013,30.2131,-100.766884,56.649281,,
0.225,,,,,,,,,,,,
0.227778,-90.141975,-49.915619,-89.020905,-20.273108,-93.134445,10.607302,-92.860809,30.216131,-100.761116,56.650047,,
0.230556,,,,,,,,,,,,
0.233333,-90.138748,-49.914543,-89.018288,-20.271471,-93.132751,10.60862,-92.860802,30.213776,-100.760475,56.651402,,
0.236111,-90.139824,-49.913898,-89.021942,-20.269623,-93.130547,10.609844,-92.859177,30.214151,-100.75724,56.651791,,
0.238889,,,,,,,,,,,,
0.241667,-90.135788,-49.913059,-89.021103,-20.269108,-93.131897,10.610044,-92.860962,30.21715,-100.753067,56.652344,,
0.244444,-90.132156,-49.913025,-89.020447,-20.267817,-93.132492,10.61097,-92.858521,30.215969,-100.754456,56.652737,,
0.247222,,,,,,,,,,,,
0.25,-90.126762,-49.913223,-89.018951,-20.266298,-93.130341,10.611689,-92.854256,30.215389,-100.748108,56.653034,,
0.252778,-90.123306,-49.913338,-89.017174,-20.268105,-93.129257,10.612005,-92.853889,30.21467,-100.748848,56.652607,,
0.255556,,,,,,,,,,,,
0.258333,-90.114197,-49.914204,-89.01722,-20.266054,-93.127144,10.612887,-92.852013,30.213919,-100.745979,56.652576,,
0.261111,-90.110603,-49.915379,-89.014206,-20.266941,-93.129875,10.613262,-92.850639,30.215137,-100.74408,56.651192,,
0.263889,,,,,,,,,,,,
0.266667,-90.102432,-49.915646,-89.009056,-20.270222,-93.125839,10.614189,-92.848877,30.217775,-100.72113,56.622028,,
0.269444,-90.099976,-49.917122,-89.006279,-20.269627,-93.124023,10.613483,-92.8694,30.234709,-100.741531,56.650318,,
0.272222,,,,,,,,,,,,
0.275,-90.095566,-49.916122,-89.000732,-20.270317,-93.124107,10.614652,-92.865677,30.232906,-100.718758,56.620598,,
0.277778,,,,,,,,,,,,
0.280556,,,,,,,,,,,,
0.283333,-90.092636,-49.914757,-88.997925,-20.269594,-93.11824,10.615769,-92.860695,30.23188,-100.713219,56.619625,,
0.286111,-90.091034,-49.913868,-88.994499,-20.269381,-93.118248,10.616517,-92.856369,30.229345,-100.714073,56.619637,,
0.288889,,,,,,,,,,,,
0.291667,-90.090874,-49.911148,-88.992538,-20.270355,-93.114586,10.617312,-92.834305,30.217028,-100.709328,56.619881,,
0.294444,-90.091286,-49.909733,-88.994225,-20.269676,-93.11586,10.617661,-92.832054,30.216158,-100.709602,56.618412,,
0.297222,,,,,,,,,,,,
0.3,-90.093109,-49.907013,-88.993744,-20.268063,-93.112854,10.617849,-92.832069,30.217148,-100.709595,56.6185,,
0.302778,-90.092705,-49.907066,-88.990318,-20.268766,-93.11087,10.617635,-92.833252,30.219084,-100.707436,56.616837,,
0.305556,,,,,,,,,,,,
0.308333,-90.09201,-49.904816,-88.990265,-20.266508,-93.110878,10.618628,-92.834053,30.217558,-100.708214,56.616848,,
0.311111,-90.089172,-49.904339,-88.990944,-20.265507,-93.108322,10.618141,-92.832512,30.218199,-100.706306,56.616638,,
0.313889,,,,,,,,,,,,
0.316667,-90.085396,-49.904388,-88.991249,-20.265207,-93.107048,10.619211,-92.83342,30.21785,-100.706223,56.614452,,
0.319444,-90.085129,-49.903435,-88.992683,-20.26442,-93.10614,10.618684,-92.833099,30.217606,-100.705994,56.614845,,
0.322222,,,,,,,,,,,,
0.325,-90.079903,-49.904736,-88.990974,-20.265053,-93.103188,10.619915,-92.829773,30.215666,-100.704826,56.612438,,
0.327778,-90.078178,-49.904217,-88.991722,-20.265169,-93.10144,10.619691,-92.830574,30.214851,-100.704681,56.612057,,
0.330556,,,,,,,,,,,,
0.333333,-90.077484,-49.903145,-88.99205,-20.266123,-93.099754,10.619283,-92.825989,30.211988,-100.703003,56.611145,,
0.336111,-90.064171,-49.906597,-88.987846,-20.267183,-93.098358,10.620192,-92.821365,30.209917,-100.702415,56.60968,,
0.338889,,,,,,,,,,,,
0.341667,-90.065422,-49.905552,-88.989746,-20.267012,-93.097374,10.619694,-92.817329,30.207909,-100.701965,56.609051,,
0.344444,-90.064606,-49.904293,-88.978264,-20.274696,-93.093742,10.619963,-92.814705,30.209429,-100.699554,56.607426,,
0.347222,,,,,,,,,,,,
0.35,-90.070282,-49.902744,-88.97393,-20.274223,-93.091599,10.620064,-92.834015,30.223625,-100.700066,56.606068,,
0.352778,-90.095078,-49.898552,-88.972969,-20.275661,-93.089226,10.620173,-92.832443,30.221802,-100.699982,56.604893,,
0.355556,,,,,,,,,,,,
0.358333,-90.093697,-49.901718,-88.9711,-20.275023,-93.087906,10.621172,-92.827156,30.220879,-100.698555,56.605595,,
0.361111,-90.069183,-49.897686,-88.971046,-20.275188,-93.085831,10.621294,-92.824867,30.218052,-100.699738,56.60429,,
0.363889,,,,,,,,,,,,
0.366667,-90.074036,-49.893761,-88.968948,-20.275461,-93.08165,10.624146,-92.805336,30.210443,-100.697723,56.604588,,
0.369444,,,,,,,,,,,,
0.372222,,,,,,,,,,,,
0.375,-90.079376,-49.88895,-88.965698,-20.276033,-93.079536,10.624412,-92.806221,30.216602,-100.69873,56.604473,,
0.377778,,,,,,,,,,,,
0.380556,,,,,,,,,,,,
