Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-89.042831,-54.468452,-90.551849,-23.700094,-92.682198,12.345081,-86.931953,35.244335,-79.727295,70.730087,-77.496979,100.262283
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-89.034637,-54.468418,-90.580078,-23.63472,-92.855003,12.577147,-86.927505,35.242435,-79.71962,70.731567,-76.62365,99.429771
0.016667,-89.032486,-54.468555,-90.234879,-23.900434,-92.672264,12.346524,-86.92514,35.241909,-79.715675,70.73259,-76.623863,99.433228
0.019444,,,,,,,,,,,,
0.022222,-89.029503,-54.465389,-90.567612,-23.644686,-92.665543,12.347531,-86.921913,35.239429,-79.723816,70.733871,-76.622536,99.431847
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-89.028801,-54.460026,-90.601303,-23.585176,-92.653,12.34858,-86.916145,35.236481,-79.71521,70.728477,-76.618164,99.429947
0.033333,-89.029488,-54.458405,-90.597488,-23.585939,-92.652298,12.348968,-86.915115,35.23452,-79.718178,70.727394,-76.607788,99.420525
0.036111,,,,,,,,,,,,
0.038889,-89.030434,-54.455612,-90.403885,-23.901272,-92.631294,12.345147,-86.910179,35.232811,-79.72657,70.723404,-76.6045,99.418365
0.041667,-89.03035,-54.454277,-90.399483,-23.899502,-92.649719,12.351549,-86.907974,35.23167,-79.724693,70.722481,-76.602676,99.417427
0.044444,,,,,,,,,,,,
0.047222,-89.032509,-54.452576,-90.493225,-23.679352,-92.648697,12.352657,-86.90313,35.229828,-79.718315,70.719315,-76.599052,99.416222
0.05,-89.032402,-54.451286,-90.38237,-23.895943,-92.647675,12.351775,-86.902008,35.228203,-79.718658,70.717232,-76.598129,99.415245
0.052778,,,,,,,,,,,,
0.055556,-89.028709,-54.45203,-90.47599,-23.681355,-92.646622,12.350082,-86.89875,35.227509,-79.725647,70.712654,-76.59333,99.414154
0.058333,,,,,,,,,,,,
0.061111,,,,,,,,,,,,
0.063889,-89.025536,-54.454159,-90.468239,-23.664856,-92.648041,12.352401,-86.898888,35.222946,-79.717995,70.713135,-76.603493,99.397804
0.066667,-89.024849,-54.455387,-90.458008,-23.674917,-92.649597,12.353939,-86.898407,35.222412,-79.717392,70.716026,-76.601151,99.397797
0.069444,,,,,,,,,,,,
0.072222,-89.022774,-54.456116,-90.468048,-23.654222,-92.644501,12.350821,-86.895058,35.220818,-79.717331,70.714523,-76.599922,99.397186
0.075,-89.022934,-54.457336,-90.467003,-23.651123,-92.628654,12.347054,-86.892899,35.219807,-79.708443,70.714531,-76.598358,99.397072
0.077778,,,,,,,,,,,,
0.080556,-89.02343,-54.45985,-90.46357,-23.654461,-92.622963,12.349117,-86.889664,35.217785,-79.696449,70.716537,-76.597778,99.395523
0.083333,-89.025818,-54.459499,-90.472221,-23.645353,-92.620209,12.350225,-86.88784,35.217789,-79.696182,70.714951,-76.597786,99.395958
0.086111,,,,,,,,,,,,
0.088889,-89.032021,-54.45956,-90.474106,-23.645782,-92.612968,12.353743,-86.882782,35.216175,-79.688141,70.716454,-76.597725,99.394432
0.091667,,,,,,,,,,,,
0.094444,,,,,,,,,,,,
