Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-90.038246,-56.936264,-89.906883,-26.054382,-92.634048,9.418768,-86.40522,31.999624,-80.925461,68.179672,-79.872437,97.270248
0.002778,,,,,,,,,,,,
0.005556,-90.026665,-56.937279,-89.900543,-26.058674,-92.813179,9.651846,-86.407745,31.997728,-80.928505,68.176636,-79.872772,97.266731
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-90.00293,-56.940006,-89.885284,-26.065969,-92.819427,9.653359,-86.41539,32.004642,-80.927238,68.161201,-79.869812,97.271339
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-89.983536,-56.939793,-89.82811,-26.119709,-92.826912,9.655947,-86.419456,32.004997,-81.267906,68.483589,-79.870567,97.264755
0.025,-89.970451,-56.938698,-89.821243,-26.12071,-92.469635,9.851336,-86.422173,32.007294,-81.271866,68.483505,-79.871399,97.262215
0.027778,,,,,,,,,,,,
0.030556,-89.96122,-56.935429,-89.816643,-26.117802,-92.830292,9.657991,-86.426041,32.006104,-81.270027,68.479683,-79.871597,97.257889
0.033333,,,,,,,,,,,,
0.036111,-89.95166,-56.933083,-89.812401,-26.111937,-92.832687,9.659323,-86.427818,32.004929,-81.27243,68.478729,-79.870972,97.254478
0.038889,-89.945961,-56.932224,-89.804649,-26.117563,-92.832962,9.659719,-86.428612,32.003551,-81.270454,68.477905,-79.868614,97.253426
0.041667,,,,,,,,,,,,
0.044444,-89.934517,-56.930191,-89.80603,-26.110792,-92.832291,9.660295,-86.434158,32.010689,-81.268074,68.473145,-79.868141,97.247398
0.047222,-89.928307,-56.929733,-89.79921,-26.114988,-92.832832,9.660157,-86.434158,32.010113,-81.269402,68.474892,-79.866585,97.243507
0.05,,,,,,,,,,,,
0.052778,-89.919594,-56.927742,-89.805984,-26.096201,-92.832748,9.660769,-86.437912,32.01313,-81.264076,68.462662,-79.862907,97.238327
0.055556,,,,,,,,,,,,
0.058333,,,,,,,,,,,,
0.061111,-89.883461,-56.935139,-89.840149,-26.053715,-92.660843,9.42856,-86.455322,32.032021,-81.269447,68.468338,-79.855598,97.221573
0.063889,-89.890518,-56.930096,-89.850906,-26.037931,-92.659592,9.429151,-86.459633,32.036766,-80.925903,68.141731,-79.856331,97.219238
0.066667,,,,,,,,,,,,
0.069444,-89.86657,-56.936485,-89.793945,-26.102686,-92.657471,9.426271,-86.463234,32.037498,-80.932594,68.141983,-79.854515,97.216698
0.072222,-89.859268,-56.937492,-89.783165,-26.115704,-92.657593,9.424109,-86.464378,32.040016,-81.275711,68.465645,-79.856247,97.213989
0.075,,,,,,,,,,,,
0.077778,-89.84655,-56.938026,-89.780167,-26.114368,-92.834106,9.660283,-86.46637,32.041546,-81.281937,68.462242,-79.844933,97.219498
0.080556,,,,,,,,,,,,
0.083333,,,,,,,,,,,,
0.086111,-89.828644,-56.939774,-89.770485,-26.121807,-92.835617,9.659079,-86.465111,32.041798,-81.287956,68.459595,-79.849052,97.217094
0.088889,,,,,,,,,,,,
0.091667,,,,,,,,,,,,
0.094444,-89.811066,-56.938656,-89.759705,-26.121187,-92.838165,9.660151,-86.461166,32.034447,-81.294044,68.460075,-79.852798,97.218353
0.097222,-89.806778,-56.937176,-89.75592,-26.121378,-92.841209,9.659966,-86.459488,32.033611,-81.295616,68.457718,-79.854561,97.218613
0.1,,,,,,,,,,,,
