Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-104.033615,-79.442184,-106.849083,-48.940819,-108.688965,-17.715258,-106.779465,4.880229,-113.353111,34.10746,-116.574966,62.897396
0.008333,-104.033218,-79.438736,-106.844055,-48.937523,-108.686783,-17.71306,-106.779755,4.880732,-113.350533,34.105606,-116.565369,62.893589
0.011111,,,,,,,,,,,,
0.013889,-104.031906,-79.436157,-106.836365,-48.930332,-108.67485,-17.706034,-106.77755,4.877882,-113.342628,34.109329,-116.555908,62.898052
0.016667,-104.030701,-79.434357,-106.8293,-48.923309,-108.675255,-17.705515,-106.779182,4.878469,-113.340271,34.108906,-116.539017,62.911118
0.019444,,,,,,,,,,,,
0.022222,-104.029655,-79.427994,-106.817543,-48.914894,-108.674156,-17.702501,-106.779495,4.879916,-113.333679,34.110813,-116.529099,62.914539
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-104.02697,-79.417854,-106.804016,-48.903229,-108.674538,-17.699114,-106.778229,4.879027,-113.327042,34.105404,-116.48793,62.976147
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-104.025841,-79.409477,-106.792412,-48.896622,-108.676132,-17.695574,-106.776718,4.876867,-113.31942,34.107414,-116.473129,62.982643
0.041667,-104.025177,-79.406616,-106.789352,-48.893799,-108.676231,-17.694635,-106.775459,4.878641,-113.314758,34.107407,-116.469284,62.983246
0.044444,,,,,,,,,,,,
0.047222,-104.023621,-79.398422,-106.783554,-48.888916,-108.677948,-17.692093,-106.771149,4.878073,-113.310448,34.113373,-116.46228,62.985275
0.05,-104.024139,-79.395958,-106.783356,-48.890461,-108.678116,-17.690212,-106.771339,4.880467,-113.307533,34.114231,-116.458221,62.987473
0.052778,,,,,,,,,,,,
0.055556,-104.02433,-79.388115,-106.779411,-48.888294,-108.678284,-17.68856,-106.767334,4.882994,-113.300705,34.120667,-116.452003,62.987965
0.058333,,,,,,,,,,,,
0.061111,,,,,,,,,,,,
0.063889,-104.070175,-79.425201,-106.770203,-48.880325,-108.681061,-17.682373,-106.763756,4.883211,-113.293282,34.123821,-116.447723,62.994694
0.066667,,,,,,,,,,,,
0.069444,,,,,,,,,,,,
0.072222,-104.054115,-79.43029,-106.763351,-48.874996,-108.680809,-17.67564,-106.757805,4.887738,-113.286163,34.129566,-116.492256,63.091457
0.075,,,,,,,,,,,,
0.077778,-104.056778,-79.42585,-106.759583,-48.870026,-108.681107,-17.675121,-106.755318,4.890152,-113.284805,34.130375,-116.492867,63.095886
0.080556,-104.059052,-79.423996,-106.757904,-48.868469,-108.681953,-17.672365,-106.754471,4.894617,-113.281822,34.133633,-116.492287,63.098526
0.083333,,,,,,,,,,,,
0.086111,-104.063919,-79.420868,-106.758026,-48.864166,-108.683502,-17.671043,-106.751335,4.894803,-113.279831,34.134983,-116.493774,63.104881
0.088889,,,,,,,,,,,,
0.091667,,,,,,,,,,,,
0.094444,-104.0709,-79.419586,-106.763519,-48.863045,-108.681694,-17.666586,-106.744507,4.897052,-113.275978,34.143505,-116.49144,63.110657
