,Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0,0.0,-98.524811,-74.762009,-91.923615,-104.394958,-100.589264,-39.656448,-106.676277,19.19101,-103.837524,48.411934,-99.552223,-18.069914
1,0.002778,-98.524174,-74.7630695,-91.9244885,-104.39588900000001,-100.590809,-39.657587,-106.6256025,19.1672975,-103.839199,48.410988,-99.5522535,-18.07024
2,0.005556,-98.523537,-74.76413,-91.925362,-104.39682,-100.592354,-39.658726,-106.574928,19.143585,-103.840874,48.410042,-99.552284,-18.070566
3,0.008333,-98.49388845097803,-74.77274393207728,-91.92263632101285,-104.39939038293532,-100.59262360194408,-39.65996170334813,-106.6093080798032,19.158250479299173,-103.84269422968919,48.40921553174126,-99.55368499699988,-18.071937670706827
4,0.011111,-98.46422922548902,-74.78136096603863,-91.91990966050642,-104.40196169146766,-100.59289330097204,-39.66119785167406,-106.6437005399016,19.17292123964959,-103.84451511484458,48.40838876587063,-99.55508649849995,-18.073309835353413
5,0.013889,-98.43457,-74.789978,-91.917183,-104.404533,-100.593163,-39.662434,-106.678093,19.187592,-103.846336,48.407562,-99.556488,-18.074682
6,0.016667,-98.43512,-74.789742,-91.917587,-104.405464,-100.594856,-39.663124,-106.680588,19.185328,-103.846718,48.406513,-99.558174,-18.076857
7,0.019444,-98.43626779333933,-74.79044337371738,-91.91841085166517,-104.40693623492349,-100.5959887960396,-39.66420330567057,-106.681087410081,19.18526851071107,-103.84879262646265,48.40627454293429,-99.55966523150315,-18.078705667146718
8,0.022222,-98.437416,-74.791145,-91.919235,-104.408409,-100.597122,-39.665283,-106.681587,19.185209,-103.850868,48.406036,-99.561157,-18.080555
9,0.025,-98.437289,-74.79251066666667,-91.92037933333333,-104.408966,-100.598826,-39.66626866666667,-106.68229666666666,19.184404333333333,-103.852389,48.405172666666665,-99.561976,-18.081887666666667
