,Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0,0.0,-99.339523,-74.989334,-92.669395,-104.940247,-102.544235,-40.174381,-105.592941,18.79421,-103.106781,47.527191,-100.663795,-18.749056
1,0.002778,-99.339115,-74.9889335,-92.670448,-104.93954500000001,-102.543724,-40.1733605,-105.5920485,18.7944315,-103.106224,47.5272445,-100.66290649999998,-18.748762
2,0.005556,-99.338707,-74.988533,-92.671501,-104.938843,-102.543213,-40.17234,-105.591156,18.794653,-103.105667,47.527298,-100.662018,-18.748468
3,0.008333,-99.33867134189369,-74.98735328321133,-92.67243177655108,-104.93782857686308,-102.54314168378734,-40.171118293291734,-105.59015424048964,18.79537382695308,-103.10492217880713,47.527993499699996,-100.66078229665187,-18.74904986031441
4,0.011111,-99.33863567094684,-74.98617314160566,-92.67336288827553,-104.93681378843154,-102.54307034189367,-40.169896146645875,-105.5891521202448,18.79609491347654,-103.10417708940358,47.52868924985,-100.65954614832593,-18.749631930157207
5,0.013889,-99.3386,-74.984993,-92.674294,-104.935799,-102.542999,-40.168674,-105.58815,18.796816,-103.103432,47.529385,-100.65831,-18.750214
6,0.016667,-99.339058,-74.9832,-92.673744,-104.935577,-102.541565,-40.167614,-105.587593,18.797201,-103.102325,47.52956,-100.659836,-18.749804
7,0.019444,-99.33865357281728,-74.98269659063907,-92.67605158451845,-104.93425773753374,-102.54137403438344,-40.16728605904591,-105.58685713249325,18.798247811521158,-103.10200505760577,47.52996442718272,-100.660335410081,-18.749011642664268
8,0.022222,-99.338249,-74.982193,-92.67836,-104.932938,-102.541183,-40.166958,-105.586121,18.799295,-103.101685,47.530369,-100.660835,-18.748219
9,0.025,-99.339615,-74.98394,-92.679764,-104.931854,-102.540459,-40.165348,-105.562256,18.811352,-103.165451,47.550079,-100.658035,-18.748894
10,0.027778,-99.3406715,-74.983677,-92.680687,-104.9320945,-102.5410845,-40.164268500000006,-105.5608215,18.811121999999997,-103.165222,47.550449,-100.6583825,-18.749588
