,Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0,0.0,-99.351929,-74.257187,-92.717049,-103.930725,-103.08316,-39.008736,-106.692352,20.258438,-102.504349,49.631042,-102.123222,-17.799355
1,0.002778,-99.349266,-74.2571375,-92.714737,-103.93045799999999,-103.0397185,-39.0314255,-106.6908375,20.2583485,-102.502926,49.630556,-102.121746,-17.799127
2,0.005556,-99.346603,-74.257088,-92.712425,-103.930191,-102.996277,-39.054115,-106.689323,20.258259,-102.501503,49.63007,-102.12027,-17.798899
3,0.008333,-99.31608532629306,-74.263960350174,-92.71025385455418,-103.93034862882513,-102.99511261286452,-39.05426496399856,-106.68821459942397,20.258048383895353,-102.43944756414258,49.48426633601344,-102.11830213908557,-17.800045058202326
4,0.011111,-99.28555666314652,-74.27083517508702,-92.70808192727709,-103.93050631441258,-102.99394780643226,-39.05441498199928,-106.68710579971199,20.25783769194768,-102.37736978207128,49.338410168006725,-102.11633356954279,-17.801191529101164
5,0.013889,-99.255028,-74.27771,-92.70591,-103.930664,-102.992783,-39.054565,-106.685997,20.257627,-102.315292,49.192554,-102.114365,-17.802338
6,0.016667,-99.337723,-74.256042,-92.702103,-103.930679,-103.074333,-39.010895,-106.685959,20.257223,-102.312378,49.190289,-102.113579,-17.802412
7,0.019444,-99.335445909991,-74.25576754941494,-92.69854414077408,-103.93139237155715,-103.07320820252026,-39.01152038739873,-106.68489869090907,20.25734297839784,-102.31014690171017,49.19135280846085,-102.11191230009001,-17.80228052367237
8,0.022222,-99.333168,-74.255493,-92.694984,-103.932106,-103.072083,-39.012146,-106.683838,20.257463,-102.307915,49.192417,-102.110245,-17.802149
9,0.025,-99.245262,-74.277283,-92.691566,-103.931381,-103.070595,-39.013256,-106.680023,20.256191,-102.309158,49.199574,-102.108803,-17.802225
10,0.027778,-99.243332,-74.2771875,-92.68870899999999,-103.931862,-103.070225,-39.013797499999995,-106.6793365,20.2567555,-102.39686950000002,49.414635,-102.106579,-17.8041475
11,0.030556,-99.241402,-74.277092,-92.685852,-103.932343,-103.069855,-39.014339,-106.67865,20.25732,-102.484581,49.629696,-102.104355,-17.80607
12,0.033333,-99.2395584425777,-74.27740225885036,-92.6818729552382,-103.93332409780392,-103.06782848649947,-39.01507382359294,-106.6741930699628,20.2552618274331,-102.48167736373456,49.63000359282371,-102.10263374654986,-17.804934939157565
13,0.036111,-99.23771422128885,-74.27771262942518,-92.67789247761911,-103.93430554890197,-103.06580124324972,-39.01580891179648,-106.6697345349814,20.25320291371655,-102.47877268186728,49.63031129641186,-102.10091187327492,-17.80379946957878
14,0.038889,-99.23587,-74.278023,-92.673912,-103.935287,-103.063774,-39.016544,-106.665276,20.251144,-102.475868,49.630619,-102.09919,-17.802664
15,0.041667,-99.232445,-74.277069,-92.671097,-103.935303,-103.062523,-39.017273,-106.664566,20.25042,-102.471268,49.631668,-102.096413,-17.803223
16,0.044444,-99.22964900342033,-74.27768688874887,-92.66827450819082,-103.93554695607561,-103.06319787848786,-39.01743897011701,-106.66295628982897,20.25656989270927,-102.46894891755176,49.630899638343834,-102.09464331863187,-17.804818212781278
17,0.047222,-99.226852,-74.278305,-92.665451,-103.935791,-103.063873,-39.017605,-106.661346,20.262722,-102.466629,49.630131,-102.092873,-17.806414
18,0.05,-99.22411349999999,-74.27935400000001,-92.661972,-103.9366075,-103.0615575,-39.018589000000006,-106.6586605,20.2618495,-102.462879,49.6293815,-102.09068699999999,-17.8060515
19,0.052778,-99.221375,-74.280403,-92.658493,-103.937424,-103.059242,-39.019573,-106.655975,20.260977,-102.459129,49.628632,-102.088501,-17.805689
20,0.055556,-99.218201,-74.28186,-92.654907,-103.938766,-102.977226,-39.062614,-106.653305,20.260103,-102.457596,49.627705,-102.087143,-17.804222
21,0.058333,-99.21440568334833,-74.28270684752475,-92.65097870729072,-103.93885798343835,-103.01722729774977,-39.04257560792079,-106.64939170459047,20.258984701350137,-102.45198151089109,49.627885967416745,-102.08590722250224,-17.806696554455446
22,0.061111,-99.210609,-74.283554,-92.647049,-103.93895,-103.057243,-39.02253,-106.645477,20.257866,-102.446365,49.628067,-102.084671,-17.809172
23,0.063889,-99.212181,-74.283531,-92.645523,-103.941071,-102.974335,-39.065365,-106.643661,20.257919,-102.443802,49.627018,-102.082268,-17.808502
24,0.066667,-99.21105529738973,-74.28390106660666,-92.64277600558056,-103.94154408514852,-102.9725071710171,-39.06707230729073,-106.6402998950495,20.256921320432046,-102.44131455229524,49.626758453285326,-102.08119180630064,-17.809467173717373
25,0.069444,-99.20993,-74.284271,-92.64003,-103.942017,-102.97068,-39.068779,-106.63694,20.255924,-102.438828,49.626499,-102.080116,-17.810432
26,0.072222,-99.292015,-74.263832,-92.636177,-103.944206,-102.969299,-39.068089,-106.633499,20.254696,-102.436653,49.624588,-102.077995,-17.810732
27,0.075,-99.288803,-74.2652395,-92.6325875,-103.945179,-102.9680405,-39.0691875,-106.63118349999998,20.254778,-102.4336435,49.624975000000006,-102.076542,-17.8111695
28,0.077778,-99.285591,-74.266647,-92.628998,-103.946152,-102.966782,-39.070286,-106.628868,20.25486,-102.430634,49.625362,-102.075089,-17.811607
29,0.080556,-99.203217,-74.288345,-92.627457,-103.946793,-102.964958,-39.070343,-106.626579,20.252104,-102.430573,49.62516,-102.060112,-17.818638
30,0.083333,-99.24325229162916,-74.2786537449145,-92.62431006660667,-103.9478418111611,-102.9635467540954,-39.07175224626463,-106.62340607128714,20.251111178757878,-102.43014957623764,49.62411718775878,-102.05832682142214,-17.81810659567957
31,0.086111,-99.283302,-74.268959,-92.621162,-103.948891,-102.962135,-39.073162,-106.620232,20.250118,-102.429726,49.623074,-102.056541,-17.817575
32,0.088889,-99.281487,-74.270844,-92.617836,-103.949799,-102.958595,-39.074059,-106.619736,20.249964,-102.430603,49.621792,-102.055695,-17.817198
