,Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0,0.0,-97.00518999999998,-77.60618700000003,-89.09336999999996,-106.66517699999997,-103.05186200000004,-42.61826899999999,-105.29902700000002,16.968971999999994,-101.88063999999999,45.722865000000006,-101.90974400000005,-21.139105000000004
1,0.002778,-97.00466999999999,-77.60415700000001,-89.09359799999999,-106.66549699999999,-103.05395400000002,-42.615531,-105.30445900000001,16.967357999999997,-101.884362,45.721561,-101.90991200000002,-21.138833
2,0.005556,-97.00441,-77.603142,-89.093712,-106.665657,-103.055,-42.614162,-105.307175,16.966551,-101.886223,45.720909,-101.909996,-21.138697
3,0.008333,-97.00415,-77.602127,-89.093826,-106.665817,-103.056046,-42.612793,-105.309891,16.965744,-101.888084,45.720257,-101.91008,-21.138561
4,0.011111,-97.004669,-77.600445,-89.0952755,-106.6645355,-103.05739999999999,-42.61215950000001,-105.3108255,16.968044499999998,-101.8893965,45.720417,-101.91206349999999,-21.1374415
5,0.013889,-97.005188,-77.598763,-89.096725,-106.663254,-103.058754,-42.611526,-105.31176,16.970345,-101.890709,45.720577,-101.914047,-21.136322
6,0.016667,-97.004501,-77.595665,-89.09919,-106.661942,-103.061226,-42.610596,-105.312393,16.96875,-101.893929,45.721481,-101.916206,-21.133795
7,0.019444,-97.00455099099909,-77.59513459549956,-89.10008633861385,-106.6621364649865,-103.06217932835285,-42.60973215553555,-105.31322085094509,16.968470550315033,-101.8955117150315,45.720647650045,-101.91757525346534,-21.13313511881188
8,0.022222,-97.004601,-77.594604,-89.100983,-106.662331,-103.063133,-42.608868,-105.314049,16.968191,-101.897095,45.719814,-101.918945,-21.132475
9,0.025,-97.004967,-77.592461,-89.103012,-106.66127,-103.064056,-42.607891,-105.314064,16.970137,-101.901413,45.718731,-101.921509,-21.133268
10,0.027778,-97.005558,-77.5920605,-89.104683,-106.6611595,-103.06664649999999,-42.6068135,-105.3143845,16.970955,-101.89723950000001,45.719432999999995,-101.9228935,-21.131999
11,0.030556,-97.006149,-77.59166,-89.106354,-106.661049,-103.069237,-42.605736,-105.314705,16.971773,-101.893066,45.720135,-101.924278,-21.13073
12,0.033333,-97.005447,-77.59301,-89.108955,-106.661034,-103.071594,-42.605232,-105.313454,16.973612,-101.896431,45.722355,-101.926682,-21.132263
13,0.036111,-97.005516,-77.5908205,-89.10985149999999,-106.660759,-103.0737035,-42.6044885,-105.313122,16.975956999999998,-101.89514150000002,45.7228965,-101.926968,-21.132517
14,0.038889,-97.005585,-77.588631,-89.110748,-106.660484,-103.075813,-42.603745,-105.31279,16.978302,-101.893852,45.723438,-101.927254,-21.132771
15,0.041667,-97.005775,-77.587036,-89.113327,-106.660461,-103.075661,-42.603935,-105.313492,16.977766,-101.893143,45.723663,-101.928673,-21.13241
16,0.044444,-97.0065798550855,-77.58656308514851,-89.1144712939694,-106.65978212223223,-103.0776936340234,-42.60351757515751,-105.31232471017101,16.977839486768676,-101.89262809270926,45.724259892529254,-101.92865750279027,-21.132801929432944
17,0.047222,-97.007385,-77.58609,-89.115616,-106.659103,-103.079727,-42.6031,-105.311157,16.977913,-101.892113,45.724857,-101.928642,-21.133194
18,0.05,-97.008881,-77.585457,-89.117134,-106.658264,-103.080284,-42.602859,-105.311562,16.979269,-101.883553,45.728588,-101.932442,-21.134785
19,0.052778,-97.009308,-77.585125,-89.118393,-106.65758500000001,-103.081249,-42.602859,-105.3124125,16.9796965,-101.888035,45.7267455,-101.9332125,-21.134293
20,0.055556,-97.009735,-77.584793,-89.119652,-106.656906,-103.082214,-42.602859,-105.313263,16.980124,-101.892517,45.724903,-101.933983,-21.133801
21,0.058333,-97.0107877472699,-77.58427679059163,-89.12155620952838,-106.65546434609385,-103.08313211292452,-42.60273203048122,-105.31368489871595,16.981386696867876,-101.88990329413177,45.726663577343096,-101.93497209588384,-21.133189480139205
22,0.061111,-97.01184087363497,-77.58376039529581,-89.12346110476419,-106.65402217304693,-103.08405055646226,-42.602605015240606,-105.31410694935798,16.982649848433937,-101.88728864706589,45.728424788671546,-101.93596154794191,-21.1325777400696
23,0.063889,-97.012894,-77.583244,-89.125366,-106.65258,-103.084969,-42.602478,-105.314529,16.983913,-101.884674,45.730186,-101.936951,-21.131966
24,0.066667,-97.01362642121684,-77.58456149141965,-89.12636045265812,-106.65163121948878,-103.08551073166927,-42.60239165630625,-105.31536343345732,16.981979434657386,-101.99175284843395,45.65735992823713,-101.9385075201008,-21.13010844377775
25,0.069444,-97.01435857878315,-77.58587850858035,-89.1273545473419,-106.65068278051122,-103.08605226833073,-42.60230534369374,-105.31619756654266,16.980046565342615,-102.09879315156607,45.58456007176287,-101.9400634798992,-21.12825155622225
26,0.072222,-97.015091,-77.587196,-89.128349,-106.649734,-103.086594,-42.602219,-105.317032,16.978113,-102.205872,45.511734,-101.94162,-21.126394
27,0.075,-97.018776,-77.578621,-89.130348,-106.647598,-103.087738,-42.601788,-105.317726,16.979422,-102.217613,45.509476,-101.941635,-21.123848
28,0.077778,-97.0195925,-77.5768585,-89.131561,-106.6471745,-103.08660499999998,-42.602091,-105.318363,16.9785005,-102.2199325,45.50873400000001,-101.94303500000001,-21.122462499999997
29,0.080556,-97.020409,-77.575096,-89.132774,-106.646751,-103.085472,-42.602394,-105.319,16.977579,-102.222252,45.507992,-101.944435,-21.121077
30,0.083333,-97.02131411604464,-77.57708418936758,-89.13368444809792,-106.64656537789512,-103.0874018700348,-42.6022237075483,-105.31996110260411,16.976173670706828,-102.22417920400817,45.50769573778951,-101.94608760326413,-21.120137558862353
31,0.086111,-97.02221955802231,-77.57907309468379,-89.13459522404897,-106.64637968894755,-103.0893324350174,-42.60205335377415,-105.32092255130205,16.974767835353415,-102.22610710200408,45.50739936889476,-101.94774080163207,-21.11919777943118
32,0.088889,-97.023125,-77.581062,-89.135506,-106.646194,-103.091263,-42.601883,-105.321884,16.973362,-102.228035,45.507103,-101.949394,-21.118258
33,0.091667,-97.02407611412455,-77.58178175303013,-89.13627642577704,-106.64697742733709,-103.0923948024721,-42.60158929809192,-105.32333384063362,16.97370670802832,-102.22517365666627,45.507504714868595,-101.95014942397697,-21.11903175951038
34,0.094444,-97.02502688587543,-77.58250124696987,-89.13704657422296,-106.64776057266289,-103.0935261975279,-42.60129570190808,-105.32478315936639,16.97405129197168,-102.22231334333374,45.507906285131405,-101.95090457602305,-21.11980524048962
35,0.097222,-97.025978,-77.583221,-89.137817,-106.648544,-103.094658,-42.601002,-105.326233,16.974396,-102.219452,45.508308,-101.95166,-21.120579
36,0.1,-97.025658,-77.583847,-89.140144,-106.649925,-103.098106,-42.601799,-105.326439,16.976494,-102.230202,45.506828,-101.951042,-21.121124
37,0.102778,-97.0266535,-77.584755,-89.140411,-106.651367,-103.098297,-42.601824,-105.326725,16.9743385,-102.09680200000001,45.603958,-101.9524955,-21.1225185
38,0.105556,-97.027649,-77.585663,-89.140678,-106.652809,-103.098488,-42.601849,-105.327011,16.972183,-101.963402,45.701088,-101.953949,-21.123913
39,0.108333,-97.025833,-77.584351,-89.140228,-106.65406,-103.102158,-42.602264,-105.329308,16.973227,-101.9701,45.696331,-101.951996,-21.124056
40,0.111111,-97.026802,-77.585972,-89.14091099999999,-106.6555135,-103.1067965,-42.599714,-105.328434,16.982749,-101.9709585,45.6956045,-101.9530795,-21.1229735
41,0.113889,-97.027771,-77.587593,-89.141594,-106.656967,-103.111435,-42.597164,-105.32756,16.992271,-101.971817,45.694878,-101.954163,-21.121891
42,0.116667,-97.028221,-77.590096,-89.142761,-106.658791,-103.11158,-42.598618,-105.329445,16.972033,-101.970627,45.693947,-101.954231,-21.121986
43,0.119444,-97.02932,-77.591705,-89.143921,-106.660667,-103.114632,-42.599213,-105.327309,16.993328,-101.971939,45.693802,-101.953041,-21.120665
44,0.122222,-97.028625,-77.59259,-89.143478,-106.662598,-103.113663,-42.60099,-105.326065,16.993046,-101.971245,45.692421,-101.954124,-21.122503
45,0.125,-97.02871300000001,-77.59305549999998,-89.144474,-106.6639865,-103.1149865,-42.6019915,-105.3261335,16.9928945,-101.9702075,45.6923675,-101.954914,-21.121578
46,0.127778,-97.028801,-77.593521,-89.14547,-106.665375,-103.11631,-42.602993,-105.326202,16.992743,-101.96917,45.692314,-101.955704,-21.120653
47,0.130556,-97.029152,-77.592125,-89.144028,-106.66674,-103.117142,-42.60397,-105.327316,16.990648,-101.968857,45.691742,-101.956573,-21.122068
