,Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0,0.0,-100.58625,-79.069946,-92.971901,-109.061905,-103.420067,-43.448631,-107.555725,16.219988,-103.731201,45.609848,-102.343689,-22.511381
1,0.002778,-100.5816955,-79.0761715,-92.953968,-109.021389,-103.419327,-43.450739,-107.5536955,16.221629,-103.726875,45.609661,-102.345009,-22.5127935
2,0.005556,-100.577141,-79.082397,-92.936035,-108.980873,-103.418587,-43.452847,-107.551666,16.22327,-103.722549,45.609474,-102.346329,-22.514206
3,0.008333,-100.590828,-79.066422,-92.936501,-108.980583,-103.421936,-43.449646,-107.550537,16.222229,-103.71904,45.610764,-102.34903,-22.514725
4,0.011111,-100.5914115,-79.06682599999998,-93.0158655,-108.992134,-103.4223595,-43.4503175,-107.54949950000001,16.222408499999997,-103.7169305,45.61062850000001,-102.35047949999998,-22.5148995
5,0.013889,-100.591995,-79.06723,-93.09523,-109.003685,-103.422783,-43.450989,-107.548462,16.222588,-103.714821,45.610493,-102.351929,-22.515074
6,0.016667,-100.593613,-79.06649,-92.938683,-108.979507,-103.422226,-43.453278,-107.547035,16.224442,-103.710518,45.610302,-102.35202,-22.513271
7,0.019444,-100.59508123564356,-79.06636052331233,-93.017049390099,-108.99144135121513,-103.45296296579657,-43.38547970711071,-107.54629513321333,16.22324121620162,-103.70703212763276,45.611285822862285,-102.35340475067507,-22.513242505130513
8,0.022222,-100.59655,-79.066231,-93.095444,-109.00338,-103.483711,-43.317657,-107.545555,16.22204,-103.703545,45.61227,-102.35479,-22.513214
9,0.025,-100.59248866666667,-79.07155366666667,-93.09472933333333,-109.00335966666667,-103.485054,-43.317636666666665,-107.54459366666666,16.222593666666665,-103.70132733333334,45.61248633333334,-102.35585533333332,-22.514104666666668
10,0.027778,-100.58842733333333,-79.07687633333333,-93.09401466666667,-109.00333933333334,-103.486397,-43.31761633333333,-107.54363233333333,16.223147333333333,-103.69910966666667,45.612702666666664,-102.35692066666667,-22.51499533333333
11,0.030556,-100.584366,-79.082199,-93.0933,-109.003319,-103.48774,-43.317596,-107.542671,16.223701,-103.696892,45.612919,-102.357986,-22.515886
12,0.033333,-100.597214,-79.067657,-93.091309,-109.003426,-103.489517,-43.316238,-107.541451,16.224003,-103.694084,45.613308,-102.356468,-22.540007
13,0.036111,-100.5915645,-79.075611,-93.091118,-109.0036625,-103.490738,-43.3150175,-107.54033700000002,16.2245705,-103.69205450000001,45.6136055,-102.357952,-22.5270025
14,0.038889,-100.585915,-79.083565,-93.090927,-109.003899,-103.491959,-43.313797,-107.539223,16.225138,-103.690025,45.613903,-102.359436,-22.513998
15,0.041667,-100.583626,-79.085091,-93.089378,-109.004883,-103.4935,-43.31144,-107.537544,16.222126,-103.686417,45.61459,-102.361153,-22.511068
16,0.044444,-100.58571212439244,-79.08565139909992,-93.09170858037803,-109.0037502039604,-103.49460230153015,-43.31324167560756,-107.53660216957694,16.22372671179118,-103.68393794635465,45.61540235373537,-102.36151143546354,-22.510860537353736
17,0.047222,-100.587799,-79.086212,-93.09404,-109.002617,-103.495705,-43.315044,-107.53566,16.225328,-103.681458,45.616215,-102.36187,-22.510653
18,0.05,-100.585083,-79.087784,-93.092873,-109.004272,-103.496742,-43.313904,-107.536087,16.223904,-103.673004,45.617588,-102.36187,-22.512283
19,0.052778,-100.585533,-79.0889625,-93.0935215,-109.0046955,-103.4988515,-43.312811,-107.5340575,16.2242445,-103.671299,45.617608999999995,-102.3624115,-22.511487000000002
20,0.055556,-100.585983,-79.090141,-93.09417,-109.005119,-103.500961,-43.311718,-107.532028,16.224585,-103.669594,45.61763,-102.362953,-22.510691
21,0.058333,-100.585365,-79.091072,-93.094696,-109.004066,-103.502335,-43.311756,-107.532036,16.22402,-103.666428,45.617886,-102.362953,-22.513096
22,0.061111,-100.58559,-79.092373,-93.094803,-109.004604,-103.5039065,-43.310093,-107.53059800000001,16.2223605,-103.6654855,45.61784,-102.3645935,-22.5125265
23,0.063889,-100.585815,-79.093674,-93.09491,-109.005142,-103.505478,-43.30843,-107.52916,16.220701,-103.664543,45.617794,-102.366234,-22.511957
24,0.066667,-100.585297,-79.095055,-93.09449,-109.005379,-103.505005,-43.311848,-107.529091,16.222977,-103.656242,45.618229,-102.365242,-22.510969
25,0.069444,-100.58640280090009,-79.09517297875787,-93.09570678091809,-109.00498607074707,-103.50590883726372,-43.312017469486946,-107.52862558379837,16.222637561116112,-103.65268014131412,45.6189288739874,-102.36717165256525,-22.511646877947793
26,0.072222,-100.587509,-79.095291,-93.096924,-109.004593,-103.506813,-43.312187,-107.52816,16.222298,-103.649117,45.619629,-102.369102,-22.512325
27,0.075,-100.588295,-79.097221,-93.095657,-109.005341,-103.510132,-43.311989,-107.527184,16.223516,-103.645691,45.620262,-102.369598,-22.515839
28,0.077778,-100.5881425,-79.0981175,-93.096653,-109.0057375,-103.481533,-43.379715,-107.526455,16.223807,-103.645466,45.6190225,-102.371517,-22.513140999999997
29,0.080556,-100.58799,-79.099014,-93.097649,-109.006134,-103.452934,-43.447441,-107.525726,16.224098,-103.645241,45.617783,-102.373436,-22.510443
30,0.083333,-100.590469,-79.099274,-93.097237,-109.005096,-103.453125,-43.445736,-107.524994,16.223494,-103.64122,45.618607,-102.374634,-22.508326
31,0.086111,-100.59293749999999,-79.0992965,-93.09612650000001,-109.0048635,-103.455021,-43.445798999999994,-107.5241625,16.225022499999998,-103.6394575,45.618832,-102.3772815,-22.506822
32,0.088889,-100.595406,-79.099319,-93.095016,-109.004631,-103.456917,-43.445862,-107.523331,16.226551,-103.637695,45.619057,-102.379929,-22.505318
33,0.091667,-100.595215,-79.100204,-93.096199,-109.003464,-103.455666,-43.445789,-107.522705,16.2251,-103.634323,45.618404,-102.380669,-22.504328
34,0.094444,-100.59708366354636,-79.09994104734474,-93.09565359819982,-109.00359347668767,-103.45815655157516,-43.44426927362736,-107.52130125274527,16.226038830963095,-103.6333846689469,45.6182095350135,-102.3826406450045,-22.50418752529253
