,Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0,0.0,-100.61052199999999,-78.01562700000001,-94.24064700000001,-107.861763,-102.566392,-42.491722,-109.94251299999998,15.760509000000004,-107.54974899999998,45.503662999999996,-101.99354600000004,-21.939171
1,0.002778,-100.607896,-78.013917,-94.234131,-107.861885,-102.565186,-42.491722,-109.93991899999999,15.760721000000002,-107.54495899999999,45.503245,-101.98950200000002,-21.935237
2,0.005556,-100.606583,-78.013062,-94.230873,-107.861946,-102.564583,-42.491722,-109.938622,15.760827,-107.542564,45.503036,-101.98748,-21.93327
3,0.008333,-100.60527,-78.012207,-94.227615,-107.862007,-102.56398,-42.491722,-109.937325,15.760933,-107.540169,45.502827,-101.985458,-21.931303
4,0.011111,-100.604366,-78.012039,-94.227417,-107.8615415,-102.5642395,-42.491085000000005,-109.9344865,15.762414,-107.5376245,45.505072,-101.985771,-21.930180500000002
5,0.013889,-100.603462,-78.011871,-94.227219,-107.861076,-102.564499,-42.490448,-109.931648,15.763895,-107.53508,45.507317,-101.986084,-21.929058
6,0.016667,-100.602364,-78.012016,-94.225311,-107.859329,-102.566055,-42.483746,-109.928802,15.763478,-107.530319,45.511047,-101.984444,-21.929798
7,0.019444,-100.60086127056705,-78.01116965238523,-94.22394174653465,-107.85892857209721,-102.56607799585959,-42.48190533141314,-109.92643392637264,15.764275856345634,-107.5269591049505,45.51236676237624,-101.98530184554456,-21.92820078757876
8,0.022222,-100.599358,-78.010323,-94.222572,-107.858528,-102.566101,-42.480064,-109.924065,15.765074,-107.523598,45.513687,-101.98616,-21.926603
9,0.025,-100.598022,-78.009819,-94.21991,-107.857582,-102.561607,-42.47966,-109.920334,15.768517,-107.518616,45.51416,-101.982407,-21.925121
10,0.027778,-100.5973205,-78.0089495,-94.21842600000002,-107.856247,-102.5627555,-42.4785385,-109.9192315,15.768023,-107.5298845,45.5395395,-101.982281,-21.9256455
11,0.030556,-100.596619,-78.00808,-94.216942,-107.854912,-102.563904,-42.477417,-109.918129,15.767529,-107.541153,45.564919,-101.982155,-21.92617
12,0.033333,-100.596741,-78.006294,-94.215324,-107.854034,-102.563705,-42.476307,-109.914932,15.771111,-107.536224,45.565979,-101.980888,-21.92296
13,0.036111,-100.595154,-78.0060425,-94.213703,-107.8538055,-102.5630795,-42.4752045,-109.9133645,15.771372,-107.53401550000001,45.566412,-101.978916,-21.9241835
14,0.038889,-100.593567,-78.005791,-94.212082,-107.853577,-102.562454,-42.474102,-109.911797,15.771633,-107.531807,45.566845,-101.976944,-21.925407
15,0.041667,-100.59290825429017,-78.00514725609024,-94.21133157662305,-107.85242486175446,-102.56208028849153,-42.47311254794192,-109.90975208796353,15.773553563782553,-107.52981309408376,45.567409734429376,-101.9762292475699,-21.925869388815553
16,0.044444,-100.59224974570982,-78.00450374390977,-94.21058142337695,-107.85127313824553,-102.56170671150846,-42.472123452058085,-109.90770791203649,15.775473436217448,-107.52781990591622,45.567974265570626,-101.9755147524301,-21.926331611184448
17,0.047222,-100.591591,-78.00386,-94.209831,-107.850121,-102.561333,-42.471134,-109.905663,15.777394,-107.525826,45.568539,-101.9748,-21.926794
18,0.05,-100.592265,-78.00294466666668,-94.20916233333332,-107.849129,-102.56076066666667,-42.470614,-109.90353666666667,15.778602333333334,-107.52331066666666,45.569101,-101.97202033333333,-21.927592666666666
19,0.052778,-100.592939,-78.00202933333334,-94.20849366666667,-107.848137,-102.56018833333334,-42.470094,-109.90141033333333,15.779810666666666,-107.52079533333334,45.569663,-101.96924066666668,-21.92839133333333
20,0.055556,-100.593613,-78.001114,-94.207825,-107.847145,-102.559616,-42.469574,-109.899284,15.781019,-107.51828,45.570225,-101.966461,-21.92919
21,0.058333,-100.592018,-78.002571,-94.208092,-107.846619,-102.563522,-42.468117,-109.899567,15.780963,-107.515106,45.572636,-101.966301,-21.92798
22,0.061111,-100.5913275,-78.002346,-94.207367,-107.845837,-102.5631065,-42.467539,-109.8983805,15.782186999999999,-107.51263800000001,45.573803,-101.9644815,-21.927753000000003
23,0.063889,-100.590637,-78.002121,-94.206642,-107.845055,-102.562691,-42.466961,-109.897194,15.783411,-107.51017,45.57497,-101.962662,-21.927526
24,0.066667,-100.590134,-78.001213,-94.207809,-107.844902,-102.562973,-42.466782,-109.897629,15.786663,-107.505058,45.576797,-101.961609,-21.926039
25,0.069444,-100.5901225020702,-78.00138096975698,-94.20626077875787,-107.84433010297029,-102.56169922934293,-42.466759004140414,-109.89645421152115,15.786126596579658,-107.50227400126013,45.57783831251125,-101.9605981819982,-21.92594351719172
26,0.072222,-100.590111,-78.001549,-94.204712,-107.843758,-102.560425,-42.466736,-109.895279,15.78559,-107.499489,45.57888,-101.959587,-21.925848
27,0.075,-100.589012,-78.001999,-94.203209,-107.844337,-102.560272,-42.466129,-109.895264,15.789899,-107.467636,45.536221,-101.957809,-21.925169
28,0.077778,-100.588585,-78.001808,-94.204781,-107.843124,-102.559425,-42.465626,-109.895409,15.791027,-107.465187,45.536701,-101.95668,-21.924397
29,0.080556,-100.592018,-78.000305,-94.204918,-107.84285,-102.560379,-42.464851,-109.891571,15.789908,-107.46205362402496,45.540967845313816,-101.955032,-21.925446
30,0.083333,-100.59103017785779,-77.99998455769578,-94.20523844230424,-107.84202614833484,-102.5603675020702,-42.464613042844285,-109.89189894095409,15.79320990549055,-107.45892137597504,45.54523315468619,-101.95503999855985,-21.92544949936994
31,0.086111,-100.590042,-77.999664,-94.205559,-107.841202,-102.560356,-42.464375,-109.892227,15.796513,-107.455788,45.5495,-101.955048,-21.925453
