Time,barycenter_x,barycenter_y,bow_x,bow_y,bow_z,left_shoulder_positions_x,left_shoulder_positions_y,right_shoulder_positions_x,right_shoulder_positions_y,left_elbow_positions_x,left_elbow_positions_y,right_elbow_positions_x,right_elbow_positions_y,left_wrist_positions_x,left_wrist_positions_y,right_wrist_positions_x,right_wrist_positions_y
1686923005.579085,-0.09254755824804306,-0.10098472982645035,0.9975640773773193,0.9612616896629333,-0.06975630670785904,-20.5,0.0,20.5,0.0,-52.5,-2.7651265099848388e-06,52.5,-0.0,-79.5,-2.333075599381118e-06,79.5,-0.0
1686923005.715719,-0.09254755824804306,-0.10098472982645035,0.9986295700073242,0.9659258127212524,-0.05233578383922577,-20.5,0.0,20.5,0.0,-52.5,-2.7651265099848388e-06,52.5,-0.0,-79.5,-2.333075599381118e-06,79.5,-0.0
1686923005.716716,-0.09149151295423508,-0.0997990220785141,0.9986295700073242,0.9659258127212524,-0.05233578383922577,-20.5,0.0,20.5,0.0,-52.5,-2.7651265099848388e-06,52.5,-0.0,-79.5,-2.333075599381118e-06,79.5,-0.0
1686923005.7177138,-0.09149151295423508,-0.0997990220785141,0.9986295700073242,0.9659258127212524,-0.05233578383922577,-20.5,0.0,20.5,0.0,-52.49512481689453,0.5584742426872253,52.49512481689453,-0.5584770441055298,-78.92020416259766,0.942284107208252,79.47867584228516,-1.5007634162902832
1686923005.7187123,-0.0841701552271843,-0.09485648572444916,0.9986295700073242,0.9659258127212524,-0.05233578383922577,-20.5,0.0,20.5,0.0,-52.49512481689453,0.5584742426872253,52.49512481689453,-0.5584770441055298,-78.92020416259766,0.942284107208252,79.47867584228516,-1.5007634162902832
1686923005.7207057,-0.0841701552271843,-0.09485648572444916,0.9986295700073242,0.9702957272529602,-0.05233578383922577,-20.5,0.0,20.5,0.0,-52.49512481689453,0.5584742426872253,52.5,-0.0,-78.92020416259766,0.942284107208252,79.5,-0.0
1686923005.7207057,-0.08245844393968582,-0.09324426203966141,0.9986295700073242,0.9702957272529602,-0.05233578383922577,-20.5,0.0,20.5,0.0,-52.49512481689453,0.5584742426872253,52.5,-0.0,-78.92020416259766,0.942284107208252,79.5,-0.0
1686923005.7217026,-0.08245844393968582,-0.09324426203966141,0.9986295700073242,0.9702957272529602,-0.05233578383922577,-20.5,0.0,20.5,0.0,-52.49512481689453,0.5584742426872253,52.5,-0.0,-78.92020416259766,0.942284107208252,79.5,-0.0
1686923005.7227,-0.0861441045999527,-0.09916216135025024,0.9986295700073242,0.9702957272529602,-0.05233578383922577,-20.5,0.0,20.5,0.0,-52.49512481689453,0.5584742426872253,52.5,-0.0,-78.92020416259766,0.942284107208252,79.5,-0.0
1686923005.7236974,-0.0861441045999527,-0.09916216135025024,0.9993908405303955,0.9743700623512268,-0.03489932417869568,-20.5,0.0,20.5,0.0,-52.49512481689453,0.5584742426872253,52.5,-0.0,-78.92020416259766,0.942284107208252,79.49588775634766,-0.47121497988700867
