,Time,es,se,we,ew
759,1687183292.14158,3.99999552521473,86.0000034019428,9.73030193599726,248.999996875602
760,1687183292.17297,3.99999552521473,86.0000034019428,9.73030193599726,248.999996875602
761,1687183292.21986,3.99999552521473,86.0000034019428,9.73030193599726,248.999996875602
762,1687183292.26673,3.99999552521473,86.0000034019428,9.73030193599726,248.999996875602
763,1687183292.29797,3.99999552521473,82.0000015449949,9.73030193599726,246.999996822406
764,1687183292.31359,3.99999552521473,82.0000015449949,9.73030193599726,246.999996822406
765,1687183292.36482,3.99999552521473,82.0000015449949,9.73030193599726,246.999996822406
766,1687183292.4078,3.99999552521473,82.0000015449949,9.73030193599726,246.999996822406
767,1687183292.42342,2.99999504516904,77.0000013852654,7.72992214573563,244.999997409094
768,1687183292.45791,2.99999504516904,77.0000013852654,7.72992214573563,244.999997409094
769,1687183292.50182,2.99999504516904,77.0000013852654,7.72992214573563,244.999997409094
770,1687183292.54868,2.99999504516904,77.0000013852654,7.72992214573563,244.999997409094
771,1687183292.56431,2.99999504516904,72.0000031290754,6.65821762293254,244.999995753438
772,1687183292.59555,2.99999504516904,72.0000031290754,6.65821762293254,244.999995753438
773,1687183292.64705,2.99999504516904,72.0000031290754,6.65821762293254,244.999995753438
774,1687183292.69058,2.99999504516904,72.0000031290754,6.65821762293254,244.999995753438
775,1687183292.70623,2.99999504516904,68.0000039908838,6.65821762293254,246.999997239946
776,1687183292.73748,2.99999504516904,68.0000039908838,6.65821762293254,246.999997239946
777,1687183292.78433,2.99999504516904,68.0000039908838,6.65821762293254,246.999997239946
778,1687183292.8312,2.99999504516904,68.0000039908838,6.65821762293254,246.999997239946
779,1687183292.84679,2.99999504516904,64.0000022952821,7.72992214573563,243.000008643445
780,1687183292.87807,2.99999504516904,64.0000022952821,7.72992214573563,243.000008643445
781,1687183292.92494,2.99999504516904,64.0000022952821,7.72992214573563,243.000008643445
782,1687183292.97176,2.99999504516904,64.0000022952821,7.72992214573563,243.000008643445
783,1687183292.98741,3.99999552521473,60.999999324417,8.63068059659895,240.000004376928
784,1687183293.01866,3.99999552521473,60.999999324417,8.63068059659895,240.000004376928
785,1687183293.06556,3.99999552521473,60.999999324417,8.63068059659895,240.000004376928
786,1687183293.11245,3.99999552521473,60.999999324417,8.63068059659895,240.000004376928
787,1687183293.12807,3.99999552521473,59.0000033115498,9.73030193599726,237.000007968589
788,1687183293.14976,3.99999552521473,59.0000033115498,9.73030193599726,237.000007968589
789,1687183293.20652,3.99999552521473,59.0000033115498,9.73030193599726,237.000007968589
790,1687183293.25341,3.99999552521473,59.0000033115498,9.73030193599726,237.000007968589
791,1687183293.26904,2.99999504516904,56.0000000420491,7.72992214573563,233.000005840405
792,1687183293.30028,2.99999504516904,56.0000000420491,7.72992214573563,233.000005840405
793,1687183293.34712,2.99999504516904,56.0000000420491,7.72992214573563,233.000005840405
794,1687183293.39443,2.99999504516904,56.0000000420491,7.72992214573563,233.000005840405
795,1687183293.39443,2.99999504516904,53.9999983280955,7.72992214573563,230.000004233381
796,1687183293.44152,2.99999504516904,53.9999983280955,7.72992214573563,230.000004233381
797,1687183293.47279,2.99999504516904,53.9999983280955,7.72992214573563,230.000004233381
798,1687183293.53527,2.99999504516904,53.9999983280955,7.72992214573563,230.000004233381
799,1687183293.53527,2.99999504516904,51.9999988842216,7.72992214573563,228.000004646723
800,1687183293.56653,2.99999504516904,51.9999988842216,7.72992214573563,228.000004646723
801,1687183293.629,2.99999504516904,51.9999988842216,7.72992214573563,228.000004646723
802,1687183293.66024,2.99999504516904,51.9999988842216,7.72992214573563,228.000004646723
803,1687183293.67587,1.99999502664946,49.0000016606005,6.82429422568032,224.000006306614
804,1687183293.72009,1.99999502664946,49.0000016606005,6.82429422568032,224.000006306614
805,1687183293.7549,1.99999502664946,49.0000016606005,6.82429422568032,224.000006306614
806,1687183293.80202,1.99999502664946,49.0000016606005,6.82429422568032,224.000006306614
807,1687183293.81767,1.99999502664946,46.0000012593745,6.82429422568032,221.000007448197
808,1687183293.84892,1.99999502664946,46.0000012593745,6.82429422568032,221.000007448197
809,1687183293.89616,1.99999502664946,46.0000012593745,6.82429422568032,221.000007448197
810,1687183293.94305,1.99999502664946,46.0000012593745,6.82429422568032,221.000007448197
811,1687183293.95867,1.99999502664946,44.0000012764845,6.82429422568032,218.000005266008
812,1687183293.98989,1.99999502664946,44.0000012764845,6.82429422568032,218.000005266008
813,1687183294.03678,1.99999502664946,44.0000012764845,6.82429422568032,218.000005266008
814,1687183294.08364,1.99999502664946,44.0000012764845,6.82429422568032,218.000005266008
815,1687183294.09924,1.99999502664946,41.9999995804119,6.82429422568032,216.00000582903
816,1687183294.13052,1.99999502664946,41.9999995804119,6.82429422568032,216.00000582903
817,1687183294.17742,1.99999502664946,41.9999995804119,6.82429422568032,216.00000582903
818,1687183294.22425,1.99999502664946,41.9999995804119,6.82429422568032,216.00000582903
819,1687183294.2399,2.99999504516904,41.9999995804119,26.1149699974482,215.00000559215
820,1687183294.27112,2.99999504516904,41.9999995804119,26.1149699974482,215.00000559215
821,1687183294.31801,2.99999504516904,41.9999995804119,26.1149699974482,215.00000559215
822,1687183294.36487,2.99999504516904,41.9999995804119,26.1149699974482,215.00000559215
823,1687183294.38049,2.99999504516904,41.0000006521774,27.2045771039509,215.000005420712
824,1687183294.41566,2.99999504516904,41.0000006521774,27.2045771039509,215.000005420712
825,1687183294.45897,2.99999504516904,41.0000006521774,27.2045771039509,215.000005420712
826,1687183294.50583,2.99999504516904,41.0000006521774,27.2045771039509,215.000005420712
827,1687183294.52142,2.99999504516904,41.9999995804119,27.2045771039509,215.00000559215
828,1687183294.55302,2.99999504516904,41.9999995804119,27.2045771039509,215.00000559215
829,1687183294.59987,2.99999504516904,41.9999995804119,27.2045771039509,215.00000559215
830,1687183294.64673,2.99999504516904,41.9999995804119,27.2045771039509,215.00000559215
831,1687183294.66236,2.99999504516904,41.9999995804119,27.2045771039509,215.00000559215
832,1687183294.69361,2.99999504516904,41.9999995804119,27.2045771039509,215.00000559215
833,1687183294.75196,2.99999504516904,41.9999995804119,27.2045771039509,215.00000559215
834,1687183294.78832,2.99999504516904,41.9999995804119,27.2045771039509,215.00000559215
835,1687183294.80394,2.99999504516904,43.000001911854,26.1149699974482,217.000005932324
836,1687183294.83519,2.99999504516904,43.000001911854,26.1149699974482,217.000005932324
