,Time,es,se,we,ew
791,1686930160.44472,359.000004923284,34.999999934683,1.07271292916414,186.999992423916
792,1686930160.45769,359.000004923284,34.999999934683,1.07271292916414,186.999992423916
793,1686930160.50157,359.000004923284,34.999999934683,1.07271292916414,186.999992423916
794,1686930160.55044,359.000004923284,34.999999934683,1.07271292916414,186.999992423916
795,1686930160.58036,359.999995021687,31.9999994546595,5.26301420222808E-06,178.999992781878
796,1686930160.59533,359.999995021687,31.9999994546595,5.26301420222808E-06,178.999992781878
797,1686930160.6402,359.999995021687,31.9999994546595,5.26301420222808E-06,178.999992781878
798,1686930160.69106,359.999995021687,31.9999994546595,5.26301420222808E-06,178.999992781878
799,1686930160.71899,0.999995076716033,30.0000020350776,3.07548180283084,175.999997120961
800,1686930160.73594,0.999995076716033,30.0000020350776,3.07548180283084,175.999997120961
801,1686930160.78481,0.999995076716033,30.0000020350776,3.07548180283084,175.999997120961
802,1686930160.82969,0.999995076716033,30.0000020350776,3.07548180283084,175.999997120961
803,1686930160.85804,359.999995021687,24.0000024845433,5.26301420222808E-06,171.999996990891
804,1686930160.87498,359.999995021687,24.0000024845433,5.26301420222808E-06,171.999996990891
805,1686930160.92385,359.999995021687,24.0000024845433,5.26301420222808E-06,171.999996990891
806,1686930160.96873,359.999995021687,24.0000024845433,5.26301420222808E-06,171.999996990891
807,1686930160.99765,359.999995021687,20.0000004372604,5.26301420222808E-06,175.999997118805
808,1686930161.0176,359.999995021687,20.0000004372604,5.26301420222808E-06,175.999997118805
809,1686930161.06248,359.999995021687,20.0000004372604,5.26301420222808E-06,175.999997118805
810,1686930161.11135,359.999995021687,20.0000004372604,5.26301420222808E-06,175.999997118805
811,1686930161.13728,359.999995021687,18.0000012843858,1.00000534902108,184.999997148452
812,1686930161.15723,359.999995021687,18.0000012843858,1.00000534902108,184.999997148452
813,1686930161.2021,359.999995021687,18.0000012843858,1.00000534902108,184.999997148452
814,1686930161.25097,359.999995021687,18.0000012843858,1.00000534902108,184.999997148452
815,1686930161.2759,359.000004923284,14.0000001263351,2.05413311183383,192.999995663062
816,1686930161.29585,359.000004923284,14.0000001263351,2.05413311183383,192.999995663062
