Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-99.397377,-105.534958,-101.151154,-73.285088,-107.051613,-42.877735,-99.925117,-19.813021,-98.352493,11.13697,-95.977058,41.311623
0.008333,-99.394585,-105.535553,-100.590858,-73.26593,-107.059097,-42.88578,-99.925385,-19.814487,-98.347298,11.137551,-95.973671,41.311836
0.011111,,,,,,,,,,,,
0.013889,-99.39679,-105.509232,-101.154732,-73.283287,-107.060852,-42.887222,-99.927155,-19.809679,-98.341888,11.137777,-95.956314,41.316952
0.016667,-99.394821,-105.507767,-100.592247,-73.265526,-107.063171,-42.884838,-99.927742,-19.80822,-98.339233,11.140192,-95.951309,41.319801
0.019444,,,,,,,,,,,,
0.022222,-99.389557,-105.503693,-101.164505,-73.280846,-107.063866,-42.881096,-99.928024,-19.804472,-98.331894,11.13987,-95.936264,41.325996
0.025,-99.385666,-105.504524,-100.600609,-73.261917,-107.065712,-42.879822,-99.928223,-19.802229,-98.331299,11.14246,-95.927834,41.328133
0.027778,,,,,,,,,,,,
0.030556,-99.892128,-105.425011,-101.187096,-73.293137,-107.246574,-43.152573,-99.929489,-19.799906,-98.323326,11.142715,-96.365532,41.272655
0.033333,-99.888206,-105.424408,-100.601837,-73.268822,-107.246735,-43.153614,-99.926903,-19.801128,-98.3228,11.144081,-96.36058,41.273445
0.036111,,,,,,,,,,,,
0.038889,-99.879387,-105.422829,-101.204369,-73.302452,-107.232323,-43.197044,-99.912766,-19.835308,-98.31739,11.147603,-96.350845,41.275436
0.041667,-99.363541,-105.496277,-100.598885,-73.279251,-107.232132,-43.198318,-99.899178,-19.849188,-98.313309,11.147317,-96.346977,41.27618
0.044444,,,,,,,,,,,,
0.047222,-99.86306,-105.432533,-101.215256,-73.308113,-107.234749,-43.194813,-99.899902,-19.851685,-98.314568,11.151934,-96.337883,41.277962
0.05,-99.350082,-105.489754,-100.601364,-73.282524,-107.235596,-43.194885,-99.900841,-19.850365,-98.311859,11.149364,-96.3349,41.278828
0.052778,,,,,,,,,,,,
0.055556,-99.342003,-105.486855,-101.214996,-73.30452,-107.256226,-43.139763,-99.93293,-19.790075,-98.307022,11.152476,-96.3255,41.280003
0.058333,-99.338028,-105.483772,-100.605728,-73.277039,-107.257378,-43.142372,-99.935844,-19.765587,-98.306816,11.15396,-96.318054,41.283245
0.061111,,,,,,,,,,,,
0.063889,-99.330208,-105.480576,-101.20652,-73.291306,-107.259941,-43.13987,-99.938179,-19.766218,-98.304703,11.153859,-96.315392,41.281277
0.066667,-99.326836,-105.477699,-100.610794,-73.26297,-107.264648,-43.139256,-99.938354,-19.762974,-98.303459,11.155149,-96.304344,41.283821
0.069444,,,,,,,,,,,,
0.072222,-99.31958,-105.476334,-101.189911,-73.274483,-107.087898,-42.857395,-99.937691,-19.7644,-98.3013,11.152673,-95.827927,41.343845
0.075,-99.317123,-105.472397,-100.617447,-73.250038,-107.088997,-42.85841,-99.935585,-19.78611,-98.297951,11.154851,-95.819138,41.347015
0.077778,,,,,,,,,,,,
0.080556,-99.29277,-105.493835,-101.07901,-73.018631,-107.09388,-42.855167,-99.941803,-19.761066,-98.296188,11.153918,-95.805908,41.349995
