Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,-105.089424,-71.651726,-106.256607,-43.04549,-108.793083,-11.589284,-106.14946,9.494238,-100.639221,40.218437,-101.69886,68.752121
0.005556,,,,,,,,,,,,
0.008333,,,,,,,,,,,,
0.011111,-105.088615,-71.652672,-106.253967,-43.053253,-108.796738,-11.590722,-106.151115,9.497848,-100.642517,40.221451,-101.714691,68.769028
0.013889,,,,,,,,,,,,
0.016667,,,,,,,,,,,,
0.019444,-105.094597,-71.652008,-106.247116,-43.061447,-108.799492,-11.591707,-106.149162,9.500114,-100.640297,40.225452,-102.271774,69.430206
0.022222,-105.09565,-71.65139,-106.243896,-43.061195,-108.799149,-11.591647,-106.150146,9.499148,-100.640823,40.227013,-102.269577,69.434357
0.025,,,,,,,,,,,,
0.027778,-105.098343,-71.649467,-106.240341,-43.063129,-108.800713,-11.592351,-106.153786,9.501945,-100.637627,40.226025,-102.259651,69.429993
0.030556,-105.099953,-71.646927,-106.239532,-43.068077,-108.801636,-11.591135,-106.152252,9.501446,-100.616585,40.206059,-102.259361,69.432747
0.033333,,,,,,,,,,,,
0.036111,-105.169571,-71.811935,-106.251595,-43.171604,-108.805809,-11.59112,-106.155754,9.502419,-100.611481,40.204971,-101.69574,68.773613
0.038889,,,,,,,,,,,,
0.041667,,,,,,,,,,,,
0.044444,-105.170265,-71.809959,-106.25576,-43.169071,-108.809303,-11.588402,-106.159271,9.501542,-100.605858,40.211891,-102.246643,69.443604
0.047222,-105.170311,-71.808098,-106.256226,-43.166065,-108.811859,-11.587492,-106.162033,9.502808,-100.601494,40.209679,-101.660774,68.756744
0.05,,,,,,,,,,,,
0.052778,-105.171219,-71.808685,-106.265297,-43.166237,-108.810654,-11.586028,-106.16497,9.498601,-100.593079,40.207291,-101.64975,68.753838
0.055556,-105.169884,-71.806671,-106.267754,-43.166439,-108.810936,-11.584379,-106.167816,9.502508,-100.589584,40.20628,-101.644073,68.75106
0.058333,,,,,,,,,,,,
0.061111,-105.170525,-71.806824,-106.275787,-43.163891,-108.812103,-11.583163,-106.168365,9.500985,-100.582504,40.204037,-101.634048,68.748978
0.063889,-105.170776,-71.807945,-106.482719,-42.774437,-108.812943,-11.582918,-106.169891,9.50039,-100.578712,40.202339,-101.628815,68.748268
0.066667,,,,,,,,,,,,
0.069444,-105.171143,-71.807251,-106.476501,-42.778824,-108.813873,-11.581998,-106.170563,9.497522,-100.564667,40.193394,-101.620743,68.746353
0.072222,,,,,,,,,,,,
0.075,,,,,,,,,,,,
0.077778,-105.170631,-71.805649,-106.478119,-42.772007,-108.814911,-11.582073,-106.171906,9.499654,-100.553474,40.187229,-101.61216,68.743912
0.080556,-105.171227,-71.803787,-106.482315,-42.771172,-108.819435,-11.582811,-106.171669,9.500466,-100.549469,40.189117,-101.610146,68.744263
0.083333,,,,,,,,,,,,
