Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-104.129707,-79.570351,-106.661537,-52.168167,-109.682693,-17.249859,-107.842049,6.298087,-118.289818,36.383099,-121.57196,65.568512
0.002778,,,,,,,,,,,,
0.005556,-104.129768,-79.566338,-106.662346,-52.165649,-109.687439,-17.248379,-107.855331,6.292565,-118.287071,36.390862,-121.528587,65.584534
0.008333,-104.132568,-79.567696,-106.663391,-52.161385,-109.500099,-16.974686,-107.848778,6.297394,-118.290039,36.399513,-121.487251,65.628784
0.011111,,,,,,,,,,,,
0.013889,-104.134178,-79.563972,-106.663857,-52.157272,-109.508492,-16.973478,-107.852974,6.297348,-118.288551,36.408272,-121.478592,65.648712
0.016667,-104.132797,-79.563118,-106.667603,-52.160107,-109.509323,-16.973106,-107.862709,6.293935,-118.291092,36.392014,-121.473038,65.65345
0.019444,,,,,,,,,,,,
0.022222,-104.133591,-79.561684,-106.668839,-52.158524,-109.513382,-16.974031,-107.858864,6.297559,-118.291534,36.401703,-121.460213,65.673195
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-104.138374,-79.562492,-106.675102,-52.155197,-109.522606,-16.974735,-107.864227,6.297835,-118.291786,36.413895,-121.447906,65.685799
0.033333,-104.137695,-79.562874,-106.676086,-52.155666,-109.523903,-16.975182,-107.877388,6.29675,-118.292412,36.417484,-121.443542,65.69017
0.036111,,,,,,,,,,,,
0.038889,-104.13916,-79.562057,-106.687866,-52.140629,-109.529915,-16.975971,-107.872391,6.299595,-118.294441,36.426315,-121.436058,65.695908
0.041667,-104.142128,-79.565331,-106.689957,-52.142941,-109.532188,-16.974112,-107.873787,6.299612,-118.292786,36.426949,-121.432159,65.699303
0.044444,,,,,,,,,,,,
0.047222,-104.143951,-79.565536,-106.692062,-52.140026,-109.538559,-16.974081,-107.877159,6.301828,-118.29287,36.430878,-121.426056,65.705246
0.05,-104.144791,-79.562935,-106.694237,-52.140331,-109.539291,-16.972654,-107.879112,6.302754,-118.293823,36.435883,-121.422829,65.707642
0.052778,,,,,,,,,,,,
0.055556,-104.147125,-79.563873,-106.698441,-52.135597,-109.510193,-17.004921,-107.88224,6.302612,-118.293594,36.442726,-121.417107,65.711945
0.058333,-104.147675,-79.560493,-106.69899,-52.136909,-109.546326,-16.971479,-107.884811,6.304646,-118.293236,36.443542,-121.41433,65.715599
0.061111,,,,,,,,,,,,
0.063889,-104.149773,-79.559494,-106.70153,-52.13369,-109.517838,-17.001854,-107.887398,6.305985,-118.292023,36.447197,-121.409317,65.721031
0.066667,-104.150299,-79.554848,-106.701912,-52.13229,-109.519135,-17.001019,-107.887634,6.305309,-118.290749,36.450504,-121.406998,65.723534
0.069444,,,,,,,,,,,,
0.072222,-104.152275,-79.557243,-106.705139,-52.130844,-109.523926,-17.000689,-107.891441,6.307009,-118.288803,36.452812,-121.402893,65.726974
0.075,,,,,,,,,,,,
0.077778,-104.157471,-79.555145,-106.7108,-52.128159,-109.743011,-17.228302,-107.896423,6.309755,-118.287888,36.45694,-121.398369,65.731499
0.080556,-104.157913,-79.553429,-106.71003,-52.125698,-109.746193,-17.227682,-107.898582,6.30905,-118.288147,36.458977,-121.397888,65.739532
0.083333,,,,,,,,,,,,
0.086111,-104.162994,-79.552658,-106.715897,-52.122913,-109.531319,-16.998512,-107.89975,6.307302,-118.287872,36.461456,-121.390152,65.735146
0.088889,,,,,,,,,,,,
0.091667,,,,,,,,,,,,
0.094444,-104.167412,-79.554695,-106.723282,-52.122116,-109.766876,-17.211386,-107.907974,6.309404,-118.287781,36.46558,-121.389046,65.735863
0.097222,-104.169167,-79.553314,-106.727623,-52.119522,-109.769463,-17.21023,-107.907104,6.309784,-118.287346,36.46254,-121.387352,65.736298
0.1,,,,,,,,,,,,
0.102778,-104.174126,-79.556442,-106.735191,-52.117886,-109.777054,-17.206505,-107.912048,6.310566,-118.288193,36.468521,-121.388695,65.737839
0.105556,-104.174126,-79.553467,-106.737816,-52.120136,-109.779572,-17.207571,-107.913399,6.312831,-118.288513,36.467251,-121.387222,65.737595
0.108333,,,,,,,,,,,,
0.111111,-104.179832,-79.553116,-106.742836,-52.118675,-109.785095,-17.207863,-107.918823,6.312925,-118.289352,36.467922,-121.389183,65.737511
0.113889,-104.182243,-79.554558,-106.746742,-52.118301,-109.787048,-17.207176,-107.91922,6.312604,-118.288742,36.467819,-121.394173,65.744156
0.116667,,,,,,,,,,,,
0.119444,-104.184639,-79.553017,-106.752052,-52.121693,-109.792519,-17.20631,-107.924339,6.313914,-118.288841,36.467724,-121.394539,65.737373
0.122222,,,,,,,,,,,,
0.125,,,,,,,,,,,,
0.127778,-104.192459,-79.552124,-106.762268,-52.117477,-109.800529,-17.206474,-107.930481,6.316977,-118.289932,36.469479,-121.396698,65.737938
0.130556,-104.194603,-79.548759,-106.765923,-52.11684,-109.804955,-17.205282,-107.931076,6.316859,-118.290962,36.467766,-121.398964,65.737312
0.133333,,,,,,,,,,,,
0.136111,-104.198204,-79.546562,-106.774055,-52.115654,-109.810638,-17.203304,-107.944382,6.322691,-118.291832,36.473011,-121.399498,65.737419
0.138889,-104.202461,-79.545242,-106.776642,-52.116459,-109.813248,-17.202044,-107.945549,6.323455,-118.294159,36.474346,-121.400742,65.738724
0.141667,,,,,,,,,,,,
0.144444,-104.207291,-79.545799,-106.783363,-52.114487,-109.817734,-17.199537,-107.949135,6.328461,-118.294418,36.473892,-121.401215,65.738892
0.147222,,,,,,,,,,,,
0.15,,,,,,,,,,,,
0.152778,-104.21566,-79.537712,-106.792854,-52.108566,-109.825279,-17.195147,-107.955635,6.33351,-118.299889,36.477966,-121.404076,65.739609
0.155556,,,,,,,,,,,,
0.158333,,,,,,,,,,,,
0.161111,-104.224228,-79.544365,-106.799957,-52.107132,-109.834579,-17.192333,-107.963432,6.337117,-118.305122,36.479748,-121.406235,65.740097
0.163889,,,,,,,,,,,,
0.166667,,,,,,,,,,,,
0.169444,-104.235146,-79.542542,-106.80925,-52.104057,-109.844757,-17.189608,-107.972061,6.336413,-118.312332,36.48053,-121.410286,65.737877
0.172222,,,,,,,,,,,,
0.175,,,,,,,,,,,,
0.177778,-104.247498,-79.54184,-106.818031,-52.099495,-109.857132,-17.189255,-107.978867,6.33582,-118.315697,36.499577,-121.414688,65.73542
0.180556,-104.251328,-79.540375,-106.822273,-52.098759,-109.859444,-17.187351,-107.98349,6.335656,-118.315331,36.498123,-121.415604,65.734322
0.183333,,,,,,,,,,,,
0.186111,-104.261337,-79.543411,-106.826851,-52.094341,-109.870026,-17.187485,-107.990753,6.333555,-118.321564,36.498516,-121.419159,65.73262
0.188889,-104.264709,-79.543793,-106.830238,-52.09903,-109.873642,-17.183155,-107.990967,6.332748,-118.324554,36.497257,-121.42141,65.730217
0.191667,,,,,,,,,,,,
0.194444,-104.271843,-79.539688,-106.834984,-52.095379,-109.882652,-17.185328,-107.997986,6.333167,-118.328011,36.495262,-121.425606,65.729431
0.197222,,,,,,,,,,,,
0.2,,,,,,,,,,,,
0.202778,-104.28215,-79.536491,-106.844948,-52.097118,-109.897163,-17.183382,-108.008469,6.333971,-118.335045,36.494862,-121.431244,65.727776
0.205556,,,,,,,,,,,,
0.208333,,,,,,,,,,,,
0.211111,-104.29689,-79.532776,-106.852356,-52.091961,-109.71978,-16.840971,-108.020927,6.336508,-118.34594,36.49815,-121.43663,65.726067
0.213889,-104.30069,-79.532112,-106.856606,-52.091633,-109.724899,-16.842533,-108.026291,6.336643,-118.34893,36.500008,-121.438583,65.726517
0.216667,,,,,,,,,,,,
0.219444,-104.333733,-79.54882,-106.860435,-52.08987,-109.732483,-16.840517,-108.03093,6.339573,-118.355347,36.502731,-121.443192,65.725883
0.222222,,,,,,,,,,,,
0.225,,,,,,,,,,,,
