Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-104.952477,-79.700516,-108.252144,-52.472622,-112.259987,-17.767307,-111.007355,5.955902,-116.264297,39.361797,-114.583778,68.627106
0.002778,,,,,,,,,,,,
0.005556,-104.950859,-79.697868,-108.249054,-52.467682,-112.239059,-17.880079,-111.008095,5.959857,-116.26046,39.359692,-114.580009,68.627197
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-104.949234,-79.696396,-108.246742,-52.464062,-112.235474,-17.881081,-111.002472,5.960274,-116.255096,39.359959,-114.572884,68.628754
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-104.946777,-79.697235,-108.240929,-52.461903,-112.253716,-17.753704,-110.99836,5.961886,-116.251801,39.360573,-114.565369,68.626915
0.025,-104.946342,-79.698654,-108.241272,-52.463329,-112.252983,-17.754065,-110.995209,5.957526,-116.250359,39.358814,-114.562675,68.62735
0.027778,,,,,,,,,,,,
0.030556,-104.94368,-79.697792,-108.236168,-52.460392,-112.251495,-17.753462,-110.993134,5.960342,-116.246643,39.356812,-114.55423,68.615021
0.033333,-104.943344,-79.697929,-108.236542,-52.459423,-112.249542,-17.7537,-110.992966,5.959129,-116.246162,39.357288,-114.552582,68.615814
0.036111,,,,,,,,,,,,
0.038889,-104.942116,-79.698578,-108.235893,-52.460934,-112.47084,-17.516661,-110.988632,5.958018,-116.242775,39.356163,-114.545944,68.614639
0.041667,,,,,,,,,,,,
0.044444,,,,,,,,,,,,
0.047222,-104.94088,-79.69754,-108.23262,-52.459473,-112.245087,-17.761431,-110.985733,5.960712,-116.239784,39.357513,-114.509819,68.64698
0.05,-104.941032,-79.699821,-108.229767,-52.457405,-112.46283,-17.523289,-110.98391,5.960983,-116.237381,39.355354,-114.508736,68.647041
0.052778,,,,,,,,,,,,
0.055556,-104.938522,-79.696869,-108.227631,-52.456535,-112.461349,-17.521334,-110.981598,5.9603,-116.235146,39.355835,-114.502335,68.646721
0.058333,-104.938271,-79.69973,-108.228317,-52.454697,-112.242165,-17.761242,-110.980972,5.958855,-116.235519,39.359104,-114.500366,68.646446
0.061111,,,,,,,,,,,,
0.063889,-104.937675,-79.69648,-108.221855,-52.453148,-112.239311,-17.75428,-110.97995,5.966076,-116.231323,39.357239,-114.496651,68.645325
0.066667,-104.936028,-79.698334,-108.22123,-52.451061,-112.238136,-17.753719,-110.979752,5.966881,-116.230141,39.357883,-114.495674,68.645798
0.069444,,,,,,,,,,,,
0.072222,-104.934052,-79.69841,-108.219383,-52.451569,-112.455917,-17.521906,-110.977577,5.965734,-116.228127,39.35939,-114.492073,68.646416
0.075,,,,,,,,,,,,
0.077778,,,,,,,,,,,,
0.080556,-104.930916,-79.69841,-108.217529,-52.451073,-112.213028,-17.878235,-110.973633,5.965734,-116.221558,39.358913,-114.486786,68.647888
0.083333,-104.930405,-79.697685,-108.217636,-52.451527,-112.212082,-17.87388,-110.971085,5.963972,-116.221191,39.360397,-114.483002,68.648491
0.086111,,,,,,,,,,,,
0.088889,-104.927444,-79.698502,-108.212196,-52.449448,-112.209389,-17.876911,-110.972466,5.96444,-116.218437,39.361782,-114.503983,68.619621
0.091667,-104.925941,-79.697594,-108.21344,-52.449738,-112.452293,-17.51833,-110.971512,5.966115,-116.216766,39.362778,-114.474854,68.653641
0.094444,,,,,,,,,,,,
0.097222,-104.922722,-79.69516,-108.211601,-52.45425,-112.207809,-17.877403,-110.967888,5.964553,-116.211914,39.363716,-114.500412,68.621552
0.1,-104.921066,-79.696945,-108.210579,-52.449142,-112.208237,-17.877747,-110.967552,5.965346,-116.210197,39.363575,-114.469482,68.654579
0.102778,,,,,,,,,,,,
0.105556,-104.915192,-79.704224,-108.20961,-52.451611,-112.203644,-17.880917,-110.966698,5.9654,-116.20697,39.365532,-114.49559,68.624725
0.108333,-104.911873,-79.70166,-108.208862,-52.45517,-112.203232,-17.87851,-110.963562,5.965057,-116.206467,39.362251,-114.46463,68.656319
0.111111,,,,,,,,,,,,
0.113889,-104.90934,-79.702011,-108.207794,-52.454151,-112.224365,-17.751451,-110.961998,5.967444,-116.204247,39.365704,-114.461555,68.658325
0.116667,-104.905304,-79.698959,-108.205772,-52.45573,-112.222206,-17.75111,-110.962151,5.967334,-116.233788,39.457165,-114.488945,68.626137
0.119444,,,,,,,,,,,,
0.122222,-104.903282,-79.701851,-108.205238,-52.455318,-112.220833,-17.751036,-110.960457,5.966589,-116.230682,39.45771,-114.486076,68.627388
0.125,-104.899979,-79.699226,-108.21917,-52.38456,-112.22007,-17.750839,-110.959923,5.969897,-116.228081,39.458286,-114.484932,68.627159
0.127778,,,,,,,,,,,,
0.130556,-104.896019,-79.700226,-108.218346,-52.385597,-112.220093,-17.751284,-110.956787,5.965585,-116.226288,39.458771,-114.480591,68.627777
0.133333,-104.89473,-79.701103,-108.218254,-52.387417,-112.220741,-17.752392,-110.95697,5.968249,-116.223419,39.460716,-114.479813,68.628777
0.136111,,,,,,,,,,,,
0.138889,-104.891525,-79.700661,-108.215034,-52.38633,-112.218666,-17.751987,-110.952469,5.967564,-116.221786,39.461449,-114.476028,68.630737
0.141667,,,,,,,,,,,,
0.144444,,,,,,,,,,,,
0.147222,-104.884483,-79.700073,-108.197235,-52.382053,-112.443474,-17.509937,-110.95002,5.967426,-116.217354,39.465244,-114.471611,68.631721
0.15,-104.882217,-79.702545,-108.196304,-52.380753,-112.440422,-17.510939,-110.950424,5.970484,-116.216301,39.477646,-114.449966,68.639389
0.152778,-104.880035,-79.701637,-108.195267,-52.38068,-112.439774,-17.515659,-110.949448,5.970684,-116.212044,39.466362,-114.445374,68.644058
0.155556,,,,,,,,,,,,
0.158333,,,,,,,,,,,,
0.161111,-104.872833,-79.701851,-108.192886,-52.380054,-112.436363,-17.517662,-110.945961,5.97251,-116.210403,39.4832,-114.437691,68.642372
0.163889,-104.894958,-79.737679,-108.191086,-52.379845,-112.433311,-17.517614,-110.945824,5.973056,-116.208397,39.484802,-114.436211,68.644638
0.166667,,,,,,,,,,,,
0.169444,-104.891273,-79.736908,-108.188126,-52.377045,-112.192574,-17.871237,-110.944603,5.977077,-116.208008,39.487789,-114.428986,68.646431
0.172222,,,,,,,,,,,,
0.175,,,,,,,,,,,,
0.177778,-104.882339,-79.736176,-108.182396,-52.37569,-112.18914,-17.8703,-110.93943,5.977562,-116.188744,39.498608,-114.422356,68.651047
0.180556,,,,,,,,,,,,
0.183333,,,,,,,,,,,,
0.186111,-104.849365,-79.7202,-108.177818,-52.374054,-112.186562,-17.869301,-110.937904,5.982375,-116.183029,39.502426,-114.41333,68.654922
0.188889,-104.847549,-79.723854,-108.175972,-52.373878,-112.184944,-17.869646,-110.936859,5.985978,-116.181198,39.50425,-114.411751,68.656654
0.191667,,,,,,,,,,,,
0.194444,-104.840897,-79.724243,-108.168968,-52.373241,-112.181625,-17.867882,-110.921059,5.99162,-116.179573,39.507027,-114.406296,68.659515
0.197222,-104.83873,-79.725555,-108.168724,-52.371334,-112.181648,-17.868837,-110.935043,5.987215,-116.177872,39.507736,-114.40313,68.662796
0.2,,,,,,,,,,,,
0.202778,-104.833031,-79.72509,-108.165237,-52.371162,-112.179077,-17.867733,-110.934761,5.988521,-116.174278,39.509212,-114.394699,68.663696
0.205556,-104.831123,-79.723671,-108.16188,-52.37006,-112.179626,-17.867338,-110.920929,5.99609,-116.17379,39.511181,-114.360558,68.6968
0.208333,,,,,,,,,,,,
0.211111,-104.826118,-79.723755,-108.15773,-52.369076,-112.370872,-17.617142,-110.919014,6.000557,-116.172012,39.512547,-114.354195,68.69838
0.213889,,,,,,,,,,,,
0.216667,,,,,,,,,,,,
0.219444,-104.817581,-79.723671,-108.151802,-52.367149,-112.36763,-17.61606,-110.91716,6.001094,-116.167534,39.514511,-114.341179,68.700882
0.222222,-104.814682,-79.722008,-108.148911,-52.366997,-112.368164,-17.615547,-110.915688,6.001735,-116.167137,39.517059,-114.338638,68.701866
0.225,,,,,,,,,,,,
0.227778,-104.808578,-79.722939,-108.124252,-52.417271,-112.364105,-17.615034,-110.916451,6.003767,-116.164459,39.518684,-114.329018,68.703201
0.230556,,,,,,,,,,,,
0.233333,,,,,,,,,,,,
0.236111,-104.797951,-79.722992,-108.115723,-52.420712,-112.35865,-17.614496,-110.91436,6.00563,-116.123566,39.424503,-114.317032,68.705276
0.238889,,,,,,,,,,,,
0.241667,,,,,,,,,,,,
0.244444,-104.788254,-79.725243,-108.108818,-52.41853,-112.358299,-17.61475,-110.91291,6.007189,-116.121887,39.427029,-114.301636,68.710678
0.247222,-104.783867,-79.716782,-108.106422,-52.416409,-112.353851,-17.616329,-110.913345,6.006256,-116.11898,39.426514,-114.300766,68.712036
0.25,,,,,,,,,,,,
0.252778,-104.777145,-79.716568,-108.100464,-52.413719,-112.353607,-17.61105,-110.911812,6.008494,-116.117561,39.427769,-114.291679,68.714836
0.255556,,,,,,,,,,,,
0.258333,,,,,,,,,,,,
0.261111,-104.766174,-79.715363,-108.091736,-52.411728,-112.349083,-17.612465,-110.909866,6.009978,-116.141594,39.542053,-114.283478,68.717163
0.263889,-104.762985,-79.715134,-108.090248,-52.410179,-112.344429,-17.612202,-110.909882,6.012353,-116.139328,39.542191,-114.281082,68.717911
0.266667,,,,,,,,,,,,
0.269444,-104.75634,-79.71273,-108.085846,-52.408516,-112.344337,-17.611347,-110.890388,6.024389,-116.138496,39.543869,-114.275429,68.717682
0.272222,-104.753853,-79.713417,-108.083984,-52.409435,-112.341179,-17.61132,-110.890221,6.026346,-116.136887,39.54282,-114.272179,68.717941
0.275,,,,,,,,,,,,
0.277778,-104.74852,-79.714935,-108.079781,-52.408867,-112.337006,-17.610666,-110.904678,6.013089,-116.133545,39.544453,-114.26741,68.718147
0.280556,-104.744209,-79.711868,-108.078766,-52.409851,-112.336075,-17.611084,-110.90152,6.010857,-116.133461,39.544315,-114.265488,68.718323
0.283333,,,,,,,,,,,,
0.286111,-104.739822,-79.713737,-108.073082,-52.405064,-112.330925,-17.611347,-110.8992,6.014445,-116.130623,39.545666,-114.260139,68.717331
0.288889,,,,,,,,,,,,
0.291667,,,,,,,,,,,,
