Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-105.598274,-79.12915,-108.606827,-51.20586,-112.130913,-16.420231,-110.423508,7.103625,-117.845535,39.447968,-121.96331,68.449638
0.002778,,,,,,,,,,,,
0.005556,-105.595383,-79.130974,-108.606552,-51.205952,-112.130821,-16.420033,-110.422707,7.10226,-117.840408,39.448364,-121.96019,68.450249
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-105.594063,-79.129143,-108.607552,-51.208092,-112.132515,-16.418903,-110.423851,7.104492,-117.837234,39.448933,-121.953156,68.449257
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-105.592621,-79.131882,-108.607018,-51.205551,-112.134346,-16.417337,-110.424278,7.106781,-117.813728,39.469181,-121.947968,68.451508
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-105.592361,-79.129097,-108.607826,-51.205082,-112.136879,-16.412573,-110.408066,7.141994,-117.807732,39.470627,-121.940842,68.451469
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-105.592606,-79.128059,-108.606064,-51.203812,-112.140747,-16.414446,-110.426308,7.113352,-117.804207,39.471867,-121.934631,68.455055
0.041667,-105.59243,-79.126114,-108.605286,-51.201977,-112.137962,-16.410055,-110.426308,7.112974,-117.802521,39.471405,-121.932243,68.454781
0.044444,,,,,,,,,,,,
0.047222,-105.589928,-79.125038,-108.605194,-51.2033,-112.140915,-16.409773,-110.425163,7.112422,-117.798027,39.474182,-121.928146,68.454269
0.05,-105.592216,-79.123718,-108.604576,-51.207397,-112.140762,-16.408043,-110.428024,7.118708,-117.797485,39.473362,-121.924271,68.454926
0.052778,,,,,,,,,,,,
0.055556,-105.589745,-79.124359,-108.603882,-51.204544,-112.142273,-16.404999,-110.423836,7.113051,-117.792717,39.473732,-121.921524,68.454521
0.058333,,,,,,,,,,,,
0.061111,,,,,,,,,,,,
0.063889,-105.591629,-79.124054,-108.60218,-51.204063,-112.14241,-16.406588,-110.425735,7.115227,-117.788803,39.473839,-121.911797,68.454254
