Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-104.410049,-57.498573,-108.622086,-27.086872,-115.871979,4.675349,-111.074211,32.446598,,,-99.519577,93.36393
0.002778,,,,,,,,,,,,
0.005556,-104.41098,-57.497639,-108.627808,-27.078018,-115.884575,4.687085,-111.077293,32.445114,-105.942001,61.341846,-99.522934,93.364426
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-104.414459,-57.496143,-108.625053,-27.076429,-115.888687,4.689399,-111.075447,32.446892,,,-99.526337,93.364555
0.016667,-104.415932,-57.494987,-108.622452,-27.075438,-115.884056,4.701232,-111.081139,32.445538,,,-99.527222,93.364227
0.019444,,,,,,,,,,,,
0.022222,-104.418823,-57.492699,-108.624756,-27.075216,-115.88485,4.700436,-110.994087,32.457111,-105.951103,61.353088,-99.536484,93.36702
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-104.422447,-57.493031,-108.62645,-27.072668,-115.881874,4.69402,-110.995651,32.457291,-105.951569,61.343563,-99.540916,93.367569
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-104.425026,-57.492447,-108.629715,-27.068562,-115.871452,4.709318,-110.999428,32.458485,-105.956589,61.354782,-99.548515,93.367798
0.041667,-104.423164,-57.493008,-108.628555,-27.071142,-115.871895,4.711981,-110.997665,32.459267,-105.956993,61.354996,-99.550987,93.367401
0.044444,,,,,,,,,,,,
0.047222,-104.424202,-57.4921,-108.630684,-27.069149,-115.873627,4.711443,-111.000595,32.461147,-105.958649,61.355705,-99.553833,93.367149
0.05,,,,,,,,,,,,
0.052778,,,,,,,,,,,,
0.055556,-104.423401,-57.492363,-108.794312,-26.823658,-115.872993,4.70909,-111.001877,32.464035,-105.963326,61.357689,-99.556778,93.368797
0.058333,-104.423401,-57.492828,-108.795227,-26.823372,-115.873444,4.711496,-111.003113,32.465469,-105.963623,61.358261,-99.559341,93.368629
0.061111,,,,,,,,,,,,
0.063889,-104.426216,-57.49197,-108.798302,-26.823257,-115.875099,4.710375,-111.003838,32.466934,-105.96563,61.358307,-99.561699,93.368813
0.066667,-104.424881,-57.492672,-108.79892,-26.823551,-115.887009,4.701813,-111.00621,32.466869,-105.967758,61.357826,-99.564102,93.368103
0.069444,,,,,,,,,,,,
0.072222,-104.425903,-57.490505,-108.802773,-26.824221,-115.889,4.699657,-111.008163,32.467701,-105.972588,61.357712,-99.565941,93.368195
0.075,,,,,,,,,,,,
0.077778,,,,,,,,,,,,
0.080556,-104.428955,-57.489716,-108.650734,-27.068201,-115.897919,4.70903,-111.011215,32.468185,-105.976166,61.358463,-99.569702,93.368279
0.083333,-104.430176,-57.488686,-108.652206,-27.068335,-115.89959,4.709371,-111.011902,32.469276,-105.977928,61.357559,-99.569046,93.36441
0.086111,,,,,,,,,,,,
0.088889,-104.433563,-57.487415,-108.658813,-27.068468,-115.890907,4.722076,-111.014709,32.469139,-106.90007,60.928871,-99.571602,93.364975
0.091667,,,,,,,,,,,,
0.094444,,,,,,,,,,,,
0.097222,-104.436348,-57.486198,-108.662796,-27.068005,-115.895546,4.724521,-111.038078,32.458996,,,-99.574959,93.366364
0.1,,,,,,,,,,,,
0.102778,,,,,,,,,,,,
0.105556,-104.437614,-57.485802,-108.852448,-26.964199,-115.897987,4.725808,-111.040115,32.460251,-106.004349,61.367863,-99.581436,93.36657
0.108333,-104.43882,-57.486298,-108.915924,-26.958549,-115.893578,4.715941,-111.018578,32.47147,-106.005432,61.367725,-99.582359,93.366821
0.111111,,,,,,,,,,,,
0.113889,-104.436325,-57.485909,-108.904503,-26.959728,-115.895653,4.718678,-111.042892,32.463745,-106.008339,61.367779,-99.586044,93.366196
0.116667,-104.436806,-57.485252,-108.669891,-27.068251,-115.894974,4.717391,-111.043228,32.461906,-106.010353,61.369217,-99.587395,93.366203
0.119444,,,,,,,,,,,,
0.122222,-104.433594,-57.486725,-108.67379,-27.06464,-115.899612,4.72119,-111.045097,32.464272,-106.014839,61.369724,-99.607857,93.362129
0.125,,,,,,,,,,,,
0.127778,-104.432419,-57.48595,-108.675125,-27.06151,-115.901566,4.721448,-111.045029,32.465931,-106.01683,61.369812,-99.609917,93.362267
0.130556,-104.430862,-57.4865,-108.676651,-27.062679,-115.903381,4.722576,-111.048485,32.466568,-106.018845,61.370148,-99.609497,93.362068
0.133333,,,,,,,,,,,,
0.136111,-104.431847,-57.484859,-108.856331,-26.806896,-115.905746,4.725128,-111.051964,32.466988,-106.021774,61.369125,-99.612244,93.361465
0.138889,-104.429314,-57.484627,-108.903717,-26.95599,-115.874657,4.682815,-111.054253,32.468632,-106.022194,61.370422,-99.613281,93.361389
0.141667,,,,,,,,,,,,
0.144444,-104.426743,-57.483917,-108.682594,-27.06123,-115.877197,4.681272,-111.059097,32.46838,-106.0243,61.369705,-99.614075,93.361374
0.147222,-104.426552,-57.48381,-108.919701,-26.954165,-115.959,4.753081,-111.060867,32.468529,-106.929947,60.931824,-99.616364,93.360771
0.15,,,,,,,,,,,,
0.152778,-104.425934,-57.482822,-108.932945,-26.953775,-115.963486,4.753719,-111.06366,32.469341,-106.934402,60.931301,-99.618439,93.360306
0.155556,-104.423141,-57.483543,-108.939148,-26.95332,-115.972282,4.762858,-111.067108,32.469082,-106.934547,60.930489,-99.620621,93.360504
0.158333,,,,,,,,,,,,
0.161111,-104.423401,-57.481342,-108.950554,-26.954123,-115.97718,4.76164,-111.072029,32.469559,-106.032433,61.368107,-99.623589,93.360123
0.163889,,,,,,,,,,,,
0.166667,,,,,,,,,,,,
0.169444,-104.419876,-57.481121,-108.953499,-26.955873,-115.983917,4.760101,-111.076164,32.468052,-106.037094,61.364876,-99.644279,93.34333
0.172222,-104.416527,-57.481491,-108.959488,-26.955381,-115.987228,4.761296,-111.108795,32.462082,-106.038712,61.364067,-99.630013,93.356232
0.175,,,,,,,,,,,,
0.177778,-104.41526,-57.480694,-108.953819,-26.956326,-115.992378,4.762231,-111.114059,32.463322,,,-99.633415,93.356018
0.180556,-104.411194,-57.479797,-108.953186,-26.957134,-115.993286,4.762234,-111.114883,32.462849,,,-99.636017,93.354446
0.183333,,,,,,,,,,,,
0.186111,-104.407883,-57.480221,-108.947517,-26.956364,-115.993477,4.754224,-111.117516,32.46357,,,-99.643318,93.357185
0.188889,,,,,,,,,,,,
0.191667,,,,,,,,,,,,
0.194444,-104.404404,-57.477261,-108.936432,-26.951578,-116.042793,4.729961,-111.124275,32.466759,,,-99.64949,93.353531
0.197222,-104.404129,-57.476852,-108.928551,-26.952644,-116.043175,4.731649,-111.125526,32.466621,,,-99.651375,93.352036
0.2,,,,,,,,,,,,
0.202778,-104.402542,-57.475166,-108.929871,-26.95261,-116.047684,4.729686,-111.12925,32.466431,,,-99.656166,93.351295
0.205556,-104.402565,-57.474064,-108.929214,-26.951508,-116.019035,4.688334,-111.133942,32.467407,,,-99.657494,93.351318
0.208333,,,,,,,,,,,,
