,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-105.19974304440179,-72.5290392230889,-106.24107288659548,-44.998796045481825,-107.13938753138126,-13.689520435257405,-104.20334643045719,8.041723905916237,-96.71588768522739,38.70449308820354,-95.96729524648988,66.63402581687266
1,0.002778,-105.19431234813393,-72.53243574102963,-106.23798096219849,-45.00169934849394,-107.13530917712708,-13.687952145085802,-104.2017648101524,8.041462635305413,-96.71223656174246,38.70196102940118,-95.95131774882996,66.63351727229089
2,0.005556,-105.191597,-72.534134,-106.236435,-45.003151,-107.13327,-13.687168,-104.200974,8.041332,-96.710411,38.700695,-95.943329,66.633263
3,0.008333,-105.18888165186607,-72.53583225897036,-106.23488903780151,-45.00460265150606,-107.13123082287291,-13.686383854914197,-104.2001831898476,8.041201364694588,-96.70858543825753,38.699428970598824,-95.93534025117005,66.63300872770911
4,0.011111,-105.18616532593305,-72.53753112948517,-106.23334251890076,-45.006054825753026,-107.12919091143645,-13.685599427457097,-104.1993920949238,8.041070682347295,-96.70675921912876,38.69816248529941,-95.92734862558503,66.63275436385454
5,0.013889,-105.183449,-72.53923,-106.231796,-45.007507,-107.127151,-13.684815,-104.198601,8.04094,-96.704933,38.696896,-95.919357,66.6325
6,0.016667,-105.178604,-72.541,-106.22934,-45.004551,-107.124222,-13.687825,-104.196533,8.042021,-96.723175,38.688953,-95.910522,66.63179
7,0.019444,-104.79982,-73.32869,-106.227066,-45.007076,-107.121124,-13.688633,-104.197311,8.040611,-96.722015,38.68998,-95.902412,66.629967
8,0.022222,-104.796173,-73.332024,-106.223335,-45.007332,-107.106865,-13.686927,-104.195229,8.040133,-96.718582,38.686646,-95.894714,66.63018
9,0.025,-104.7935255,-73.33428950000001,-106.220741,-45.008011,-107.10499949999999,-13.6886355,-104.194561,8.039538,-96.714924,38.686518,-95.88623799999998,66.6294135
10,0.027778,-104.790878,-73.336555,-106.218147,-45.00869,-107.103134,-13.690344,-104.193893,8.038943,-96.711266,38.68639,-95.877762,66.628647
11,0.030556,-104.787537,-73.338608,-106.215523,-45.010178,-107.10199,-13.687624,-104.195366,8.039922,-96.708595,38.686192,-95.853958,66.606628
12,0.033333,-104.78612175481548,-73.33979778577857,-106.21163619981998,-45.0095506129613,-107.09922849720972,-13.687727481368135,-104.19383677533753,8.040398914131414,-96.70080690225022,38.6764277580558,-95.84677229378939,66.60545371143115
13,0.036111,-104.784706,-73.340988,-106.207748,-45.008923,-107.096466,-13.687831,-104.192307,8.040876,-96.693016,38.66666,-95.839584,66.604279
