Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-113.527855,-61.544842,-115.92865,-32.688999,-121.305862,6.168157,-115.088364,30.598152,-117.313644,72.131126,-104.181763,96.805191
0.008333,-113.529037,-61.542446,-115.930649,-32.689018,-121.306587,6.168866,-115.088974,30.597794,-117.308685,72.129913,-104.161926,96.79409
0.011111,,,,,,,,,,,,
0.013889,-113.532127,-61.536987,-115.931793,-32.684456,-121.31176,6.171739,-115.091492,30.601471,-117.298271,72.131844,-104.119667,96.77887
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-113.540825,-61.535019,-115.934036,-32.681362,-121.314049,6.176293,-115.092468,30.603432,-117.279579,72.139893,-103.69989,96.325958
0.025,-113.54213,-61.53466,-115.934967,-32.683651,-121.502602,6.46618,-115.094421,30.606422,-117.264091,72.132576,-103.678085,96.319756
0.027778,,,,,,,,,,,,
0.030556,-113.547112,-61.533173,-115.93882,-32.680809,-121.331421,6.178045,-115.098167,30.608255,-117.260696,72.143677,-103.633247,96.299576
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-113.551941,-61.52903,-115.943634,-32.673111,-121.527077,6.469476,-115.10128,30.614302,-117.246666,72.146729,-103.893127,96.728165
0.041667,-113.554291,-61.528767,-115.946045,-32.673306,-121.527435,6.470778,-115.101181,30.615402,-117.239723,72.148575,-103.875053,96.717606
0.044444,,,,,,,,,,,,
0.047222,-113.557014,-61.523975,-115.949226,-32.667263,-121.532547,6.472948,-115.104385,30.619829,-117.229233,72.150887,-103.526115,96.256104
0.05,-113.557922,-61.524712,-115.953323,-32.665947,-121.534431,6.474081,-115.103806,30.619276,-117.22274,72.153351,-103.509499,96.249893
0.052778,,,,,,,,,,,,
0.055556,-113.561127,-61.524181,-115.957191,-32.668133,-121.539391,6.476,-115.107002,30.622709,-117.213058,72.155037,-103.468285,96.23288
0.058333,-113.560974,-61.519909,-115.959969,-32.664413,-121.355072,6.194389,-115.108284,30.624407,-117.205917,72.158669,-103.447166,96.224144
0.061111,,,,,,,,,,,,
0.063889,-113.565277,-61.51989,-115.963531,-32.665703,-121.362808,6.198645,-115.110207,30.627298,-117.194496,72.162613,-103.399803,96.207253
0.066667,-113.566338,-61.518406,-115.964569,-32.664238,-121.363785,6.197328,-115.112114,30.628294,-117.185745,72.166122,-103.376625,96.203102
0.069444,,,,,,,,,,,,
0.072222,-113.569221,-61.516315,-115.96888,-32.666199,-121.366104,6.199038,-115.111267,30.627882,-117.141602,72.166016,-103.300797,96.211517
0.075,,,,,,,,,,,,
0.077778,,,,,,,,,,,,
0.080556,-113.573097,-61.51231,-115.970184,-32.65522,-121.370468,6.199664,-115.115753,30.631411,-117.111526,72.186508,-103.219604,96.182205
0.083333,-113.574043,-61.508633,-115.970673,-32.655659,-121.373558,6.201977,-115.118492,30.635469,-117.104515,72.187172,-103.193901,96.171059
0.086111,,,,,,,,,,,,
0.088889,-113.577942,-61.507641,-115.97216,-32.652607,-121.377884,6.206155,-115.121368,30.638668,-117.091408,72.194885,-103.471199,96.606911
0.091667,,,,,,,,,,,,
0.094444,,,,,,,,,,,,
