Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-111.722542,-60.424911,-116.283592,-33.277267,-120.975113,6.123567,-114.152054,31.438276,-114.377785,68.913742,-103.518379,94.098267
0.002778,,,,,,,,,,,,
0.005556,-111.914589,-60.22023,-116.288673,-33.275414,-120.974327,6.126416,-114.149109,31.438839,-114.377663,68.9142,-103.270493,94.254913
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-111.935654,-60.215069,-116.295959,-33.271629,-120.971176,6.127751,-114.145401,31.443014,-114.395676,68.912521,-103.531387,94.104103
0.016667,-111.942604,-60.213638,-116.298637,-33.270844,-120.969749,6.128865,-114.142906,31.443783,-114.379898,68.914589,-103.540405,94.114059
0.019444,,,,,,,,,,,,
0.022222,-111.953911,-60.207535,-116.302872,-33.265488,-120.970245,6.13389,-114.140747,31.444899,-114.378334,68.91497,-103.501442,94.143997
0.025,-111.956497,-60.205173,-116.307404,-33.265705,-120.968582,6.133801,-114.135719,31.44314,-114.37825,68.915146,-103.503479,94.144867
0.027778,,,,,,,,,,,,
0.030556,-111.968353,-60.199703,-116.340065,-33.313965,-120.964684,6.136555,-114.132927,31.446981,-114.394524,68.913689,-103.291466,94.27507
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-111.986015,-60.192226,-116.352753,-33.310932,-120.967957,6.146914,-114.128815,31.449274,-114.364449,68.928978,-103.295044,94.276382
0.041667,-111.800934,-60.410965,-116.356956,-33.309372,-120.968369,6.149793,-114.127304,31.452068,-114.363792,68.929085,-103.295029,94.279999
0.044444,,,,,,,,,,,,
0.047222,-111.802986,-60.41531,-116.365311,-33.307968,-120.972847,6.157649,-114.126228,31.454414,-114.361938,68.929314,-103.296425,94.281372
0.05,,,,,,,,,,,,
0.052778,,,,,,,,,,,,
