Time,barycenter_x,barycenter_y,bow_x,bow_y,bow_z,left_shoulder_positions_x,left_shoulder_positions_y,right_shoulder_positions_x,right_shoulder_positions_y,left_elbow_positions_x,left_elbow_positions_y,right_elbow_positions_x,right_elbow_positions_y,left_wrist_positions_x,left_wrist_positions_y,right_wrist_positions_x,right_wrist_positions_y
1687266718.739381,-0.16508793830871582,-0.11288364976644516,1.0,0.9998477101325989,0.0,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.5,-0.0,-86.5,-2.5923061457433505e-06,86.5,-0.0
1687266718.9089708,-0.16508793830871582,-0.11288364976644516,1.0,0.9998477101325989,0.0,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.5,-0.0,-86.5,-2.5923061457433505e-06,86.5,-0.0
1687266718.9099717,-0.16936683654785156,-0.1146717295050621,1.0,0.9998477101325989,0.0,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.5,-0.0,-86.5,-2.5923061457433505e-06,86.5,-0.0
1687266718.9110022,-0.16936683654785156,-0.1146717295050621,1.0,0.9998477101325989,0.0,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.5,-0.0,-86.49542999267578,-0.523569643497467,86.5,-0.0
1687266718.9110022,-0.17547237873077393,-0.11938825994729996,1.0,0.9998477101325989,0.0,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.5,-0.0,-86.49542999267578,-0.523569643497467,86.5,-0.0
1687266718.9120002,-0.17547237873077393,-0.11938825994729996,0.9998477101325989,0.9998477101325989,-0.017452234402298927,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.49512481689453,-0.5584770441055298,-86.49542999267578,-0.523569643497467,86.49055480957031,-1.0820492506027222
1687266718.9120002,-0.1615196019411087,-0.11389130353927612,0.9998477101325989,0.9998477101325989,-0.017452234402298927,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.49512481689453,-0.5584770441055298,-86.49542999267578,-0.523569643497467,86.49055480957031,-1.0820492506027222
1687266718.9129999,-0.1615196019411087,-0.11389130353927612,0.9998477101325989,0.9993908405303955,-0.017452234402298927,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.49512481689453,-0.5584770441055298,-86.5,-2.5923061457433505e-06,86.49055480957031,-1.0820492506027222
1687266718.9133892,-0.16818267107009888,-0.1270989179611206,0.9998477101325989,0.9993908405303955,-0.017452234402298927,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.49512481689453,-0.5584770441055298,-86.5,-2.5923061457433505e-06,86.49055480957031,-1.0820492506027222
1687266718.9139986,-0.16818267107009888,-0.1270989179611206,0.9998477101325989,0.9993908405303955,-0.017452234402298927,-24.5,0.0,24.5,0.0,-56.5,-2.7651265099848388e-06,56.49512481689453,-0.5584770441055298,-86.5,-2.5923061457433505e-06,86.49055480957031,-1.0820492506027222
