,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-112.344651,-61.785526,-115.79026299999998,-33.20981200000001,-120.327487,6.395629,-113.07328899999997,31.120511000000008,-114.46096900000003,68.734978,-105.97532599999997,94.850772
1,0.002778,-112.348511,-61.784664,-115.78763699999999,-33.208294,-120.336427,6.394753,-113.08146699999999,31.121571000000003,-114.46194500000001,68.739998,-105.97903399999998,94.8537
2,0.005556,-112.350441,-61.784233,-115.786324,-33.207535,-120.340897,6.394315,-113.085556,31.122101,-114.462433,68.742508,-105.980888,94.855164
3,0.008333,-112.352371,-61.783802,-115.785011,-33.206776,-120.345367,6.393877,-113.089645,31.122631,-114.462921,68.745018,-105.982742,94.856628
4,0.011111,-112.3542325,-61.7839125,-115.7761915,-33.187481,-120.2560385,6.255074,-113.09165949999998,31.123375999999997,-114.464283,68.7466965,-105.983093,94.8594625
5,0.013889,-112.356094,-61.784023,-115.767372,-33.168186,-120.16671,6.116271,-113.093674,31.124121,-114.465645,68.748375,-105.983444,94.862297
6,0.016667,-112.358002,-61.781414,-115.753281,-33.225407,-120.170319,6.115758,-113.097885,31.124994,-114.467751,68.750633,-105.982521,94.864311
7,0.019444,-112.35994714977495,-61.78231033861386,-115.76525284446444,-33.19427510531053,-120.17295802484249,6.113645380378038,-113.10064250351036,31.123481772277227,-114.47014606876688,68.75229220126012,-105.9825324979298,94.86603119027902
8,0.022222,-112.361893,-61.783207,-115.777229,-33.163132,-120.175598,6.111532,-113.103401,31.121969,-114.472542,68.753952,-105.982544,94.867752
9,0.025,-112.363663,-61.783999,-115.77066533333334,-33.182643999999996,-120.17761733333333,6.110517000000001,-113.10583233333334,31.120658666666667,-114.47458166666667,68.759117,-105.98085033333335,94.870173
10,0.027778,-112.365433,-61.784791,-115.76410166666666,-33.202156,-120.17963666666667,6.109502,-113.10826366666667,31.11934833333333,-114.47662133333334,68.764282,-105.97915666666667,94.872594
11,0.030556,-112.367203,-61.785583,-115.757538,-33.221668,-120.181656,6.108487,-113.110695,31.118038,-114.478661,68.769447,-105.977463,94.875015
12,0.033333,-112.366821424937,-61.78206817712709,-115.77492615900636,-33.236633407296296,-120.24646744089763,6.203572173166927,-113.114895324973,31.118207292691707,-114.4799880147606,68.772780199808,-105.97364658286331,94.87304713908557
13,0.036111,-112.36643971246849,-61.77855208856354,-115.79232057950318,-33.25160420364815,-120.31130222044881,6.298691586583463,-113.1190971624865,31.11837664634585,-114.48131550738029,68.77611459990399,-105.96982879143165,94.87107856954279
14,0.038889,-112.366058,-61.775036,-115.809715,-33.266575,-120.376137,6.393811,-113.123299,31.118546,-114.482643,68.779449,-105.966011,94.86911
15,0.041667,-112.364876,-61.77293,-115.811035,-33.267044,-120.37854,6.393433,-113.128006,31.118362,-114.485016,68.782661,-105.960251,94.873558
16,0.044444,-112.36548239081908,-61.77731621026103,-115.9178997589559,-33.11716498577858,-120.38081309072908,6.392658139513951,-113.13130140666067,31.116243381458148,-114.48749905292529,68.78578093825382,-105.95982007758776,94.88006082916291
17,0.047222,-112.366089,-61.781704,-116.024803,-32.967232,-120.383087,6.391883,-113.134598,31.114124,-114.489983,68.788902,-105.959389,94.886566
18,0.05,-112.365616,-61.778866,-116.027832,-32.959221,-120.385269,6.390676,-113.142059,31.114536,-114.490997,68.792473,-105.957268,94.889366
19,0.052778,-112.36385750000002,-61.781132,-116.0264245,-32.963131,-120.40119949999999,6.387417,-113.1450955,31.114517000000003,-114.495075,68.79992299999999,-105.95566550000001,94.89233399999999
20,0.055556,-112.362099,-61.783398,-116.025017,-32.967041,-120.41713,6.384158,-113.148132,31.114498,-114.499153,68.807373,-105.954063,94.895302
21,0.058333,-112.2849148970297,-61.93267462268227,-115.92165361062105,-33.08165586354635,-120.41971203510352,6.382415313771377,-113.15218277065705,31.11331671269127,-114.49998834959496,68.81101534419442,-105.94945582952295,94.89825396849685
22,0.061111,-112.207703,-62.082005,-115.818253,-33.196312,-120.422295,6.380672,-113.156235,31.112135,-114.500824,68.814659,-105.944847,94.901207
23,0.063889,-112.20445761058443,-62.08852244869795,-115.88614981363254,-33.123583606624265,-120.42549705088204,6.378887452538101,-113.16110825141004,31.11149725681027,-114.5025485402616,68.81701428261131,-105.93955669854795,94.9032139074763
24,0.066667,-112.20121222116884,-62.09503989739589,-115.95404662726509,-33.05085521324853,-120.42869910176407,6.377102905076203,-113.1659815028201,31.110859513620543,-114.50427308052322,68.81936956522262,-105.93426639709588,94.90522081495259
25,0.069444,-112.197968,-62.101555,-116.021919,-32.978153,-120.4319,6.375319,-113.170853,31.110222,-114.505997,68.821724,-105.928978,94.907227
26,0.072222,-112.19466166666668,-62.108326,-116.02121966666667,-32.976865,-120.43484,6.373366666666667,-113.17494233333333,31.108421333333332,-114.50660733333333,68.82318866666667,-105.92136633333334,94.90727766666667
