,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-112.993362,-59.877968,-117.36972,-32.876675,-123.105179,6.816438,-113.734413,31.221569,-101.40834,68.881317,-75.001991,74.869713
1,0.002778,-113.00666,-59.876144,-117.381248,-32.877731,-123.112915,6.819668,-113.758812,31.2714,-101.312424,68.84774,-74.886917,74.711166
2,0.005556,-113.022491,-59.8745,-117.391136,-32.874798,-123.117805,6.82354,-113.725388,31.223333,-101.210991,68.823357,-74.758362,74.541595
3,0.008333,-113.03540567470748,-59.87414756345635,-117.39769981818182,-32.813459044104405,-123.12472375427544,6.826939387938794,-113.72330137569757,31.222230198559856,-101.09730296957696,68.78353067074707,-74.63614200576058,74.3737252250225
4,0.011111,-113.048325,-59.873795,-117.404266,-32.752098,-123.131645,6.83034,-113.721214,31.221127,-100.983574,68.74369,-74.513878,74.205795
5,0.013889,-113.06218,-59.872414,-117.439423,-32.860069,-123.139381,6.832898,-113.717529,31.218523,-101.091385,68.959572,-74.39569215216609,74.04284211388455
6,0.016667,-113.0780363539154,-59.87186440108011,-117.45308195841584,-32.85863824248425,-123.1452530568857,6.8357760180018,-113.71400736615662,31.217583330873087,-100.99445505400539,68.94119319207921,-74.27750630433218,73.87988922776913
7,0.019444,-113.093887,-59.871315,-117.466736,-32.857208,-123.151123,6.838653,-113.710487,31.216644,-100.89756,68.922821,-74.159363,73.716995
8,0.022222,-113.108658,-59.869812,-117.493904,-32.863476,-123.157776,6.842193,-113.709137,31.218159,-100.790176,68.900108,-74.042778,73.54050166666667
9,0.025,-113.1401175,-59.8656405,-117.50437550000001,-32.860460499999995,-123.078102,6.723292,-113.705826,31.217477,-100.700317,68.885109,-73.926193,73.36400833333333
10,0.027778,-113.171577,-59.861469,-117.514847,-32.857445,-122.998428,6.604391,-113.702515,31.216795,-100.610458,68.87011,-73.809608,73.187515
11,0.030556,-113.185715,-59.861065,-117.525307,-32.857609,-123.009323,6.611699,-113.702545,31.214672,-100.533928,68.873848,-73.680588,72.999763
12,0.033333,-113.19843071053106,-59.863729020342035,-117.53465131755175,-32.856603681008096,-123.01593630927093,6.616555625562556,-113.69796432475248,31.213006299909992,-100.43459588478848,68.8496823510351,-73.57169810567056,72.82511594527453
13,0.036111,-113.211151,-59.866394,-117.543999,-32.855598,-123.022552,6.621414,-113.693382,31.21134,-100.335228,68.825508,-73.462769,72.650406
14,0.038889,-113.226257,-59.865307,-117.566719,-32.824326,-123.031006,6.628644,-113.690712,31.213137,-100.237083,68.802536,-73.344215,72.464874
15,0.041667,-113.16099125310531,-59.98518257587759,-117.57513951557156,-32.82027977173717,-123.0371906131413,6.634194499009901,-113.67880435679568,31.212282346174614,-100.1461816390639,68.78816741386139,-73.22985291647166,72.29707329828982
16,0.044444,-113.095749,-60.105015,-117.583557,-32.816235,-123.043373,6.639743,-113.666901,31.211428,-100.055313,68.773804,-73.115532,72.129333
17,0.047222,-113.287201,-59.84713,-117.592178,-32.811874,-123.050705,6.643552,-113.664207,31.210289,-99.967117,68.759125,-73.001854,71.950508
18,0.05,-113.30283,-59.844017,-117.60075,-32.806753,-123.0550425,6.6476645,-113.660648,31.207939999999997,-99.869255,68.73316949999999,-72.8867875,71.7691495
19,0.052778,-113.318459,-59.840904,-117.609322,-32.801632,-123.05938,6.651777,-113.657089,31.205591,-99.771393,68.707214,-72.771721,71.587791
20,0.055556,-113.335083,-59.83746,-117.618813,-32.795338,-123.064423,6.653666,-113.652634,31.202623,-99.682053,68.698296,-72.652946,71.406555
21,0.058333,-113.34864555805581,-59.83485696867687,-117.6259947069307,-32.793007419621965,-123.06922063618363,6.656112559495949,-113.64855273483349,31.201561691089108,-99.46241154653465,68.51833940126012,-72.49918728672,71.16606335652
22,0.061111,-113.362213,-59.832253,-117.633179,-32.790676,-123.07402,6.65856,-113.64447,31.2005,-99.242691,68.338318,-72.3453732048,70.9254851118
23,0.063889,-113.37587,-59.830357,-117.641197,-32.783012,-123.07756,6.664247,-113.658905,31.19593,-99.1366729455178,68.29955601560063,-72.19155912288002,70.68490686708
24,0.066667,-113.39073467542754,-59.82750648694869,-117.66274237785778,-32.80434033879388,-123.0803495020702,6.665522729612961,-113.65698965526553,31.193335032943295,-99.03065489103564,68.26079403120126,-72.03774504096,70.44432862236
25,0.069444,-113.405594,-59.824657,-117.68428,-32.825661,-123.083138,6.666798,-113.655075,31.190741,-98.924675,68.222046,-71.88398632768,70.20383697887999
26,0.072222,-113.42337033333332,-59.821438666666666,-117.69616933333333,-32.810945,-123.08675433333333,6.669134333333333,-113.65298966666667,31.190683666666665,-98.93460833333333,68.32735966666667,-71.73017224576,69.96325873416
27,0.075,-113.44114666666667,-59.818220333333336,-117.70805866666667,-32.796229,-123.09037066666667,6.671470666666667,-113.65090433333333,31.190626333333334,-98.94454166666667,68.43267333333334,-71.57635816384,69.72268048944
28,0.077778,-113.458923,-59.815002,-117.719948,-32.781513,-123.093987,6.673807,-113.648819,31.190569,-98.954475,68.537987,-71.42254408192001,69.48210224472
29,0.080556,-113.476334,-59.812187,-117.732002,-32.777653,-123.093292,6.678236,-113.648056,31.189173,-98.540237,68.121971,-71.26873,69.241524
30,0.083333,-113.49403831233123,-59.80905956309631,-117.74589649828982,-32.772421941854184,-123.19335248406841,6.818567733213322,-113.64629781656167,31.1887620739874,-98.43618723420343,68.07285784284429,-71.1731012180018,69.06014865670566
31,0.086111,-113.511749,-59.805931,-117.759796,-32.767189,-123.293449,6.95895,-113.644539,31.188351,-98.3321,68.023727,-71.077438,68.878708
32,0.088889,-113.554802,-59.805965,-117.769432,-32.765228,-123.300293,6.964052,-113.64151,31.186634,-98.596611,68.444427,-70.976616,68.70121
33,0.091667,-113.48950924824481,-59.91877480414042,-117.78004240972098,-32.76091122304231,-123.32460437569756,6.966017853825383,-113.6399152129613,31.18590236831683,-98.49886490711071,68.41412154545455,-70.87410805004501,68.52518731845184
34,0.094444,-113.42424,-60.031544,-117.790649,-32.756596,-123.348907,6.967983,-113.638321,31.185171,-98.401154,68.383827,-70.771637,68.349228
35,0.097222,-113.44485966666666,-60.028526333333325,-117.80230166666666,-32.752897000000004,-123.35805233333333,6.972876333333334,-113.63730366666667,31.185215666666668,-98.18214966666667,68.18795766666666,-70.66029366666666,68.16307833333333
