,Time,es,se,we,ew
2576,1687272396.8556,3.99999509230133,50.9999995209261,8.02577735612775,209.000003072989
2577,1687272396.88903,3.99999509230133,50.9999995209261,8.02577735612775,209.000003072989
2578,1687272396.93889,3.99999509230133,50.9999995209261,8.02577735612775,209.000003072989
2579,1687272396.98428,3.99999509230133,50.9999995209261,8.02577735612775,209.000003072989
2580,1687272396.99126,3.99999509230133,50.0000042469365,8.02577735612775,207.000008053345
2581,1687272397.0345,3.99999509230133,50.0000042469365,8.02577735612775,207.000008053345
2582,1687272397.07838,3.99999509230133,50.0000042469365,8.02577735612775,207.000008053345
2583,1687272397.12725,3.99999509230133,50.0000042469365,8.02577735612775,207.000008053345
2584,1687272397.13024,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2585,1687272397.17512,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2586,1687272397.21701,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2587,1687272397.27202,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2588,1687272397.27253,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2589,1687272397.31098,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2590,1687272397.36131,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2591,1687272397.40619,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2592,1687272397.40818,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2593,1687272397.45109,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2594,1687272397.5001,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2595,1687272397.54498,3.99999509230133,49.0000024778957,8.02577735612775,206.000008969362
2596,1687272397.54797,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2597,1687272397.59804,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2598,1687272397.68326,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2599,1687272397.74747,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2600,1687272397.80731,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2601,1687272397.82227,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2602,1687272397.84843,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2603,1687272397.91252,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2604,1687272397.95203,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2605,1687272397.96201,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2606,1687272397.99736,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2607,1687272398.02927,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2608,1687272398.08229,2.9999951655704,48.000002532805,7.01890640150336,204.000006767574
2609,1687272398.10039,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2610,1687272398.11834,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2611,1687272398.1569,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2612,1687272398.20619,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2613,1687272398.23609,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2614,1687272398.25106,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2615,1687272398.29879,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2616,1687272398.342,3.99999509230133,48.000002532805,8.02577735612775,204.000006767574
2617,1687272398.37432,3.99999509230133,47.0000016153915,8.02577735612775,203.000005460174
2618,1687272398.39228,3.99999509230133,47.0000016153915,8.02577735612775,203.000005460174
2619,1687272398.43584,3.99999509230133,47.0000016153915,8.02577735612775,203.000005460174
2620,1687272398.48571,3.99999509230133,47.0000016153915,8.02577735612775,203.000005460174
2621,1687272398.51417,3.99999509230133,47.0000016153915,8.02577735612775,202.000006401921
2622,1687272398.53212,3.99999509230133,47.0000016153915,8.02577735612775,202.000006401921
2623,1687272398.577,3.99999509230133,47.0000016153915,8.02577735612775,202.000006401921
2624,1687272398.62485,3.99999509230133,47.0000016153915,8.02577735612775,202.000006401921
2625,1687272398.65366,3.99999509230133,45.9999991258567,8.02577735612775,200.000004910154
2626,1687272398.66726,3.99999509230133,45.9999991258567,8.02577735612775,200.000004910154
2627,1687272398.71611,3.99999509230133,45.9999991258567,8.02577735612775,200.000004910154
2628,1687272398.76149,3.99999509230133,45.9999991258567,8.02577735612775,200.000004910154
2629,1687272398.79763,4.99999520552237,45,10.9670086689474,198.000005258578
2630,1687272398.8135,4.99999520552237,45,10.9670086689474,198.000005258578
2631,1687272398.85636,4.99999520552237,45,10.9670086689474,198.000005258578
2632,1687272398.90124,4.99999520552237,45,10.9670086689474,198.000005258578
2633,1687272398.92838,4.99999520552237,44.0000034046224,10.9670086689474,197.000007371706
2634,1687272398.95032,4.99999520552237,44.0000034046224,10.9670086689474,197.000007371706
2635,1687272398.99769,4.99999520552237,44.0000034046224,10.9670086689474,197.000007371706
2636,1687272399.04358,4.99999520552237,44.0000034046224,10.9670086689474,197.000007371706
2637,1687272399.06651,4.99999520552237,44.0000034046224,10.9670086689474,197.000007371706
2638,1687272399.08947,4.99999520552237,44.0000034046224,10.9670086689474,197.000007371706
2639,1687272399.13861,4.99999520552237,44.0000034046224,10.9670086689474,197.000007371706
2640,1687272399.18334,4.99999520552237,44.0000034046224,10.9670086689474,197.000007371706
2641,1687272399.20642,5.99999479093938,45,12.8214520815275,198.000005258578
2642,1687272399.22926,5.99999479093938,45,12.8214520815275,198.000005258578
