,Time,es,se,we,ew
0,1686918996.5943568,359.9999950216869,0.0,5.727287714307749e-06,0.0
1,1686918996.7609117,359.9999950216869,0.0,5.727287714307749e-06,0.0
2,1686918996.7609117,359.9999950216869,0.0,5.727287714307749e-06,0.0
3,1686918996.761909,0.9999950976994683,1.000000112855929,3.1457639427858908,1.0000009666295853
4,1686918996.7629056,0.9999950976994683,1.000000112855929,3.1457639427858908,1.0000009666295853
5,1686918996.763903,0.9999950976994683,1.000000112855929,3.1457639427858908,1.9999997488456245
6,1686918996.763903,0.9999950976994683,1.000000112855929,3.1457639427858908,1.9999997488456245
7,1686918996.7649004,0.9999950976994683,1.000000112855929,3.1457639427858908,1.9999997488456245
8,1686918996.7659009,0.9999950976994683,1.000000112855929,3.1457639427858908,1.9999997488456245
9,1686918996.766898,0.9999950976994683,0.0,3.1457639427858908,1.0000000483103122
10,1686918996.7678928,0.9999950976994683,0.0,3.1457639427858908,1.0000000483103122
11,1686918996.7688906,359.9999950216869,0.0,5.727287714307749e-06,1.0000000483103122
12,1686918996.7688906,359.9999950216869,0.0,5.727287714307749e-06,1.0000000483103122
13,1686918996.7698898,359.9999950216869,0.0,5.727287714307749e-06,1.0000000483103122
14,1686918996.7698898,359.9999950216869,0.0,5.727287714307749e-06,1.0000000483103122
15,1686918996.7718873,359.9999950216869,0.0,5.727287714307749e-06,1.0000000483103122
16,1686918996.7718873,359.9999950216869,0.0,5.727287714307749e-06,1.0000000483103122
17,1686918996.7728796,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
18,1686918996.7728796,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
19,1686918996.7738764,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
20,1686918996.7748735,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
21,1686918996.7748735,359.9999950216869,1.000000112855929,0.9999845010773925,1.9999997488456245
22,1686918996.7758715,359.9999950216869,1.000000112855929,0.9999845010773925,1.9999997488456245
23,1686918996.776872,359.9999950216869,1.000000112855929,0.9999845010773925,1.9999997488456245
24,1686918996.776872,359.9999950216869,1.000000112855929,0.9999845010773925,1.9999997488456245
25,1686918996.7778685,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
26,1686918996.7778685,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
27,1686918996.7788637,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
28,1686918996.779861,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
29,1686918996.780859,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
30,1686918996.7818558,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
31,1686918996.7828531,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
32,1686918996.7828531,359.9999950216869,1.000000112855929,5.727287714307749e-06,1.9999997488456245
33,1686918996.783852,359.9999950216869,2.000000119847698,0.9999845010773925,4.000000275066412
34,1686918996.783852,359.9999950216869,2.000000119847698,0.9999845010773925,4.000000275066412
35,1686918996.784847,359.9999950216869,2.000000119847698,0.9999845010773925,4.000000275066412
36,1686918996.7858446,359.9999950216869,2.000000119847698,0.9999845010773925,4.000000275066412
37,1686918996.7868462,359.9999950216869,2.000000119847698,5.727287714307749e-06,3.0000003041940886
38,1686918996.7878392,359.9999950216869,2.000000119847698,5.727287714307749e-06,3.0000003041940886
39,1686918996.7888362,359.9999950216869,2.000000119847698,5.727287714307749e-06,4.000000275066412
40,1686918996.789834,359.9999950216869,2.000000119847698,5.727287714307749e-06,4.000000275066412
41,1686918996.790831,359.00000490230053,2.000000119847698,1.140071368670931,4.000000275066412
42,1686918996.791829,359.00000490230053,2.000000119847698,1.140071368670931,4.000000275066412
43,1686918996.791829,359.9999950216869,2.000000119847698,5.727287714307749e-06,4.000000275066412
44,1686918996.7928271,359.9999950216869,2.000000119847698,5.727287714307749e-06,4.000000275066412
45,1686918996.7938244,359.9999950216869,2.000000119847698,5.727287714307749e-06,4.000000275066412
46,1686918996.7938244,359.9999950216869,2.000000119847698,5.727287714307749e-06,4.000000275066412
47,1686918996.7948222,359.00000490230053,2.000000119847698,1.140071368670931,4.000000275066412
48,1686918996.7958176,359.00000490230053,2.000000119847698,1.140071368670931,4.000000275066412
49,1686918996.7958176,359.00000490230053,3.0000000479140567,1.140071368670931,5.000000386339167
50,1686918996.796818,359.00000490230053,3.0000000479140567,1.140071368670931,5.000000386339167
51,1686918996.7978134,359.00000490230053,3.0000000479140567,1.140071368670931,5.000000386339167
52,1686918996.79881,359.00000490230053,3.0000000479140567,1.140071368670931,5.000000386339167
53,1686918996.7998075,359.00000490230053,3.0000000479140567,1.140071368670931,5.000000386339167
54,1686918996.7998075,359.00000490230053,3.0000000479140567,1.140071368670931,5.000000386339167
55,1686918996.8008046,359.00000490230053,3.0000000479140567,1.140071368670931,5.000000386339167
