,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-110.765549,-76.878807,-109.770752,-49.472523,-113.459457,-18.287096,-111.314262,2.037713,-112.885925,33.102386,-108.386658,60.17387
1,0.002778,-110.759388,-76.87849399999999,-109.76791,-49.469496,-113.460743,-18.286762,-111.314941,2.0384225,-112.885212,33.103256,-108.38146599999999,60.1750295
2,0.005556,-110.753227,-76.878181,-109.765068,-49.466469,-113.462029,-18.286428,-111.31562,2.039132,-112.884499,33.104126,-108.376274,60.176189
3,0.008333,-110.745598,-76.877525,-109.764626,-49.46804,-113.464928,-18.284719,-111.33194,2.087832,-112.88475,33.104187,-108.374252,60.176182
4,0.011111,-110.739815,-76.8780975,-109.762753,-49.4670865,-113.36665,-18.4484405,-111.3326,2.0877255,-112.8836745,33.105076,-108.370998,60.176472
5,0.013889,-110.734032,-76.87867,-109.76088,-49.466133,-113.268372,-18.612162,-111.33326,2.087619,-112.882599,33.105965,-108.367744,60.176762
6,0.016667,-110.72853300684027,-76.8784486401056,-109.75803865906636,-49.46231787555502,-113.26858302532102,-18.61399255298212,-111.32354383415336,2.076047944917797,-112.88203193195726,33.106354046681865,-108.36441993447738,60.17723238977559
7,0.019444,-110.72303599315973,-76.8782273598944,-109.75519834093365,-49.45850412444498,-113.26879397467899,-18.61582244701788,-111.31383116584664,2.064481055082203,-112.88146506804273,33.10674295331813,-108.36109706552261,60.17770261022441
8,0.022222,-110.717537,-76.878006,-109.752357,-49.454689,-113.269005,-18.617653,-111.304115,2.05291,-112.880898,33.107132,-108.357773,60.178173
9,0.025,-110.712097,-76.878632,-109.746239,-49.453545,-113.610413,-18.494968,-111.303238,2.052439,-112.880623,33.107937,-108.355927,60.17775
10,0.027778,-110.707531,-76.8783955,-109.744793,-49.4511605,-113.6117405,-18.493881,-111.30420699999999,2.0539695,-112.88007350000002,33.1094035,-108.352463,60.1783715
11,0.030556,-110.702965,-76.878159,-109.743347,-49.448776,-113.613068,-18.492794,-111.305176,2.0555,-112.879524,33.11087,-108.348999,60.178993
12,0.033333,-110.699318,-76.877205,-109.747711,-49.458145,-113.613937,-18.491936,-111.308731,2.054773,-112.87899,33.109127,-108.345749,60.178692
13,0.036111,-110.694748,-76.876438,-109.742565,-49.45596300000001,-113.614784,-18.4914695,-111.30885699999999,2.054239,-112.8786965,33.112276,-108.343376,60.178741499999994
