Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-97.451805,-55.246639,-100.752953,-27.2547,-113.031349,7.34036,-109.696869,30.900341,-111.094414,66.424896,-108.511497,93.424927
0.002778,,,,,,,,,,,,
0.005556,-97.455933,-55.245255,-100.76033,-27.253664,-113.036407,7.341182,-109.702744,30.902731,-111.099266,66.428642,-108.505287,93.427513
0.008333,-97.461914,-55.239391,-100.76033,-27.251089,-113.041534,7.342911,-109.703133,30.90027,-111.279472,66.653198,-108.503677,93.427742
0.011111,,,,,,,,,,,,
0.013889,-97.466873,-55.231621,-100.771057,-27.253326,-113.047279,7.341862,-109.710297,30.901245,-111.283279,66.655571,-108.495415,93.426369
0.016667,-97.468826,-55.230904,-100.771507,-27.254951,-113.048637,7.342601,-109.712997,30.901653,-111.285866,66.653801,-108.493279,93.424187
0.019444,-97.472046,-55.226944,-100.77816,-27.256866,-113.050819,7.343584,-109.714737,30.902294,-111.28508,66.654579,-108.490494,93.425095
0.022222,-97.470306,-55.231049,-100.783173,-27.252262,-113.05764,7.344526,-109.717392,30.902077,-111.28595,66.656258,-108.492279,93.430138
0.025,,,,,,,,,,,,
0.027778,-97.473236,-55.232094,-100.78981,-27.257553,-113.060013,7.343328,-109.721718,30.90192,-111.291077,66.653976,-108.48558,93.423248
0.030556,,,,,,,,,,,,
0.033333,,,,,,,,,,,,
0.036111,-97.477936,-55.230522,-100.799774,-27.254713,-113.066849,7.344538,-109.731247,30.899376,-111.091141,66.409195,-108.477188,93.418648
0.038889,-97.478081,-55.230236,-100.799706,-27.255821,-113.068962,7.342559,-109.73185,30.900055,-111.29409,66.654594,-108.510986,93.49736
0.041667,,,,,,,,,,,,
0.044444,-97.476646,-55.235195,-100.802994,-27.255436,-113.074944,7.343578,-109.736336,30.901068,-111.09198,66.410027,-108.501266,93.488525
0.047222,-97.478363,-55.235336,-100.801849,-27.253809,-113.076141,7.340961,-109.747162,30.898174,-111.089027,66.406631,-108.49955,93.489548
0.05,,,,,,,,,,,,
0.052778,-97.478745,-55.240345,-100.805458,-27.256596,-113.077797,7.340801,-109.741173,30.90202,-111.089729,66.407059,-108.487282,93.484894
0.055556,-97.479202,-55.245304,-100.809708,-27.255159,-113.079132,7.33819,-109.753159,30.899221,-111.084106,66.400444,-108.484581,93.484367
0.058333,,,,,,,,,,,,
0.061111,-97.48056,-55.24688,-100.810501,-27.256657,-113.083908,7.337957,-109.757164,30.901506,-111.07795,66.399231,-108.476379,93.480644
0.063889,,,,,,,,,,,,
0.066667,,,,,,,,,,,,
0.069444,-97.482178,-55.250263,-100.808929,-27.252125,-113.089584,7.339936,-109.763977,30.901129,-111.07489,66.397514,-108.468079,93.479416
0.072222,,,,,,,,,,,,
0.075,,,,,,,,,,,,
0.077778,-97.487068,-55.254318,-100.816818,-27.250582,-113.09938,7.339841,-109.77124,30.902491,-111.288071,66.647598,-108.430954,93.449844
0.080556,-97.485542,-55.262802,-100.815414,-27.251631,-113.100578,7.337487,-109.772026,30.901611,-111.070976,66.395248,-108.431435,93.451378
0.083333,,,,,,,,,,,,
0.086111,-97.491882,-55.257225,-100.816681,-27.248737,-113.107849,7.339537,-109.799667,30.924601,-111.065445,66.394302,-108.435631,93.520164
0.088889,-97.491432,-55.255745,-100.810875,-27.247313,-113.11071,7.340545,-109.778069,30.90262,-111.068169,66.397392,-108.436928,93.520752
0.091667,,,,,,,,,,,,
0.094444,-97.497917,-55.252602,-100.826118,-27.250486,-113.11853,7.340384,-109.781708,30.90325,-111.067856,66.393524,-108.431366,93.520187
0.097222,-97.49942,-55.252983,-100.824486,-27.252123,-113.120987,7.340407,-109.783432,30.903275,-111.063698,66.39711,-108.39193,93.471931
0.1,,,,,,,,,,,,
0.102778,-97.498367,-55.258034,-100.825706,-27.250942,-113.127014,7.340569,-109.812042,30.924849,-111.06472,66.390236,-108.385826,93.469978
0.105556,-97.504593,-55.249832,-100.830498,-27.251757,-113.129715,7.339245,-109.814926,30.925747,-111.272514,66.639374,-108.379318,93.465363
0.108333,,,,,,,,,,,,
0.111111,-97.503189,-55.257607,-100.835541,-27.252747,-113.135239,7.338971,-109.817543,30.926155,-111.272621,66.637787,-108.364464,93.455627
0.113889,,,,,,,,,,,,
0.116667,,,,,,,,,,,,
0.119444,-97.503136,-55.262138,-100.849625,-27.25358,-113.139687,7.338023,-109.822655,30.926731,-111.266937,66.637207,-108.347893,93.44474
0.122222,-97.502449,-55.268764,-100.847221,-27.25181,-113.189842,7.338995,-109.821411,30.926291,-111.259285,66.620102,-108.340477,93.437492
