,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-114.69315200000003,-83.39517299999999,-117.82528500000001,-54.883390000000006,-120.35603999999998,-18.25177900000001,-116.19197799999999,5.016029999999999,-118.64728600000001,36.461215,-119.55213900000001,63.800837
1,0.002778,-114.69600600000001,-83.399155,-117.828765,-54.879254,-120.36095399999999,-18.256951000000004,-116.19532,5.007429999999999,-118.653908,36.453983,-119.613403,63.729951
2,0.005556,-114.697433,-83.401146,-117.830505,-54.877186,-120.363411,-18.259537,-116.196991,5.00313,-118.657219,36.450367,-119.644035,63.694508
3,0.008333,-114.69886,-83.403137,-117.832245,-54.875118,-120.365868,-18.262123,-116.198662,4.99883,-118.66053,36.446751,-119.674667,63.659065
4,0.011111,-114.7001725,-83.404556,-117.834648,-54.878893,-120.3693545,-18.268078,-116.2005425,4.996232500000001,-118.66313149999998,36.445696,-119.6753425,63.658672
5,0.013889,-114.701485,-83.405975,-117.837051,-54.882668,-120.372841,-18.274033,-116.202423,4.993635,-118.665733,36.444641,-119.676018,63.658279
6,0.016667,-114.70257346393856,-83.40684243741748,-117.83837382539302,-54.883209731669275,-120.3771115124205,-18.276003903156127,-116.19929962522501,4.996455671786872,-118.66795093279731,36.44313015204608,-119.70584724588984,63.66763012204488
7,0.019444,-114.70366153606145,-83.4077095625825,-117.839696174607,-54.883751268330734,-120.38138048757949,-18.277974096843874,-116.19617737477499,4.999275328213129,-118.67016806720268,36.44161984795392,-119.73566575411016,63.67697787795512
8,0.022222,-114.70475,-83.408577,-117.841019,-54.884293,-120.385651,-18.279945,-116.193054,5.002096,-118.672386,36.440109,-119.765495,63.686329
9,0.025,-114.70623,-83.4086,-117.842842,-54.885887,-120.393387,-18.279421,-116.195251,5.000512,-118.672836,36.43602,-119.680382,63.653873
10,0.027778,-114.7071915,-83.409706,-117.8437955,-54.886215,-120.398903,-18.2827825,-116.1963115,4.997192,-118.675621,36.43416050000001,-119.671574,63.654459
