Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-111.2258,-76.5839,-112.019012,-49.786926,-114.066628,-18.750973,-111.815353,2.441854,-110.556877,33.065948,-105.354378,52.453186
0.008333,-111.225784,-76.583298,-112.020065,-49.787689,-114.067413,-18.74964,-111.831596,2.443323,-110.572327,33.081932,-105.354691,52.451206
0.011111,,,,,,,,,,,,
0.013889,-111.226868,-76.586182,-112.027214,-49.784447,-114.068565,-18.748999,-111.828232,2.437413,-110.554672,33.064487,-105.351616,52.450035
0.016667,-111.228195,-76.589157,-112.025543,-49.784016,-114.069603,-18.751915,-111.827042,2.433947,-110.555504,33.062721,-105.364227,52.438568
0.019444,,,,,,,,,,,,
0.022222,-111.234283,-76.598801,-112.029198,-49.786758,-114.072098,-18.752569,-111.791649,2.413734,-110.554192,33.061661,-105.362129,52.435493
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-111.173615,-76.425797,-111.971474,-49.832703,-114.073654,-18.754028,-111.788094,2.40679,-110.558525,33.078094,-105.356552,52.430843
0.033333,-111.176025,-76.42617,-112.026428,-49.795959,-114.073769,-18.75194,-111.787239,2.405151,-110.559097,33.078129,-105.336975,52.460457
0.036111,,,,,,,,,,,,
0.038889,-111.175797,-76.42643,-111.977676,-49.831127,-114.076996,-18.752079,-111.787628,2.401968,-110.549179,33.078022,-105.341599,52.433418
0.041667,,,,,,,,,,,,
0.044444,,,,,,,,,,,,
0.047222,-111.176132,-76.426781,-112.035873,-49.788307,-114.077553,-18.752577,-111.786125,2.396249,-110.545883,33.076305,-105.326797,52.438377
0.05,,,,,,,,,,,,
0.052778,,,,,,,,,,,,
0.055556,-111.176208,-76.429153,-111.983536,-49.827744,-114.078857,-18.753059,-111.786964,2.391376,-110.543404,33.07402,-105.320999,52.437424
0.058333,-111.176384,-76.429489,-111.985687,-49.827362,-114.079239,-18.751806,-111.785248,2.387825,-110.524193,33.055443,-105.319717,52.436234
0.061111,-111.176514,-76.430496,-111.986397,-49.825432,-114.079262,-18.754927,-111.767708,2.388088,-110.52462,33.053543,-105.31678,52.436138
0.063889,-111.17704,-76.431046,-111.986855,-49.823235,-114.080383,-18.755171,-111.785423,2.387018,-110.523048,33.054428,-105.317261,52.43187
0.066667,,,,,,,,,,,,
0.069444,-111.177231,-76.432907,-111.985756,-49.831154,-114.080742,-18.755287,-111.784576,2.37959,-110.523483,33.052765,-105.318573,52.428223
0.072222,,,,,,,,,,,,
0.075,,,,,,,,,,,,
0.077778,-111.17717,-76.435249,-111.986588,-49.82991,-114.080513,-18.758978,-111.784897,2.371466,-110.524132,33.051922,-105.304047,52.453018
0.080556,-111.177788,-76.436317,-111.988258,-49.828003,-114.080894,-18.762094,-111.784874,2.370432,-110.524414,33.050297,-105.301285,52.452732
0.083333,,,,,,,,,,,,
0.086111,-111.177612,-76.4375,-111.984924,-49.837326,-113.943161,-18.479956,-111.782326,2.367288,-110.539139,33.067863,-105.286644,52.474167
0.088889,-111.17691,-76.437607,-111.985733,-49.838303,-113.943947,-18.481354,-111.783264,2.365664,-110.539101,33.066826,-105.285812,52.474476
0.091667,,,,,,,,,,,,
