,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-88.80375599999999,-54.170201000000006,-89.70275799999999,-23.722204,-93.140206,12.518737999999999,-86.32453299999999,35.022435,-73.779227,70.049521,-64.078416,97.09125500000002
1,0.002778,-88.803062,-54.170357,-89.702621,-23.715492,-93.141434,12.517548,-86.324677,35.02319,-73.779037,70.050529,-64.078484,97.09095
2,0.005556,-88.802368,-54.170513,-89.702484,-23.70878,-93.142662,12.516358,-86.324821,35.023945,-73.778847,70.051537,-64.078552,97.090645
3,0.008333,-88.8022345240324,-54.17220469540955,-89.70589738541854,-23.71243284230423,-93.14180365454546,12.516760427542755,-86.32442857065706,35.023777030243025,-73.7792129341134,70.05203241080108,-64.07713725472547,97.0900726030603
4,0.011111,-88.802101,-54.173897,-89.709312,-23.716087,-93.140945,12.517163,-86.324036,35.023609,-73.779579,70.052528,-64.075722,97.0895
5,0.013889,-88.799683,-54.176022,-89.708061,-23.712107,-93.141228,12.516895,-86.324814,35.02449,-73.784164,70.05336,-64.073395,97.090355
6,0.016667,-88.79955697731772,-54.17719521116112,-89.68301299171917,-23.712460563636363,-93.14068240180018,12.516806984158416,-86.32541310783078,35.02411643276328,-73.7840419780378,70.05503130081009,-64.0710330748875,97.08976339351936
7,0.019444,-88.799431,-54.178368,-89.657974,-23.712814,-93.140137,12.516719,-86.326012,35.023743,-73.78392,70.056702,-64.068672,97.089172
8,0.022222,-88.801117,-54.179295,-89.662369,-23.715145,-92.735405,12.617535,-86.324661,35.024567,-73.783569,70.057449,-64.065208,97.088219
9,0.025,-88.800236,-54.180542,-89.6626895,-23.714712,-92.9364585,12.5671835,-86.3246955,35.0249905,-73.78353849999998,70.058788,-64.06121399999999,97.08756249999999
10,0.027778,-88.799355,-54.181789,-89.66301,-23.714279,-93.137512,12.516832,-86.32473,35.025414,-73.783508,70.060127,-64.05722,97.086906
11,0.030556,-88.797569,-54.183517,-89.6651,-23.71921,-92.732979,12.617958,-86.326843,35.025417,-73.782524,70.061371,-64.051399,97.084801
12,0.033333,-88.79588730279028,-54.18431035715572,-89.66420016201621,-23.7178882379838,-92.93444622574258,12.567468090729072,-86.3264425720972,35.02545349342934,-73.7834623310531,70.06199238811881,-64.04660486318632,97.08270337767777
13,0.036111,-88.794205,-54.185104,-89.6633,-23.716566,-93.135986,12.51696,-86.326042,35.02549,-73.784401,70.062614,-64.041809,97.080605
14,0.038889,-88.790848,-54.185177,-89.661583,-23.715368,-92.732513,12.617456,-86.32856,35.024731,-73.782776,70.063744,-64.035912,97.077141
15,0.041667,-88.78747889360936,-54.185814114671466,-89.69254457263726,-23.728451854905494,-92.93487742268226,12.568084613861387,-86.32928463042305,35.025080062826284,-73.78234492241224,70.06503723276327,-64.0292503009901,97.07438250351035
16,0.044444,-88.784111,-54.186451,-89.723495,-23.741531,-93.137169,12.518731,-86.330009,35.025429,-73.781914,70.06633,-64.022591,97.071625
17,0.047222,-88.78270733333333,-54.18601233333333,-89.717422,-23.740332666666667,-93.13902533333335,12.519064666666665,-86.3308,35.025556,-73.781456,70.066175,-64.016238,97.06832133333333
18,0.05,-88.78130366666666,-54.18557366666667,-89.711349,-23.739134333333332,-93.14088166666666,12.519398333333333,-86.331591,35.025683,-73.780998,70.06602,-64.00988500000001,97.06501766666666
19,0.052778,-88.7799,-54.185135,-89.705276,-23.737936,-93.142738,12.519732,-86.332382,35.02581,-73.78054,70.065865,-64.003532,97.061714
20,0.055556,-88.779861,-54.185043,-89.937614,-23.465633,-93.142822,12.520372,-86.334015,35.025333,-73.780518,70.066635,-63.996613,97.058739
21,0.058333,-88.77955205562556,-54.183155339873984,-89.93502846552654,-23.462153126552657,-93.1464263510351,12.521120365256525,-86.3346213908191,35.02447865382538,-73.77962166138613,70.06605510441045,-63.98963125706571,97.05510815373538
22,0.061111,-88.779243,-54.181267,-89.932442,-23.458672,-93.150032,12.521869,-86.335228,35.023624,-73.778725,70.065475,-63.982647,97.051476
23,0.063889,-88.7799,-54.179508,-89.932892,-23.447371,-93.149101,12.523108,-86.336639,35.023232,-73.778427,70.062828,-63.976734,97.048256
24,0.066667,-88.7787667960396,-54.17707556219622,-89.93178530081008,-23.44241060720072,-93.1507567980198,12.523700106570658,-86.33813076849685,35.02385761260126,-73.7768932239424,70.06284700342034,-63.970728419081915,97.04498641152115
25,0.069444,-88.777634,-54.174644,-89.930679,-23.437452,-93.152412,12.524292,-86.339622,35.024483,-73.77536,70.062866,-63.964725,97.041718
26,0.072222,-88.776215,-54.172993,-89.931778,-23.425007,-93.15593,12.525087,-86.339211,35.025536,-73.774925,70.06311,-63.958733,97.03907
27,0.075,-88.77625699999999,-54.170373999999995,-89.9301795,-23.4178065,-93.1573185,12.5256,-86.34142700000001,35.0260965,-73.7727355,70.0629345,-63.9510975,97.03664
28,0.077778,-88.776299,-54.167755,-89.928581,-23.410606,-93.158707,12.526113,-86.343643,35.026657,-73.770546,70.062759,-63.943462,97.03421
29,0.080556,-88.788795,-54.159748,-89.927223,-23.408508,-93.158325,12.526745,-86.343697,35.028339,-73.767593,70.061943,-63.935165,97.033264
30,0.083333,-88.78755572313231,-54.15888015625563,-89.92748245328532,-23.404718182358238,-92.95609091233123,12.57855717119712,-86.34494777479748,35.02907336777678,-73.76462603420343,70.0629538180018,-63.92756386858686,97.02996859333933
31,0.086111,-88.786316,-54.158012,-89.927742,-23.400927,-92.753784,12.630388,-86.346199,35.029808,-73.761658,70.063965,-63.91996,97.026672
32,0.088889,-88.78579460410418,-54.15665517052682,-89.92735295331813,-23.398128997599905,-92.8902190375615,12.596493599663987,-86.34702309888395,35.03073244425777,-73.75873798295932,70.0633875973839,-63.90015929077163,97.02996072794912
33,0.091667,-88.78527320820832,-54.15529834105365,-89.92696390663626,-23.395330995199814,-93.026654075123,12.562599199327973,-86.3478471977679,35.03165688851554,-73.75581796591864,70.06281019476779,-63.88035858154326,97.03324945589823
34,0.094444,-88.784752,-54.153942,-89.926575,-23.392534,-93.16304,12.528717,-86.348671,35.032581,-73.752899,70.062233,-63.860565,97.036537
