,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-103.10494399999997,-75.48161299999998,-107.172022,-46.616824,-112.20385699999999,-10.661045999999997,-111.218954,11.703195000000003,-111.95044700000003,46.981697999999994,-114.32271599999999,74.98814899999998
1,0.002778,-103.40128399999999,-75.01332099999999,-107.170266,-46.60416,-112.20135499999999,-10.648881999999999,-111.217536,11.716413000000001,-111.60332500000001,46.615916,-114.31381999999999,74.99555099999999
2,0.005556,-103.549454,-74.779175,-107.169388,-46.597828,-112.200104,-10.6428,-111.216827,11.723022,-111.429764,46.433025,-114.309372,74.999252
3,0.008333,-103.697624,-74.545029,-107.16851,-46.591496,-112.198853,-10.636718,-111.216118,11.729631,-111.256203,46.250134,-114.304924,75.002953
4,0.011111,-103.623367,-74.6542475,-107.1684835,-46.586552000000005,-112.2003445,-10.6322405,-111.2154655,11.7417275,-111.2548525,46.25515,-114.300846,75.007412
5,0.013889,-103.54911,-74.763466,-107.168457,-46.581608,-112.201836,-10.627763,-111.214813,11.753824,-111.253502,46.260166,-114.296768,75.011871
6,0.016667,-103.54810554614184,-74.7577916524661,-107.16793293711748,-46.57718246897876,-112.201767325093,-10.62251170322813,-111.2154540769231,11.761515256210249,-111.25085934957399,46.266786461058445,-114.29242147845915,75.01571179419177
7,0.019444,-103.54710145385816,-74.75211934753389,-107.16740906288251,-46.57275853102124,-112.20169867490699,-10.617262296771871,-111.21609492307692,11.76920374378975,-111.24821765042601,46.27340453894155,-114.28807652154086,75.01955120580823
8,0.022222,-103.546097,-74.746445,-107.166885,-46.568333,-112.20163,-10.612011,-111.216736,11.776895,-111.245575,46.280025,-114.28373,75.023392
9,0.025,-103.54496766666668,-74.74143233333332,-107.16672733333333,-46.564539666666676,-112.20215366666666,-10.606445,-111.216525,11.784389333333333,-111.243492,46.284613,-114.28000666666667,75.02688633333334
