,timestamp,we,es,se,ew
0,0.0,0.0,0.0,0.0,0.0
1,0.002778,0.011957178110415079,0.0023954733341895462,359.9770359334619,0.01889644723365591
2,0.005556,0.017935422525019895,0.003592231369047738,359.9655540625238,0.028344090118898047
3,0.008333,0.0239134371641887,0.004788336906685231,359.9540723001925,0.03779134541536766
4,0.011111,0.020936822572811487,359.99966967326344,359.9379836370139,359.6012355751688
5,0.013889,0.017960424424438237,359.9945549338553,359.92189344375765,359.66279515525434
6,0.016667,0.02481755418319409,0.007190045801873879,359.91859860887604,0.08033464085540953
7,0.019444,0.018630462682432736,0.001255109135975374,359.90085496675573,0.0921325265466032
8,0.022222,0.012441609546829824,359.9953223339182,359.8831037829142,0.10394014895459436
9,0.025,0.005348466312809386,359.988864472961,359.8739220683671,0.10900999269091738
10,0.027778,0.0021588466309498955,359.9977237094312,359.87703252113573,0.11347396197778314
11,0.030556,359.99896931964025,0.006582698924777475,359.88014292326625,0.11793797410751072
12,0.033333,359.9543453997536,359.99511753306086,359.8791504297776,0.1240570736983243
13,0.036111,359.9911142731991,0.022562500998866142,359.8773475424955,359.6770158234846
14,0.038889,359.99688264184914,0.027142148943433142,359.8811605421304,359.6821336935165
15,0.041667,359.99748614258607,0.04344811151428374,359.8906749529765,359.6862375772631
16,0.044444,359.998088945623,0.05974671092900863,359.9001851003241,359.6903401996287
17,0.047222,359.757203968486,359.2345723525997,359.32144628017204,359.7012634649606
18,0.05,359.75825977003615,359.23350732507885,359.3157043046568,359.6964559708411
19,0.052778,359.7593156269698,359.2324425623589,359.3099625895904,359.69164849908594
20,0.055556,359.7666881717678,359.2419943769932,359.31385187656406,359.4666372633244
21,0.058333,359.77405798873076,359.25154321647636,359.31774020243114,359.79876790989164
22,0.061111,359.78143038552446,359.26109595782646,359.32163036758925,0.12904108948369142
23,0.063889,359.7747057119677,359.2460824845646,359.30235842626297,0.13711021800669598
24,0.066667,359.78370401351197,359.2574198035106,359.30156604773344,0.14504648581493107
25,0.069444,359.79269875756887,359.2687529961363,359.30077415512966,0.1529799970104626
26,0.072222,359.8061200898788,359.2797415672425,359.2964648431063,0.17017397844465043
27,0.075,359.65546641185716,359.2269263655861,359.30044950725926,0.17686139170933013
28,0.077778,359.5049475572582,359.1739280637358,359.30443439816463,0.18354893857149046
29,0.080556,359.7561631497233,0.01332700822090871,359.88535682372543,0.1934899647847914
30,0.083333,359.75712089250203,0.011206860787304151,359.87227908633196,0.21159036968026879
31,0.086111,359.7580789461303,0.00908542233866072,359.8591971104508,0.2296969459543159
32,0.088889,0.4781258642837747,359.62778925174234,359.277222494733,0.2353871538345088
33,0.091667,0.11670010907659112,359.82527487470304,359.5624070951053,0.24486827200720407
34,0.094444,359.7562918231464,0.02522152647597764,359.8496077898963,0.2543458370308743
35,0.097222,0.24401546097806825,0.22781226847614278,359.84441374990956,0.2621007241227781
36,0.1,359.87572757580307,359.72246481440703,359.55452668050583,0.2649791751027254
37,0.102778,359.50565869228893,359.2162995790318,359.2667099422578,0.26785749574531736
38,0.105556,359.51263519806093,359.22473769834136,359.26506430860815,0.26851357808534915
39,0.108333,359.5101646318526,359.22752051148444,359.2677483833009,0.2665039234043488
40,0.111111,359.5076935808236,359.23030455036115,359.2704334281698,0.2644937304178463
41,0.113889,359.51330941000776,359.23237565404787,359.27260055628295,0.2603600189989427
42,0.116667,359.51892556410655,359.2344467956326,359.2747677007386,0.25622643945861856
43,0.119444,359.5245400212884,359.23651722954486,359.27693408141846,0.25209447968576126
44,0.122222,359.8432368531087,359.3864398114647,359.2889768622681,0.24755349174757557
45,0.125,359.8492464080014,359.3752757297857,359.26468940013973,0.25698654771441354
46,0.127778,359.85525601061175,359.36409817411027,359.2403950518172,0.2664132182744303
47,0.130556,359.87151828089236,359.37030781441,359.2407281466203,0.26139189148929554
48,0.133333,359.72484654904105,359.3112259251354,359.243957016238,0.2653324409331854
49,0.136111,359.57821946957614,359.25193896758014,359.2471874769289,0.26927466793981414
50,0.138889,359.662925915409,359.5455913071905,359.45683096464927,0.2705639092525399
51,0.141667,359.74721834787067,359.8398567871449,359.66750122909497,0.27185296884227506
52,0.144444,359.83106916938016,0.1346339266651171,359.8791241363291,0.2731413827735164
53,0.147222,359.8127126917225,0.16448722430278195,359.9382993880674,0.25800005745119525
54,0.15,0.06326763278862924,0.2673105142544472,359.93899901910146,0.263942726060584
55,0.152778,0.3142031761321089,0.3694415910760398,359.9396983451024,0.2698840700613575
56,0.155556,0.298945710977673,0.3520053479054077,359.92665028070326,0.28441506528598726
