,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-106.944504,-55.083645,-110.015198,-26.344849,-115.480804,9.0005,-111.80233,32.98613,-112.105873,70.56768,-104.271057,98.577263
1,0.002778,-106.857468,-55.2057515,-110.014389,-26.345687,-115.4792975,8.9993455,-111.8014715,32.9861355,-112.1047705,70.5653265,-104.2695655,98.575157
2,0.005556,-106.770432,-55.327858,-110.01358,-26.346525,-115.477791,8.998191,-111.800613,32.986141,-112.103668,70.562973,-104.268074,98.573051
3,0.008333,-106.770363,-55.328613,-110.01371,-26.346556,-115.47818,8.996953,-111.800957,32.986912,-112.103889,70.563271,-104.267105,98.56955
4,0.011111,-106.771435,-55.331304499999995,-110.014015,-26.345261,-115.4774055,8.995108,-111.799656,32.985922,-112.100822,70.56022300000001,-104.265236,98.56350350000001
5,0.013889,-106.772507,-55.333996,-110.01432,-26.343966,-115.476631,8.993263,-111.798355,32.984932,-112.097755,70.557175,-104.263367,98.557457
6,0.016667,-106.77285,-55.332684,-110.014381,-26.347393,-115.475586,8.99389,-111.798607,32.984341,-112.097275,70.554535,-104.263519,98.553932
7,0.019444,-106.774238250045,-55.33613537857786,-110.01544130909092,-26.347870913951393,-115.47450669432943,8.991845868046806,-111.79797761332135,32.98250633033303,-112.08185127704772,70.53356177623762,-104.26187929522952,98.55130447308731
8,0.022222,-106.775627,-55.339588,-110.016502,-26.348349,-115.473427,8.989801,-111.797348,32.980671,-112.066422,70.512581,-104.260239,98.548676
9,0.025,-106.782928,-55.338596,-110.014931,-26.349636,-115.472855,8.991249,-111.794212,32.981499,-112.064835,70.512848,-104.258118,98.547295
10,0.027778,-106.78471350000001,-55.339098,-110.014847,-26.350621,-115.471764,8.988738999999999,-111.79409000000001,32.978880000000004,-112.062851,70.510742,-104.25668350000002,98.5392765
11,0.030556,-106.786499,-55.3396,-110.014763,-26.351606,-115.470673,8.986229,-111.793968,32.976261,-112.060867,70.508636,-104.255249,98.531258
12,0.033333,-106.788445,-55.34153,-110.012642,-26.351366,-115.469994,8.985268,-111.792389,32.975914,-112.060211,70.50663,-104.253639,98.52903
13,0.036111,-106.78988299999999,-55.3433,-110.011978,-26.3515445,-115.46867,8.9837925,-111.79203050000001,32.9743025,-112.05867,70.50316600000001,-104.2548295,98.5254175
14,0.038889,-106.791321,-55.34507,-110.011314,-26.351723,-115.467346,8.982317,-111.791672,32.972691,-112.057129,70.499702,-104.25602,98.521805
15,0.041667,-106.793304,-55.344318,-110.008911,-26.350626,-115.465271,8.981052,-111.790977,32.970695,-112.055275,70.498688,-104.254532,98.519325
16,0.044444,-106.79394488460846,-55.34611267686768,-110.00778970189019,-26.351735800180016,-115.46251749576957,8.97889088910891,-111.79188483654366,32.9697396720072,-112.05340983582359,70.4955605630963,-104.25568779189918,98.51615956993699
17,0.047222,-106.794586,-55.347908,-110.006668,-26.352846,-115.459763,8.976729,-111.792793,32.968784,-112.051544,70.492432,-104.256844,98.512993
18,0.05,-106.84970333333332,-55.274495333333334,-110.00365966666665,-26.35206133333333,-115.45842533333332,8.974857,-111.79194866666667,32.967332,-112.05121866666667,70.49199966666666,-104.258067,98.51131699999998
19,0.052778,-106.90482066666667,-55.201082666666665,-110.00065133333334,-26.351276666666667,-115.45708766666667,8.972985000000001,-111.79110433333335,32.96588,-112.05089333333333,70.49156733333334,-104.25929,98.509641
20,0.055556,-106.959938,-55.12767,-109.997643,-26.350492,-115.45575,8.971113,-111.79026,32.964428,-112.050568,70.491135,-104.260513,98.507965
21,0.058333,-106.96430361862474,-55.12403820520821,-109.99550218060722,-26.352255909876398,-115.45373348409936,8.96851262426497,-111.78872436865475,32.962987679107165,-112.0492763100924,70.48819837165486,-104.26060464466579,98.5065616702268
22,0.061111,-106.96867080931237,-55.1204051026041,-109.99336059030361,-26.354020454938198,-115.45171624204967,8.965911312132485,-111.78718818432738,32.961546839553584,-112.0479841550462,70.48526068582743,-104.26069632233292,98.50515783511341
23,0.063889,-106.973038,-55.116772,-109.991219,-26.355785,-115.449699,8.96331,-111.785652,32.960106,-112.046692,70.482323,-104.260788,98.503754
24,0.066667,-106.973824,-55.119194,-109.989693,-26.358286,-115.446266,8.959296,-111.783363,32.959049,-112.045441,70.480713,-104.260109,98.502472
25,0.069444,-106.97405245886588,-55.12142909756976,-109.98763687020703,-26.358826402700274,-115.44480926228623,8.95727936309631,-111.78197874923492,32.95825764248425,-112.0440752459046,70.47992714149414,-104.26005201026103,98.49968000270027
26,0.072222,-106.974281,-55.123665,-109.98558,-26.359367,-115.443352,8.955262,-111.780594,32.957466,-112.042709,70.479141,-104.259995,98.496887
27,0.075,-106.871021,-55.223896,-109.9842145,-26.359582,-115.4412235,8.9526615,-111.77874,32.9558545,-112.04272800000001,70.476959,-104.258099,98.495834
28,0.077778,-106.767761,-55.324127,-109.982849,-26.359797,-115.439095,8.950061,-111.776886,32.954243,-112.042747,70.474777,-104.256203,98.494781
29,0.080556,-106.76947,-55.324287,-109.981934,-26.362097,-115.43734,8.94719,-111.777794,32.956089,-112.040886,70.473335,-104.254662,98.49305
