Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-97.49324,-106.48217,-97.380135,-76.334824,-100.62928,-40.465149,-97.305321,-18.35018,-97.574249,16.818073,-96.171623,46.284779
0.002778,,,,,,,,,,,,
0.005556,-97.491364,-106.480576,-97.387711,-76.337769,-100.629196,-40.460228,-97.30381,-18.3493,-97.572823,16.820732,-96.275391,46.366764
0.008333,-97.491875,-106.482574,-97.391075,-76.338776,-100.628792,-40.457382,-97.3041,-18.348946,-97.574394,16.822386,-96.276184,46.366917
0.011111,,,,,,,,,,,,
0.013889,-97.491386,-106.48304,-97.399796,-76.338921,-100.625015,-40.45742,-97.306404,-18.347202,-97.575783,16.81897,-96.280518,46.367367
0.016667,-97.491875,-106.4823,-97.402809,-76.33989,-100.624847,-40.457512,-97.307663,-18.345591,-97.57341,16.822443,-96.185364,46.302979
0.019444,,,,,,,,,,,,
0.022222,-97.494438,-106.485321,-97.410294,-76.339211,-100.624382,-40.455479,-97.308151,-18.342516,-97.577881,16.818064,-96.192268,46.302422
0.025,-97.49511,-106.488129,-97.412148,-76.3405,-100.623894,-40.456303,-97.309113,-18.341661,-97.579781,16.818596,-96.197906,46.302677
0.027778,,,,,,,,,,,,
0.030556,-97.497467,-106.48954,-97.416374,-76.338699,-100.624481,-40.455257,-97.310036,-18.340628,-97.581085,16.81234,-96.208046,46.303757
0.033333,-97.498947,-106.48941,-97.418427,-76.339691,-100.625923,-40.453358,-97.30928,-18.338484,-97.582451,16.812075,-96.31646,46.369179
0.036111,,,,,,,,,,,,
0.038889,-97.503204,-106.49073,-97.419586,-76.339706,-100.626884,-40.451252,-97.311951,-18.3346,-97.585777,16.809996,-96.265244,46.34602
0.041667,-97.505066,-106.488129,-97.420082,-76.339615,-100.628113,-40.451836,-97.312881,-18.329187,-97.589058,16.808569,-96.272636,46.345737
0.044444,,,,,,,,,,,,
0.047222,-97.510559,-106.48954,-97.418152,-76.339043,-100.629822,-40.446419,-97.31308,-18.314098,-97.594231,16.807022,-96.352852,46.366798
0.05,-97.515198,-106.489136,-97.413391,-76.329636,-100.631439,-40.44659,-97.313866,-18.311518,-97.596207,16.804449,-96.324066,46.357048
0.052778,,,,,,,,,,,,
0.055556,-97.523361,-106.485809,-97.415688,-76.325478,-100.636124,-40.445358,-97.31601,-18.30846,-97.600052,16.805508,-96.340843,46.356136
0.058333,-97.529778,-106.468842,-97.415451,-76.324944,-100.637604,-40.442123,-97.317726,-18.310461,-97.603828,16.802458,-96.352768,46.357441
0.061111,,,,,,,,,,,,
0.063889,-97.538429,-106.46595,-97.416496,-76.319733,-100.638786,-40.438667,-97.320953,-18.303896,-97.628815,16.82395,-96.374207,46.354286
0.066667,-97.542625,-106.462303,-97.421005,-76.317741,-100.639572,-40.432442,-97.320847,-18.304281,-97.634232,16.825502,-96.385246,46.355762
0.069444,,,,,,,,,,,,
0.072222,-97.553078,-106.460487,-97.442749,-76.301743,-100.642776,-40.426521,-97.325172,-18.303104,-97.642036,16.823345,-96.408569,46.355038
0.075,,,,,,,,,,,,
0.077778,-97.564163,-106.458282,-97.451324,-76.297028,-100.64534,-40.425026,-97.329018,-18.298876,-97.650963,16.829353,-96.427902,46.357613
0.080556,-97.570045,-106.45697,-97.454086,-76.294365,-100.646248,-40.421825,-97.331093,-18.297594,-97.655365,16.829296,-96.441185,46.358139
0.083333,,,,,,,,,,,,
0.086111,-97.58242,-106.452286,-97.466652,-76.289299,-100.646385,-40.416729,-97.334076,-18.293638,-97.666733,16.834963,-96.46048,46.357338
0.088889,-97.587021,-106.450607,-97.469154,-76.286888,-100.64859,-40.416302,-97.336174,-18.293571,-97.67292,16.838058,-96.46785,46.358379
0.091667,,,,,,,,,,,,
0.094444,-97.603134,-106.452606,-97.481224,-76.287285,-100.651184,-40.412586,-97.339439,-18.294155,-97.72216,16.909151,-96.488113,46.353832
0.097222,-97.611092,-106.451813,-97.48645,-76.284706,-100.652802,-40.412498,-97.342316,-18.292025,-97.728508,16.908993,-96.49659,46.353626
0.1,,,,,,,,,,,,
0.102778,-97.627678,-106.45385,-97.492661,-76.287331,-100.654808,-40.408985,-97.345398,-18.291887,-97.741142,16.909998,-96.51355,46.353779
0.105556,-97.637184,-106.455521,-97.497437,-76.287621,-100.656914,-40.407692,-97.345268,-18.293739,-97.749207,16.911989,-96.522858,46.352356
0.108333,,,,,,,,,,,,
0.111111,-97.656578,-106.453934,-97.505722,-76.290451,-100.660278,-40.403469,-97.349869,-18.29254,-97.765816,16.913166,-96.538155,46.353611
