,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-107.109833,-61.280399,-112.366653,-31.216026,-117.930534,0.752685,-113.142433,28.50123,-108.352814,57.048859,-102.055183,89.256302
1,0.002778,-107.1147575,-61.278862,-112.368946,-31.2162075,-117.9972495,0.804858,-113.1430165,28.500204,-108.3539125,57.0487655,-102.05334049999999,89.25552350000001
2,0.005556,-107.119682,-61.277325,-112.371239,-31.216389,-118.063965,0.857031,-113.1436,28.499178,-108.355011,57.048672,-102.051498,89.254745
3,0.008333,-107.113266,-61.305248,-112.371353,-31.216944,-117.936447,0.753396,-113.147751,28.501537,-108.347473,57.031925,-102.048729,89.252182
4,0.011111,-107.112217,-61.309101,-112.37339,-31.217638,-117.93796549999999,0.7531515,-113.1500855,28.5019615,-108.347267,57.031746000000005,-102.04718,89.25201050000001
5,0.013889,-107.111168,-61.312954,-112.375427,-31.218332,-117.939484,0.752907,-113.15242,28.502386,-108.347061,57.031567,-102.045631,89.251839
6,0.016667,-107.11496012168487,-61.31278597983919,-112.37650046213848,-31.219065087963514,-117.94110152742111,0.75277931801272,-113.15501164430577,28.501863937357495,-108.3472060174007,57.0310049325573,-102.03393626341054,89.2586681527661
7,0.019444,-107.11875087831513,-61.312618020160805,-112.37757353786152,-31.219797912036483,-117.94271847257889,0.75265168198728,-113.15760235569424,28.501342062642507,-108.34735098259931,57.030443067442704,-102.02224573658947,89.26549484723388
8,0.022222,-107.122543,-61.31245,-112.378647,-31.220531,-117.944336,0.752524,-113.160194,28.50082,-108.347496,57.029881,-102.010551,89.272324
9,0.025,-107.122612,-61.311859,-112.39627850000002,-31.220841,-117.91103,0.669511,-113.161766,28.5013855,-108.34857550000001,57.028891,-102.007923,89.271515
10,0.027778,-107.122681,-61.311268,-112.41391,-31.221151,-117.877724,0.586498,-113.163338,28.501951,-108.349655,57.027901,-102.005295,89.270706
11,0.030556,-107.12379480031201,-61.31178039481579,-112.41627795079803,-31.221997434897396,-117.87950421360854,0.58722508724349,-113.16544891995679,28.502720425657024,-108.34962466302652,57.02753962330494,-102.00269568810752,89.2699559099964
12,0.033333,-107.124908199688,-61.31229260518421,-112.41864504920197,-31.222843565102604,-117.88128378639145,0.58795191275651,-113.1675590800432,28.503489574342975,-108.34959433697348,57.02717837669507,-102.00009731189247,89.2692060900036
13,0.036111,-107.126022,-61.312805,-112.421013,-31.22369,-117.883064,0.588679,-113.16967,28.504259,-108.349564,57.026817,-101.997498,89.268456
14,0.038889,-107.127617,-61.31221,-112.422134,-31.224155,-117.887512,0.593644,-113.171051,28.502739,-108.349594,57.025955,-101.994537,89.267387
15,0.041667,-107.3402177650765,-61.27777030135014,-112.42441591071108,-31.22453106768677,-117.9238155341134,0.67517717479748,-113.17189415175518,28.503213085328532,-108.34938796291631,57.02606952061206,-101.99187802142214,89.26760453915391
16,0.044444,-107.552742,-61.243343,-112.426697,-31.224907,-117.960106,0.756681,-113.172737,28.503687,-108.349182,57.026184,-101.98922,89.267822
17,0.047222,-107.128906,-61.312431,-112.43074,-31.225544,-117.959503,0.756782,-113.175728,28.50639,-108.351089,57.024586,-101.985611,89.266663
18,0.05,-107.129894,-61.3122365,-112.4318615,-31.2256185,-117.9619255,0.757673,-113.1759835,28.5069085,-108.35114250000002,57.024813,-101.9837685,89.26664349999999
19,0.052778,-107.130882,-61.312042,-112.432983,-31.225693,-117.964348,0.758564,-113.176239,28.507427,-108.351196,57.02504,-101.981926,89.266624
20,0.055556,-107.555237,-61.241867,-112.436363,-31.226189,-117.962906,0.759219,-113.175835,28.508123,-108.350166,57.026302,-101.979576,89.265823
21,0.058333,-107.55675472673268,-61.241485568676865,-112.4401008270027,-31.225208676507652,-117.96453820612062,0.760230317911791,-113.17893944104411,28.509140816741677,-108.35139427884788,57.02459180792079,-101.97694797317732,89.2655335521152
22,0.061111,-107.558273,-61.241104,-112.44384,-31.224228,-117.966171,0.761242,-113.182045,28.510159,-108.352623,57.022881,-101.974319,89.265244
23,0.063889,-107.557236,-61.240814,-112.442276,-31.224161,-117.968658,0.763079,-113.181091,28.509336,-108.351921,57.024086,-101.972939,89.265045
24,0.066667,-107.55848722520253,-61.24037342070207,-112.44659477731774,-31.22296328442844,-117.97059284824482,0.761467709990999,-113.18127053231323,28.509553539153917,-108.35235207758777,57.02334386642664,-101.97133621152115,89.26400331251125
25,0.069444,-107.559738,-61.239933,-112.450912,-31.221766,-117.972527,0.759857,-113.18145,28.509771,-108.352783,57.022602,-101.969734,89.262962
26,0.072222,-107.559052,-61.240051,-112.451813,-31.221283,-117.655609,0.603589,-113.18396,28.509686,-108.355972,57.022263,-101.96637,89.262627
27,0.075,-107.559086,-61.240291500000005,-112.454628,-31.220990999999994,-117.6584585,0.6033485,-113.1843415,28.509225,-108.3546525,57.022448,-101.965954,89.261082
28,0.077778,-107.55912,-61.240532,-112.457443,-31.220699,-117.661308,0.603108,-113.184723,28.508764,-108.353333,57.022633,-101.965538,89.259537
