Time,barycenter_x,barycenter_y,bow_x,bow_y,bow_z,left_shoulder_positions_x,left_shoulder_positions_y,right_shoulder_positions_x,right_shoulder_positions_y,left_elbow_positions_x,left_elbow_positions_y,right_elbow_positions_x,right_elbow_positions_y,left_wrist_positions_x,left_wrist_positions_y,right_wrist_positions_x,right_wrist_positions_y
1687276057.93084,-0.007130447309464216,-0.09722310304641724,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.041533,-0.007130447309464216,-0.09722310304641724,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.041533,0.006397732067853212,-0.09098374843597412,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.041533,0.006397732067853212,-0.09098374843597412,0.9998477101325989,0.9925461411476135,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.041533,0.010937177576124668,-0.0868835523724556,0.9998477101325989,0.9925461411476135,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.041533,0.010937177576124668,-0.0868835523724556,0.9998477101325989,0.9925461411476135,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.041533,0.010218844749033451,-0.09447608888149261,0.9998477101325989,0.9925461411476135,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.041533,0.010218844749033451,-0.09447608888149261,0.9998477101325989,0.9945219159126282,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.041533,0.0035741026513278484,-0.09378816932439804,0.9998477101325989,0.9945219159126282,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,58.0,-0.0,-84.0,-2.246665417260374e-06,84.0,-0.0
1687276058.0571241,0.0035741026513278484,-0.09378816932439804,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,0.006853001657873392,-0.0858798623085022,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,0.006853001657873392,-0.0858798623085022,0.9998477101325989,0.9945219159126282,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.010838882997632027,-0.10505875200033188,0.9998477101325989,0.9945219159126282,-0.017452234402298927,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.010838882997632027,-0.10505875200033188,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.008351370692253113,-0.0962509959936142,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.008351370692253113,-0.0962509959936142,1.0,0.9925461411476135,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.0044428398832678795,-0.09455790370702744,1.0,0.9925461411476135,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.0044428398832678795,-0.09455790370702744,1.0,0.9925461411476135,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.023171383887529373,-0.1075107604265213,1.0,0.9925461411476135,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.023171383887529373,-0.1075107604265213,1.0,0.9925461411476135,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.013997465372085571,-0.09929921478033066,1.0,0.9925461411476135,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.013997465372085571,-0.09929921478033066,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.01846971921622753,-0.10346754640340805,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
1687276058.0571241,-0.01846971921622753,-0.10346754640340805,1.0,0.9945219159126282,0.0,-25.0,0.0,25.0,0.0,-58.0,-2.8515369194792584e-06,57.994972229003906,-0.5759294033050537,-84.0,-2.246665417260374e-06,83.97913360595703,-1.483316421508789
