,Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0,0.0,-99.637032,-106.834649,-101.49312399999998,-74.53708700000001,-108.21126399999999,-43.827073999999996,-100.78321099999998,-20.294995999999998,-92.091431,10.044556000000005,-81.16494000000002,37.87870300000001
1,0.002778,-99.630684,-106.825249,-100.41351999999999,-74.484047,-108.21292799999999,-43.821946,-100.78156299999999,-20.285776,-92.088257,10.051244000000002,-81.162422,37.883365000000005
2,0.005556,-99.62751,-106.820549,-99.873718,-74.457527,-108.21376,-43.819382,-100.780739,-20.281166,-92.08667,10.054588,-81.161163,37.885696
3,0.008333,-99.624336,-106.815849,-99.333916,-74.431007,-108.214592,-43.816818,-100.779915,-20.276556,-92.085083,10.057932,-81.159904,37.888027
4,0.011111,-99.6211775,-106.811779,-99.599991,-74.435463,-108.2137835,-43.814964,-100.777794,-20.2733745,-92.08247,10.058164499999998,-81.1618305,37.89321299999999
5,0.013889,-99.618019,-106.807709,-99.866066,-74.439919,-108.212975,-43.81311,-100.775673,-20.270193,-92.079857,10.058397,-81.163757,37.898399
6,0.016667,-99.61570705592224,-106.80371585419417,-99.86869331525261,-74.43989833085323,-108.2675672172087,-43.8973804449778,-100.77354674486979,-20.267999403456137,-92.07822147041884,10.06014587651506,-81.1625821923677,37.9010099799592
7,0.019444,-99.61339594407777,-106.79972414580584,-99.87131968474739,-74.43987766914677,-108.32213978279131,-43.9816205550222,-100.7714212551302,-20.26580659654386,-92.07658652958118,10.06189412348494,-81.16140780763232,37.9036200200408
8,0.022222,-99.611084,-106.795731,-99.873947,-74.439857,-108.376732,-44.065891,-100.769295,-20.263613,-92.074951,10.063643,-81.160233,37.906231
9,0.025,-99.610466,-106.793716,-99.318901,-74.407867,-108.377747,-44.064892,-100.768265,-20.261719,-92.073235,10.066411,-81.160889,37.908161
10,0.027778,-99.60913099999999,-106.7910155,-99.5999105,-74.425922,-108.3768695,-44.0624485,-100.7624625,-20.266721,-92.0723575,10.0686165,-81.15993499999999,37.9127485
11,0.030556,-99.607796,-106.788315,-99.88092,-74.443977,-108.375992,-44.060005,-100.75666,-20.271723,-92.07148,10.070822,-81.158981,37.917336
12,0.033333,-99.606239,-106.788109,-99.308479,-74.408813,-108.37439,-44.055965,-100.755035,-20.270163,-92.070282,10.070044,-81.157997,37.921822
13,0.036111,-99.60423250000001,-106.7851485,-99.5957295,-74.4238815,-108.3737945,-44.053648,-100.7539825,-20.268203,-92.06952650000001,10.074104499999997,-81.159149,37.9254725
14,0.038889,-99.602226,-106.782188,-99.88298,-74.43895,-108.373199,-44.051331,-100.75293,-20.266243,-92.068771,10.078165,-81.160301,37.929123
15,0.041667,-99.60104585839433,-106.7810895348614,-99.88212289715588,-74.43862162726509,-108.37273127721109,-44.04929608916356,-100.75158450522022,-20.264832497419896,-92.06783522104884,10.08032192547702,-81.16165916296653,37.932428063242526
16,0.044444,-99.59986614160566,-106.77999146513861,-99.88126610284411,-74.43829337273492,-108.37226372278892,-44.04726191083643,-100.75023949477979,-20.263422502580102,-92.06689977895115,10.082478074522982,-81.16301683703348,37.93573193675747
17,0.047222,-99.598686,-106.778893,-99.880409,-74.437965,-108.371796,-44.045227,-100.748894,-20.262012,-92.065964,10.084635,-81.164375,37.939037
18,0.05,-99.597527,-106.777206,-99.294281,-74.399971,-108.370415,-44.042725,-100.745865,-20.260571,-92.067268,10.086307,-81.167519,37.944252
19,0.052778,-99.5956385,-106.77530250000001,-99.5824395,-74.411915,-108.3703195,-44.04287749999999,-100.737118,-20.2359365,-92.066616,10.0873025,-81.199242,37.9948045
20,0.055556,-99.59375,-106.773399,-99.870598,-74.423859,-108.370224,-44.04303,-100.728371,-20.211302,-92.065964,10.088298,-81.230965,38.045357
21,0.058333,-99.593628,-106.773804,-99.287102,-74.388382,-108.368721,-44.038818,-100.726631,-20.2106,-92.063568,10.093432,-81.18541,37.978848
22,0.061111,-99.526623,-106.699879,-99.571152,-74.3958055,-108.2814295,-43.90583,-100.725319,-20.2080755,-92.06308750000002,10.093636499999999,-81.223694,38.0222535
23,0.063889,-99.459618,-106.625954,-99.855202,-74.403229,-108.194138,-43.772842,-100.724007,-20.205551,-92.062607,10.093841,-81.261978,38.065659
24,0.066667,-99.457947,-106.625046,-99.289009,-74.36882,-108.192429,-43.768501,-100.722191,-20.201904,-92.062378,10.099113,-81.266319,38.068516
25,0.069444,-99.52299078883888,-106.69532284662466,-99.56488382862285,-74.37746244392439,-108.19241750207021,-43.76611742916292,-100.72026084752474,-20.200672221782177,-92.06195857551755,10.100386770657066,-81.26902701242125,38.07295720036004
26,0.072222,-99.588058,-106.765625,-99.840858,-74.386108,-108.192406,-43.763733,-100.71833,-20.19944,-92.061539,10.101661,-81.271736,38.0774
27,0.075,-99.586609,-106.764687,-99.288925,-74.352943,-108.190277,-43.764019,-100.716568,-20.196686,-92.060738,10.104317,-81.271965,38.078846
28,0.077778,-99.5853425,-106.76289399999999,-99.55836500000001,-74.3571585,-108.189747,-43.761652,-100.71499999999999,-20.193079,-92.0608255,10.1071525,-81.27508549999999,38.083332
29,0.080556,-99.584076,-106.761101,-99.827805,-74.361374,-108.189217,-43.759285,-100.713432,-20.189472,-92.060913,10.109988,-81.278206,38.087818
30,0.083333,-99.441193,-106.602539,-99.289833,-74.335716,-108.187485,-43.757393,-100.712288,-20.186995,-92.060722,10.110596,-81.281891,38.091518
31,0.086111,-99.440453,-106.59758,-99.827316,-74.356628,-108.188499,-43.752991,-100.711967,-20.182024,-92.058029,10.114583,-81.288887,38.103687
32,0.088889,-99.4383620824433,-106.59470332149286,-99.82914221912877,-74.35475877571103,-108.18768256870274,-43.75080107056282,-100.71032413620544,-20.178595588623544,-92.05764495391816,10.116302873034922,-81.2897391022441,38.10614796195848
33,0.091667,-99.43627116488659,-106.59182664298571,-99.83096843825754,-74.35288955142205,-108.18686613740549,-43.74861114112565,-100.7086812724109,-20.175167177247086,-92.05726090783631,10.118022746069842,-81.29059120448818,38.108608923916954
34,0.094444,-99.434181,-106.588951,-99.832794,-74.351021,-108.18605,-43.746422,-100.707039,-20.17174,-92.056877,10.119742,-81.291443,38.111069
35,0.097222,-99.432551,-106.58520766666666,-99.83502933333334,-74.35043333333334,-108.18536333333333,-43.744069666666675,-100.705368,-20.168095,-92.055481,10.122224666666668,-81.29276533333332,38.113181
36,0.1,-99.430921,-106.58146433333333,-99.83726466666667,-74.34984566666667,-108.18467666666666,-43.741717333333334,-100.703697,-20.16445,-92.054085,10.124707333333333,-81.29408766666667,38.115293
37,0.102778,-99.429291,-106.577721,-99.8395,-74.349258,-108.18399,-43.739365,-100.702026,-20.160805,-92.052689,10.12719,-81.29541,38.117405
38,0.105556,-99.427994,-106.571938,-99.274506,-74.318253,-108.182274,-43.737137,-100.696548,-20.190481,-92.052002,10.127953,-81.295959,38.119179
39,0.108333,-99.42629280630064,-106.5704997589559,-99.56151782340234,-74.33485151143114,-108.26742166912692,-43.86423861530153,-100.69667397731773,-20.187535530333033,-92.05699810045004,10.138311634923491,-81.28865181566157,38.12439056165617
40,0.111111,-99.424591,-106.569061,-99.848633,-74.351456,-108.3526,-43.991386,-100.6968,-20.184589,-92.061996,10.148674,-81.281342,38.129604
41,0.113889,-99.424904,-106.564095,-99.266159,-74.31942,-108.350441,-43.988514,-100.696266,-20.184574,-92.062294,10.148564,-81.283554,38.131638
42,0.116667,-99.4231871909991,-106.5610119450945,-99.55905821764176,-74.33587946246624,-108.35062053231324,-43.985583972637265,-100.69567489360935,-20.182405109630963,-92.06723488928893,10.16438584770477,-81.28308091485148,38.134039432223226
43,0.119444,-99.421471,-106.55793,-99.851852,-74.352333,-108.3508,-43.982655,-100.695084,-20.180237,-92.072174,10.180202,-81.282608,38.13644
44,0.122222,-99.420143,-106.55587,-99.25988,-74.317314,-108.179497,-43.726696,-100.693451,-20.180195,-92.071556,10.178929,-81.283211,38.13905
45,0.125,-99.4176635,-106.55265399999999,-99.55282199999998,-74.3301965,-108.178181,-43.723834999999994,-100.6921045,-20.1775895,-92.0705755,10.181586,-81.2845995,38.1417085
46,0.127778,-99.415184,-106.549438,-99.845764,-74.343079,-108.176865,-43.720974,-100.690758,-20.174984,-92.069595,10.184243,-81.285988,38.144367
47,0.130556,-99.41465,-106.544624,-99.274986,-74.275047,-108.176575,-43.71785,-100.689804,-20.173901,-92.071579,10.186604,-81.285896,38.14529
48,0.133333,-99.41342172115212,-106.5417295211521,-99.54775288820882,-74.28899498865887,-108.17571265526551,-43.71514398721872,-100.69064334887489,-20.15468096057606,-92.06977882412242,10.188086233123313,-81.28700230081007,38.14756309072907
49,0.136111,-99.412193,-106.538834,-99.820618,-74.302948,-108.17485,-43.712437,-100.691483,-20.135454,-92.067978,10.189569,-81.288109,38.149837
50,0.138889,-99.410477,-106.535164,-99.274467,-74.263779,-108.173737,-43.708061,-100.690987,-20.132381,-92.069893,10.196182,-81.288734,38.15229
51,0.141667,-99.4083706208821,-106.53009308730874,-99.53770987992799,-74.27257708352836,-108.17189016759676,-43.705187982898295,-100.69016285166518,-20.12952348568857,-92.06943891827183,10.196611577317732,-81.28903205364537,38.15474344158416
52,0.144444,-99.406265,-106.525024,-99.800858,-74.281372,-108.170044,-43.702316,-100.689339,-20.126667,-92.068985,10.197041,-81.28933,38.157196
53,0.147222,-99.4049,-106.522606,-99.270821,-74.250053,-108.16951,-43.700111,-100.687752,-20.122175,-92.070183,10.200638,-81.29171,38.17318
54,0.15,-99.4033625,-106.519306,-99.530392,-74.256626,-108.1690255,-43.697685,-100.6879615,-20.1199645,-92.069485,10.204244,-81.2917825,38.175877
55,0.152778,-99.401825,-106.516006,-99.789963,-74.263199,-108.168541,-43.695259,-100.688171,-20.117754,-92.068787,10.20785,-81.291855,38.178574
56,0.155556,-99.401817,-106.513939,-99.273422,-74.230644,-108.167732,-43.692078,-100.686752,-20.114138,-92.068359,10.208893,-81.292351,38.181324
57,0.158333,-99.39983785634563,-106.51003720252025,-99.5278396919892,-74.2381311519352,-108.1665267170117,-43.688578630063006,-100.68652704050405,-20.112015382178217,-92.0698697279928,10.211866964536455,-81.29178660162016,38.18426247092709
58,0.161111,-99.397858,-106.506134,-99.782349,-74.245621,-108.165321,-43.685078,-100.686302,-20.109892,-92.071381,10.214842,-81.291222,38.187202
59,0.163889,-99.396042,-106.50222,-99.272095,-74.216476,-108.164322,-43.68235,-100.684143,-20.107075,-92.07103,10.215166,-81.291214,38.190388
60,0.166667,-99.39401963600358,-106.4986143510351,-99.52539058955897,-74.22615974293429,-108.1625936889289,-43.67542875427542,-100.6846925989199,-20.10715601458146,-92.07111401512151,10.219369256525653,-81.29250723276327,38.19407916435644
61,0.169444,-99.391998,-106.49501,-99.778595,-74.23584,-108.160866,-43.66851,-100.685242,-20.107237,-92.071198,10.223571,-81.2938,38.197769
62,0.172222,-99.39065033333334,-106.49173966666666,-99.78146633333333,-74.23695133333334,-108.16001666666665,-43.66614133333333,-100.68131533333333,-20.110093000000003,-92.07138866666665,10.225352,-81.29516333333333,38.201708333333336
63,0.175,-99.38930266666667,-106.48846933333333,-99.78433766666667,-74.23806266666668,-108.15916733333333,-43.66377266666667,-100.67738866666667,-20.112949,-92.07157933333333,10.227133,-81.29652666666667,38.205647666666664
64,0.177778,-99.387955,-106.485199,-99.787209,-74.239174,-108.158318,-43.661404,-100.673462,-20.115805,-92.07177,10.228914,-81.29789,38.209587
65,0.180556,-99.386574,-106.484207,-99.260094,-74.204338,-108.158859,-43.658684,-100.672295,-20.113552,-92.071312,10.233784,-81.299065,38.213848
66,0.183333,-99.3903011052442,-106.47450999459979,-99.44015010776431,-74.21922209348375,-108.15822348589944,-43.65652785095404,-100.67291285167407,-20.111287876875075,-92.07181021372855,10.236215083043321,-81.29982515084603,38.216519025441016
67,0.186111,-99.3940295526221,-106.46480949729988,-99.62027105388215,-74.23411154674187,-108.15758774294973,-43.65437092547702,-100.67353092583704,-20.109022938437537,-92.07230860686427,10.238647041521663,-81.30058557542301,38.2191910127205
68,0.188889,-99.397758,-106.455109,-99.800392,-74.249001,-108.156952,-43.652214,-100.674149,-20.106758,-92.072807,10.241079,-81.301346,38.221863
69,0.191667,-99.3964,-106.454025,-99.247597,-74.210396,-108.305107,-43.95446,-100.674942,-20.103409,-92.073318,10.243508,-81.302422,38.225304
70,0.194444,-99.397011,-106.449799,-99.800125,-74.246864,-108.304367,-43.952099,-100.675331,-20.103464,-92.072899,10.244033,-81.312477,38.224503
71,0.197222,-99.394249,-106.449936,-99.246422,-74.206436,-108.303085,-43.949966,-100.678001,-20.102592,-92.073402,10.245999,-81.311882,38.224937
72,0.2,-99.3927115,-106.4467735,-99.521679,-74.222496,-108.3022725,-43.9485985,-100.6796455,-20.098809,-92.07711,10.248839499999997,-81.31456349999998,38.22690749999999
73,0.202778,-99.391174,-106.443611,-99.796936,-74.238556,-108.30146,-43.947231,-100.68129,-20.095026,-92.080818,10.25168,-81.317245,38.228878
74,0.205556,-99.390701,-106.440483,-99.243881,-74.198715,-108.155167,-43.633999,-100.677559,-20.094814,-92.081848,10.25182,-81.319008,38.229103
75,0.208333,-99.38939273555356,-106.43845786462646,-99.51617847272728,-74.21538999765977,-108.15390422736276,-43.63143596147615,-100.67895474869488,-20.089528951575154,-92.0825308770477,10.255136402880288,-81.32073568892889,38.23266735823582
76,0.211111,-99.388084,-106.436432,-99.788574,-74.232071,-108.152641,-43.628872,-100.680351,-20.084242,-92.083214,10.258454,-81.322464,38.236233
77,0.213889,-99.386513,-106.434647,-99.24028,-74.195992,-108.154236,-43.62471,-100.687477,-20.060183,-92.078499,10.259163,-81.321953,38.237659
78,0.216667,-99.38498272457245,-106.43262863672368,-99.50486162088208,-74.20637336849684,-108.15299577677769,-43.62171096021602,-100.68837366138614,-20.059353850765078,-92.0802273110711,10.262397582178219,-81.323231230063,38.24103010675068
79,0.219444,-99.383453,-106.430611,-99.769348,-74.216751,-108.151756,-43.618713,-100.68927,-20.058525,-92.081955,10.265631,-81.324509,38.2444
80,0.222222,-99.382149,-106.429291,-99.239105,-74.178246,-108.150818,-43.617977,-100.687874,-20.056122,-92.078659,10.269606,-81.325226,38.248123
81,0.225,-99.3803405,-106.4274675,-99.49363299999999,-74.18813750000001,-108.1498565,-43.61478800000001,-100.68853,-20.052643,-92.078705,10.270923499999999,-81.3248635,38.249849
