Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-126.935242,-28.272005,-113.751694,-84.863747,-121.775734,-45.513275,-114.299927,20.246653,-105.563652,61.782352,-119.903923,6.370958
0.002778,,,,,,,,,,,,
0.005556,-126.934639,-28.271484,-113.773895,-84.854767,-121.778976,-45.511669,-114.302017,20.248055,-105.560234,61.784065,-119.90596,6.373687
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-126.933983,-28.270679,-113.794586,-84.855156,-121.787193,-45.511852,-114.303574,20.248823,-105.563309,61.762421,-119.90696,6.374081
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-126.901031,-28.383505,-113.812782,-84.853668,-121.80439,-45.50861,-114.302589,20.258492,-105.560181,61.764103,-119.907829,6.373714
0.025,-126.900352,-28.385004,-113.818954,-84.85334,-121.808556,-45.507248,-114.301338,20.257278,-105.559311,61.763988,-119.907234,6.377803
0.027778,,,,,,,,,,,,
0.030556,-126.903625,-28.38245,-113.828156,-84.849594,-121.819237,-45.509403,-114.303497,20.260954,-105.557594,61.764019,-119.902718,6.351203
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-126.910469,-28.376066,-113.840675,-84.846741,-121.833183,-45.508266,-114.302673,20.262278,-105.555687,61.769211,-119.902191,6.35318
0.041667,,,,,,,,,,,,
0.044444,,,,,,,,,,,,
0.047222,-126.95153,-28.261101,-113.856529,-84.848145,-121.85025,-45.507637,-114.299515,20.265249,-105.554619,61.771248,-119.902382,6.353272
0.05,,,,,,,,,,,,
0.052778,,,,,,,,,,,,
0.055556,-126.961182,-28.256565,-113.868904,-84.848587,-121.867287,-45.508301,-114.299393,20.263178,-105.553207,61.774452,-119.909836,6.380419
