Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-120.600258,-25.531828,-109.993134,-82.688255,-115.762878,-42.355339,-113.172615,23.049168,-111.729965,64.663963,-116.958107,8.951564
0.008333,-120.599701,-25.532145,-109.986969,-82.704262,-115.76564,-42.357353,-113.170387,23.037155,-111.722519,64.663536,-116.959442,8.950112
0.011111,,,,,,,,,,,,
0.013889,-120.598267,-25.536104,-109.988472,-82.708832,-115.765938,-42.362705,-113.171661,23.033894,-111.697701,64.656693,-116.981445,8.970855
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-120.594009,-25.539738,-109.998428,-82.716545,-115.764488,-42.37112,-113.172279,23.032629,-111.680344,64.659882,-116.966393,8.942829
0.025,-120.593086,-25.543991,-109.997055,-82.709846,-115.765739,-42.368958,-113.172211,23.028606,-111.675987,64.659843,-116.989304,8.956104
0.027778,,,,,,,,,,,,
0.030556,-120.590225,-25.545475,-109.9972,-82.713531,-115.766121,-42.373631,-113.17308,23.028809,-111.668037,64.659508,-116.992119,8.95877
0.033333,-120.589424,-25.546843,-109.996376,-82.716019,-115.766525,-42.376076,-113.174652,23.025345,-111.662163,64.660141,-116.992722,8.955461
0.036111,,,,,,,,,,,,
0.038889,-120.588196,-25.549858,-109.998871,-82.718758,-115.768578,-42.38271,-113.175056,23.025829,-111.620712,64.691391,-116.995941,8.950274
0.041667,,,,,,,,,,,,
0.044444,,,,,,,,,,,,
0.047222,-120.586136,-25.558699,-109.992096,-82.708351,-115.781174,-42.393063,-113.17704,23.017412,-111.611221,64.689995,-116.997948,8.946958
0.05,-120.586716,-25.562466,-109.992958,-82.71122,-115.781807,-42.392284,-113.179588,23.018604,-111.609718,64.689293,-116.999016,8.946285
0.052778,,,,,,,,,,,,
0.055556,-120.586159,-25.564068,-109.994102,-82.715492,-115.783905,-42.399273,-113.182358,23.011272,-111.601112,64.689438,-117.00119,8.937428
0.058333,-120.585457,-25.566936,-109.995285,-82.717827,-115.7827,-42.399948,-113.184059,23.010128,-111.599159,64.688034,-117.003784,8.934812
0.061111,,,,,,,,,,,,
0.063889,-120.586823,-25.57156,-109.994743,-82.722198,-115.784088,-42.402916,-113.19268,22.998224,-111.59581,64.687729,-117.004395,8.932798
0.066667,,,,,,,,,,,,
0.069444,,,,,,,,,,,,
0.072222,-120.584747,-25.579218,-109.998306,-82.728432,-115.783249,-42.408096,-113.197693,22.990908,-111.590553,64.683899,-117.008995,8.925563
0.075,,,,,,,,,,,,
0.077778,,,,,,,,,,,,
0.080556,-120.581459,-25.586975,-110.001862,-82.737091,-115.781937,-42.412964,-113.20089,22.983234,-111.587585,64.684448,-117.013916,8.914966
0.083333,,,,,,,,,,,,
0.086111,,,,,,,,,,,,
0.088889,-120.578644,-25.594622,-110.013565,-82.760551,-115.783867,-42.41547,-113.205276,22.971395,-111.58326,64.684143,-117.016968,8.908488
0.091667,,,,,,,,,,,,
0.094444,,,,,,,,,,,,
0.097222,-120.574738,-25.596766,-110.018242,-82.770973,-115.784599,-42.424061,-113.207016,22.967863,-111.595879,64.658699,-117.022308,8.901921
