Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-100.794533,-75.88105,-104.122589,-47.64843,-109.247269,-11.657059,-108.389641,10.709709,-111.243988,44.563362,-113.058807,73.522255
0.008333,-100.797867,-75.889709,-104.129791,-47.654507,-109.250107,-11.658072,-108.391144,10.713524,-111.24157,44.562023,-113.057831,73.518906
0.011111,,,,,,,,,,,,
0.013889,-100.800583,-75.899963,-104.155823,-47.672123,-109.253181,-11.660528,-108.392593,10.709712,-111.239243,44.557568,-113.051346,73.512627
0.016667,-100.800812,-75.906395,-104.168823,-47.695873,-109.252838,-11.66066,-108.394669,10.71288,-111.238228,44.556385,-113.046265,73.510109
0.019444,,,,,,,,,,,,
0.022222,-100.804878,-75.91877,-104.180656,-47.704632,-109.257423,-11.663032,-108.396217,10.710359,-111.23748,44.551823,-113.044418,73.504578
0.025,-100.980286,-75.725647,-104.184662,-47.70631,-109.256767,-11.664754,-108.399582,10.706982,-111.235413,44.54977,-113.038208,73.501877
0.027778,,,,,,,,,,,,
0.030556,-100.832405,-75.952271,-104.20034,-47.615017,-109.262207,-11.66712,-108.401024,10.705244,-111.236259,44.544876,-113.02919,73.49604
0.033333,-100.988594,-75.742889,-104.204056,-47.616253,-109.263206,-11.669498,-108.385895,10.754216,-111.236046,44.543266,-113.024071,73.493042
0.036111,,,,,,,,,,,,
0.038889,-100.993988,-75.753693,-104.212914,-47.621098,-109.19268,-11.761384,-108.392395,10.752928,-111.234596,44.538868,-113.009583,73.485413
0.041667,-100.856888,-75.967827,-104.21553,-47.621174,-109.196625,-11.763249,-108.395554,10.755021,-111.233917,44.537842,-112.957344,73.508492
0.044444,,,,,,,,,,,,
0.047222,-100.862083,-75.975365,-104.215416,-47.720673,-109.206413,-11.766981,-108.399071,10.751052,-111.241508,44.53186,-112.92894,73.481323
0.05,,,,,,,,,,,,
0.052778,-100.869408,-75.98468,-104.228363,-47.724903,-109.286179,-11.679459,-108.40567,10.748264,-111.240768,44.52821,-112.914696,73.4767
0.055556,-100.871536,-75.988327,-104.234634,-47.723545,-109.289131,-11.681843,-108.406464,10.747197,-111.23967,44.527218,-112.907219,73.473755
0.058333,,,,,,,,,,,,
0.061111,-100.87886,-75.998825,-104.250526,-47.727718,-109.295944,-11.686701,-108.410301,10.744009,-111.233925,44.524021,-112.893333,73.468033
0.063889,-100.879921,-76.005959,-104.258858,-47.728615,-109.29805,-11.688405,-108.412193,10.742637,-111.230766,44.521851,-112.886116,73.464462
0.066667,,,,,,,,,,,,
0.069444,-100.888023,-76.017639,-104.276825,-47.732662,-109.307388,-11.694283,-108.413055,10.73821,-111.223267,44.520073,-112.8685,73.460075
0.072222,-100.890312,-76.024826,-104.288696,-47.736889,-109.310364,-11.696219,-108.431473,10.688269,-111.208305,44.493797,-112.85994,73.45768
0.075,,,,,,,,,,,,
0.077778,-100.896408,-76.033493,-104.304672,-47.746811,-109.321304,-11.701518,-108.435776,10.6866,-111.197998,44.490433,-112.843536,73.451408
0.080556,-101.080109,-75.802139,-104.326797,-47.723728,-109.322151,-11.703533,-108.435036,10.681608,-111.192009,44.488556,-112.833344,73.449219
0.083333,,,,,,,,,,,,
