Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.000000,-100.586250,-79.069946,-92.971901,-109.061905,-103.420067,-43.448631,-107.555725,16.219988,-103.731201,45.609848,-102.343689,-22.511381
0.002778,,,,,,,,,,,,
0.005556,-100.577141,-79.082397,-92.936035,-108.980873,-103.418587,-43.452847,-107.551666,16.223270,-103.722549,45.609474,-102.346329,-22.514206
0.008333,-100.590828,-79.066422,-92.936501,-108.980583,-103.421936,-43.449646,-107.550537,16.222229,-103.719040,45.610764,-102.349030,-22.514725
0.011111,,,,,,,,,,,,
0.013889,-100.591995,-79.067230,-93.095230,-109.003685,-103.422783,-43.450989,-107.548462,16.222588,-103.714821,45.610493,-102.351929,-22.515074
0.016667,-100.593613,-79.066490,-92.938683,-108.979507,-103.422226,-43.453278,-107.547035,16.224442,-103.710518,45.610302,-102.352020,-22.513271
0.019444,,,,,,,,,,,,
0.022222,-100.596550,-79.066231,-93.095444,-109.003380,-103.483711,-43.317657,-107.545555,16.222040,-103.703545,45.612270,-102.354790,-22.513214
0.025000,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-100.584366,-79.082199,-93.093300,-109.003319,-103.487740,-43.317596,-107.542671,16.223701,-103.696892,45.612919,-102.357986,-22.515886
0.033333,-100.597214,-79.067657,-93.091309,-109.003426,-103.489517,-43.316238,-107.541451,16.224003,-103.694084,45.613308,-102.356468,-22.540007
0.036111,,,,,,,,,,,,
0.038889,-100.585915,-79.083565,-93.090927,-109.003899,-103.491959,-43.313797,-107.539223,16.225138,-103.690025,45.613903,-102.359436,-22.513998
0.041667,-100.583626,-79.085091,-93.089378,-109.004883,-103.493500,-43.311440,-107.537544,16.222126,-103.686417,45.614590,-102.361153,-22.511068
0.044444,,,,,,,,,,,,
0.047222,-100.587799,-79.086212,-93.094040,-109.002617,-103.495705,-43.315044,-107.535660,16.225328,-103.681458,45.616215,-102.361870,-22.510653
0.050000,-100.585083,-79.087784,-93.092873,-109.004272,-103.496742,-43.313904,-107.536087,16.223904,-103.673004,45.617588,-102.361870,-22.512283
0.052778,,,,,,,,,,,,
0.055556,-100.585983,-79.090141,-93.094170,-109.005119,-103.500961,-43.311718,-107.532028,16.224585,-103.669594,45.617630,-102.362953,-22.510691
0.058333,-100.585365,-79.091072,-93.094696,-109.004066,-103.502335,-43.311756,-107.532036,16.224020,-103.666428,45.617886,-102.362953,-22.513096
0.061111,,,,,,,,,,,,
0.063889,-100.585815,-79.093674,-93.094910,-109.005142,-103.505478,-43.308430,-107.529160,16.220701,-103.664543,45.617794,-102.366234,-22.511957
0.066667,-100.585297,-79.095055,-93.094490,-109.005379,-103.505005,-43.311848,-107.529091,16.222977,-103.656242,45.618229,-102.365242,-22.510969
0.069444,,,,,,,,,,,,
0.072222,-100.587509,-79.095291,-93.096924,-109.004593,-103.506813,-43.312187,-107.528160,16.222298,-103.649117,45.619629,-102.369102,-22.512325
