Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.000000,-103.901497,-79.534981,-98.360260,-109.509506,-102.940918,-44.004726,-107.861565,15.241268,-103.794121,44.707108,-101.163956,-23.825493
0.002778,,,,,,,,,,,,
0.005556,-103.899574,-79.532509,-98.361473,-109.508789,-102.939156,-44.005630,-107.858070,15.239337,-103.781769,44.720924,-101.163986,-23.826412
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-103.899559,-79.533150,-98.363297,-109.507278,-102.778458,-44.260120,-107.860222,15.240645,-103.807175,44.628231,-101.163086,-23.828077
0.016667,-103.899025,-79.534210,-98.363983,-109.507309,-102.778099,-44.257236,-107.857872,15.239411,-103.805923,44.627537,-101.150337,-23.847639
0.019444,-103.898087,-79.531975,-98.364662,-109.506989,-102.777908,-44.259979,-107.858398,15.239075,-103.803864,44.626839,-101.151550,-23.848387
0.022222,-103.899490,-79.532280,-98.365715,-109.508240,-102.780365,-44.252777,-107.859207,15.241425,-103.801498,44.626999,-101.149925,-23.848074
0.025000,,,,,,,,,,,,
0.027778,-103.899475,-79.536102,-98.366295,-109.507179,-102.776573,-44.258350,-107.857201,15.237411,-103.799118,44.627155,-101.146629,-23.849876
0.030556,-103.899323,-79.532257,-98.365768,-109.508751,-102.773926,-44.259071,-107.857094,15.238300,-103.798363,44.626278,-101.145615,-23.849024
0.033333,,,,,,,,,,,,
0.036111,-103.898659,-79.534149,-98.365425,-109.509064,-102.770912,-44.265045,-107.857361,15.239434,-103.797821,44.626308,-101.146042,-23.849586
0.038889,,,,,,,,,,,,
0.041667,,,,,,,,,,,,
0.044444,-103.896545,-79.531136,-98.365273,-109.508858,-102.925232,-44.010925,-107.855843,15.239145,-103.797089,44.626244,-101.142731,-23.851357
0.047222,-103.895760,-79.531624,-98.364296,-109.508667,-102.922020,-44.011223,-107.854485,15.237104,-103.796021,44.625492,-101.140999,-23.851749
0.050000,,,,,,,,,,,,
0.052778,-103.894508,-79.529694,-98.365417,-109.509003,-102.922562,-44.010807,-107.854286,15.239765,-103.796021,44.625587,-101.153198,-23.834604
0.055556,-103.894424,-79.529778,-98.364845,-109.510002,-102.923920,-44.010555,-107.853874,15.241207,-103.796021,44.625526,-101.150764,-23.836687
0.058333,,,,,,,,,,,,
0.061111,-103.892006,-79.526917,-98.364510,-109.509369,-102.920746,-44.010925,-107.817719,15.191097,-103.796196,44.625458,-101.151741,-23.834246
0.063889,-103.891396,-79.529152,-98.362679,-109.509872,-102.920677,-44.009888,-107.853828,15.241532,-103.793976,44.626999,-101.151810,-23.833298
0.066667,,,,,,,,,,,,
0.069444,-103.890587,-79.528526,-98.361526,-109.509598,-102.920212,-44.010998,-107.815994,15.190469,-103.706528,44.740059,-101.147995,-23.837778
0.072222,-103.890381,-79.527603,-98.360756,-109.509834,-102.918625,-44.011318,-107.817139,15.191206,-103.707977,44.740723,-101.146782,-23.833570
0.075000,,,,,,,,,,,,
0.077778,-103.890633,-79.530022,-98.359703,-109.508133,-102.922264,-44.010101,-107.816330,15.190528,-103.718018,44.732239,-101.143585,-23.835541
0.080556,-103.889915,-79.531837,-98.357162,-109.508789,-102.920761,-44.011379,-107.814445,15.187695,-103.718376,44.733311,-101.146355,-23.837875
0.083333,,,,,,,,,,,,
0.086111,-103.890335,-79.530930,-98.354767,-109.509346,-102.758514,-44.266556,-107.817635,15.190590,-103.718689,44.732140,-101.144745,-23.836952
0.088889,-103.889107,-79.530754,-98.353798,-109.505844,-102.757599,-44.268261,-107.816399,15.189767,-103.719643,44.727875,-101.130188,-23.854969
0.091667,,,,,,,,,,,,
0.094444,-103.890404,-79.529861,-98.351898,-109.505287,-102.759239,-44.269562,-107.815620,15.188728,-103.714134,44.730568,-101.130760,-23.855253
0.097222,-103.890381,-79.531639,-98.348763,-109.506371,-102.756973,-44.273140,-107.814476,15.191108,-103.715424,44.731667,-101.129211,-23.856657
0.100000,,,,,,,,,,,,
0.102778,-103.888794,-79.528519,-98.345688,-109.505913,-102.756287,-44.277561,-107.812370,15.186235,-103.707649,44.732010,-101.129662,-23.858164
0.105556,-103.889206,-79.529114,-98.344223,-109.506355,-102.755669,-44.278099,-107.812668,15.188794,-103.699684,44.733929,-101.128555,-23.860340
0.108333,,,,,,,,,,,,
0.111111,-103.889236,-79.528008,-98.338951,-109.508049,-102.753128,-44.282333,-107.811340,15.187643,-103.689125,44.739365,-101.125275,-23.864811
0.113889,-103.889122,-79.529045,-98.329147,-109.501602,-102.752541,-44.283997,-107.809433,15.186657,-103.684616,44.737553,-101.127708,-23.865818
0.116667,,,,,,,,,,,,
0.119444,-103.887489,-79.528198,-98.332466,-109.508881,-102.751579,-44.282078,-107.809471,15.188080,-103.672432,44.738377,-101.123978,-23.866451
0.122222,-104.052711,-79.419998,-98.331085,-109.509209,-102.911819,-44.020306,-107.808540,15.186543,-103.660324,44.742168,-101.124069,-23.866463
0.125000,,,,,,,,,,,,
0.127778,-103.883934,-79.524185,-98.327728,-109.509132,-102.911446,-44.022526,-107.834946,15.237223,-103.656052,44.744492,-101.133659,-23.851030
0.130556,-104.049255,-79.419395,-98.324875,-109.509644,-102.912613,-44.022453,-107.832787,15.235896,-103.651024,44.745995,-101.133774,-23.851240
0.133333,,,,,,,,,,,,
0.136111,-104.047630,-79.418709,-98.321457,-109.510170,-102.913757,-44.023216,-107.804955,15.167810,-103.658386,44.740749,-101.132248,-23.854891
0.138889,-104.041740,-79.419800,-98.319679,-109.509682,-102.912857,-44.023071,-107.804199,15.165570,-103.659775,44.736816,-101.130699,-23.855118
0.141667,,,,,,,,,,,,
0.144444,-104.042412,-79.418655,-98.316704,-109.510231,-102.917389,-44.022728,-107.799469,15.162828,-103.657364,44.739056,-101.130966,-23.858372
0.147222,-104.036972,-79.420876,-98.298271,-109.519043,-102.919266,-44.022869,-107.799873,15.165442,-103.658417,44.736336,-101.132133,-23.862236
0.150000,,,,,,,,,,,,
0.152778,-103.869667,-79.530922,-98.296860,-109.518471,-102.921677,-44.023048,-107.797157,15.163547,-103.657028,44.741356,-101.131165,-23.858797
0.155556,-103.868973,-79.530334,-98.294907,-109.520355,-102.918388,-44.024231,-107.793427,15.161951,-103.662659,44.735695,-101.131081,-23.859634
0.158333,,,,,,,,,,,,
0.161111,-103.865479,-79.532669,-98.290031,-109.522293,-102.760193,-44.278954,-107.791290,15.160984,-103.657219,44.736839,-101.136780,-23.848448
0.163889,-103.864517,-79.533607,-98.287018,-109.522011,-102.757851,-44.283806,-107.790733,15.163237,-103.652596,44.740368,-101.136276,-23.851442
0.166667,,,,,,,,,,,,
0.169444,-103.860962,-79.535362,-98.283112,-109.524063,-102.764198,-44.283115,-107.788109,15.161638,-103.631805,44.753254,-101.121994,-23.873083
0.172222,-103.860237,-79.537178,-98.278839,-109.528221,-102.762749,-44.286560,-107.787430,15.162608,-103.720650,44.622887,-101.124489,-23.875671
0.175000,-103.857437,-79.534889,-98.275826,-109.529472,-102.763390,-44.286686,-107.784889,15.162152,-103.606056,44.756485,-101.125633,-23.873817
0.177778,,,,,,,,,,,,
0.180556,,,,,,,,,,,,
0.183333,-103.853188,-79.539063,-98.268616,-109.530746,-102.761551,-44.295536,-107.783661,15.164012,-103.595856,44.759239,-101.126884,-23.877630
0.186111,-103.852776,-79.540657,-98.266434,-109.531525,-102.760277,-44.296276,-107.780029,15.160269,-103.584839,44.760345,-101.127937,-23.877789
0.188889,,,,,,,,,,,,
0.191667,-103.850151,-79.543182,-98.259964,-109.531548,-102.757057,-44.297592,-107.808197,15.226433,-103.576042,44.761585,-101.122894,-23.880501
0.194444,-104.016708,-79.432007,-98.259644,-109.531334,-102.636993,-43.939938,-107.804260,15.223880,-103.573463,44.763088,-101.121880,-23.882524
0.197222,,,,,,,,,,,,
