Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.105556,-98.463806,-74.803070,-91.970718,-104.415215,-100.684860,-39.684940,-106.590569,19.130400,-103.832176,48.407410,-99.622810,-18.124727
0.108333,,,,,,,,,,,,
0.111111,,,,,,,,,,,,
0.113889,-98.463905,-74.804283,-91.971588,-104.414276,-100.691368,-39.687908,-106.696320,19.176233,-103.828049,48.408234,-99.626244,-18.124590
0.116667,-98.466965,-74.804016,-91.974068,-104.415009,-100.690674,-39.689709,-106.697830,19.176781,-103.825607,48.408382,-99.628433,-18.129408
0.119444,,,,,,,,,,,,
0.122222,-98.469864,-74.803879,-91.973206,-104.415154,-100.696770,-39.690685,-106.697998,19.175884,-103.822289,48.409061,-99.630722,-18.133427
0.125000,,,,,,,,,,,,
0.127778,-98.470482,-74.805740,-91.976303,-104.414619,-100.699890,-39.693214,-106.594933,19.129421,-103.821632,48.410076,-99.635048,-18.138288
0.130556,-98.470459,-74.806190,-91.975418,-104.415276,-100.701813,-39.694466,-106.597206,19.130262,-103.820976,48.410572,-99.636826,-18.139004
0.133333,,,,,,,,,,,,
0.136111,-98.472023,-74.807312,-91.976456,-104.415977,-100.708458,-39.695908,-106.597481,19.128891,-103.818008,48.411438,-99.641106,-18.141014
0.138889,-98.469162,-74.808212,-91.975723,-104.416069,-100.709084,-39.698090,-106.701508,19.174025,-103.816139,48.411152,-99.640625,-18.143497
0.141667,,,,,,,,,,,,
0.144444,-98.472198,-74.808548,-91.979286,-104.416885,-100.551460,-39.959824,-106.703064,19.175192,-103.853905,48.420406,-99.647675,-18.146770
0.147222,-98.477379,-74.807884,-91.978905,-104.417458,-100.708519,-39.716003,-106.599846,19.127811,-103.850266,48.419865,-99.649010,-18.147980
0.150000,,,,,,,,,,,,
0.152778,-98.480545,-74.808502,-91.980400,-104.417755,-100.708755,-39.720451,-106.601295,19.128414,-103.849457,48.419434,-99.653580,-18.148296
0.155556,-98.481918,-74.809174,-91.980888,-104.417847,-100.712349,-39.721703,-106.601563,19.129084,-103.847519,48.420155,-99.655975,-18.150515
0.158333,,,,,,,,,,,,
0.161111,-98.482857,-74.810028,-91.981636,-104.418579,-100.715279,-39.726055,-106.616554,19.134790,-103.846291,48.420040,-99.661987,-18.153671
0.163889,-98.481514,-74.812363,-91.982315,-104.418777,-100.715210,-39.728069,-106.703781,19.172676,-103.848137,48.420063,-99.679253,-18.151304
0.166667,,,,,,,,,,,,
0.169444,-98.485138,-74.812988,-91.980087,-104.419800,-100.719116,-39.732098,-106.702171,19.172548,-103.845093,48.419971,-99.668701,-18.153198
0.172222,-98.486565,-74.813530,-91.981476,-104.419922,-100.719322,-39.733959,-106.700623,19.171974,-103.844284,48.419388,-99.686279,-18.154198
0.175000,,,,,,,,,,,,
0.177778,-98.489807,-74.814865,-91.982254,-104.420235,-100.722717,-39.737965,-106.617844,19.136574,-103.840813,48.419548,-99.690956,-18.158419
0.180556,-98.492416,-74.816200,-91.983070,-104.420319,-100.723816,-39.740158,-106.618523,19.135416,-103.839371,48.418644,-99.693329,-18.159298
0.183333,,,,,,,,,,,,
0.186111,-98.497559,-74.817421,-91.983261,-104.421524,-100.726059,-39.744995,-106.700722,19.170267,-103.834259,48.420639,-99.698166,-18.164312
0.188889,-98.498680,-74.819038,-91.982635,-104.416527,-100.727631,-39.745937,-106.616547,19.134815,-103.831398,48.420345,-99.699646,-18.166916
0.191667,,,,,,,,,,,,
0.194444,-98.500061,-74.820923,-91.983948,-104.417015,-100.730965,-39.749504,-106.699524,19.169954,-103.821877,48.421986,-99.704857,-18.167595
0.197222,-98.501411,-74.821594,-91.985069,-104.417480,-100.729706,-39.764320,-106.698517,19.169968,-103.817131,48.422943,-99.704865,-18.169565
0.200000,,,,,,,,,,,,
0.202778,-98.507629,-74.821236,-91.985992,-104.418694,-100.732803,-39.766323,-106.613159,19.134853,-103.805687,48.423111,-99.708626,-18.175749
0.205556,-98.504135,-74.823120,-91.985229,-104.419617,-100.734924,-39.767742,-106.696999,19.169735,-103.804901,48.421604,-99.709793,-18.176262
0.208333,,,,,,,,,,,,
0.211111,-98.512245,-74.821899,-91.989708,-104.420387,-100.739098,-39.769829,-106.695412,19.169033,-103.800629,48.421402,-99.714607,-18.179377
0.213889,-98.512123,-74.822662,-91.978523,-104.426491,-100.740555,-39.771343,-106.694649,19.168943,-103.798485,48.422134,-99.717125,-18.179729
0.216667,,,,,,,,,,,,
0.219444,-98.513535,-74.823669,-91.979271,-104.428505,-100.747444,-39.772438,-106.702217,19.187181,-103.796211,48.420036,-99.722610,-18.183672
0.222222,-98.515495,-74.823235,-91.980995,-104.429207,-100.750015,-39.773560,-106.700989,19.187065,-103.794373,48.420208,-99.723557,-18.184307
0.225000,,,,,,,,,,,,
0.227778,-98.517677,-74.823997,-91.982224,-104.429565,-100.754379,-39.775131,-106.700882,19.187963,-103.758705,48.415970,-99.730202,-18.188608
0.230556,-98.517929,-74.822662,-91.984833,-104.430069,-100.759682,-39.775826,-106.698318,19.186392,-103.758827,48.415295,-99.731499,-18.188648
0.233333,,,,,,,,,,,,
0.236111,-98.515633,-74.824997,-91.986191,-104.431389,-100.618866,-39.992500,-106.698273,19.186167,-103.756523,48.413502,-99.736259,-18.191025
0.238889,,,,,,,,,,,,
0.241667,,,,,,,,,,,,
0.244444,-98.393227,-74.952652,-91.993073,-104.434540,-100.652458,-39.998840,-106.696091,19.185438,-103.753090,48.412971,-99.740257,-18.193922
0.247222,-98.518074,-74.825142,-91.992622,-104.435417,-100.653458,-40.000748,-106.696060,19.185703,-103.752174,48.411682,-99.744362,-18.197147
0.250000,,,,,,,,,,,,
0.252778,-98.518669,-74.826141,-91.996231,-104.435242,-100.659813,-39.999496,-106.695900,19.187576,-103.750519,48.410103,-99.748001,-18.198582
0.255556,,,,,,,,,,,,
0.258333,,,,,,,,,,,,
0.261111,-98.396515,-74.953049,-91.997787,-104.436661,-100.664864,-40.001846,-106.700424,19.186159,-103.749359,48.409454,-99.752861,-18.201128
0.263889,-98.525833,-74.824928,-91.999153,-104.436661,-100.668480,-40.002846,-106.699524,19.186409,-103.750816,48.408749,-99.754066,-18.204185
0.266667,,,,,,,,,,,,
0.269444,-98.400681,-74.953751,-91.999832,-104.437325,-100.813545,-39.784847,-106.702187,19.184277,-103.749718,48.409473,-99.757683,-18.203886
0.272222,-98.401947,-74.953964,-92.001892,-104.437004,-100.816254,-39.785229,-106.608818,19.145315,-103.748474,48.409210,-99.758400,-18.207588
0.275000,,,,,,,,,,,,
0.277778,-98.403183,-74.954765,-92.003265,-104.438416,-100.819077,-39.786137,-106.610146,19.145168,-103.746620,48.408146,-99.759369,-18.209911
0.280556,-98.405197,-74.954689,-92.004173,-104.440460,-100.821899,-39.787247,-106.611404,19.142954,-103.747162,48.407936,-99.760124,-18.210945
0.283333,,,,,,,,,,,,
0.286111,-98.407104,-74.955933,-92.007935,-104.440796,-100.824341,-39.789795,-106.613525,19.143715,-103.746162,48.407200,-99.765030,-18.214264
0.288889,,,,,,,,,,,,
0.291667,-98.408958,-74.956390,-92.010628,-104.441742,-100.827812,-39.790703,-106.614937,19.141956,-103.743889,48.407318,-99.767929,-18.213116
0.294444,,,,,,,,,,,,
0.297222,,,,,,,,,,,,
0.300000,-98.413399,-74.956474,-92.027924,-104.441742,-100.833534,-39.793766,-106.616722,19.142637,-103.714661,48.374069,-99.773964,-18.217850
0.302778,,,,,,,,,,,,
0.305556,,,,,,,,,,,,
0.308333,-98.416435,-74.957146,-92.035461,-104.443634,-100.838051,-39.796997,-106.617317,19.139172,-103.782379,48.402290,-99.778549,-18.219723
0.311111,-98.418098,-74.957520,-92.037491,-104.443596,-100.838593,-39.797855,-106.619598,19.139477,-103.711639,48.373650,-99.778221,-18.222866
0.313889,,,,,,,,,,,,
0.316667,-98.419609,-74.957405,-92.041801,-104.443954,-100.703453,-40.014668,-106.619980,19.136593,-103.710732,48.371914,-99.788269,-18.213282
0.319444,-98.420883,-74.957649,-92.045624,-104.444420,-100.704483,-40.017235,-106.619499,19.135090,-103.708481,48.369164,-99.789925,-18.212486
0.322222,,,,,,,,,,,,
0.325000,-98.424583,-74.955772,-92.049576,-104.444672,-100.707458,-40.016270,-106.623863,19.135601,-103.709518,48.369080,-99.792297,-18.214962
0.327778,-98.427116,-74.959610,-92.051170,-104.444679,-100.710381,-40.017784,-106.624474,19.134106,-103.710236,48.369511,-99.786224,-18.230955
0.330556,,,,,,,,,,,,
0.333333,-98.430237,-74.957748,-92.057564,-104.446152,-100.714340,-40.020622,-106.627258,19.135344,-103.710846,48.365341,-99.789444,-18.231565
0.336111,-98.433838,-74.958931,-92.058304,-104.446770,-100.712692,-40.025162,-106.626579,19.134026,-103.714920,48.365700,-99.789459,-18.233747
0.338889,,,,,,,,,,,,
0.341667,-98.436150,-74.956276,-92.066071,-104.447304,-100.712563,-40.028019,-106.630684,19.131794,-103.789345,48.395515,-99.797531,-18.223063
0.344444,,,,,,,,,,,,
0.347222,,,,,,,,,,,,
0.350000,-98.441582,-74.956612,-92.074356,-104.449883,-100.858978,-39.805447,-106.635757,19.131533,-103.796516,48.395279,-99.800728,-18.229361
0.352778,-98.444244,-74.958992,-92.076683,-104.450478,-100.859283,-39.805626,-106.636604,19.131084,-103.802422,48.394558,-99.801903,-18.228596
0.355556,,,,,,,,,,,,
0.358333,,,,,,,,,,,,
0.361111,-98.448822,-74.956284,-92.088058,-104.447327,-100.860504,-39.807056,-106.641541,19.133085,-103.814911,48.393787,-99.801567,-18.227123
0.363889,-98.451233,-74.954315,-92.092026,-104.448380,-100.860825,-39.806534,-106.641861,19.131008,-103.821205,48.393528,-99.803017,-18.226982
0.366667,-98.451126,-74.957504,-92.094101,-104.448875,-100.862526,-39.806702,-106.642471,19.131151,-103.826157,48.393375,-99.802147,-18.230129
0.369444,-98.452438,-74.954124,-92.097466,-104.450165,-100.862549,-39.808022,-106.645523,19.131355,-103.830948,48.392605,-99.801727,-18.227905
0.372222,,,,,,,,,,,,
0.375000,-98.456039,-74.956436,-92.103996,-104.451324,-100.864502,-39.808189,-106.647720,19.131140,-103.841949,48.392559,-99.801437,-18.227442
0.377778,,,,,,,,,,,,
0.380556,,,,,,,,,,,,
0.383333,-98.461365,-74.955681,-92.113945,-104.454300,-100.866470,-39.809464,-106.653450,19.130270,-103.857254,48.388718,-99.804649,-18.228477
0.386111,-98.463615,-74.956055,-92.115555,-104.454735,-100.866684,-39.810310,-106.652924,19.129971,-103.861977,48.387711,-99.797691,-18.240723
0.388889,,,,,,,,,,,,
0.391667,-98.466125,-74.956345,-92.122467,-104.456154,-100.866173,-39.811386,-106.656670,19.127119,-103.870369,48.386223,-99.806320,-18.228424
0.394444,-98.467545,-74.954872,-92.123489,-104.456947,-100.725365,-40.033550,-106.659607,19.128054,-103.872589,48.385319,-99.808136,-18.230322
0.397222,,,,,,,,,,,,
0.400000,-98.471298,-74.956848,-92.130646,-104.457214,-100.731216,-40.030502,-106.660690,19.126741,-103.879036,48.383846,-99.808655,-18.229769
0.402778,-98.473396,-74.958359,-92.132675,-104.456772,-100.732124,-40.030586,-106.661926,19.125237,-103.881073,48.382904,-99.774300,-18.283903
0.405556,,,,,,,,,,,,
0.408333,-98.477654,-74.958748,-92.138985,-104.456841,-100.734734,-40.032898,-106.664444,19.125023,-103.884575,48.381641,-99.759758,-18.288961
0.411111,-98.479309,-74.957886,-92.141136,-104.457298,-100.732658,-40.035309,-106.663918,19.124086,-103.886375,48.382610,-99.813011,-18.231377
0.413889,,,,,,,,,,,,
0.416667,-98.482590,-74.959923,-92.146370,-104.456886,-100.732635,-40.036930,-106.667587,19.123552,-103.885612,48.382221,-99.775711,-18.292082
0.419444,,,,,,,,,,,,
0.422222,,,,,,,,,,,,
0.425000,-98.488289,-74.959183,-92.155045,-104.456688,-100.874641,-39.817108,-106.672249,19.122433,-103.886078,48.381744,-99.818054,-18.233326
0.427778,,,,,,,,,,,,
0.430556,,,,,,,,,,,,
0.433333,-98.494637,-74.956253,-92.163971,-104.456520,-100.878288,-39.817070,-106.673180,19.124655,-103.888382,48.382462,-99.821106,-18.230066
0.436111,-98.495384,-74.952354,-92.166832,-104.455734,-100.881241,-39.817036,-106.675911,19.124741,-103.889755,48.382778,-99.822311,-18.231136
0.438889,,,,,,,,,,,,
0.441667,-98.501221,-74.949837,-92.172035,-104.455009,-100.882660,-39.817955,-106.677498,19.125528,-103.894783,48.381340,-99.826096,-18.231493
0.444444,-98.504013,-74.951363,-92.176285,-104.454277,-100.884338,-39.817272,-106.678795,19.124985,-103.894981,48.382813,-99.825569,-18.230619
0.447222,,,,,,,,,,,,
0.450000,-98.508545,-74.948242,-92.180183,-104.454819,-100.884056,-39.817726,-106.679916,19.123770,-103.899658,48.381622,-99.833344,-18.209761
0.452778,-98.509460,-74.946297,-92.184349,-104.454468,-100.888077,-39.817680,-106.682350,19.124664,-103.902672,48.380936,-99.833847,-18.207504
0.455556,-98.512527,-74.947083,-92.188232,-104.453255,-100.888840,-39.817322,-106.682899,19.125769,-103.904114,48.380806,-99.832443,-18.233498
0.458333,-98.516052,-74.946426,-92.190155,-104.453514,-100.889481,-39.817322,-106.683311,19.111729,-103.906609,48.381294,-99.836578,-18.207794
0.461111,,,,,,,,,,,,
0.463889,-98.521111,-74.942574,-92.194351,-104.453789,-100.893188,-39.815891,-106.686378,19.124046,-103.911354,48.381058,-99.836960,-18.234930
0.466667,-98.523567,-74.942360,-92.198860,-104.453194,-100.891365,-39.816521,-106.688034,19.124592,-103.912247,48.380203,-99.841957,-18.208096
0.469444,,,,,,,,,,,,
0.472222,-98.526917,-74.944321,-92.202652,-104.453323,-100.895332,-39.815582,-106.689438,19.110367,-103.914711,48.380089,-99.846992,-18.206245
0.475000,-98.531982,-74.942780,-92.203468,-104.453423,-100.897362,-39.815460,-106.690941,19.110828,-103.915726,48.379932,-99.848061,-18.205292
0.477778,,,,,,,,,,,,
0.480556,-98.535210,-74.939537,-92.209953,-104.452850,-100.901672,-39.814613,-106.697289,19.124767,-103.917061,48.379581,-99.851059,-18.206827
0.483333,-98.537163,-74.941620,-92.213036,-104.453468,-100.902786,-39.814175,-106.695877,19.111341,-103.916260,48.380642,-99.853539,-18.206306
0.486111,,,,,,,,,,,,
0.488889,-98.543228,-74.940430,-92.218102,-104.453041,-100.905655,-39.814781,-106.699989,19.124628,-103.916656,48.380295,-99.856445,-18.205481
0.491667,-98.546524,-74.939278,-92.219315,-104.453659,-100.907303,-39.813457,-106.700745,19.112856,-103.915337,48.380703,-99.858582,-18.204138
0.494444,,,,,,,,,,,,
0.497222,-98.550209,-74.936508,-92.224030,-104.453423,-100.911949,-39.813114,-106.700584,19.112066,-103.912224,48.382282,-99.860260,-18.202568
0.500000,-98.553040,-74.938293,-92.227699,-104.452751,-100.912262,-39.813423,-106.701569,19.112604,-103.912697,48.382298,-99.865082,-18.189747
0.502778,,,,,,,,,,,,
0.505556,-98.556427,-74.934158,-92.231964,-104.452538,-100.914978,-39.811623,-106.704140,19.114632,-103.909515,48.383881,-99.867813,-18.186092
0.508333,-98.607605,-74.999802,-92.236176,-104.452255,-100.915382,-39.811874,-106.705177,19.112181,-103.907463,48.385368,-99.869080,-18.187927
0.511111,,,,,,,,,,,,
0.513889,-98.611328,-74.997757,-92.239792,-104.451332,-100.918282,-39.810719,-106.706390,19.114841,-103.906776,48.385353,-99.870995,-18.187273
0.516667,-98.612938,-74.997063,-92.239288,-104.456390,-100.920776,-39.809681,-106.707970,19.116753,-103.908028,48.385269,-99.873558,-18.183800
0.519444,,,,,,,,,,,,
0.522222,-98.617401,-74.997055,-92.243462,-104.454681,-100.925652,-39.808571,-106.709373,19.115633,-103.906311,48.387306,-99.874863,-18.185282
0.525000,-98.618179,-74.995461,-92.244530,-104.455742,-100.928345,-39.808453,-106.710052,19.116705,-103.906128,48.387867,-99.876373,-18.185823
0.527778,,,,,,,,,,,,
0.530556,-98.623604,-74.996956,-92.248543,-104.454529,-100.931740,-39.806736,-106.710205,19.117147,-103.904305,48.388920,-99.880859,-18.185593
0.533333,-98.621368,-74.993286,-92.249519,-104.454338,-100.934288,-39.806747,-106.710587,19.116905,-103.903618,48.389469,-99.882240,-18.185831
0.536111,,,,,,,,,,,,
0.538889,-98.625259,-74.995544,-92.253151,-104.452957,-100.938057,-39.806522,-106.712379,19.118656,-103.900658,48.390865,-99.888000,-18.183193
0.541667,-98.625618,-74.993454,-92.254639,-104.452347,-100.797249,-40.030624,-106.712029,19.119976,-103.900894,48.390236,-99.889595,-18.182379
0.544444,,,,,,,,,,,,
0.547222,-98.626892,-74.994278,-92.257813,-104.450775,-100.801697,-40.033257,-106.712326,19.119190,-103.898705,48.391567,-99.893776,-18.178976
0.550000,-98.628693,-74.993446,-92.258942,-104.449867,-100.802826,-40.033901,-106.714973,19.120131,-103.898262,48.391567,-99.896553,-18.177254
0.552778,,,,,,,,,,,,
0.555556,-98.633301,-74.989761,-92.261887,-104.449417,-100.950302,-39.804138,-106.715797,19.121809,-103.897217,48.391861,-99.901855,-18.178011
0.558333,-98.634697,-74.990097,-92.264389,-104.447815,-100.950005,-39.803028,-106.716583,19.120750,-103.895584,48.392113,-99.903793,-18.178858
0.561111,,,,,,,,,,,,
0.563889,-98.639107,-74.987328,-92.268433,-104.446968,-100.951073,-39.802898,-106.716660,19.125700,-103.896370,48.392788,-99.916969,-18.186914
0.566667,-98.639969,-74.985725,-92.269135,-104.446350,-100.953606,-39.801777,-106.716309,19.124069,-103.894135,48.393311,-99.920631,-18.186909
0.569444,,,,,,,,,,,,
0.572222,-98.642723,-74.982460,-92.274780,-104.443398,-100.954521,-39.801170,-106.717972,19.125179,-103.894531,48.394794,-99.923317,-18.187401
0.575000,-98.645477,-74.982681,-92.274193,-104.442940,-100.955872,-39.800632,-106.718719,19.127485,-103.897224,48.394371,-99.925797,-18.188499
0.577778,,,,,,,,,,,,
0.580556,-98.649139,-74.982986,-92.278076,-104.442490,-100.957870,-39.799023,-106.718697,19.127493,-103.894005,48.395611,-99.926704,-18.188253
0.583333,-98.650291,-74.981567,-92.278976,-104.441620,-100.977692,-39.796913,-106.720581,19.128866,-103.894402,48.396702,-99.926300,-18.187803
0.586111,,,,,,,,,,,,
0.588889,-98.650673,-74.978340,-92.282364,-104.440369,-100.978874,-39.796268,-106.723129,19.130424,-103.893593,48.397511,-99.928856,-18.186342
0.591667,-98.654884,-74.979622,-92.283913,-104.439758,-100.979599,-39.795853,-106.728188,19.132824,-103.893028,48.398865,-99.930557,-18.185707
0.594444,,,,,,,,,,,,
0.597222,-98.656372,-74.977623,-92.285263,-104.439423,-100.983192,-39.795052,-106.727051,19.131266,-103.891144,48.399769,-99.932838,-18.184961
0.600000,-98.657898,-74.977913,-92.287621,-104.439606,-100.984535,-39.794075,-106.730309,19.135048,-103.888191,48.401291,-99.933685,-18.187424
0.602778,,,,,,,,,,,,
0.605556,-98.658829,-74.977837,-92.289154,-104.440018,-100.986115,-39.793205,-106.731461,19.134106,-103.885696,48.402012,-99.934654,-18.184786
0.608333,-98.659721,-74.976540,-92.290604,-104.438805,-100.986740,-39.792358,-106.732300,19.134171,-103.882584,48.404079,-99.936005,-18.182594
0.611111,,,,,,,,,,,,
0.613889,-98.659843,-74.977974,-92.294220,-104.439125,-100.853638,-40.012405,-106.734024,19.136175,-103.877190,48.404507,-99.939346,-18.180847
0.616667,,,,,,,,,,,,
0.619444,-98.661362,-74.978279,-92.296066,-104.438637,-100.855293,-40.013702,-106.733849,19.135212,-103.873840,48.406765,-99.941277,-18.182270
0.622222,-98.661072,-74.977036,-92.298233,-104.437683,-100.854828,-40.014927,-106.734451,19.136152,-103.871109,48.406799,-99.943909,-18.180555
0.625000,,,,,,,,,,,,
0.627778,-98.661591,-74.974525,-92.297348,-104.438210,-100.855469,-40.012486,-106.732964,19.135962,-103.865898,48.407642,-99.947647,-18.176872
0.630556,-98.661369,-74.973679,-92.297668,-104.437660,-100.994965,-39.791046,-106.732895,19.135002,-103.863182,48.408897,-99.948708,-18.174925
0.633333,,,,,,,,,,,,
0.636111,-98.664764,-74.978012,-92.298775,-104.435982,-100.995949,-39.791153,-106.732178,19.137808,-103.857872,48.409809,-99.951241,-18.175640
0.638889,-98.664597,-74.975449,-92.299393,-104.435074,-100.995842,-39.790642,-106.730118,19.138042,-103.853645,48.408951,-99.951653,-18.175444
0.641667,,,,,,,,,,,,
0.644444,-98.665024,-74.975571,-92.300095,-104.433510,-100.996208,-39.790524,-106.730629,19.138115,-103.848755,48.411007,-99.954956,-18.175941
0.647222,,,,,,,,,,,,
0.650000,,,,,,,,,,,,
0.652778,-98.666916,-74.972580,-92.300072,-104.431007,-100.998856,-39.789307,-106.726624,19.140150,-103.833221,48.415531,-99.959084,-18.176090
0.655556,-98.664955,-74.969681,-92.300896,-104.430435,-100.998482,-39.789093,-106.726250,19.140213,-103.832176,48.414745,-99.960915,-18.172335
0.658333,,,,,,,,,,,,
0.661111,-98.665985,-74.965988,-92.302063,-104.428032,-101.000771,-39.788807,-106.727173,19.141720,-103.828003,48.416100,-99.963257,-18.173723
0.663889,-98.664612,-74.966751,-92.302940,-104.427002,-101.001953,-39.788471,-106.724564,19.141378,-103.828850,48.416840,-99.962662,-18.173763
0.666667,,,,,,,,,,,,
0.669444,-98.885712,-74.766449,-92.305138,-104.421928,-101.004066,-39.787567,-106.725189,19.141155,-103.828850,48.416088,-99.965355,-18.173637
0.672222,,,,,,,,,,,,
0.675000,,,,,,,,,,,,
0.677778,-98.880661,-74.764656,-92.306465,-104.420815,-101.006912,-39.788101,-106.726074,19.140898,-103.833199,48.416126,-99.968086,-18.174856
0.680556,-98.885223,-74.764488,-92.308083,-104.420837,-101.007889,-39.787460,-106.725906,19.142330,-103.835251,48.415409,-99.969139,-18.172560
0.683333,,,,,,,,,,,,
0.686111,-98.880135,-74.765205,-92.307541,-104.419815,-101.010086,-39.786945,-106.731140,19.153599,-103.835464,48.416203,-99.970665,-18.176546
0.688889,-98.884895,-74.762009,-92.308929,-104.418709,-100.874306,-40.005760,-106.730568,19.153263,-103.845787,48.411980,-99.971756,-18.174990
0.691667,,,,,,,,,,,,
0.694444,-98.886826,-74.762108,-92.310318,-104.418419,-100.875565,-40.005730,-106.731094,19.152706,-103.839325,48.416477,-99.975571,-18.174911
0.697222,-98.887527,-74.762367,-92.309807,-104.418167,-100.875710,-40.006958,-106.733063,19.154564,-103.847504,48.412949,-99.976494,-18.174843
0.700000,,,,,,,,,,,,
0.702778,-98.888901,-74.761223,-92.311005,-104.417419,-100.878502,-40.005337,-106.732140,19.152945,-103.838226,48.416672,-99.977081,-18.172520
0.705556,-98.891449,-74.761650,-92.310341,-104.416428,-101.015320,-39.786865,-106.732025,19.153708,-103.837677,48.417686,-99.979813,-18.173498
0.708333,,,,,,,,,,,,
0.711111,-98.895370,-74.759720,-92.311226,-104.416748,-101.014618,-39.786434,-106.731918,19.154377,-103.834877,48.417671,-99.983032,-18.172941
0.713889,-98.892471,-74.761154,-92.311356,-104.416908,-101.013756,-39.786743,-106.733009,19.153564,-103.834236,48.417881,-99.982300,-18.170361
0.716667,,,,,,,,,,,,
0.719444,-98.897789,-74.759079,-92.312500,-104.415237,-101.014183,-39.786232,-106.733383,19.155308,-103.830887,48.418705,-99.985664,-18.173708
0.722222,-98.903481,-74.757217,-92.312012,-104.416298,-101.012650,-39.786316,-106.730942,19.154844,-103.831314,48.419544,-99.986137,-18.172882
0.725000,,,,,,,,,,,,
