Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.080556,-99.203217,-74.288345,-92.627457,-103.946793,-102.964958,-39.070343,-106.626579,20.252104,-102.430573,49.625160,-102.060112,-17.818638
0.083333,,,,,,,,,,,,
0.086111,-99.283302,-74.268959,-92.621162,-103.948891,-102.962135,-39.073162,-106.620232,20.250118,-102.429726,49.623074,-102.056541,-17.817575
0.088889,-99.281487,-74.270844,-92.617836,-103.949799,-102.958595,-39.074059,-106.619736,20.249964,-102.430603,49.621792,-102.055695,-17.817198
0.091667,,,,,,,,,,,,
0.094444,-99.277939,-74.273087,-92.615417,-103.951599,-102.956810,-39.075428,-106.614326,20.248375,-102.428726,49.620586,-102.052414,-17.820225
0.097222,-99.279823,-74.273514,-92.610779,-103.953506,-102.955307,-39.076069,-106.612144,20.248396,-102.428757,49.619270,-102.051941,-17.819387
0.100000,,,,,,,,,,,,
0.102778,-99.278259,-74.274254,-92.606735,-103.955986,-102.932037,-39.144363,-106.608879,20.247177,-102.425537,49.619507,-102.048302,-17.821016
0.105556,-99.278725,-74.275780,-92.605186,-103.957214,-103.028427,-39.035618,-106.607613,20.245062,-102.230820,48.771118,-102.046631,-17.820534
0.108333,,,,,,,,,,,,
0.111111,-99.279022,-74.276306,-92.602158,-103.958916,-102.926743,-39.147266,-106.605385,20.244999,-102.225029,48.767899,-102.043030,-17.824520
0.113889,,,,,,,,,,,,
0.116667,,,,,,,,,,,,
0.119444,-99.274490,-74.277924,-92.594765,-103.961243,-102.923569,-39.151234,-106.567833,20.163082,-102.217361,48.762535,-102.038918,-17.825993
0.122222,-99.271156,-74.279694,-92.585060,-103.957626,-102.920998,-39.150173,-106.568100,20.162289,-102.210388,48.753429,-102.037132,-17.826683
0.125000,,,,,,,,,,,,
0.127778,-99.267830,-74.280121,-92.581467,-103.959236,-102.915176,-39.151291,-106.545212,20.132364,-102.200333,48.746109,-102.031921,-17.826691
0.130556,-99.265945,-74.281143,-92.579475,-103.959526,-102.936005,-39.082821,-106.544350,20.130651,-102.841820,49.422138,-102.030113,-17.824907
0.133333,,,,,,,,,,,,
0.136111,-99.259056,-74.283173,-92.575394,-103.961288,-102.931595,-39.084248,-106.542519,20.129343,-102.185524,48.738144,-102.024414,-17.823771
0.138889,-99.257423,-74.282600,-92.573944,-103.962173,-102.932289,-39.084335,-106.540619,20.128628,-102.180115,48.734047,-102.024483,-17.827202
0.141667,,,,,,,,,,,,
0.144444,-99.250366,-74.284744,-92.569763,-103.963402,-103.007797,-39.043213,-106.539093,20.129189,-102.174637,48.735069,-102.019836,-17.828016
0.147222,,,,,,,,,,,,
0.150000,,,,,,,,,,,,
0.152778,-99.242355,-74.285553,-92.564217,-103.964355,-102.912819,-39.093609,-106.535843,20.124733,-102.164841,48.737431,-102.011932,-17.830723
0.155556,-99.238907,-74.286842,-92.562546,-103.965187,-103.002594,-39.046024,-106.533600,20.123110,-102.161011,48.737026,-102.010811,-17.830013
0.158333,,,,,,,,,,,,
0.161111,-99.233292,-74.288086,-92.557907,-103.968094,-102.999687,-39.047493,-106.527863,20.123566,-102.158951,48.742508,-102.005592,-17.833782
0.163889,-99.231384,-74.289131,-92.555840,-103.968338,-102.997459,-39.048122,-106.524750,20.122086,-102.158615,48.747849,-102.003838,-17.834204
0.166667,,,,,,,,,,,,
0.169444,-99.230194,-74.289177,-92.555565,-103.969040,-102.993866,-39.049530,-106.522842,20.118130,-102.338921,49.614548,-102.000847,-17.830540
0.172222,,,,,,,,,,,,
0.175000,,,,,,,,,,,,
0.177778,-99.223770,-74.291252,-92.551224,-103.971077,-102.987518,-39.052380,-106.518791,20.117760,-102.134369,48.732735,-101.994392,-17.833136
0.180556,-99.220314,-74.292061,-92.548027,-103.973175,-102.982948,-39.053310,-106.515488,20.114609,-102.131187,48.730064,-101.992546,-17.835190
0.183333,,,,,,,,,,,,
0.186111,-99.220070,-74.293137,-92.547897,-103.973495,-102.851250,-39.164658,-106.509628,20.111496,-102.324532,49.609684,-101.986626,-17.833534
0.188889,-99.217117,-74.294212,-92.546463,-103.975746,-102.848389,-39.166714,-106.506195,20.111191,-102.783775,49.411072,-101.985184,-17.835669
0.191667,,,,,,,,,,,,
0.194444,-99.215088,-74.296211,-92.546074,-103.977081,-102.843384,-39.167683,-106.500221,20.109055,-102.317635,49.605488,-101.980957,-17.837214
0.197222,,,,,,,,,,,,
0.200000,,,,,,,,,,,,
0.202778,-99.211266,-74.298119,-92.541801,-103.980469,-102.934074,-39.061798,-106.491638,20.108721,-102.776062,49.404083,-101.972046,-17.840940
0.205556,-99.206314,-74.299385,-92.547348,-103.992310,-102.931335,-39.063824,-106.518913,20.189779,-102.775169,49.401711,-101.968513,-17.846649
0.208333,,,,,,,,,,,,
0.211111,-99.206184,-74.299644,-92.543709,-103.993668,-102.929237,-39.064896,-106.511414,20.188282,-102.770363,49.399204,-101.965057,-17.847033
0.213889,-99.202332,-74.300644,-92.543633,-103.994797,-102.927650,-39.065216,-106.509079,20.187897,-102.746666,49.368301,-101.962448,-17.850883
0.216667,-99.200546,-74.301529,-92.540688,-103.995872,-102.925255,-39.066063,-106.505333,20.186686,-102.744255,49.366806,-101.960037,-17.852772
0.219444,-99.198959,-74.301483,-92.538559,-103.997421,-102.923225,-39.067768,-106.500351,20.186844,-102.739182,49.365025,-101.957939,-17.850782
0.222222,,,,,,,,,,,,
0.225000,-99.192642,-74.303055,-92.534889,-103.999138,-102.919411,-39.069031,-106.493820,20.185841,-102.730087,49.362869,-101.954285,-17.852823
0.227778,-99.191475,-74.303581,-92.533577,-103.999771,-102.919899,-39.069675,-106.488800,20.185301,-102.725136,49.362209,-101.950157,-17.853680
0.230556,,,,,,,,,,,,
0.233333,-99.188354,-74.304749,-92.531044,-104.000603,-102.917503,-39.072144,-106.476257,20.187546,-102.714684,49.360504,-101.944687,-17.855568
0.236111,,,,,,,,,,,,
0.238889,,,,,,,,,,,,
0.241667,-99.180809,-74.305847,-92.524979,-104.001678,-102.912209,-39.073837,-106.462479,20.188435,-102.698219,49.359566,-101.938904,-17.862310
0.244444,-99.178764,-74.306778,-92.522354,-104.001595,-102.910423,-39.074837,-106.461105,20.186161,-102.695862,49.357944,-101.934982,-17.861902
0.247222,,,,,,,,,,,,
0.250000,-99.175682,-74.307541,-92.510414,-103.991936,-102.751801,-39.305824,-106.449959,20.187626,-102.686668,49.357315,-101.929977,-17.867510
0.252778,-99.173561,-74.308632,-92.507805,-103.991592,-102.748047,-39.307678,-106.446091,20.189138,-102.681503,49.356903,-101.928543,-17.866295
0.255556,,,,,,,,,,,,
0.258333,-99.174568,-74.307037,-92.506149,-103.991783,-102.744713,-39.309723,-106.441238,20.187592,-102.792526,49.566765,-101.923752,-17.870346
0.261111,-99.169876,-74.307343,-92.501770,-103.991234,-102.744225,-39.309067,-106.436920,20.187866,-102.785965,49.564388,-101.921616,-17.871523
0.263889,,,,,,,,,,,,
0.266667,-99.172806,-74.307159,-92.498772,-103.990891,-102.900024,-39.079155,-106.386566,20.146172,-102.775528,49.565105,-101.916718,-17.871456
0.269444,,,,,,,,,,,,
0.272222,,,,,,,,,,,,
0.275000,-99.170197,-74.305794,-92.489227,-103.990540,-102.897522,-39.079464,-106.377541,20.146421,-102.639008,49.353642,-101.905678,-17.904276
0.277778,-99.165855,-74.307083,-92.485580,-103.991608,-102.896103,-39.079655,-106.373192,20.145582,-102.635262,49.353199,-101.902405,-17.904282
0.280556,,,,,,,,,,,,
0.283333,-99.083694,-74.328110,-92.478737,-103.991974,-102.892433,-39.079010,-106.366028,20.146374,-102.625381,49.352188,-101.896355,-17.905394
0.286111,,,,,,,,,,,,
0.288889,,,,,,,,,,,,
0.291667,-99.159386,-74.306229,-92.469955,-103.992867,-102.891251,-39.079189,-106.357361,20.144157,-102.607689,49.349396,-101.883423,-17.914604
0.294444,-99.152771,-74.308228,-92.466774,-103.993797,-102.890732,-39.078342,-106.353226,20.142061,-102.600876,49.348946,-101.881447,-17.913635
0.297222,,,,,,,,,,,,
0.300000,-99.147987,-74.308105,-92.460007,-103.994919,-102.889023,-39.078533,-106.346024,20.139477,-102.587746,49.347477,-101.878204,-17.916903
0.302778,,,,,,,,,,,,
0.305556,,,,,,,,,,,,
0.308333,-99.141678,-74.308037,-92.428864,-104.005753,-102.734337,-39.304447,-106.334076,20.141062,-102.566299,49.345547,-101.861214,-17.907084
0.311111,-99.138535,-74.308464,-92.424713,-104.007248,-102.734756,-39.303673,-106.331062,20.139381,-102.560280,49.345333,-101.859108,-17.908632
0.313889,,,,,,,,,,,,
0.316667,-99.134193,-74.308327,-92.416634,-104.010048,-102.729675,-39.308971,-106.323532,20.136086,-102.547516,49.343758,-101.853882,-17.912939
0.319444,,,,,,,,,,,,
0.322222,,,,,,,,,,,,
0.325000,-99.126839,-74.309471,-92.404953,-104.013657,-102.726578,-39.310909,-106.303909,20.121536,-102.529572,49.341167,-101.850212,-17.914042
0.327778,-99.122765,-74.310211,-92.401283,-104.014191,-102.768158,-39.215363,-106.299004,20.121740,-102.523186,49.341236,-101.847816,-17.917055
0.330556,,,,,,,,,,,,
0.333333,-99.117599,-74.311089,-92.394569,-104.016136,-102.722382,-39.308884,-106.287529,20.114035,-102.483513,49.351456,-101.844917,-17.916595
0.336111,,,,,,,,,,,,
0.338889,,,,,,,,,,,,
0.341667,-99.114754,-74.313065,-92.383644,-104.016640,-102.876259,-39.084671,-106.272270,20.108126,-101.785851,48.637794,-101.839653,-17.916479
0.344444,-99.112305,-74.314667,-92.379433,-104.016922,-102.874947,-39.085518,-106.266556,20.105675,-102.568390,49.550236,-101.838837,-17.914734
0.347222,,,,,,,,,,,,
0.350000,-99.107323,-74.317619,-92.371834,-104.017197,-102.867699,-39.088844,-106.255997,20.103088,-101.769295,48.640560,-101.835106,-17.916655
0.352778,-99.105415,-74.319077,-92.367798,-104.016922,-102.865623,-39.089142,-106.249527,20.103827,-102.552078,49.554413,-101.832405,-17.915037
0.355556,,,,,,,,,,,,
0.358333,-99.105110,-74.319504,-92.359222,-104.016586,-102.859474,-39.090919,-106.238213,20.101767,-102.412262,49.319256,-101.828621,-17.912117
0.361111,-99.101761,-74.321243,-92.357147,-104.016617,-102.857903,-39.092075,-106.215759,20.069986,-102.404167,49.319225,-101.824631,-17.911772
0.363889,,,,,,,,,,,,
0.366667,-99.094200,-74.322487,-92.349388,-104.015907,-102.853439,-39.093399,-106.207130,20.069313,-102.394913,49.318367,-101.820923,-17.911694
0.369444,-99.091377,-74.324631,-92.346367,-104.015137,-102.850815,-39.094509,-106.201157,20.071289,-102.387154,49.316746,-101.817963,-17.911127
0.372222,,,,,,,,,,,,
0.375000,-99.087166,-74.326492,-92.337250,-104.014412,-102.693649,-39.318073,-106.194618,20.068224,-102.375031,49.317318,-101.814377,-17.913715
0.377778,,,,,,,,,,,,
0.380556,-99.086227,-74.326797,-92.328178,-104.015259,-102.689507,-39.319714,-106.187057,20.067265,-102.359497,49.318211,-101.808609,-17.913187
0.383333,-99.084557,-74.327278,-92.324661,-104.015221,-102.691078,-39.323021,-106.182121,20.065590,-102.356430,49.317772,-101.805199,-17.914183
0.386111,,,,,,,,,,,,
0.388889,-99.080933,-74.328300,-92.318169,-104.014992,-102.684341,-39.328148,-106.203285,20.147711,-102.345970,49.316875,-101.802895,-17.918114
0.391667,-99.078903,-74.329399,-92.314095,-104.016205,-102.683640,-39.324821,-106.200157,20.148394,-102.341202,49.316742,-101.800659,-17.918846
0.394444,,,,,,,,,,,,
0.397222,-99.072693,-74.330711,-92.309349,-104.016129,-102.681709,-39.327812,-106.194160,20.158855,-102.334007,49.314621,-101.796104,-17.922100
0.400000,-99.073624,-74.330048,-92.307182,-104.016602,-102.677139,-39.331413,-106.191925,20.159529,-102.332687,49.313553,-101.792931,-17.923985
0.402778,,,,,,,,,,,,
0.405556,-99.069145,-74.330330,-92.301796,-104.016983,-102.834938,-39.097225,-106.185913,20.159401,-102.323700,49.313641,-101.790771,-17.923187
0.408333,,,,,,,,,,,,
0.411111,,,,,,,,,,,,
0.413889,-99.062073,-74.330757,-92.292381,-104.017601,-102.832642,-39.098347,-106.177010,20.160671,-102.308952,49.313240,-101.784790,-17.921925
0.416667,-99.062538,-74.330498,-92.289467,-104.018959,-102.832222,-39.098106,-106.174683,20.159750,-102.303192,49.313423,-101.781418,-17.924406
0.419444,,,,,,,,,,,,
0.422222,-99.058929,-74.331116,-92.282761,-104.020035,-102.827477,-39.098442,-106.169334,20.161823,-102.289268,49.314869,-101.779053,-17.926033
0.425000,-99.055443,-74.332191,-92.279579,-104.020164,-102.829338,-39.098072,-106.166306,20.162323,-102.283981,49.313576,-101.777077,-17.924488
0.427778,,,,,,,,,,,,
0.430556,-99.049675,-74.332764,-92.273804,-104.020775,-102.827599,-39.098419,-106.126999,20.067732,-102.272865,49.314297,-101.755669,-17.925980
0.433333,,,,,,,,,,,,
0.436111,,,,,,,,,,,,
0.438889,-99.039246,-74.334312,-92.267059,-104.028130,-102.667091,-39.319969,-106.147812,20.163702,-102.254745,49.314659,-101.750793,-17.925081
0.441667,,,,,,,,,,,,
0.444444,,,,,,,,,,,,
0.447222,-98.952484,-74.352905,-92.256256,-104.028961,-102.662231,-39.324604,-106.134483,20.165106,-102.234413,49.316864,-101.746521,-17.926363
0.450000,-98.945702,-74.354462,-92.252953,-104.028763,-102.663353,-39.322887,-106.130554,20.165243,-102.226341,49.316891,-101.746513,-17.927126
0.452778,,,,,,,,,,,,
0.455556,-98.940536,-74.353958,-92.246445,-104.028893,-102.660286,-39.325081,-106.121338,20.167336,-102.211655,49.317886,-101.743874,-17.925552
0.458333,-98.936996,-74.354698,-92.224777,-104.034081,-102.635452,-39.325066,-106.117775,20.166330,-102.206161,49.317635,-101.760010,-17.922169
0.461111,,,,,,,,,,,,
0.463889,-98.933159,-74.355339,-92.220535,-104.033577,-102.785049,-39.094864,-106.104698,20.172735,-102.192345,49.318146,-101.740494,-17.923727
0.466667,,,,,,,,,,,,
0.469444,,,,,,,,,,,,
0.472222,-98.927917,-74.354698,-92.212379,-104.033539,-102.626465,-39.326061,-106.091293,20.173410,-102.171158,49.320332,-101.738800,-17.927664
0.475000,-98.924164,-74.355507,-92.210938,-104.032669,-102.625290,-39.329159,-106.088028,20.173599,-102.166786,49.319958,-101.735703,-17.928146
0.477778,,,,,,,,,,,,
0.480556,-98.920799,-74.354530,-92.207893,-104.033257,-102.623680,-39.325302,-106.081261,20.175558,-102.127159,49.332035,-101.735390,-17.928507
0.483333,-98.918106,-74.355865,-92.207184,-104.032394,-102.621986,-39.325119,-106.077599,20.176203,-102.123428,49.331829,-101.732025,-17.928928
0.486111,,,,,,,,,,,,
0.488889,-98.917793,-74.354080,-92.201172,-104.031799,-102.620361,-39.324604,-106.071259,20.178410,-102.115204,49.332790,-101.730034,-17.929100
0.491667,-98.918297,-74.353455,-92.200409,-104.032242,-102.618721,-39.321945,-106.067825,20.177584,-102.109573,49.332130,-101.724754,-17.928658
0.494444,,,,,,,,,,,,
0.497222,-98.917511,-74.352623,-92.197571,-104.032608,-102.666344,-39.213821,-106.018021,20.116354,-102.101982,49.332493,-101.721725,-17.929737
0.500000,-98.916397,-74.351837,-92.195740,-104.032776,-102.663101,-39.212711,-106.016052,20.115942,-102.099609,49.332748,-101.719376,-17.930614
0.502778,,,,,,,,,,,,
0.505556,-98.911095,-74.353622,-92.193947,-104.033264,-102.662727,-39.211010,-106.011986,20.116884,-102.092346,49.332172,-101.714500,-17.929001
0.508333,-98.911842,-74.352859,-92.191719,-104.033707,-102.660347,-39.211330,-106.011139,20.119795,-102.087769,49.332611,-101.711449,-17.932848
0.511111,,,,,,,,,,,,
0.513889,-98.907745,-74.353912,-92.187965,-104.033791,-102.657829,-39.210583,-106.004402,20.135351,-102.079536,49.333008,-101.708725,-17.928270
0.516667,,,,,,,,,,,,
0.519444,,,,,,,,,,,,
0.522222,-98.901192,-74.356369,-92.184738,-104.035805,-102.756264,-39.095211,-105.997978,20.142048,-102.068375,49.333763,-101.701591,-17.928383
0.525000,-98.903152,-74.355606,-92.183151,-104.035797,-102.756973,-39.095451,-105.995331,20.141867,-102.064499,49.333775,-101.700821,-17.929461
0.527778,,,,,,,,,,,,
0.530556,-98.900139,-74.357414,-92.180099,-104.037514,-102.752853,-39.094807,-105.989265,20.145018,-102.050446,49.334572,-101.696686,-17.928596
0.533333,,,,,,,,,,,,
0.536111,-98.900139,-74.358894,-92.177689,-104.038727,-102.750519,-39.094376,-105.983292,20.147242,-102.044930,49.334621,-101.693466,-17.928921
0.538889,-98.903183,-74.358177,-92.177612,-104.038773,-102.747581,-39.094936,-105.980858,20.149776,-102.041801,49.334938,-101.691391,-17.927258
0.541667,,,,,,,,,,,,
0.544444,-98.902763,-74.359177,-92.176399,-104.038910,-102.741768,-39.095425,-105.974770,20.151226,-102.032852,49.335575,-101.688995,-17.925621
0.547222,,,,,,,,,,,,
0.550000,,,,,,,,,,,,
0.552778,-98.911736,-74.357132,-92.176720,-104.041077,-102.738823,-39.093769,-105.965462,20.157558,-102.023567,49.336159,-101.685585,-17.925743
0.555556,-98.911896,-74.358559,-92.176590,-104.041382,-102.735306,-39.094723,-105.963005,20.155579,-102.019455,49.336288,-101.685188,-17.928635
0.558333,,,,,,,,,,,,
0.561111,-98.914955,-74.357582,-92.179535,-104.041496,-102.729507,-39.093910,-105.955055,20.158731,-102.013382,49.336288,-101.682281,-17.926601
0.563889,,,,,,,,,,,,
0.566667,,,,,,,,,,,,
0.569444,-98.921730,-74.357033,-92.200562,-104.036621,-102.723312,-39.094139,-105.944847,20.140022,-102.001915,49.337906,-101.679817,-17.924427
0.572222,-98.928581,-74.354843,-92.201340,-104.036331,-102.721909,-39.094353,-105.942062,20.137539,-101.996490,49.337925,-101.678337,-17.923046
0.575000,,,,,,,,,,,,
0.577778,-98.931267,-74.354080,-92.203758,-104.037621,-102.720665,-39.092861,-105.936287,20.136223,-101.989761,49.338383,-101.677994,-17.920521
0.580556,,,,,,,,,,,,
0.583333,,,,,,,,,,,,
0.586111,-98.937485,-74.352219,-92.206253,-104.032471,-102.713158,-39.092983,-105.926552,20.131470,-101.976563,49.337975,-101.676544,-17.917889
0.588889,-98.935867,-74.352074,-92.207214,-104.032982,-102.714989,-39.092220,-105.926392,20.134783,-101.970139,49.338936,-101.675545,-17.915735
0.591667,,,,,,,,,,,,
0.594444,-98.940750,-74.349045,-92.210075,-104.032806,-102.712753,-39.091850,-105.922745,20.131317,-101.964638,49.337898,-101.673103,-17.914782
0.597222,-98.935402,-74.348953,-92.213036,-104.031410,-102.708435,-39.092781,-105.919281,20.131111,-101.960136,49.337803,-101.671661,-17.914055
0.600000,,,,,,,,,,,,
0.602778,-98.938728,-74.347427,-92.215523,-104.031776,-102.707352,-39.091347,-105.919357,20.132351,-101.954247,49.337135,-101.670692,-17.913843
0.605556,-98.937248,-74.346565,-92.220879,-104.030586,-102.706276,-39.091015,-105.918121,20.129433,-101.953766,49.337658,-101.669678,-17.910423
0.608333,,,,,,,,,,,,
0.611111,-98.934731,-74.345398,-92.223717,-104.031731,-102.710388,-39.090466,-105.916069,20.130917,-101.938011,49.320457,-101.668869,-17.911148
0.613889,-98.932175,-74.344872,-92.225945,-104.031769,-102.706696,-39.090775,-105.916489,20.129845,-101.933609,49.305813,-101.667847,-17.910742
0.616667,,,,,,,,,,,,
0.619444,-98.934959,-74.343300,-92.231049,-104.031715,-102.705574,-39.090122,-105.911728,20.129147,-101.930634,49.306488,-101.665176,-17.911238
0.622222,-98.933159,-74.343513,-92.232803,-104.032433,-102.704979,-39.090477,-105.914597,20.128473,-101.480255,49.500984,-101.666283,-17.910372
0.625000,,,,,,,,,,,,
0.627778,-98.933075,-74.342751,-92.238686,-104.032707,-102.704025,-39.090324,-105.911079,20.128164,-101.928673,49.308407,-101.664146,-17.909731
0.630556,-98.932961,-74.341942,-92.241898,-104.033424,-102.704430,-39.090012,-105.910202,20.127708,-101.296974,48.671413,-101.662849,-17.909401
0.633333,,,,,,,,,,,,
0.636111,-98.933670,-74.342300,-92.248421,-104.033241,-102.557991,-39.313347,-105.909492,20.129955,-101.296791,48.672962,-101.659500,-17.907106
0.638889,,,,,,,,,,,,
0.641667,,,,,,,,,,,,
0.644444,-98.940643,-74.340797,-92.259148,-104.035057,-102.551041,-39.317047,-105.907211,20.128042,-101.303848,48.682667,-101.655869,-17.903072
0.647222,-98.941544,-74.339821,-92.263451,-104.034767,-102.548958,-39.320229,-105.904449,20.127953,-101.299683,48.680473,-101.654396,-17.900953
0.650000,,,,,,,,,,,,
0.652778,-98.948730,-74.338318,-92.270912,-104.035973,-102.544617,-39.321159,-105.901512,20.130789,-101.293755,48.676586,-101.651451,-17.898331
0.655556,-98.955025,-74.338028,-92.277542,-104.035568,-102.543877,-39.319847,-105.899704,20.128922,-101.921043,49.313614,-101.648621,-17.898615
0.658333,,,,,,,,,,,,
0.661111,-98.964020,-74.336670,-92.288635,-104.036102,-102.694443,-39.090599,-105.894936,20.125067,-101.915802,49.314465,-101.647102,-17.894711
0.663889,-98.965096,-74.335312,-92.293152,-104.036583,-102.537704,-39.318466,-105.892601,20.125933,-101.904610,49.320702,-101.646355,-17.894947
0.666667,,,,,,,,,,,,
0.669444,-98.967255,-74.334694,-92.300537,-104.035713,-102.688980,-39.089180,-105.888733,20.119629,-101.903740,49.320541,-101.642372,-17.895166
0.672222,,,,,,,,,,,,
0.675000,,,,,,,,,,,,
0.677778,-98.972321,-74.335030,-92.314598,-104.035316,-102.686188,-39.088799,-105.884300,20.120590,-101.899124,49.320457,-101.639542,-17.894852
0.680556,-98.977509,-74.333931,-92.319092,-104.033974,-102.685127,-39.087772,-105.882660,20.118546,-101.896378,49.320965,-101.637138,-17.894970
0.683333,,,,,,,,,,,,
0.686111,-98.983429,-74.332832,-92.328629,-104.034302,-102.683517,-39.087807,-105.878708,20.116392,-101.892700,49.320232,-101.633881,-17.898556
0.688889,,,,,,,,,,,,
0.691667,,,,,,,,,,,,
0.694444,-98.991547,-74.331352,-92.344109,-104.035225,-102.681801,-39.087250,-105.876816,20.108912,-101.888893,49.319466,-101.631508,-17.898222
0.697222,-98.991486,-74.331787,-92.345367,-104.029236,-102.682587,-39.086056,-105.876419,20.111435,-101.887772,49.319729,-101.629425,-17.898619
0.700000,,,,,,,,,,,,
0.702778,-98.997948,-74.332092,-92.354866,-104.029129,-102.682137,-39.085461,-105.874428,20.108490,-101.886436,49.320271,-101.627876,-17.896402
0.705556,,,,,,,,,,,,
0.708333,-99.002060,-74.330399,-92.363396,-104.030350,-102.536682,-39.307560,-105.873199,20.106924,-101.885399,49.318550,-101.623001,-17.896927
0.711111,,,,,,,,,,,,
0.713889,,,,,,,,,,,,
0.716667,-99.010620,-74.329826,-92.382271,-104.030624,-102.537178,-39.305294,-105.873787,20.112419,-101.885735,49.316193,-101.618126,-17.892179
0.719444,-99.011337,-74.329353,-92.388374,-104.030296,-102.536942,-39.304520,-105.874489,20.108894,-101.886688,49.317570,-101.615891,-17.895239
0.722222,,,,,,,,,,,,
0.725000,-99.018562,-74.327110,-92.398003,-104.030777,-102.538155,-39.306091,-105.871811,20.107252,-101.885475,49.317123,-101.612816,-17.893665
0.727778,-99.017159,-74.328659,-92.403488,-104.031204,-102.538239,-39.306786,-105.871078,20.109917,-101.886246,49.315365,-101.613167,-17.892654
0.730556,,,,,,,,,,,,
0.733333,-99.023613,-74.327133,-92.413292,-104.031494,-102.538422,-39.310791,-105.870667,20.109278,-101.886681,49.316330,-101.609657,-17.889851
0.736111,,,,,,,,,,,,
0.738889,,,,,,,,,,,,
0.741667,-99.029289,-74.324890,-92.431808,-104.030945,-102.690765,-39.081238,-105.869164,20.113663,-101.988617,49.509327,-101.608749,-17.891062
0.744444,-99.029961,-74.324989,-92.434952,-104.031822,-102.692505,-39.080585,-105.864487,20.112900,-101.987984,49.511257,-101.606598,-17.886404
0.747222,,,,,,,,,,,,
0.750000,-99.034561,-74.324013,-92.444023,-104.031288,-102.691147,-39.079823,-105.860886,20.114079,-101.875267,49.318535,-101.606598,-17.885830
0.752778,-99.036880,-74.323318,-92.448105,-104.031898,-102.693558,-39.079903,-105.857597,20.114925,-101.872108,49.318821,-101.606705,-17.884346
0.755556,,,,,,,,,,,,
0.758333,-99.039543,-74.323273,-92.456451,-104.032181,-102.695419,-39.077724,-105.834541,20.084919,-101.862862,49.320503,-101.604019,-17.887768
