Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.000000,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-100.606583,-78.013062,-94.230873,-107.861946,-102.564583,-42.491722,-109.938622,15.760827,-107.542564,45.503036,-101.987480,-21.933270
0.008333,-100.605270,-78.012207,-94.227615,-107.862007,-102.563980,-42.491722,-109.937325,15.760933,-107.540169,45.502827,-101.985458,-21.931303
0.011111,,,,,,,,,,,,
0.013889,-100.603462,-78.011871,-94.227219,-107.861076,-102.564499,-42.490448,-109.931648,15.763895,-107.535080,45.507317,-101.986084,-21.929058
0.016667,-100.602364,-78.012016,-94.225311,-107.859329,-102.566055,-42.483746,-109.928802,15.763478,-107.530319,45.511047,-101.984444,-21.929798
0.019444,,,,,,,,,,,,
0.022222,-100.599358,-78.010323,-94.222572,-107.858528,-102.566101,-42.480064,-109.924065,15.765074,-107.523598,45.513687,-101.986160,-21.926603
0.025000,-100.598022,-78.009819,-94.219910,-107.857582,-102.561607,-42.479660,-109.920334,15.768517,-107.518616,45.514160,-101.982407,-21.925121
0.027778,,,,,,,,,,,,
0.030556,-100.596619,-78.008080,-94.216942,-107.854912,-102.563904,-42.477417,-109.918129,15.767529,-107.541153,45.564919,-101.982155,-21.926170
0.033333,-100.596741,-78.006294,-94.215324,-107.854034,-102.563705,-42.476307,-109.914932,15.771111,-107.536224,45.565979,-101.980888,-21.922960
0.036111,,,,,,,,,,,,
0.038889,-100.593567,-78.005791,-94.212082,-107.853577,-102.562454,-42.474102,-109.911797,15.771633,-107.531807,45.566845,-101.976944,-21.925407
0.041667,,,,,,,,,,,,
0.044444,,,,,,,,,,,,
0.047222,-100.591591,-78.003860,-94.209831,-107.850121,-102.561333,-42.471134,-109.905663,15.777394,-107.525826,45.568539,-101.974800,-21.926794
0.050000,,,,,,,,,,,,
0.052778,,,,,,,,,,,,
0.055556,-100.593613,-78.001114,-94.207825,-107.847145,-102.559616,-42.469574,-109.899284,15.781019,-107.518280,45.570225,-101.966461,-21.929190
0.058333,-100.592018,-78.002571,-94.208092,-107.846619,-102.563522,-42.468117,-109.899567,15.780963,-107.515106,45.572636,-101.966301,-21.927980
0.061111,,,,,,,,,,,,
0.063889,-100.590637,-78.002121,-94.206642,-107.845055,-102.562691,-42.466961,-109.897194,15.783411,-107.510170,45.574970,-101.962662,-21.927526
0.066667,-100.590134,-78.001213,-94.207809,-107.844902,-102.562973,-42.466782,-109.897629,15.786663,-107.505058,45.576797,-101.961609,-21.926039
0.069444,,,,,,,,,,,,
0.072222,-100.590111,-78.001549,-94.204712,-107.843758,-102.560425,-42.466736,-109.895279,15.785590,-107.499489,45.578880,-101.959587,-21.925848
0.075000,-100.589012,-78.001999,-94.203209,-107.844337,-102.560272,-42.466129,-109.895264,15.789899,-107.467636,45.536221,-101.957809,-21.925169
0.077778,-100.588585,-78.001808,-94.204781,-107.843124,-102.559425,-42.465626,-109.895409,15.791027,-107.465187,45.536701,-101.956680,-21.924397
0.080556,-100.592018,-78.000305,-94.204918,-107.842850,-102.560379,-42.464851,-109.891571,15.789908,,,-101.955032,-21.925446
0.083333,,,,,,,,,,,,
0.086111,-100.590042,-77.999664,-94.205559,-107.841202,-102.560356,-42.464375,-109.892227,15.796513,-107.455788,45.549500,-101.955048,-21.925453
0.088889,-100.587845,-77.999733,-94.203156,-107.840729,-102.558517,-42.463409,-109.890732,15.797808,-107.454094,45.551853,-101.952377,-21.925056
0.091667,,,,,,,,,,,,
0.094444,-100.586388,-77.999207,-94.203148,-107.839859,-102.554558,-42.462540,-109.886513,15.798788,-107.450989,45.554996,-101.949905,-21.924643
0.097222,-100.586700,-77.999260,-94.203659,-107.840012,-102.557083,-42.462395,-109.885895,15.802119,-107.447937,45.555267,-101.949478,-21.927319
0.100000,,,,,,,,,,,,
0.102778,-100.585388,-77.997086,-94.203362,-107.839630,-102.556679,-42.460869,-109.882843,15.801009,-107.445740,45.559685,-101.948952,-21.923912
0.105556,,,,,,,,,,,,
0.108333,,,,,,,,,,,,
0.111111,-100.581215,-77.996513,-94.201950,-107.838074,-102.556297,-42.459061,-109.878601,15.803130,-107.439575,45.554996,-101.952385,-21.919785
0.113889,,,,,,,,,,,,
0.116667,,,,,,,,,,,,
0.119444,-100.578453,-77.995560,-94.200699,-107.837532,-102.559258,-42.456593,-109.920563,15.836538,-107.435570,45.558849,-101.951431,-21.921331
0.122222,-100.577454,-77.995132,-94.203102,-107.836594,-102.558662,-42.455910,-109.918449,15.836087,-107.431808,45.557194,-101.949928,-21.923580
0.125000,,,,,,,,,,,,
0.127778,-100.643661,-77.975105,-94.200851,-107.835815,-102.559235,-42.455246,-109.915100,15.840138,-107.432320,45.558395,-101.953735,-21.920622
0.130556,-100.641678,-77.975395,-94.199814,-107.835350,-102.559448,-42.454590,-109.915009,15.839192,-107.430992,45.557606,-101.950027,-21.919075
0.133333,,,,,,,,,,,,
0.136111,-100.638199,-77.975204,-94.194321,-107.831169,-102.561142,-42.453194,-109.912766,15.841704,-107.430504,45.558891,-101.950195,-21.918407
0.138889,,,,,,,,,,,,
0.141667,,,,,,,,,,,,
0.144444,-100.638199,-77.974792,-94.198410,-107.833328,-102.560410,-42.452179,-109.914063,15.842490,-107.431877,45.559227,-101.949692,-21.915567
0.147222,-100.637222,-77.974770,-94.197983,-107.832466,-102.558228,-42.452122,-109.913315,15.844851,-107.433319,45.558136,-101.947617,-21.919453
0.150000,,,,,,,,,,,,
0.152778,-100.567558,-77.994446,-94.196869,-107.831070,-102.558563,-42.451511,-109.912895,15.844650,-107.463768,45.597599,-101.946083,-21.917492
0.155556,-100.566551,-77.994514,-94.199028,-107.831017,-102.557587,-42.451382,-109.910881,15.845150,-107.462868,45.599895,-101.946579,-21.915468
0.158333,,,,,,,,,,,,
0.161111,-100.568176,-77.993179,-94.194702,-107.826576,-102.555344,-42.451225,-109.921410,15.869893,-107.461563,45.599098,-101.943878,-21.912682
0.163889,-100.564812,-77.993752,-94.198318,-107.829521,-102.555229,-42.451275,-109.910072,15.845792,-107.460320,45.600803,-101.942734,-21.915070
0.166667,,,,,,,,,,,,
0.169444,-100.567009,-77.994064,-94.194016,-107.825813,-102.551506,-42.452465,-109.919952,15.871863,-107.457092,45.602627,-101.939461,-21.911850
0.172222,-100.568558,-77.993393,-94.193115,-107.824753,-102.548622,-42.452324,-109.905434,15.848724,-107.453392,45.602665,-101.942131,-21.910084
0.175000,,,,,,,,,,,,
0.177778,-100.567986,-77.993706,-94.191376,-107.825943,-102.548752,-42.452251,-109.902214,15.849725,-107.451843,45.602890,-101.936127,-21.916162
0.180556,-100.567459,-77.994034,-94.190872,-107.825958,-102.547386,-42.451988,-109.914711,15.871882,-107.448174,45.603481,-101.934875,-21.917561
0.183333,,,,,,,,,,,,
0.186111,-100.566483,-77.994156,-94.188622,-107.826927,-102.547287,-42.451332,-109.897385,15.847556,-107.446114,45.604153,-101.931091,-21.917835
0.188889,-100.568794,-77.994682,-94.189224,-107.826805,-102.545509,-42.451584,-109.896294,15.849092,-107.446495,45.603737,-101.929688,-21.918509
0.191667,,,,,,,,,,,,
0.194444,-100.570770,-77.993561,-94.187416,-107.827446,-102.544235,-42.451168,-109.897491,15.847044,-107.443367,45.604256,-101.927055,-21.920437
0.197222,,,,,,,,,,,,
0.200000,,,,,,,,,,,,
0.202778,-100.566956,-77.994179,-94.185974,-107.827736,-102.544403,-42.449497,-109.895195,15.849111,-107.442513,45.603680,-101.924583,-21.921196
0.205556,-100.570679,-77.992821,-94.184174,-107.827995,-102.541855,-42.450024,-109.891403,15.849023,-107.443382,45.602341,-101.922676,-21.918831
0.208333,,,,,,,,,,,,
0.211111,-100.636078,-77.974228,-94.182289,-107.828545,-102.542046,-42.448498,-109.890518,15.852184,-107.443428,45.603867,-101.920830,-21.922207
0.213889,-100.567886,-77.992889,-94.182907,-107.828209,-102.544380,-42.447853,-109.890472,15.851048,-107.443687,45.604477,-101.919662,-21.921968
0.216667,,,,,,,,,,,,
0.219444,-100.568031,-77.992035,-94.181595,-107.828094,-102.540398,-42.447220,-109.900261,15.875520,-107.444290,45.604965,-101.917221,-21.923395
0.222222,,,,,,,,,,,,
0.225000,,,,,,,,,,,,
0.227778,-100.632118,-77.973747,-94.179230,-107.827850,-102.539566,-42.446541,-109.899651,15.876290,-107.446777,45.606300,-101.914749,-21.919514
0.230556,-100.632881,-77.972481,-94.179977,-107.826088,-102.536964,-42.446434,-109.898201,15.878004,-107.446381,45.607071,-101.914574,-21.918705
0.233333,,,,,,,,,,,,
0.236111,-100.564003,-77.992058,-94.176674,-107.826195,-102.535736,-42.445992,-109.897377,15.876438,-107.445251,45.608749,-101.916595,-21.913189
0.238889,-100.561523,-77.991776,-94.176956,-107.824661,-102.533363,-42.446445,-109.894135,15.878961,-107.444717,45.609482,-101.913216,-21.912687
0.241667,-100.563004,-77.991318,-94.176193,-107.824944,-102.533936,-42.445599,-109.893562,15.879540,-107.441673,45.610493,-101.913597,-21.910822
0.244444,-100.562355,-77.991318,-94.175819,-107.823311,-102.535690,-42.444836,-109.892670,15.879050,-107.439468,45.610432,-101.915359,-21.910393
0.247222,,,,,,,,,,,,
0.250000,-100.562904,-77.989769,-94.175377,-107.821487,-102.530716,-42.445015,-109.888199,15.880031,-107.431984,45.611668,-101.912376,-21.907373
0.252778,,,,,,,,,,,,
0.255556,,,,,,,,,,,,
0.258333,-100.563194,-77.988983,-94.172409,-107.819984,-102.529922,-42.443359,-109.872887,15.857060,-107.426323,45.612915,-101.909653,-21.907347
0.261111,-100.558517,-77.989914,-94.193237,-107.828758,-102.529648,-42.442940,-109.884216,15.881008,-107.423386,45.613777,-101.910568,-21.904257
0.263889,,,,,,,,,,,,
0.266667,-100.561455,-77.986931,-94.190254,-107.827248,-102.530540,-42.442535,-109.880867,15.880667,-107.419159,45.613964,-101.909805,-21.904200
