Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.000000,-99.339523,-74.989334,-92.669395,-104.940247,-102.544235,-40.174381,-105.592941,18.794210,-103.106781,47.527191,-100.663795,-18.749056
0.002778,,,,,,,,,,,,
0.005556,-99.338707,-74.988533,-92.671501,-104.938843,-102.543213,-40.172340,-105.591156,18.794653,-103.105667,47.527298,-100.662018,-18.748468
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-99.338600,-74.984993,-92.674294,-104.935799,-102.542999,-40.168674,-105.588150,18.796816,-103.103432,47.529385,-100.658310,-18.750214
0.016667,-99.339058,-74.983200,-92.673744,-104.935577,-102.541565,-40.167614,-105.587593,18.797201,-103.102325,47.529560,-100.659836,-18.749804
0.019444,,,,,,,,,,,,
0.022222,-99.338249,-74.982193,-92.678360,-104.932938,-102.541183,-40.166958,-105.586121,18.799295,-103.101685,47.530369,-100.660835,-18.748219
0.025000,-99.339615,-74.983940,-92.679764,-104.931854,-102.540459,-40.165348,-105.562256,18.811352,-103.165451,47.550079,-100.658035,-18.748894
0.027778,,,,,,,,,,,,
0.030556,-99.341728,-74.983414,-92.681610,-104.932335,-102.541710,-40.163189,-105.559387,18.810892,-103.164993,47.550819,-100.658730,-18.750282
0.033333,-99.340691,-74.981918,-92.682648,-104.931190,-102.541245,-40.165295,-105.558540,18.811850,-103.064240,47.479565,-100.661942,-18.745712
0.036111,,,,,,,,,,,,
0.038889,-99.342743,-74.981827,-92.684601,-104.930481,-102.542854,-40.163498,-105.557419,18.813234,-103.060707,47.477509,-100.662926,-18.746836
0.041667,-99.390694,-75.044945,-92.686852,-104.930832,-102.542130,-40.159992,-105.557419,18.812920,-103.060150,47.481476,-100.651642,-18.771643
0.044444,,,,,,,,,,,,
0.047222,-99.393242,-75.044586,-92.688690,-104.930786,-102.543022,-40.160740,-105.554985,18.814812,-103.058884,47.482841,-100.652435,-18.771332
0.050000,-99.394646,-75.046494,-92.691467,-104.931274,-102.541985,-40.162422,-105.553841,18.815203,-103.055641,47.481133,-100.656296,-18.768139
0.052778,,,,,,,,,,,,
0.055556,-99.396255,-75.046219,-92.690529,-104.931549,-102.541603,-40.157803,-105.552994,18.815889,-103.052696,47.480518,-100.656403,-18.765657
0.058333,-99.396500,-75.043022,-92.693558,-104.931236,-102.543518,-40.157230,-105.552589,18.815809,-103.053406,47.485836,-100.655891,-18.764696
0.061111,,,,,,,,,,,,
0.063889,-99.400345,-75.044182,-92.694626,-104.931984,-102.545128,-40.152893,-105.551620,18.818226,-103.150154,47.559185,-100.659050,-18.762653
0.066667,,,,,,,,,,,,
0.069444,,,,,,,,,,,,
0.072222,-99.402184,-75.043610,-92.695770,-104.932426,-102.545181,-40.154610,-105.550446,18.819984,-103.146889,47.561901,-100.673698,-18.725845
0.075000,-99.402214,-75.042656,-92.698891,-104.937431,-102.547661,-40.153221,-105.552147,18.820282,-103.145363,47.563286,-100.675491,-18.724962
0.077778,-99.402428,-75.042763,-92.701637,-104.936043,-102.548157,-40.150730,-105.552330,18.821445,-103.079163,47.544735,-100.674393,-18.721914
0.080556,-99.402626,-75.042740,-92.702072,-104.935280,-102.548424,-40.150574,-105.552483,18.821882,-103.079353,47.545708,-100.677742,-18.722153
0.083333,,,,,,,,,,,,
0.086111,-99.402031,-75.039642,-92.687721,-104.937431,-102.550819,-40.148186,-105.553200,18.823668,-103.140602,47.566067,-100.675179,-18.722761
0.088889,,,,,,,,,,,,
0.091667,,,,,,,,,,,,
0.094444,-99.403297,-75.037369,-92.688568,-104.935013,-102.554535,-40.145081,-105.554329,18.824457,-103.073898,47.550793,-100.677505,-18.720928
0.097222,-99.403885,-75.035217,-92.689804,-104.934250,-102.556862,-40.142815,-105.554626,18.826458,-103.076126,47.550873,-100.677933,-18.720144
0.100000,,,,,,,,,,,,
0.102778,-99.403702,-75.032173,-92.707298,-104.927513,-102.557907,-40.143188,-105.556511,18.827660,-103.039726,47.502384,-100.679573,-18.721235
0.105556,,,,,,,,,,,,
0.108333,,,,,,,,,,,,
0.111111,-99.403404,-75.028542,-92.710602,-104.923096,-102.560898,-40.135956,-105.556931,18.830454,-103.039658,47.507637,-100.681129,-18.719679
0.113889,-99.403397,-75.027596,-92.710861,-104.921211,-102.563179,-40.133892,-105.526840,18.756094,-103.036560,47.505062,-100.685333,-18.713474
0.116667,,,,,,,,,,,,
0.119444,-99.406395,-75.026100,-92.710556,-104.917572,-102.565590,-40.132107,-105.527351,18.758520,-103.035439,47.508598,-100.683746,-18.713331
0.122222,-99.408592,-75.023582,-92.708443,-104.915657,-102.565277,-40.132774,-105.527199,18.758160,-103.031746,47.511765,-100.684296,-18.711674
0.125000,,,,,,,,,,,,
0.127778,-99.409935,-75.023254,-92.711189,-104.911354,-102.567734,-40.128345,-105.524864,18.758614,-103.029884,47.513485,-100.689407,-18.705786
0.130556,-99.409767,-75.021149,-92.710739,-104.909180,-102.568176,-40.128120,-105.526016,18.761429,-103.108742,47.588303,-100.690392,-18.703455
0.133333,,,,,,,,,,,,
0.136111,-99.412117,-75.017479,-92.710114,-104.903831,-102.571999,-40.125023,-105.524109,18.759533,-103.050926,47.576294,-100.683571,-18.728153
0.138889,-99.413322,-75.015602,-92.708931,-104.901314,-102.571854,-40.127190,-105.525826,18.762320,-103.102699,47.592892,-100.687584,-18.724615
0.141667,,,,,,,,,,,,
0.144444,-99.414810,-75.011742,-92.701103,-104.882408,-102.574005,-40.123589,-105.524467,18.765453,-103.098503,47.595615,-100.688042,-18.722898
0.147222,,,,,,,,,,,,
0.150000,,,,,,,,,,,,
0.152778,-99.417801,-75.005486,-92.698494,-104.875443,-102.576241,-40.117146,-105.523811,18.769056,-103.042198,47.584702,-100.691437,-18.718054
0.155556,-99.419579,-75.003380,-92.699661,-104.873863,-102.577927,-40.113796,-105.523849,18.769327,-103.093575,47.600479,-100.687531,-18.717348
0.158333,,,,,,,,,,,,
0.161111,-99.419113,-74.997391,-92.701256,-104.868889,-102.579735,-40.111992,-105.522026,18.770699,-103.094971,47.600113,-100.701370,-18.677515
0.163889,,,,,,,,,,,,
0.166667,,,,,,,,,,,,
0.169444,-99.419090,-74.993393,-92.702042,-104.864136,-102.582382,-40.105690,-105.520798,18.769327,-103.094543,47.602451,-100.700737,-18.674786
0.172222,-99.418243,-74.990021,-92.702232,-104.862129,-102.584328,-40.107067,-105.520798,18.771271,-103.092613,47.602333,-100.701820,-18.673929
0.175000,,,,,,,,,,,,
0.177778,-99.420410,-74.989281,-92.704208,-104.859459,-102.585205,-40.103188,-105.522118,18.774399,-103.041718,47.590721,-100.704277,-18.671566
0.180556,-99.578026,-74.809692,-92.704636,-104.856232,-102.586212,-40.101452,-105.522858,18.773872,-103.093872,47.602962,-100.702538,-18.668819
0.183333,,,,,,,,,,,,
0.186111,-99.583290,-74.805977,-92.706383,-104.852585,-102.587532,-40.098774,-105.523994,18.777811,-103.091980,47.604321,-100.703850,-18.665976
0.188889,,,,,,,,,,,,
0.191667,,,,,,,,,,,,
0.194444,-99.584808,-74.800583,-92.706955,-104.847099,-102.589226,-40.097206,-105.525909,18.778044,-103.038536,47.595173,-100.702057,-18.663794
0.197222,,,,,,,,,,,,
0.200000,,,,,,,,,,,,
0.202778,-99.426880,-74.977333,-92.697464,-104.826927,-102.589226,-40.091812,-105.524109,18.781319,-103.038071,47.598137,-100.699364,-18.660563
0.205556,,,,,,,,,,,,
0.208333,,,,,,,,,,,,
0.211111,-99.591743,-74.789497,-92.696640,-104.821289,-102.590370,-40.088268,-105.526039,18.786461,-103.033157,47.599773,-100.700989,-18.658039
0.213889,,,,,,,,,,,,
0.216667,,,,,,,,,,,,
0.219444,-99.387154,-74.900826,-92.698792,-104.816505,-102.592888,-40.082405,-105.521790,18.787323,-103.030502,47.603695,-100.692131,-18.690186
0.222222,-99.387184,-74.898819,-92.697876,-104.814362,-102.594353,-40.084652,-105.520584,18.789598,-103.029465,47.604649,-100.692856,-18.689016
0.225000,,,,,,,,,,,,
0.227778,-99.388474,-74.892006,-92.698242,-104.811951,-102.595612,-40.082005,-105.518402,18.792112,-103.025436,47.605148,-100.694450,-18.686222
