Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.000000,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-97.004410,-77.603142,-89.093712,-106.665657,-103.055000,-42.614162,-105.307175,16.966551,-101.886223,45.720909,-101.909996,-21.138697
0.008333,-97.004150,-77.602127,-89.093826,-106.665817,-103.056046,-42.612793,-105.309891,16.965744,-101.888084,45.720257,-101.910080,-21.138561
0.011111,,,,,,,,,,,,
0.013889,-97.005188,-77.598763,-89.096725,-106.663254,-103.058754,-42.611526,-105.311760,16.970345,-101.890709,45.720577,-101.914047,-21.136322
0.016667,-97.004501,-77.595665,-89.099190,-106.661942,-103.061226,-42.610596,-105.312393,16.968750,-101.893929,45.721481,-101.916206,-21.133795
0.019444,,,,,,,,,,,,
0.022222,-97.004601,-77.594604,-89.100983,-106.662331,-103.063133,-42.608868,-105.314049,16.968191,-101.897095,45.719814,-101.918945,-21.132475
0.025000,-97.004967,-77.592461,-89.103012,-106.661270,-103.064056,-42.607891,-105.314064,16.970137,-101.901413,45.718731,-101.921509,-21.133268
0.027778,,,,,,,,,,,,
0.030556,-97.006149,-77.591660,-89.106354,-106.661049,-103.069237,-42.605736,-105.314705,16.971773,-101.893066,45.720135,-101.924278,-21.130730
0.033333,-97.005447,-77.593010,-89.108955,-106.661034,-103.071594,-42.605232,-105.313454,16.973612,-101.896431,45.722355,-101.926682,-21.132263
0.036111,,,,,,,,,,,,
0.038889,-97.005585,-77.588631,-89.110748,-106.660484,-103.075813,-42.603745,-105.312790,16.978302,-101.893852,45.723438,-101.927254,-21.132771
0.041667,-97.005775,-77.587036,-89.113327,-106.660461,-103.075661,-42.603935,-105.313492,16.977766,-101.893143,45.723663,-101.928673,-21.132410
0.044444,,,,,,,,,,,,
0.047222,-97.007385,-77.586090,-89.115616,-106.659103,-103.079727,-42.603100,-105.311157,16.977913,-101.892113,45.724857,-101.928642,-21.133194
0.050000,-97.008881,-77.585457,-89.117134,-106.658264,-103.080284,-42.602859,-105.311562,16.979269,-101.883553,45.728588,-101.932442,-21.134785
0.052778,,,,,,,,,,,,
0.055556,-97.009735,-77.584793,-89.119652,-106.656906,-103.082214,-42.602859,-105.313263,16.980124,-101.892517,45.724903,-101.933983,-21.133801
0.058333,,,,,,,,,,,,
0.061111,,,,,,,,,,,,
0.063889,-97.012894,-77.583244,-89.125366,-106.652580,-103.084969,-42.602478,-105.314529,16.983913,-101.884674,45.730186,-101.936951,-21.131966
0.066667,,,,,,,,,,,,
0.069444,,,,,,,,,,,,
0.072222,-97.015091,-77.587196,-89.128349,-106.649734,-103.086594,-42.602219,-105.317032,16.978113,-102.205872,45.511734,-101.941620,-21.126394
0.075000,-97.018776,-77.578621,-89.130348,-106.647598,-103.087738,-42.601788,-105.317726,16.979422,-102.217613,45.509476,-101.941635,-21.123848
0.077778,,,,,,,,,,,,
0.080556,-97.020409,-77.575096,-89.132774,-106.646751,-103.085472,-42.602394,-105.319000,16.977579,-102.222252,45.507992,-101.944435,-21.121077
0.083333,,,,,,,,,,,,
0.086111,,,,,,,,,,,,
0.088889,-97.023125,-77.581062,-89.135506,-106.646194,-103.091263,-42.601883,-105.321884,16.973362,-102.228035,45.507103,-101.949394,-21.118258
0.091667,,,,,,,,,,,,
0.094444,,,,,,,,,,,,
0.097222,-97.025978,-77.583221,-89.137817,-106.648544,-103.094658,-42.601002,-105.326233,16.974396,-102.219452,45.508308,-101.951660,-21.120579
0.100000,-97.025658,-77.583847,-89.140144,-106.649925,-103.098106,-42.601799,-105.326439,16.976494,-102.230202,45.506828,-101.951042,-21.121124
0.102778,,,,,,,,,,,,
0.105556,-97.027649,-77.585663,-89.140678,-106.652809,-103.098488,-42.601849,-105.327011,16.972183,-101.963402,45.701088,-101.953949,-21.123913
0.108333,-97.025833,-77.584351,-89.140228,-106.654060,-103.102158,-42.602264,-105.329308,16.973227,-101.970100,45.696331,-101.951996,-21.124056
0.111111,,,,,,,,,,,,
0.113889,-97.027771,-77.587593,-89.141594,-106.656967,-103.111435,-42.597164,-105.327560,16.992271,-101.971817,45.694878,-101.954163,-21.121891
0.116667,-97.028221,-77.590096,-89.142761,-106.658791,-103.111580,-42.598618,-105.329445,16.972033,-101.970627,45.693947,-101.954231,-21.121986
0.119444,-97.029320,-77.591705,-89.143921,-106.660667,-103.114632,-42.599213,-105.327309,16.993328,-101.971939,45.693802,-101.953041,-21.120665
0.122222,-97.028625,-77.592590,-89.143478,-106.662598,-103.113663,-42.600990,-105.326065,16.993046,-101.971245,45.692421,-101.954124,-21.122503
0.125000,,,,,,,,,,,,
0.127778,-97.028801,-77.593521,-89.145470,-106.665375,-103.116310,-42.602993,-105.326202,16.992743,-101.969170,45.692314,-101.955704,-21.120653
0.130556,-97.029152,-77.592125,-89.144028,-106.666740,-103.117142,-42.603970,-105.327316,16.990648,-101.968857,45.691742,-101.956573,-21.122068
0.133333,,,,,,,,,,,,
0.136111,-97.034904,-77.540901,-89.144287,-106.669144,-103.119614,-42.606674,-105.325569,16.990623,-101.964714,45.691277,-101.955414,-21.122450
0.138889,-97.040939,-77.555206,-89.143639,-106.670593,-103.120926,-42.608036,-105.326202,16.987446,-101.963806,45.691383,-101.955536,-21.123543
0.141667,,,,,,,,,,,,
0.144444,-97.045578,-77.559341,-89.142265,-106.672844,-103.123711,-42.609715,-105.326187,16.990046,-101.956490,45.692932,-101.955673,-21.121996
0.147222,,,,,,,,,,,,
0.150000,,,,,,,,,,,,
0.152778,-97.039864,-77.602615,-89.141968,-106.677460,-103.125549,-42.611992,-105.327881,16.985422,-101.954773,45.690655,-101.956856,-21.121771
0.155556,-97.041008,-77.603111,-89.141106,-106.678452,-103.126190,-42.612732,-105.328201,16.983879,-101.957634,45.689117,-101.956848,-21.122303
0.158333,,,,,,,,,,,,
0.161111,-97.043625,-77.605293,-89.137573,-106.682228,-103.125504,-42.613960,-105.327484,16.982319,-101.960327,45.687653,-101.957497,-21.123699
0.163889,-97.045967,-77.608109,-89.136505,-106.682800,-103.124474,-42.615555,-105.329689,16.980925,-101.963043,45.685482,-101.957237,-21.122379
0.166667,,,,,,,,,,,,
0.169444,-97.046684,-77.606323,-89.133904,-106.686386,-103.128120,-42.615936,-105.329933,16.977077,-101.963112,45.684097,-101.957558,-21.121719
0.172222,-97.048187,-77.609764,-89.133392,-106.689522,-103.127739,-42.617096,-105.329559,16.976952,-101.961258,45.683979,-101.958633,-21.122293
0.175000,,,,,,,,,,,,
0.177778,-97.047623,-77.613213,-89.130501,-106.693329,-103.130959,-42.618095,-105.332115,16.973267,-101.962830,45.682346,-101.958916,-21.125175
0.180556,,,,,,,,,,,,
0.183333,,,,,,,,,,,,
0.186111,-97.046104,-77.617126,-89.125183,-106.697449,-103.133629,-42.619133,-105.334328,16.972563,-101.936485,45.683754,-101.961258,-21.126078
0.188889,-97.044060,-77.619675,-89.142235,-106.762222,-103.133484,-42.619907,-105.335304,16.972715,-101.965477,45.681416,-101.958870,-21.125191
0.191667,,,,,,,,,,,,
0.194444,-97.043259,-77.622009,-89.139709,-106.765282,-103.138908,-42.621647,-105.333344,16.968346,-101.964973,45.679569,-101.959526,-21.125858
0.197222,-97.044876,-77.622101,-89.139160,-106.764534,-103.138184,-42.621983,-105.335495,16.968771,-101.959351,45.678375,-101.959923,-21.123512
0.200000,,,,,,,,,,,,
0.202778,-97.043365,-77.622581,-89.136864,-106.767677,-103.139412,-42.630341,-105.334724,16.971075,-101.924583,45.682621,-101.960732,-21.122421
0.205556,-97.045166,-77.617744,-89.136856,-106.768784,-103.138664,-42.631363,-105.336205,16.968359,-101.923843,45.682014,-101.959526,-21.122324
0.208333,,,,,,,,,,,,
0.211111,-97.045372,-77.619408,-89.115265,-106.709145,-103.140961,-42.632103,-105.335876,16.965254,-101.910759,45.683681,-101.959267,-21.123688
0.213889,,,,,,,,,,,,
0.216667,,,,,,,,,,,,
0.219444,-97.046364,-77.622665,-89.098694,-106.717834,-103.141006,-42.633949,-105.332039,16.968792,-101.913216,45.681358,-101.959358,-21.124310
0.222222,-97.047714,-77.623489,-89.100014,-106.718323,-103.142044,-42.633640,-105.333015,16.965527,-101.914551,45.677460,-101.961113,-21.124033
0.225000,,,,,,,,,,,,
0.227778,-97.051147,-77.629623,-89.096817,-106.720566,-103.141151,-42.635666,-105.331635,16.964336,-102.044701,45.592735,-101.960503,-21.129995
0.230556,-97.050499,-77.630920,-89.097816,-106.721458,-103.142998,-42.636002,-105.329109,16.964439,-102.028969,45.597626,-101.960548,-21.127478
0.233333,,,,,,,,,,,,
0.236111,-97.052536,-77.633453,-89.096298,-106.723640,-103.009811,-42.882095,-105.330299,16.959152,-102.022148,45.596615,-101.959816,-21.129471
0.238889,-97.053566,-77.634270,-89.095383,-106.723663,-102.979347,-42.883499,-105.328789,16.958466,-102.020302,45.596008,-101.959381,-21.131458
0.241667,,,,,,,,,,,,
0.244444,-97.067055,-77.674637,-89.096252,-106.724739,-102.979469,-42.886585,-105.318199,16.939800,-102.024399,45.592167,-101.962257,-21.134693
0.247222,,,,,,,,,,,,
0.250000,,,,,,,,,,,,
0.252778,-97.067215,-77.675652,-89.101044,-106.734108,-103.010956,-42.887295,-105.318535,16.936104,-102.018646,45.587967,-101.961197,-21.134686
0.255556,-97.067711,-77.676575,-89.101433,-106.734238,-103.013161,-42.883919,-105.317963,16.935562,-102.016678,45.585594,-101.962128,-21.134548
0.258333,,,,,,,,,,,,
0.261111,-97.064934,-77.675873,-89.103493,-106.734291,-103.175064,-42.633987,-105.316246,16.934708,-102.013397,45.584332,-101.965240,-21.136909
0.263889,-97.064735,-77.678253,-89.102188,-106.734230,-103.176453,-42.633938,-105.316559,16.934097,-102.004349,45.565689,-101.964363,-21.135178
0.266667,,,,,,,,,,,,
0.269444,-97.062706,-77.676094,-89.103035,-106.733612,-103.177353,-42.633213,-105.315994,16.929056,-102.000031,45.567463,-101.964317,-21.136944
