Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.219444,-100.028824,-79.068565,-94.246872,-108.887268,-101.708862,-42.916836,-106.852165,15.421536,,,-100.626900,-22.785574
0.222222,,,,,,,,,,,,
0.225000,-100.030777,-79.068634,-94.257317,-108.836899,-101.706764,-42.917679,-106.856743,15.419516,,,-100.622856,-22.789276
0.227778,-100.016953,-79.087921,-94.258217,-108.837807,-101.706169,-42.918098,-106.856239,15.418866,,,-100.622681,-22.788349
0.230556,,,,,,,,,,,,
0.233333,,,,,,,,,,,,
0.236111,-100.017860,-79.089668,-94.259621,-108.925720,-101.704315,-42.918659,-106.857574,15.418551,,,-100.623169,-22.789108
0.238889,-100.015259,-79.090759,-94.259537,-108.925751,-101.703964,-42.918980,-106.857445,15.418008,,,-100.622055,-22.789768
0.241667,-100.015404,-79.091171,-94.259789,-108.928040,-101.704216,-42.919613,-106.857048,15.419522,,,-100.623703,-22.790735
0.244444,-100.012566,-79.092285,-94.259453,-108.927689,-101.703369,-42.919338,-106.858215,15.417537,,,-100.620865,-22.793003
0.247222,,,,,,,,,,,,
0.250000,-100.012924,-79.092621,-94.257599,-108.929718,-101.703552,-42.920113,-106.855545,15.416780,,,-100.621590,-22.792854
0.252778,,,,,,,,,,,,
0.255556,,,,,,,,,,,,
0.258333,-100.014236,-79.093384,-94.257950,-108.930054,-101.703171,-42.920078,-106.852631,15.414185,,,-100.620285,-22.794523
0.261111,-100.011681,-79.094719,-94.258034,-108.933083,-101.704002,-42.920067,-106.851257,15.415830,,,-100.620758,-22.793692
0.263889,,,,,,,,,,,,
0.266667,-100.009514,-79.095268,-94.256660,-108.933189,-101.702896,-42.921852,-106.850899,15.412653,,,-100.618340,-22.801367
0.269444,-100.012543,-79.095314,-94.256020,-108.934830,-101.703751,-42.921150,-106.849052,15.414247,,,-100.621582,-22.796583
0.272222,,,,,,,,,,,,
0.275000,-100.009323,-79.097031,-94.256760,-108.936630,-101.706314,-42.921783,-106.848228,15.414760,-103.383934,44.853138,-100.619247,-22.799000
0.277778,-100.009850,-79.097435,-94.255974,-108.936378,-101.705765,-42.922199,-106.848480,15.412190,-103.383812,44.853909,-100.618073,-22.799492
0.280556,,,,,,,,,,,,
0.283333,-100.012230,-79.098984,-94.255707,-108.939598,-101.703789,-42.923950,-106.845070,15.414420,,,-100.619507,-22.800060
0.286111,-100.014069,-79.099319,-94.254387,-108.939484,-101.706436,-42.923176,-106.845940,15.412166,,,-100.618423,-22.799456
0.288889,,,,,,,,,,,,
0.291667,-100.014687,-79.100632,-94.253448,-108.940994,-101.705643,-42.923939,-106.844246,15.413793,-103.383698,44.851986,-100.618599,-22.803036
0.294444,,,,,,,,,,,,
0.297222,,,,,,,,,,,,
0.300000,-100.015617,-79.102112,-94.252373,-108.944359,-101.707222,-42.925190,-106.910896,15.436321,,,-100.619949,-22.802416
0.302778,,,,,,,,,,,,
0.305556,,,,,,,,,,,,
0.308333,-100.013283,-79.103256,-94.249222,-108.948006,-101.706787,-42.927025,-106.909958,15.435818,,,-100.618385,-22.805544
0.311111,-100.013519,-79.103806,-94.247696,-108.946434,-101.705536,-42.927742,-106.909737,15.437524,,,-100.619652,-22.808086
0.313889,,,,,,,,,,,,
0.316667,-100.009941,-79.105331,-94.246010,-108.946823,-101.706902,-42.928551,-106.914200,15.435605,,,-100.620224,-22.807491
0.319444,-100.002289,-79.105972,-94.244476,-108.946648,-101.706291,-42.928757,-106.912354,15.435350,,,-100.617455,-22.808567
0.322222,,,,,,,,,,,,
0.325000,-99.999878,-79.105972,-94.243858,-108.947838,-101.707527,-42.929817,-106.916809,15.435761,,,-100.619553,-22.808939
0.327778,,,,,,,,,,,,
0.330556,,,,,,,,,,,,
0.333333,-100.068237,-79.083511,-94.237747,-108.946701,-101.709785,-42.929947,-106.847260,15.402328,,,-100.621773,-22.806320
0.336111,-100.069786,-79.082420,-94.237633,-108.949684,-101.710060,-42.930569,-106.850266,15.400813,,,-100.620903,-22.807158
0.338889,,,,,,,,,,,,
0.341667,-100.064323,-79.081131,-94.235390,-108.950218,-101.712250,-42.929207,-106.849434,15.401321,,,-100.620651,-22.810322
0.344444,,,,,,,,,,,,
0.347222,,,,,,,,,,,,
0.350000,-100.058456,-79.080894,-94.230537,-108.950165,-101.708916,-42.929874,-106.853798,15.398872,-103.384850,44.852318,-100.620506,-22.808519
0.352778,-100.059486,-79.080940,-94.228569,-108.949104,-101.713089,-42.929150,-106.853195,15.401320,-103.384674,44.850697,-100.621834,-22.809404
0.355556,,,,,,,,,,,,
0.358333,-100.054596,-79.081322,-94.227264,-108.949921,-101.711464,-42.929756,-106.855392,15.399124,-103.386200,44.850533,-100.619591,-22.813448
0.361111,,,,,,,,,,,,
0.363889,,,,,,,,,,,,
0.366667,-100.054146,-79.083107,-94.221054,-108.950783,-101.710953,-42.928802,-106.856262,15.402145,-103.386322,44.852318,-100.619316,-22.807455
0.369444,-100.048996,-79.083946,-94.219521,-108.950508,-101.711441,-42.928921,-106.855728,15.400875,,,-100.621704,-22.809101
0.372222,-99.874825,-79.256104,-94.219040,-108.953430,-101.708244,-42.929913,-106.853661,15.403186,,,-100.620674,-22.809208
0.375000,-99.874130,-79.255478,-94.216576,-108.953499,-101.709175,-42.929638,-106.854889,15.404553,,,-100.620995,-22.808138
0.377778,,,,,,,,,,,,
0.380556,-99.872711,-79.259438,-94.211891,-108.956543,-101.705322,-42.931210,-106.852386,15.403655,,,-100.619400,-22.808556
0.383333,,,,,,,,,,,,
0.386111,,,,,,,,,,,,
0.388889,-99.871704,-79.256134,-94.206253,-108.958504,-101.704666,-42.933834,-106.850693,15.404383,,,-100.618980,-22.805792
0.391667,-99.871735,-79.259811,-94.203255,-108.959511,-101.701859,-42.935146,-106.846466,15.406590,,,-100.618492,-22.809082
0.394444,,,,,,,,,,,,
0.397222,-99.869362,-79.259613,-94.199028,-108.962509,-101.559952,-43.164730,-106.846306,15.405361,,,-100.616440,-22.804291
0.400000,,,,,,,,,,,,
0.402778,,,,,,,,,,,,
0.405556,-99.865784,-79.262535,-94.191566,-108.970116,-101.557671,-43.172413,-106.843033,15.406036,,,-100.619186,-22.806221
0.408333,-99.864822,-79.260704,-94.190849,-108.971962,-101.558998,-43.174648,-106.844345,15.403332,,,-100.614128,-22.812328
0.411111,,,,,,,,,,,,
0.413889,-99.862801,-79.263344,-94.184448,-108.975937,-101.698753,-42.943810,-106.837204,15.405999,,,-100.616982,-22.810390
0.416667,-99.861046,-79.263847,-94.181519,-108.976509,-101.700569,-42.945351,-106.838249,15.404603,,,-100.619415,-22.811695
0.419444,,,,,,,,,,,,
0.422222,-99.857567,-79.264870,-94.176285,-108.980873,-101.698265,-42.948402,-106.836464,15.403521,,,-100.618744,-22.816553
0.425000,,,,,,,,,,,,
0.427778,,,,,,,,,,,,
0.430556,-99.854988,-79.270569,-94.171539,-108.984688,-101.702354,-42.950535,-106.835571,15.400960,,,-100.622925,-22.819380
0.433333,,,,,,,,,,,,
0.436111,,,,,,,,,,,,
0.438889,-99.849312,-79.272110,-94.163208,-108.988060,-101.703979,-42.953526,-106.834076,15.400757,,,-100.623871,-22.819849
0.441667,-99.846039,-79.271523,-94.159317,-108.988953,-101.704277,-42.955231,-106.830894,15.402370,,,-100.624397,-22.822180
0.444444,,,,,,,,,,,,
0.447222,-99.843224,-79.275261,-94.154106,-108.989037,-101.703819,-42.957020,-106.831528,15.402482,,,-100.626289,-22.825264
0.450000,-99.839035,-79.276527,-94.150085,-108.986954,-101.702751,-42.957245,-106.830086,15.400780,,,-100.628815,-22.823753
0.452778,,,,,,,,,,,,
0.455556,-99.833801,-79.276169,-94.145889,-108.989098,-101.702972,-42.959118,-106.826637,15.401573,,,-100.631950,-22.821686
0.458333,-99.832756,-79.277733,-94.143364,-108.988174,-101.704002,-42.960453,-106.827454,15.399745,,,-100.632263,-22.827091
0.461111,,,,,,,,,,,,
0.463889,-99.827400,-79.279999,-94.139328,-108.990646,-101.561783,-43.189751,-106.824730,15.400642,,,-100.631882,-22.829338
0.466667,-99.824753,-79.279015,-94.138245,-108.989311,-101.561264,-43.191822,-106.825867,15.399904,,,-100.635109,-22.827391
0.469444,,,,,,,,,,,,
0.472222,-99.823204,-79.278740,-94.121918,-108.999489,-101.561478,-43.192818,-106.825813,15.397400,,,-100.636589,-22.829521
0.475000,,,,,,,,,,,,
0.477778,,,,,,,,,,,,
0.480556,-99.818039,-79.279732,-94.113899,-108.996460,-101.560684,-43.198238,-106.828308,15.394826,,,-100.642632,-22.827301
0.483333,-99.823219,-79.264412,-94.111404,-108.996925,-101.562355,-43.200230,-106.826805,15.394759,,,-100.641869,-22.829941
0.486111,,,,,,,,,,,,
0.488889,-99.824547,-79.266098,-94.107819,-108.996895,-101.709686,-42.966854,-106.830360,15.393548,,,-100.643494,-22.831881
0.491667,-99.822578,-79.265785,-94.106895,-108.998810,-101.709869,-42.966400,-106.829819,15.391196,,,-100.643333,-22.829380
0.494444,,,,,,,,,,,,
0.497222,-99.822609,-79.266800,-94.102028,-109.001503,-101.715172,-42.965782,-106.833626,15.393217,,,-100.646301,-22.830368
0.500000,,,,,,,,,,,,
0.502778,,,,,,,,,,,,
0.505556,-99.811241,-79.278023,-94.096710,-109.000374,-101.714943,-42.965412,-106.837166,15.393604,,,-100.648544,-22.831068
0.508333,-99.808586,-79.273674,-94.093170,-109.000000,-101.718651,-42.964779,-106.839859,15.391924,,,-100.649849,-22.831985
0.511111,,,,,,,,,,,,
0.513889,-99.922707,-79.141548,-94.087914,-108.997749,-101.718727,-42.964397,-106.839226,15.393117,,,-100.651825,-22.833420
0.516667,,,,,,,,,,,,
0.519444,,,,,,,,,,,,
0.522222,-99.918434,-79.143883,-94.087692,-108.980110,-101.722649,-42.963634,-106.841003,15.395622,,,-100.653564,-22.831110
0.525000,,,,,,,,,,,,
0.527778,-99.912621,-79.145004,-94.084122,-108.980431,-101.724518,-42.963017,-106.841751,15.396420,,,-100.655281,-22.833515
0.530556,-99.911186,-79.145599,-94.080963,-108.977798,-101.724243,-42.964100,-106.841957,15.396069,,,-100.655571,-22.830816
0.533333,,,,,,,,,,,,
0.536111,-99.909523,-79.145454,-94.076202,-108.976402,-101.581383,-43.195946,-106.840179,15.398666,,,-100.660088,-22.829315
0.538889,,,,,,,,,,,,
0.541667,,,,,,,,,,,,
0.544444,-99.781998,-79.296638,-94.053101,-108.912598,-101.585960,-43.195885,-106.836769,15.396677,,,-100.663498,-22.827291
0.547222,-99.777565,-79.296318,-94.050255,-108.913277,-101.584648,-43.199467,-106.839439,15.396985,,,-100.663269,-22.826458
0.550000,,,,,,,,,,,,
0.552778,-99.771393,-79.297241,-94.047043,-108.912003,-101.590225,-43.198311,-106.838097,15.393437,,,-100.665977,-22.830122
0.555556,-99.767715,-79.297623,-94.042816,-108.914032,-101.592323,-43.196999,-106.837334,15.394900,,,-100.665260,-22.828838
0.558333,,,,,,,,,,,,
0.561111,-99.760994,-79.297272,-94.042007,-108.912918,-101.741005,-42.963146,-106.839523,15.392897,,,-100.669518,-22.824669
0.563889,-99.757240,-79.297043,-94.037666,-108.913437,-101.744293,-42.963074,-106.839371,15.394402,,,-100.672508,-22.823608
0.566667,,,,,,,,,,,,
0.569444,-99.874207,-79.142853,-94.034683,-108.912827,-101.743652,-42.962994,-106.842514,15.394386,,,-100.675179,-22.822577
0.572222,,,,,,,,,,,,
0.575000,,,,,,,,,,,,
0.577778,-99.868515,-79.143211,-94.028450,-108.912109,-101.749290,-42.961525,-106.845818,15.394303,,,-100.679016,-22.822964
0.580556,-99.692772,-79.236969,-94.027283,-108.914116,-101.750412,-42.961014,-106.847427,15.394071,,,-100.677780,-22.824543
0.583333,,,,,,,,,,,,
0.586111,-99.688828,-79.240433,-94.023438,-108.913803,-101.750801,-42.958927,-106.846634,15.396233,,,-100.679466,-22.823816
0.588889,-99.689873,-79.238388,-94.024391,-108.913979,-101.752022,-42.959095,-106.848404,15.397382,,,-100.683250,-22.824207
0.591667,,,,,,,,,,,,
0.594444,-99.865173,-79.139732,-94.018188,-108.913330,-101.752403,-42.958714,-106.848824,15.396852,,,-100.681450,-22.822090
0.597222,-99.684616,-79.238823,-94.017639,-108.914146,-101.753090,-42.958557,-106.848732,15.399297,,,-100.684464,-22.823282
0.600000,,,,,,,,,,,,
0.602778,-99.680946,-79.239891,-94.014809,-108.914604,-101.753166,-42.957211,-106.851578,15.397853,,,-100.686432,-22.825592
0.605556,-99.680763,-79.241356,-94.011398,-108.913025,-101.754547,-42.956615,-106.851074,15.400414,,,-100.686226,-22.824924
0.608333,,,,,,,,,,,,
0.611111,-99.679573,-79.237793,-94.011017,-108.913292,-101.751617,-42.955315,-106.853996,15.400447,,,-100.690231,-22.820906
0.613889,-99.676987,-79.241768,-94.006485,-108.913193,-101.752426,-42.954872,-106.854225,15.400895,,,-100.688622,-22.824139
0.616667,,,,,,,,,,,,
0.619444,-99.676529,-79.241287,-94.006241,-108.912064,-101.750587,-42.953300,-106.859482,15.402068,,,-100.691750,-22.821283
0.622222,,,,,,,,,,,,
0.625000,,,,,,,,,,,,
0.627778,-99.673210,-79.239914,-94.012886,-108.979393,-101.751366,-42.951881,-106.931267,15.436396,,,-100.695946,-22.819954
0.630556,,,,,,,,,,,,
0.633333,,,,,,,,,,,,
0.636111,-99.671181,-79.236572,-94.006790,-108.972404,-101.750961,-42.949474,-106.877258,15.414415,,,-100.698685,-22.815243
0.638889,-99.669022,-79.237381,-94.008286,-108.974472,-101.750542,-42.948795,-106.881294,15.413824,,,-100.700546,-22.814888
0.641667,,,,,,,,,,,,
0.644444,-99.668274,-79.236588,-94.005890,-108.970978,-101.752235,-42.946457,-106.886688,15.414375,,,-100.700249,-22.815058
0.647222,,,,,,,,,,,,
0.650000,,,,,,,,,,,,
0.652778,-99.681244,-79.199600,-94.003639,-108.972847,-101.754044,-42.943752,-106.895081,15.414699,,,-100.703514,-22.808493
0.655556,-99.679420,-79.197685,-94.003006,-108.975044,-101.754089,-42.943359,-106.895340,15.418090,,,-100.705589,-22.806648
0.658333,,,,,,,,,,,,
0.661111,-99.677589,-79.196304,-93.999931,-108.971909,-101.754738,-42.941212,-106.902603,15.418534,,,-100.707481,-22.808516
0.663889,-99.675735,-79.195045,-93.999702,-108.971893,-101.756905,-42.940247,-106.914604,15.406698,,,-100.705528,-22.807926
0.666667,,,,,,,,,,,,
0.669444,-99.673233,-79.194313,-93.996498,-108.969269,-101.761177,-42.937386,-106.917915,15.413020,,,-100.709618,-22.800770
0.672222,-99.672737,-79.192886,-93.996712,-108.969116,-101.760986,-42.936790,-106.921005,15.411718,,,-100.710167,-22.802618
0.675000,,,,,,,,,,,,
0.677778,-99.672012,-79.192146,-93.993988,-108.965889,-101.761864,-42.934895,-106.921196,15.417822,,,-100.712776,-22.798979
0.680556,-99.668793,-79.191170,-93.992104,-108.965912,-101.760674,-42.934597,-106.924927,15.417051,,,-100.713394,-22.796783
0.683333,,,,,,,,,,,,
0.686111,-99.667427,-79.189667,-93.990013,-108.965042,-101.764633,-42.932735,-106.925308,15.418623,,,-100.715446,-22.796482
0.688889,-99.667603,-79.188599,-93.989967,-108.963516,-101.761887,-42.932083,-106.926430,15.421021,,,-100.715485,-22.795444
0.691667,,,,,,,,,,,,
0.694444,-99.664040,-79.187187,-93.986801,-108.961800,-101.763443,-42.930828,-106.927917,15.421240,,,-100.715462,-22.795626
0.697222,-99.663170,-79.186775,-93.985077,-108.960602,-101.765915,-42.929043,-106.928650,15.423573,,,-100.717438,-22.797092
0.700000,-99.664246,-79.185730,-93.983749,-108.956192,-101.766144,-42.928898,-106.929543,15.423500,,,-100.715866,-22.793060
0.702778,-99.663879,-79.185776,-93.982140,-108.956757,-101.769188,-42.927967,-106.930305,15.423896,,,-100.717796,-22.793665
0.705556,,,,,,,,,,,,
0.708333,-99.662956,-79.184288,-93.978104,-108.953598,-101.768204,-42.927135,-106.920448,15.438082,,,-100.720284,-22.794672
0.711111,-99.664444,-79.184624,-93.977448,-108.953476,-101.770142,-42.926609,-106.921944,15.436565,,,-100.719872,-22.791460
0.713889,,,,,,,,,,,,
0.716667,-99.665359,-79.183350,-93.974869,-108.950653,-101.771973,-42.925442,-106.920326,15.435960,,,-100.721756,-22.791857
0.719444,-99.666695,-79.181534,-93.973282,-108.947159,-101.771942,-42.925514,-106.920837,15.437458,,,-100.720894,-22.789553
0.722222,,,,,,,,,,,,
0.725000,-99.668640,-79.179596,-93.970230,-108.944580,-101.773956,-42.923737,-106.922134,15.435725,,,-100.722633,-22.788364
0.727778,-99.670082,-79.178932,-93.966202,-108.941208,-101.777542,-42.922913,-106.918800,15.438101,,,-100.724876,-22.786041
0.730556,,,,,,,,,,,,
0.733333,-99.656731,-79.207687,-93.963913,-108.941666,-101.778328,-42.921566,-106.921005,15.436384,,,-100.723778,-22.785959
0.736111,-99.659203,-79.203148,-93.962090,-108.938828,-101.780533,-42.920158,-106.920753,15.435998,,,-100.723610,-22.781553
0.738889,,,,,,,,,,,,
0.741667,-99.663498,-79.203354,-93.957451,-108.932922,-101.784348,-42.918076,-106.922279,15.437291,,,-100.724426,-22.785103
0.744444,,,,,,,,,,,,
0.747222,,,,,,,,,,,,
0.750000,-99.666534,-79.195396,-93.953552,-108.930000,-101.785980,-42.915035,-106.923271,15.441484,,,-100.725533,-22.780727
0.752778,-99.666725,-79.193901,-93.953049,-108.929359,-101.786423,-42.913841,-106.924393,15.439670,,,-100.726700,-22.779524
0.755556,,,,,,,,,,,,
0.758333,-99.668526,-79.191826,-93.947533,-108.923897,-101.790047,-42.911518,-106.922363,15.443648,,,-100.727997,-22.777843
0.761111,-99.668961,-79.188240,-93.947304,-108.924805,-101.793983,-42.910530,-106.922653,15.443195,,,-100.727417,-22.777578
0.763889,,,,,,,,,,,,
0.766667,-99.668365,-79.186317,-93.943985,-108.922424,-101.798126,-42.908333,-106.922546,15.442458,,,-100.726868,-22.776323
0.769444,-99.669403,-79.185226,-93.940468,-108.862076,-101.797661,-42.907894,-106.921471,15.445849,,,-100.725647,-22.777430
0.772222,,,,,,,,,,,,
0.775000,-99.667931,-79.183998,-93.938774,-108.862137,-101.798943,-42.907120,-106.922531,15.444194,,,-100.726990,-22.774134
0.777778,-99.667374,-79.182487,-93.938866,-108.861397,-101.803185,-42.906345,-106.921410,15.446037,,,-100.728226,-22.775331
0.780556,,,,,,,,,,,,
0.783333,-99.664047,-79.182220,-93.937675,-108.861908,-101.805710,-42.906250,-106.922981,15.445425,,,-100.729584,-22.774380
0.786111,-99.665482,-79.185585,-93.937073,-108.859634,-101.806496,-42.905212,-106.921387,15.444726,,,-100.729324,-22.772682
0.788889,,,,,,,,,,,,
0.791667,-99.661644,-79.185631,-93.935921,-108.859192,-101.807426,-42.904640,-106.922295,15.448797,,,-100.729836,-22.771236
0.794444,-99.659691,-79.186287,-93.935188,-108.858635,-101.807663,-42.904137,-106.926582,15.444103,,,-100.730873,-22.769495
0.797222,,,,,,,,,,,,
0.800000,-99.658424,-79.184288,-93.934174,-108.856567,-101.808739,-42.902542,-106.922867,15.448215,,,-100.729164,-22.772635
0.802778,-99.659660,-79.182922,-93.934814,-108.856415,-101.810646,-42.902218,-106.925812,15.445645,,,-100.730286,-22.768423
0.805556,,,,,,,,,,,,
0.808333,-99.657341,-79.183395,-93.935005,-108.853386,-101.812042,-42.900848,-106.924347,15.445733,,,-100.730026,-22.769064
0.811111,,,,,,,,,,,,
0.813889,,,,,,,,,,,,
0.816667,-99.658684,-79.182449,-93.932281,-108.849457,-101.811958,-42.900528,-106.925323,15.445468,,,-100.731087,-22.767910
0.819444,-99.660179,-79.178528,-93.933067,-108.848335,-101.812935,-42.900131,-106.923660,15.447943,,,-100.729790,-22.767601
0.822222,,,,,,,,,,,,
0.825000,-99.663315,-79.180382,-93.931435,-108.847282,-101.809677,-42.900623,-106.925583,15.447049,,,-100.731720,-22.767082
0.827778,,,,,,,,,,,,
0.830556,,,,,,,,,,,,
0.833333,-99.664185,-79.179680,-93.931526,-108.845329,-101.807449,-42.901505,-106.923508,15.448210,,,-100.729980,-22.766239
0.836111,,,,,,,,,,,,
0.838889,,,,,,,,,,,,
0.841667,-99.668488,-79.175804,-93.929878,-108.844337,-101.808807,-42.901455,-106.994019,15.475793,,,-100.731041,-22.765959
0.844444,-99.670555,-79.179176,-93.930473,-108.845345,-101.812828,-42.899956,-106.923531,15.448539,,,-100.731445,-22.763876
0.847222,,,,,,,,,,,,
0.850000,-99.671890,-79.173805,-93.933067,-108.909607,-101.812172,-42.900063,-106.921921,15.450303,,,-100.732338,-22.764318
0.852778,,,,,,,,,,,,
0.855556,-99.673279,-79.177879,-93.930748,-108.847008,-101.813377,-42.900276,-106.923248,15.446856,,,-100.731636,-22.766811
