Time,LElbowOutX,LElbowOutY,LHandOutX,LHandOutY,LShoulderTopX,LShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY,RShoulderTopX,RShoulderTopY
0.569444,,,,,,,,,,,,
0.572222,-102.648483,-80.806122,-94.879791,-110.288574,-103.777458,-44.466305,-104.938377,14.804567,-98.165062,44.091160,-100.161003,-23.992825
0.575000,-102.653755,-80.806717,-94.886711,-110.289490,-103.780342,-44.465672,-104.937889,14.801708,-98.161224,44.090271,-100.179138,-24.006912
0.577778,,,,,,,,,,,,
0.580556,-102.665291,-80.806305,-94.897804,-110.291359,-103.784630,-44.466446,-104.937050,14.800879,-98.159660,44.087715,-100.167099,-23.992420
0.583333,-102.671257,-80.807533,-94.903839,-110.292564,-103.786423,-44.465744,-104.938362,14.801010,-98.158676,44.087715,-100.185516,-24.002794
0.586111,,,,,,,,,,,,
0.588889,-102.681602,-80.807938,-94.917435,-110.293816,-103.793869,-44.466091,-104.938889,14.801443,-98.154732,44.086086,-100.190231,-24.001806
0.591667,-102.686836,-80.808037,-94.923340,-110.293999,-103.794769,-44.465828,-104.938034,14.800159,-98.153702,44.085728,-100.192032,-24.004829
0.594444,,,,,,,,,,,,
0.597222,-102.697311,-80.807053,-94.938484,-110.295998,-103.800415,-44.466400,-104.938126,14.796038,-98.148384,44.085312,-100.197090,-24.003157
0.600000,-102.701256,-80.805458,-94.944443,-110.296799,-103.805176,-44.467365,-104.966263,14.852802,-98.148384,44.083344,-100.200676,-24.002123
0.602778,-102.708076,-80.805794,-94.962090,-110.285278,-103.812317,-44.466591,-104.937569,14.798344,-98.131874,44.062260,-100.190674,-23.980284
0.605556,-102.713684,-80.808289,-94.967339,-110.285530,-103.815712,-44.467712,-104.937508,14.796795,-98.129402,44.060795,-100.196793,-23.979008
0.608333,,,,,,,,,,,,
0.611111,-102.722481,-80.804291,-94.980370,-110.285545,-103.823181,-44.467499,-104.935478,14.794085,-98.128174,44.062279,-100.198555,-23.986471
0.613889,,,,,,,,,,,,
0.616667,,,,,,,,,,,,
0.619444,-102.736732,-80.803040,-94.999786,-110.287903,-103.834579,-44.469822,-104.936394,14.796350,-98.121063,44.059361,-100.225876,-24.005171
0.622222,-102.741707,-80.803215,-95.007690,-110.288528,-103.837837,-44.470871,-104.937302,14.797199,-98.117043,44.058342,-100.228142,-24.006969
0.625000,,,,,,,,,,,,
0.627778,-102.750900,-80.804077,-95.020958,-110.290825,-103.854584,-44.465401,-104.937279,14.794270,-98.112366,44.056137,-100.234512,-24.009022
0.630556,,,,,,,,,,,,
0.633333,,,,,,,,,,,,
0.636111,-102.764763,-80.801582,-95.049736,-110.302101,-103.872589,-44.468010,-104.936531,14.792540,-98.104271,44.053493,-100.249649,-24.007780
0.638889,-102.769341,-80.800606,-95.057152,-110.302567,-103.876259,-44.468342,-104.937836,14.792174,-98.098381,44.047047,-100.252876,-24.009493
0.641667,,,,,,,,,,,,
0.644444,-102.776810,-80.800735,-95.069740,-110.303734,-103.885910,-44.470467,-104.937469,14.788299,-98.093910,44.043728,-100.405815,-23.776018
0.647222,-102.783676,-80.801826,-95.076965,-110.303261,-103.892639,-44.471657,-104.937508,14.787457,-98.090408,44.043201,-100.263634,-24.012560
0.650000,,,,,,,,,,,,
0.652778,-102.791122,-80.799477,-95.089638,-110.305252,-103.905090,-44.473850,-104.938248,14.783994,-98.084038,44.041374,-100.269234,-24.016518
0.655556,-102.794861,-80.798447,-95.094360,-110.306908,-103.907753,-44.475197,-104.937996,14.784889,-98.081711,44.040062,-100.275658,-24.018871
0.658333,,,,,,,,,,,,
0.661111,-102.802589,-80.796120,-95.105568,-110.308434,-103.918266,-44.477249,-104.941002,14.785728,-98.073509,44.038136,-100.286690,-24.014708
0.663889,,,,,,,,,,,,
0.666667,,,,,,,,,,,,
0.669444,-102.816605,-80.791512,-95.116982,-110.301003,-103.933426,-44.480347,-104.941765,14.787587,-98.067764,44.034855,-100.299309,-24.016205
0.672222,,,,,,,,,,,,
0.675000,,,,,,,,,,,,
0.677778,-102.831291,-80.785713,-95.136353,-110.309448,-103.968140,-44.497799,-104.942070,14.782813,-98.060959,44.032257,-100.312675,-24.018824
0.680556,,,,,,,,,,,,
0.683333,,,,,,,,,,,,
0.686111,-102.845001,-80.782692,-95.154068,-110.311035,-103.982391,-44.502663,-104.969337,14.842746,-98.058052,44.029556,-100.345634,-23.987999
0.688889,-102.851746,-80.783203,-95.170731,-110.321007,-103.982948,-44.505131,-104.970825,14.843946,-98.056717,44.028629,-100.333191,-24.023502
0.691667,,,,,,,,,,,,
0.694444,-102.859138,-80.780586,-95.187965,-110.375427,-103.994331,-44.508862,-104.943382,14.787692,-98.055710,44.026417,-100.359200,-23.991167
0.697222,-102.864334,-80.782990,-95.195122,-110.375237,-103.998695,-44.510578,-104.942558,14.788527,-98.056030,44.026138,-100.363525,-23.993917
0.700000,,,,,,,,,,,,
0.702778,-102.987358,-80.723236,-95.210152,-110.381889,-104.008698,-44.515347,-104.944489,14.789772,-98.054268,44.023903,-100.370422,-23.996628
0.705556,,,,,,,,,,,,
0.708333,,,,,,,,,,,,
0.711111,-102.910080,-80.792770,-95.229691,-110.389832,-104.027725,-44.523239,-104.947891,14.787483,-98.053429,44.019691,-100.381004,-24.006262
0.713889,-102.917603,-80.795380,-95.235153,-110.391708,-104.035927,-44.525562,-104.947899,14.786800,-98.053093,44.017895,-100.383057,-24.011248
0.716667,,,,,,,,,,,,
0.719444,-102.925896,-80.798912,-95.248383,-110.394981,-104.041985,-44.530487,-104.952911,14.785975,-98.050758,44.013996,-100.388863,-24.012608
0.722222,,,,,,,,,,,,
0.725000,,,,,,,,,,,,
0.727778,-102.944122,-80.806175,-95.267143,-110.401360,-104.056396,-44.536434,-104.957352,14.783530,-98.049889,44.009338,-100.397202,-24.018101
0.730556,-102.950562,-80.810753,-95.272522,-110.403397,-104.064247,-44.538151,-104.959908,14.784114,-98.049423,44.007622,-100.399361,-24.021412
0.733333,,,,,,,,,,,,
0.736111,-102.958969,-80.812820,-95.283005,-110.409103,-104.065414,-44.555031,-104.961372,14.777449,-98.044533,44.007050,-100.387741,-24.064827
0.738889,-102.965118,-80.817062,-95.286789,-110.409142,-104.078568,-44.543945,-104.964302,14.780813,-98.056313,44.000507,-100.389389,-24.072092
0.741667,,,,,,,,,,,,
0.744444,-103.066948,-80.748276,-95.312561,-110.344406,-104.080597,-44.560589,-104.968933,14.777644,-98.057289,43.999325,-100.396599,-24.079481
0.747222,-103.125450,-80.733490,-95.299820,-110.355202,-104.083839,-44.561672,-104.969498,14.777681,-98.058167,43.999657,-100.399414,-24.081867
0.750000,,,,,,,,,,,,
0.752778,-103.130127,-80.734703,-95.329231,-110.351357,-104.094742,-44.565453,-105.001465,14.829260,-98.058891,44.000221,-100.408127,-24.087297
0.755556,-103.130463,-80.735870,-95.337120,-110.353256,-104.099426,-44.566597,-105.003479,14.829007,-98.058876,44.000305,-100.410820,-24.088591
0.758333,-103.137878,-80.735970,-95.355141,-110.370674,-104.103958,-44.568432,-105.005936,14.827977,-98.061539,44.000324,-100.414085,-24.092800
0.761111,-103.138824,-80.736755,-95.360710,-110.373810,-104.106377,-44.569981,-105.007515,14.828227,-98.064224,44.001091,-100.418839,-24.092499
0.763889,,,,,,,,,,,,
0.766667,-103.148987,-80.736755,-95.373436,-110.376480,-104.116379,-44.573475,-104.984367,14.777928,-98.065727,44.001205,-100.452446,-24.052000
