Time,barycenter_x,barycenter_y,bow_x,bow_y,bow_z,left_shoulder_positions_x,left_shoulder_positions_y,right_shoulder_positions_x,right_shoulder_positions_y,left_elbow_positions_x,left_elbow_positions_y,right_elbow_positions_x,right_elbow_positions_y,left_wrist_positions_x,left_wrist_positions_y,right_wrist_positions_x,right_wrist_positions_y1686756064.147001,-0.06877409666776657,0.05305647477507591,0.9998477101325989,0.9975640773773193,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,74.0,-0.0
1686756064.2686753,-0.06877409666776657,0.05305647477507591,0.9993908405303955,0.9961947202682495,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,74.0,-0.0
1686756064.269673,-0.09454677253961563,0.05131470039486885,0.9993908405303955,0.9961947202682495,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,74.0,-0.0
1686756064.2706704,-0.09454677253961563,0.05131470039486885,0.9993908405303955,0.9961947202682495,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.27167,-0.09303421527147293,0.04909011349081993,0.9993908405303955,0.9961947202682495,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.272665,-0.09303421527147293,0.04909011349081993,0.9998477101325989,0.9975640773773193,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.272665,-0.07667228579521179,0.051480621099472046,0.9998477101325989,0.9975640773773193,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.273662,-0.07667228579521179,0.051480621099472046,0.9998477101325989,0.9986295104026794,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2746596,-0.08373159915208817,0.06503508985042572,0.9998477101325989,0.9986295104026794,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.275657,-0.08373159915208817,0.06503508985042572,0.9993908405303955,0.9986295104026794,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.275657,-0.09303421527147293,0.04909011349081993,0.9993908405303955,0.9986295104026794,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2766542,-0.09303421527147293,0.04909011349081993,0.9993908405303955,0.9993908405303955,-0.03489932417869568,-18.0,0.0,18.0,0.0,-47.99542999267578,0.523569643497467,48.0,-0.0,-73.45602416992188,0.9073846936225891,74.0,-0.0
1686756064.2766542,-0.09553281217813492,0.05180191248655319,0.9993908405303955,0.9993908405303955,-0.03489932417869568,-18.0,0.0,18.0,0.0,-47.99542999267578,0.523569643497467,48.0,-0.0,-73.45602416992188,0.9073846936225891,74.0,-0.0
1686756064.2776515,-0.09553281217813492,0.05180191248655319,0.9998477101325989,1.0,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2786517,-0.10286034643650055,0.05595024675130844,0.9998477101325989,1.0,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.279648,-0.10286034643650055,0.05595024675130844,0.9998477101325989,1.0,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.279648,-0.09672604501247406,0.04960893094539642,0.9998477101325989,1.0,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2806442,-0.09672604501247406,0.04960893094539642,0.9998477101325989,1.0,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2816415,-0.09893679618835449,0.051836706697940826,0.9998477101325989,1.0,-0.017452234402298927,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2816415,-0.09893679618835449,0.051836706697940826,0.9993908405303955,0.9998477101325989,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.282639,-0.10785556584596634,0.054476287215948105,0.9993908405303955,0.9998477101325989,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.282639,-0.10785556584596634,0.054476287215948105,0.9993908405303955,0.9993908405303955,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2836363,-0.10044940561056137,0.05015408992767334,0.9993908405303955,0.9993908405303955,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2846336,-0.10044940561056137,0.05015408992767334,0.9993908405303955,0.9993908405303955,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.2846336,-0.11756816506385803,0.03264877572655678,0.9993908405303955,0.9993908405303955,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,74.0,-0.0
1686756064.285631,-0.11756816506385803,0.03264877572655678,0.9993908405303955,0.9998477101325989,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,73.99604034423828,-0.45376259088516235
1686756064.285631,-0.12076997011899948,0.05246210843324661,0.9993908405303955,0.9998477101325989,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-73.99604034423828,0.4537603259086609,73.99604034423828,-0.45376259088516235
1686756064.2866282,-0.12076997011899948,0.05246210843324661,0.9993908405303955,0.9998477101325989,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,73.99604034423828,-0.45376259088516235
1686756064.2866282,-0.10327870398759842,0.049971193075180054,0.9993908405303955,0.9998477101325989,-0.03489932417869568,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,73.99604034423828,-0.45376259088516235
1686756064.2876258,-0.10327870398759842,0.049971193075180054,0.9986295700073242,0.9986295104026794,-0.05233578383922577,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,73.99604034423828,-0.45376259088516235
1686756064.2876258,-0.10555928945541382,0.061322275549173355,0.9986295700073242,0.9986295104026794,-0.05233578383922577,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,73.99604034423828,-0.45376259088516235
1686756064.288623,-0.10555928945541382,0.061322275549173355,0.9986295700073242,0.9961947202682495,-0.05233578383922577,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,73.99604034423828,-0.45376259088516235
1686756064.288623,-0.11377960443496704,0.041449252516031265,0.9986295700073242,0.9961947202682495,-0.05233578383922577,-18.0,0.0,18.0,0.0,-48.0,-2.5923061457433505e-06,48.0,-0.0,-74.0,-2.246665417260374e-06,73.99604034423828,-0.45376259088516235
1686756064.2896202,-0.11377960443496704,0.041449252516031265,0.9986295700073242,0.9975640177726746,-0.05233578383922577,-18.0,0.0,18.0,0.0,-47.99542999267578,-0.523569643497467,48.0,-0.0,-74.5150375366211,-0.4537603259086609,73.99604034423828,-0.45376259088516235
