Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-107.303917,-57.874947,-111.332344,-28.07213,-116.130898,7.27638,-112.739113,31.0502,-108.65387,68.088409,-98.135506,95.589493
0.002778,,,,,,,,,,,,
0.005556,-107.326721,-57.942062,-111.332611,-28.072811,-116.067169,7.165682,-112.73642,31.049717,-108.647667,68.087997,-98.355995,95.432053
0.008333,-107.300995,-57.877289,-111.333801,-28.072435,-116.12867,7.276815,-112.734726,31.048035,-108.643089,68.088417,-98.349297,95.429962
0.011111,,,,,,,,,,,,
0.013889,-107.321976,-57.940437,-111.333672,-28.071308,-116.06543,7.170463,-112.734261,31.047121,-108.635223,68.08683,-98.114861,95.670891
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-107.297684,-57.867252,-111.336243,-28.071917,-116.062836,7.169217,-112.730286,31.048447,-108.598885,68.094933,-98.091888,95.569481
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-107.318588,-57.939728,-111.344002,-28.072512,-116.052124,7.166135,-112.725357,31.047228,-108.571968,68.072083,-98.075523,95.660446
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-107.31456,-57.94062,-111.342934,-28.073429,-116.052292,7.167721,-112.721672,31.042459,-108.557068,68.069038,-98.060242,95.656433
0.041667,-107.312988,-57.940166,-111.340927,-28.073967,-116.05072,7.166654,-112.719902,31.040508,-108.553818,68.067253,-98.049164,95.655914
0.044444,,,,,,,,,,,,
0.047222,-107.308983,-57.94038,-111.343857,-28.072416,-116.048195,7.166153,-112.71434,31.038338,-108.543633,68.064026,-98.021996,95.659447
0.05,,,,,,,,,,,,
0.052778,-107.308723,-57.940613,-111.342384,-28.072094,-116.04731,7.164735,-112.710716,31.036701,-108.533607,68.061958,-97.996338,95.66301
0.055556,-107.308281,-57.941246,-111.340805,-28.072607,-116.045593,7.166058,-112.709999,31.036839,-108.529831,68.059677,-97.987297,95.662659
0.058333,,,,,,,,,,,,
0.061111,-107.308914,-57.939083,-111.336304,-28.071953,-116.043999,7.167262,-112.704109,31.03446,-108.51799,68.061134,-97.974533,95.656471
0.063889,-107.306137,-57.939243,-111.334023,-28.07151,-116.043839,7.167357,-112.700699,31.033161,-108.513222,68.059128,-97.968613,95.652786
0.066667,,,,,,,,,,,,
0.069444,-107.307076,-57.938255,-111.33107,-28.07119,-116.044174,7.169289,-112.697983,31.034798,-108.504295,68.056282,-97.957558,95.649734
0.072222,-107.306824,-57.937527,-111.331474,-28.07089,-116.043007,7.169986,-112.695503,31.032711,-108.500061,68.054581,-97.952789,95.647728
0.075,,,,,,,,,,,,
0.077778,-107.308792,-57.936348,-111.326828,-28.070623,-116.040955,7.169354,-112.692116,31.033834,-108.492836,68.053162,-97.953812,95.64109
0.080556,-107.309814,-57.935619,-111.328674,-28.070492,-116.042183,7.173681,-112.687042,31.030672,-108.487595,68.051819,-97.952118,95.641724
0.083333,,,,,,,,,,,,
0.086111,-107.311203,-57.935516,-111.322762,-28.070515,-116.040268,7.173568,-112.682068,31.032566,-108.479691,68.049286,-97.946747,95.64151
0.088889,-107.311974,-57.935448,-111.320999,-28.070593,-116.039917,7.173043,-112.678757,31.031281,-108.475647,68.048904,-98.003326,95.706902
