Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-97.543213,-104.912613,-100.318634,-77.315514,-104.583084,-42.15728,-105.678795,-21.808748,-110.168198,12.961367,-110.62014,40.147377
0.002778,,,,,,,,,,,,
0.005556,-97.550308,-104.915871,-100.320282,-77.31469,-104.58139,-42.155586,-105.931381,-20.575165,-110.166183,12.96159,-110.615944,40.146564
0.008333,-97.553337,-104.918358,-100.319962,-77.315102,-104.579567,-42.156815,-105.929756,-20.576906,-110.167076,12.960076,-110.613342,40.138935
0.011111,,,,,,,,,,,,
0.013889,-97.558868,-104.918037,-100.323364,-77.315979,-104.579498,-42.158199,-105.927292,-20.573212,-110.167778,12.961152,-110.60891,40.139889
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-97.570732,-104.926132,-100.327408,-77.315056,-104.575119,-42.158901,-105.621277,-21.80954,-110.167274,12.957144,-110.603119,40.135647
0.025,,,,,,,,,,,,
0.027778,,,,,,,,,,,,
0.030556,-97.579071,-104.929825,-100.32933,-77.317223,-104.574837,-42.160522,-105.628883,-21.812746,-110.165749,12.955793,-110.59716,40.127159
0.033333,-97.581497,-104.930809,-100.329437,-77.317314,-104.573715,-42.159069,-105.620995,-21.813206,-110.167419,12.955913,-110.599304,40.130688
0.036111,,,,,,,,,,,,
0.038889,-97.586723,-104.928505,-100.331688,-77.314034,-104.574677,-42.160488,-105.62043,-21.813593,-110.165199,12.955299,-110.598228,40.135742
0.041667,,,,,,,,,,,,
0.044444,,,,,,,,,,,,
0.047222,-97.593834,-104.930328,-100.334015,-77.31517,-104.57209,-42.164494,-105.91745,-20.579624,-110.164619,12.955273,-110.586525,40.121796
0.05,-97.594643,-104.92952,-100.328659,-77.288757,-104.572205,-42.164864,-105.918228,-20.577358,-110.161331,12.955329,-110.584404,40.12146
0.052778,,,,,,,,,,,,
0.055556,-97.599625,-104.930435,-100.330399,-77.291367,-104.571198,-42.163967,-105.915726,-20.580173,-110.164368,12.951967,-110.589241,40.13028
0.058333,-97.601799,-104.930092,-100.329819,-77.289063,-104.569839,-42.165695,-105.914017,-20.581509,-110.161659,12.953594,-110.586739,40.12711
0.061111,,,,,,,,,,,,
0.063889,-97.606186,-104.929268,-100.332733,-77.2882,-104.569885,-42.167984,-105.911293,-20.584129,-110.160133,12.952346,-110.583733,40.129162
0.066667,-97.610001,-104.932579,-100.334908,-77.290146,-104.567741,-42.166626,-105.912163,-20.585323,-110.160255,12.950886,-110.581421,40.129494
0.069444,-97.610298,-104.929886,-100.333908,-77.289818,-104.567253,-42.167641,-105.909767,-20.583176,-110.156548,12.953144,-110.577797,40.129234
0.072222,,,,,,,,,,,,
0.075,,,,,,,,,,,,
0.077778,-97.616684,-104.934944,-100.336647,-77.291908,-104.565979,-42.171062,-105.610565,-21.819042,-110.152008,12.952399,-110.570358,40.127827
0.080556,-97.615547,-104.922867,-100.338173,-77.290436,-104.563736,-42.172169,-105.656387,-21.816057,-110.150398,12.953168,-110.571983,40.134644
0.083333,,,,,,,,,,,,
0.086111,-97.620033,-104.925049,-100.340591,-77.293144,-104.56295,-42.173374,-105.645988,-21.817265,-110.144844,12.951962,-110.567001,40.13176
0.088889,-97.623199,-104.926956,-100.341774,-77.288773,-104.563843,-42.175068,-105.903389,-20.592976,-110.144249,12.952402,-110.566238,40.134834
0.091667,,,,,,,,,,,,
0.094444,-97.624115,-104.927208,-100.342354,-77.292374,-104.562149,-42.174934,-105.597328,-21.817675,-110.136581,12.953469,-110.562302,40.135384
0.097222,-97.626892,-104.928864,-100.345375,-77.29158,-104.559685,-42.179657,-105.598053,-21.816549,-110.136757,12.952575,-110.560486,40.141533
0.1,,,,,,,,,,,,
0.102778,-97.63105,-104.929413,-100.34362,-77.291824,-104.559914,-42.180431,-105.603477,-21.822016,-110.131882,12.953451,-110.557846,40.13958
0.105556,-97.632561,-104.931793,-100.345505,-77.294518,-104.559586,-42.180241,-105.603119,-21.819473,-110.128822,12.953865,-110.551689,40.136433
0.108333,,,,,,,,,,,,
0.111111,-97.635979,-104.933395,-100.344917,-77.292633,-104.559853,-42.181061,-105.481529,-21.824022,-110.125885,12.952113,-110.54847,40.134262
0.113889,-97.638802,-104.933044,-100.346794,-77.291092,-104.559158,-42.180763,-105.483757,-21.828218,-110.123756,12.953245,-110.543015,40.132927
0.116667,,,,,,,,,,,,
0.119444,-97.639771,-104.933022,-100.347557,-77.29216,-104.557404,-42.184875,-105.477951,-21.827278,-110.117165,12.952864,-110.537216,40.131332
0.122222,,,,,,,,,,,,
0.125,,,,,,,,,,,,
0.127778,-97.646919,-104.937874,-100.347672,-77.296272,-104.556671,-42.185211,-105.472061,-21.827423,-110.110023,12.952864,-110.52787,40.133881
0.130556,-97.648148,-104.940155,-100.347725,-77.294846,-104.556152,-42.187786,-105.474426,-21.828798,-110.106316,12.952632,-110.519699,40.12513
0.133333,,,,,,,,,,,,
0.136111,-97.651466,-104.943108,-100.350632,-77.297905,-104.55513,-42.192329,-105.46299,-21.82962,-110.104958,12.952036,-110.51223,40.127327
0.138889,-97.653481,-104.944733,-100.350151,-77.298195,-104.554985,-42.194237,-105.469261,-21.83168,-110.09977,12.952885,-110.560539,40.198471
0.141667,,,,,,,,,,,,
0.144444,-97.657074,-104.946182,-100.352814,-77.30117,-104.553566,-42.195988,-105.474701,-21.833843,-110.096039,12.952274,-110.548332,40.194439
0.147222,,,,,,,,,,,,
0.15,,,,,,,,,,,,
0.152778,-97.657387,-104.949715,-100.353912,-77.304924,-104.55452,-42.19928,-105.46595,-21.831631,-110.087395,12.95335,-110.519768,40.175484
0.155556,-97.659676,-104.950058,-100.353912,-77.305626,-104.556259,-42.203629,-105.458847,-21.830614,-110.087921,12.951917,-110.517075,40.179398
0.158333,,,,,,,,,,,,
0.161111,-97.660667,-104.951431,-100.354805,-77.308975,-104.555771,-42.205906,-105.471611,-21.834669,-109.970001,12.900704,-110.505035,40.178013
0.163889,-97.661827,-104.957916,-100.354469,-77.307838,-104.557098,-42.208492,-105.462822,-21.832693,-109.964859,12.900247,-110.499809,40.178585
0.166667,,,,,,,,,,,,
0.169444,-97.661201,-104.958847,-100.354576,-77.313171,-104.558136,-42.210758,-105.477562,-21.83404,-109.960045,12.886986,-110.480499,40.172241
0.172222,,,,,,,,,,,,
0.175,,,,,,,,,,,,
0.177778,-97.66481,-104.965736,-100.359215,-77.324974,-104.562782,-42.213333,-105.465782,-21.836264,-109.933647,12.889171,-110.448578,40.157173
0.180556,-97.663513,-104.965088,-100.359055,-77.324997,-104.562271,-42.213142,-105.464294,-21.833464,-109.931038,12.891154,-110.439636,40.153862
0.183333,,,,,,,,,,,,
0.186111,-97.665009,-104.96769,-100.360283,-77.330025,-104.565323,-42.218231,-105.472229,-21.838634,-109.925926,12.88996,-110.425568,40.15696
0.188889,-97.665901,-104.970673,-100.360992,-77.329521,-104.566574,-42.217243,-105.469093,-21.839312,-109.924141,12.889753,-110.417412,40.152695
0.191667,,,,,,,,,,,,
0.194444,-97.668297,-104.973351,-100.362358,-77.329475,-104.569099,-42.220509,-105.47097,-21.84166,-109.934975,12.89154,-110.402061,40.14423
0.197222,,,,,,,,,,,,
0.2,,,,,,,,,,,,
0.202778,-97.667358,-104.975418,-100.367714,-77.331673,-104.573311,-42.218281,-105.469444,-21.843872,-109.90567,12.905481,-110.378937,40.138149
0.205556,-97.669754,-104.975975,-100.368263,-77.332458,-104.572701,-42.221786,-105.464645,-21.846148,-109.902893,12.904613,-110.372452,40.139675
0.208333,,,,,,,,,,,,
0.211111,-97.669487,-104.978157,-100.371704,-77.334564,-104.575966,-42.224838,-105.474663,-21.847946,-109.861465,12.77594,-110.364365,40.140461
0.213889,,,,,,,,,,,,
0.216667,,,,,,,,,,,,
0.219444,-97.669678,-104.982803,-100.378487,-77.33786,-104.580032,-42.225327,-105.470657,-21.847456,-109.854935,12.795927,-110.341904,40.129852
0.222222,-97.671432,-104.981659,-100.380173,-77.337387,-104.579887,-42.226135,-105.479004,-21.851755,-109.852425,12.797729,-110.345909,40.13908
0.225,,,,,,,,,,,,
0.227778,-97.67215,-104.987457,-100.384926,-77.341179,-104.582108,-42.228161,-105.484901,-21.852909,-109.844711,12.797361,-110.329842,40.138912
0.230556,-97.669739,-104.986572,-100.388245,-77.341133,-104.583183,-42.229675,-105.479324,-21.852982,-109.84304,12.794678,-110.328674,40.141224
0.233333,-97.671593,-104.989174,-100.391815,-77.341705,-104.583359,-42.232357,-105.470207,-21.850481,-109.842232,12.800017,-110.322662,40.139153
0.236111,-97.673309,-104.991676,-100.394775,-77.343491,-104.584145,-42.229939,-105.465424,-21.85021,-109.837952,12.800142,-110.29496,40.128181
0.238889,,,,,,,,,,,,
0.241667,-97.672379,-104.995224,-100.402069,-77.344345,-104.587578,-42.232777,-105.47625,-21.852762,-109.833481,12.798196,-110.28714,40.131424
0.244444,-97.671799,-104.997849,-100.40451,-77.347443,-104.587486,-42.236423,-105.482124,-21.853981,-109.830513,12.801857,-110.27739,40.123104
0.247222,,,,,,,,,,,,
0.25,-97.673889,-105.000397,-100.413834,-77.349045,-104.588295,-42.236294,-105.478134,-21.855326,-109.824059,12.802918,-110.264397,40.12289
0.252778,-97.673141,-105.001953,-100.416771,-77.351585,-104.590561,-42.238281,-105.479408,-21.854652,-109.823524,12.802304,-110.261703,40.129257
0.255556,,,,,,,,,,,,
0.258333,-97.671623,-105.004295,-100.442719,-77.344421,-104.592476,-42.237999,-105.47229,-21.855991,-109.818771,12.80796,-110.251976,40.131401
0.261111,-97.671547,-105.003235,-100.444832,-77.346161,-104.593399,-42.239571,-105.474564,-21.857157,-109.815536,12.806874,-110.246468,40.130543
0.263889,,,,,,,,,,,,
0.266667,-97.671356,-105.006325,-100.449753,-77.349945,-104.596985,-42.24012,-105.47506,-21.857193,-109.811386,12.806374,-110.235237,40.131332
0.269444,-97.672569,-105.008789,-100.450562,-77.351097,-104.596802,-42.242302,-105.468773,-21.856594,-109.807571,12.807033,-110.22551,40.126823
0.272222,,,,,,,,,,,,
0.275,-97.67482,-105.011436,-100.454033,-77.353325,-104.60199,-42.243755,-105.479576,-21.858793,-109.805069,12.803335,-110.223297,40.139557
0.277778,,,,,,,,,,,,
0.280556,,,,,,,,,,,,
0.283333,-97.675301,-105.016197,-100.458084,-77.354919,-104.607155,-42.247307,-105.478905,-21.859953,-109.796349,12.808341,-110.196472,40.124535
0.286111,,,,,,,,,,,,
0.288889,,,,,,,,,,,,
0.291667,-97.67765,-105.017021,-100.45948,-77.358391,-104.612328,-42.246258,-105.475082,-21.86363,-109.78756,12.810768,-110.173325,40.113544
0.294444,,,,,,,,,,,,
0.297222,,,,,,,,,,,,
0.3,-97.676598,-105.017303,-100.462898,-77.360382,-104.61644,-42.25354,-105.480782,-21.868368,-109.783066,12.813598,-110.156181,40.106819
0.302778,,,,,,,,,,,,
0.305556,,,,,,,,,,,,
0.308333,-97.677269,-105.022789,-100.467323,-77.362831,-104.622459,-42.25576,-105.48291,-21.871216,-109.774254,12.813176,-110.138367,40.106201
0.311111,-97.678802,-105.021431,-100.467003,-77.364594,-104.624405,-42.257477,-105.490646,-21.874336,-109.771645,12.812485,-110.129906,40.100143
0.313889,,,,,,,,,,,,
0.316667,-97.680458,-105.024231,-100.469589,-77.368126,-104.626976,-42.262341,-105.482231,-21.872257,-109.764053,12.811698,-110.106064,40.083385
0.319444,-97.68055,-105.024887,-100.47213,-77.369217,-104.633781,-42.273964,-105.484497,-21.87179,-109.764442,12.812072,-110.102486,40.084862
0.322222,,,,,,,,,,,,
0.325,-97.68264,-105.027512,-100.474251,-77.371201,-104.648003,-42.290272,-105.484756,-21.870403,-109.747276,12.794919,-110.097,40.093613
0.327778,,,,,,,,,,,,
0.330556,,,,,,,,,,,,
0.333333,-97.686478,-105.029968,-100.477257,-77.373413,-104.651192,-42.295204,-105.482933,-21.871641,-109.740845,12.794137,-110.076859,40.085815
0.336111,-97.688515,-105.0308,-100.477448,-77.374336,-104.653381,-42.298569,-105.481888,-21.869141,-109.735931,12.794268,-110.07061,40.087414
0.338889,,,,,,,,,,,,
0.341667,-97.701485,-105.05265,-100.479507,-77.374535,-104.655434,-42.296814,-105.483688,-21.870106,-109.731308,12.791053,-110.063957,40.094112
0.344444,-97.694435,-105.033203,-100.47963,-77.374939,-104.657837,-42.299629,-105.486275,-21.871967,-109.727646,12.790179,-110.05497,40.086792
0.347222,,,,,,,,,,,,
0.35,-97.708069,-105.054855,-100.481354,-77.376801,-104.65995,-42.301262,-105.289749,-21.844286,-109.718666,12.785703,-110.041473,40.085697
0.352778,,,,,,,,,,,,
0.355556,,,,,,,,,,,,
