Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,,,,,,,,,,,,
0.002778,,,,,,,,,,,,
0.005556,-112.923256,-86.77816,-114.561462,-56.60405,-116.408836,-18.754145,-108.228256,1.596833,-103.022507,38.013401,-96.225388,66.190956
0.008333,,,,,,,,,,,,
0.011111,,,,,,,,,,,,
0.013889,-112.91658,-86.773804,-114.564285,-56.607628,-116.408714,-18.75753,-108.22464,1.59792,,,-96.221123,66.19043
0.016667,,,,,,,,,,,,
0.019444,,,,,,,,,,,,
0.022222,-112.908432,-86.773804,-114.569664,-56.612144,-116.411507,-18.755369,-108.223488,1.598306,,,-96.219055,66.188179
0.025,-112.90612,-86.784279,-114.569725,-56.616032,-116.410461,-18.755838,-108.226479,1.60035,-103.452423,38.483856,-96.218491,66.187843
0.027778,,,,,,,,,,,,
0.030556,-112.898621,-86.783524,-114.571526,-56.616356,-116.41201,-18.757217,-108.239281,1.597393,,,-96.213242,66.182625
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-112.888229,-86.780983,-114.575485,-56.622078,-116.415596,-18.754732,-108.255028,1.595523,-103.019142,37.999065,-96.210075,66.180374
0.041667,,,,,,,,,,,,
0.044444,,,,,,,,,,,,
0.047222,-112.876251,-86.79377,-114.575706,-56.622566,-116.421486,-18.755417,-108.267067,1.595277,-103.0205,37.999931,-96.191681,66.143921
0.05,,,,,,,,,,,,
0.052778,,,,,,,,,,,,
0.055556,-112.869194,-86.77977,-114.575401,-56.622578,-116.425026,-18.748178,-108.275291,1.596621,-103.021255,37.996189,-96.183098,66.140381
0.058333,,,,,,,,,,,,
0.061111,,,,,,,,,,,,
0.063889,-112.863396,-86.773613,-114.570915,-56.622528,-116.431381,-18.745312,-108.283546,1.598076,-103.029999,38.00502,-96.180557,66.143776
0.066667,,,,,,,,,,,,
0.069444,,,,,,,,,,,,
0.072222,-112.857231,-86.767899,-114.569183,-56.617153,-116.43782,-18.742558,-108.281998,1.599355,-103.028252,38.004791,-96.176605,66.142189
0.075,-112.854782,-86.766685,-114.569679,-56.616283,-116.438843,-18.740602,-108.277802,1.601886,-103.030083,38.007854,-96.178261,66.158974
0.077778,,,,,,,,,,,,
0.080556,-112.852753,-86.763687,-114.567528,-56.611633,-116.443527,-18.741026,-108.285667,1.6041,-103.035423,38.012348,-96.173836,66.156319
0.083333,,,,,,,,,,,,
0.086111,-112.850655,-86.76078,-114.567039,-56.612404,-116.447067,-18.73641,-108.287964,1.604757,-103.037193,38.013058,-96.172478,66.157127
0.088889,,,,,,,,,,,,
0.091667,,,,,,,,,,,,
0.094444,-112.847862,-86.755196,-114.58329,-56.632835,-116.450729,-18.732244,-108.292725,1.608145,-103.047058,38.017128,-96.168068,66.153404
0.097222,,,,,,,,,,,,
0.1,,,,,,,,,,,,
0.102778,-112.839363,-86.750702,-114.579155,-56.627548,-116.452827,-18.727736,-108.310196,1.609974,-103.048286,38.014572,-96.164032,66.151726
0.105556,,,,,,,,,,,,
0.108333,,,,,,,,,,,,
0.111111,-112.837646,-86.732147,-114.577339,-56.62397,-116.455093,-18.722998,-108.320213,1.611368,-103.049446,38.014824,-96.162155,66.153656
