Time,LHandOutX,LHandOutY,LElbowOutX,LElbowOutY,LShoulderTopX,LShoulderTopY,RShoulderTopX,RShoulderTopY,RElbowOutX,RElbowOutY,RHandOutX,RHandOutY
0.0,-114.516869,-87.90564,-116.181305,-58.094524,-116.797188,-20.555222,-110.123871,1.516885,-106.413055,38.827431,-101.72789,68.23912
0.002778,,,,,,,,,,,,
0.005556,-114.52446,-87.902252,-116.182709,-58.092396,-116.807533,-20.552382,-110.137535,1.51886,-106.420364,38.827152,-101.736816,68.238617
0.008333,-114.526031,-87.899818,-116.18264,-58.092232,-116.812988,-20.550734,-110.141479,1.519416,-106.424355,38.827515,-101.741302,68.240768
0.011111,,,,,,,,,,,,
0.013889,-114.531792,-87.896095,-116.185379,-58.0914,-116.831505,-20.549135,-110.152695,1.519912,-106.431404,38.822502,-101.750267,68.241554
0.016667,-114.532402,-87.896095,-116.18779,-58.090179,-116.836678,-20.551338,-110.165581,1.51982,-106.435417,38.822685,-101.754166,68.241241
0.019444,,,,,,,,,,,,
0.022222,-114.538017,-87.89238,-116.207191,-58.072792,-116.844833,-20.546034,-110.177017,1.521973,-106.443932,38.825241,-101.765457,68.247589
0.025,-114.540146,-87.893295,-116.207527,-58.072315,-116.850243,-20.547533,-110.188309,1.52346,-106.44593,38.820988,-101.769081,68.246964
0.027778,,,,,,,,,,,,
0.030556,-114.545776,-87.888374,-116.214966,-58.073151,-116.857185,-20.547466,-110.206245,1.5214,-106.454346,38.823311,-101.776711,68.24675
0.033333,,,,,,,,,,,,
0.036111,,,,,,,,,,,,
0.038889,-114.552353,-87.88073,-116.223213,-58.069981,-116.867889,-20.541058,-110.223709,1.523271,-106.462524,38.819885,-101.787529,68.248337
0.041667,-114.554596,-87.878891,-116.218063,-58.091839,-116.883347,-20.511263,-110.230362,1.522583,-106.466797,38.820423,-101.79187,68.248497
0.044444,,,,,,,,,,,,
0.047222,-114.558556,-87.875954,-116.242348,-58.069656,-116.889015,-20.510357,-110.232208,1.523853,-106.477119,38.819878,-101.798225,68.249336
0.05,,,,,,,,,,,,
0.052778,,,,,,,,,,,,
0.055556,-114.565697,-87.872719,-116.273323,-58.073521,-116.904572,-20.513496,-110.238838,1.52545,-106.485405,38.822685,-101.804802,68.25396
0.058333,-114.566338,-87.869621,-116.262291,-58.064987,-116.908371,-20.511784,-110.235962,1.527334,-106.489754,38.824715,-101.807129,68.254799
0.061111,,,,,,,,,,,,
0.063889,-114.569748,-87.868866,-116.289581,-58.072861,-116.914299,-20.506441,-110.235825,1.529012,-106.494751,38.827824,-101.810989,68.25724
0.066667,,,,,,,,,,,,
0.069444,,,,,,,,,,,,
0.072222,-114.572777,-87.865952,-116.305374,-58.069347,-116.924118,-20.503246,-110.234848,1.535327,-106.503319,38.830944,-101.815094,68.269508
0.075,-114.575706,-87.863747,-116.312119,-58.055157,-116.928276,-20.503361,-110.231865,1.538005,-106.506958,38.830158,-101.818512,68.270844
0.077778,,,,,,,,,,,,
0.080556,-114.578987,-87.861549,-116.318344,-58.052738,-116.934898,-20.501322,-110.235527,1.540949,-106.513237,38.832546,-101.824211,68.274368
0.083333,-114.580139,-87.858185,-116.322914,-58.054089,-116.938553,-20.498796,-110.234688,1.544164,-106.515732,38.835564,-101.827934,68.274544
0.086111,,,,,,,,,,,,
0.088889,-114.584641,-87.85891,-116.329979,-58.057617,-116.945099,-20.497366,-110.248962,1.546751,-106.521896,38.833797,-101.834175,68.277084
0.091667,-114.586548,-87.857887,-116.334129,-58.053516,-116.948845,-20.496403,-110.254166,1.54964,-106.524918,38.833939,-101.837814,68.277153
0.094444,,,,,,,,,,,,
0.097222,-114.590218,-87.85421,-116.339317,-58.055115,-116.955719,-20.492323,-110.268715,1.551902,-106.531998,38.838024,-101.861938,68.264565
0.1,,,,,,,,,,,,
0.102778,,,,,,,,,,,,
0.105556,-114.596809,-87.850037,-116.34388,-58.049881,-116.969063,-20.484835,-110.297356,1.552939,-106.540588,38.836681,-101.871834,68.267418
0.108333,-114.599213,-87.847214,-116.345322,-58.047356,-116.974258,-20.484486,-110.306908,1.553161,-106.542923,38.836185,-101.875046,68.267723
0.111111,,,,,,,,,,,,
0.113889,-114.602638,-87.843346,-116.349243,-58.044289,-116.981674,-20.475643,-110.357285,1.553039,-106.548393,38.839333,-101.883865,68.265198
0.116667,,,,,,,,,,,,
0.119444,-114.608131,-87.840355,-116.351318,-58.041416,-116.991615,-20.473017,-110.371185,1.553278,-106.554497,38.839352,-101.889122,68.266548
0.122222,,,,,,,,,,,,
0.125,,,,,,,,,,,,
0.127778,-114.617371,-87.835983,-116.356255,-58.034561,-117.003502,-20.468416,-110.387756,1.556598,-106.562027,38.84486,-101.896347,68.266991
0.130556,,,,,,,,,,,,
0.133333,,,,,,,,,,,,
0.136111,-114.624382,-87.829994,-116.365517,-58.035015,-117.017769,-20.46838,-110.392937,1.558027,-106.593773,38.862991,-101.901482,68.267136
0.138889,-114.626526,-87.827858,-116.368309,-58.035149,-117.020119,-20.463295,-110.397766,1.559708,-106.599129,38.866188,-101.9021,68.268166
0.141667,,,,,,,,,,,,
0.144444,-114.63131,-87.826744,-116.376099,-58.037716,-117.030083,-20.462843,-110.391113,1.563405,-106.607368,38.864925,-101.904205,68.270203
0.147222,,,,,,,,,,,,
0.15,,,,,,,,,,,,
0.152778,-114.639519,-87.823807,-116.385742,-58.033764,-117.040955,-20.463087,-110.387062,1.569624,-106.616829,38.865463,-101.913681,68.27005
0.155556,,,,,,,,,,,,
0.158333,,,,,,,,,,,,
0.161111,-114.6464,-87.821289,-116.411629,-58.06031,-117.052986,-20.458761,-110.395828,1.57695,-106.62867,38.869953,-101.922729,68.273407
0.163889,,,,,,,,,,,,
0.166667,,,,,,,,,,,,
0.169444,-114.654091,-87.81884,-116.424454,-58.062805,-117.065514,-20.457067,-110.406921,1.580709,-106.641624,38.87759,-101.932846,68.275101
0.172222,,,,,,,,,,,,
0.175,,,,,,,,,,,,
0.177778,-114.660172,-87.814888,-116.436386,-58.059547,-117.07785,-20.449644,-110.443794,1.59365,-106.655243,38.878551,-101.942078,68.278198
0.180556,,,,,,,,,,,,
0.183333,,,,,,,,,,,,
0.186111,-114.667419,-87.810585,-116.445137,-58.057892,-117.088425,-20.446342,-110.4664,1.595994,-106.680153,38.902187,-101.952301,68.282387
0.188889,-114.669968,-87.810585,-116.448463,-58.056175,-117.093971,-20.444054,-110.479286,1.595812,-106.682114,38.902569,-101.954308,68.283287
0.191667,,,,,,,,,,,,
